horizon_hours,storage_target_rate,elapsed_hours,captured_t,stored_t,vented_t,in_transit_t,in_transit_growth_t,emitter_inventory_t,vessel_inventory_t,terminal_inventory_t,loss_rate,storage_rate,annual_storage_gap_t,vessel_fuel,conditioning,reconditioning,loading,unloading,operating_cost,vent_penalty,storage_shortfall_penalty,total_cost,net,cost_per_stored_t,total_cost_per_stored_t,vessel_sailing_hours,vessel_waiting_hours,vessel_loading_hours,vessel_unloading_hours,loaded_t,unloaded_t,throttle_hours,well_switch_count,berth_wait_vessel_hours,pressure_risk_hours,min_pressure_margin_fraction,longest_venting_streak_hours,total_reward,controller,seed,wall_clock_seconds,controller_decision_calls,simulator_step_calls,simulator_simulated_hours,simulator_hour_steps,episode_operating_cost,episode_total_cost,terminal_cleanup_operating_cost,terminal_cleanup_included,evaluation_role,online_comparable,run_status,error_type,error_message,solver_replan_count,solver_status_counts,solver_failure_count,solver_timeout_count,solver_solve_wall_seconds,solver_time_limit_seconds_per_replan,solver_threads,solver_executable,warm_start_mode,shifted_warm_start,fallback_used,executed_action_count
720.0,0.9,720.0,124518.99931170137,109024.33531049738,1917.7956549141568,23487.12702364819,13576.868346289975,10396.559834526703,12611.762037248456,478.8051518730316,0.015401630799436858,0.8755638570270142,3042.7640700338525,569156.9400000043,919723.9791312827,44699.977477303946,3590.0990361870136,3205.125000000004,1748150.6846465557,153423.65239313256,0.0,1901574.3370396884,-1693799.7730379105,16.0344998175672,17.441742081014052,1371.0000000000102,510.73529745342876,147.01470254656078,131.2500000000002,117611.76203724844,105000.0,294,23,14,0,0.666342879871338,43,-1693.7997730379034,rolling_milp,9000036,21602.587965848856,720,41730,41730.0,41730.0,1540376.1206447778,1693799.7730379105,207774.564001778,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 17, ""Optimal"": 13}",0,17,21291.54986519413,1200.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
