#{"t_start": 1785272198.682423, "env_id": "None"}
r,l,t
-6.77966,720,914.866627
-7.799857,720,923.349799
-6.041546,720,931.706765
-6.686087,720,938.433176
-5.488551,720,946.741573
-5.05305,720,955.059973
-7.408569,720,963.391592
-6.325125,720,971.675049
-7.581993,720,978.839873
-8.2836,720,987.136197
-8.20591,720,995.559103
-7.574517,720,1004.195184
-7.628194,720,1012.518323
-7.48378,720,1019.560162
-6.758088,720,1028.068652
-7.368084,720,1036.560612
-6.197616,720,1044.892439
-7.483827,720,1053.42749
-6.557934,720,1061.981049
-6.785785,720,1068.863621
-6.410624,720,1077.599384
-7.377578,720,1086.134444
-7.852842,720,1094.763937
-5.885528,720,1103.319299
-7.263455,720,1110.421174
-5.687069,720,1118.837315
-7.361507,720,1127.095686
-7.417185,720,1135.259092
-6.324728,720,1143.704934
-8.67366,720,1150.523421
-7.65749,720,1158.657338
-7.656434,720,1166.781434
-7.970817,720,1174.878509
-6.879198,720,1183.220529
-7.134401,720,1191.398887
-7.460524,720,1198.230732
-7.154601,720,1206.479054
-7.063863,720,1214.684025
-7.629065,720,1222.889832
-7.306814,720,1231.009122
-7.463989,720,1237.604591
-7.066984,720,1245.785522
-6.67773,720,1253.885257
-6.459395,720,1262.18415
-7.094037,720,1270.599908
-5.033103,720,1277.717891
-5.405019,720,1286.329838
-7.434872,720,1294.855319
-6.320705,720,1303.359679
-6.640748,720,1311.542713
-6.134204,720,1320.138808
-7.374828,720,1365.32449
-5.988141,720,1373.711061
-6.907198,720,1381.89427
-7.259482,720,1390.315876
-6.779095,720,1398.842047
-8.325058,720,1405.863929
-7.534971,720,1414.221505
-5.429437,720,1422.705197
-6.168493,720,1431.394526
-5.916021,720,1439.819919
-5.440953,720,1446.779757
-7.767483,720,1455.069383
-6.846564,720,1463.268866
-7.215473,720,1471.525024
-7.600397,720,1479.722906
-5.93959,720,1488.297646
-7.93484,720,1494.978521
-6.034323,720,1503.178648
-6.515776,720,1511.765569
-5.000801,720,1520.45378
-5.84205,720,1529.246888
-6.341546,720,1536.193813
-6.36371,720,1545.03805
-4.768442,720,1554.088101
-4.834527,720,1562.752835
-5.217213,720,1571.555871
-6.059683,720,1578.94807
-7.271097,720,1587.197738
-8.05812,720,1595.725506
-7.188165,720,1604.023629
-7.5318,720,1612.233877
-5.935253,720,1620.771443
-5.539882,720,1627.633281
-6.059778,720,1636.34876
-6.617913,720,1644.78523
-4.914121,720,1653.589753
-5.008253,720,1662.756866
-5.709637,720,1670.338417
-6.715123,720,1678.713786
-6.409318,720,1687.430314
-5.67373,720,1696.194062
-5.199732,720,1704.889779
-5.918469,720,1712.088773
-6.344983,720,1720.770035
-5.742609,720,1729.679627
-6.459325,720,1738.185575
-5.667273,720,1746.910673
-4.620088,720,1755.650738
-5.490051,720,1763.159699
-5.522099,720,1772.149575
-4.456334,720,1780.850376
-6.548477,720,1789.652737
-6.368947,720,1797.961866
-7.244517,720,1805.075724
-6.632337,720,1813.474909
-6.753135,720,1821.887897
-5.432029,720,1830.466491
-6.144817,720,1838.936659
-6.601257,720,1845.992493
-5.070989,720,1855.002326
-7.716808,720,1863.37666
-5.951515,720,1871.985431
-7.324418,720,1880.63732
-5.859756,720,1889.187779
-7.752774,720,1895.962148
-7.105554,720,1904.642372
-6.457784,720,1913.341297
-5.296987,720,1921.982247
-5.91064,720,1930.471093
-6.525985,720,1937.610287
-7.012189,720,1946.095565
-5.10338,720,1954.439626
-5.942112,720,1963.020393
-6.306634,720,1971.668612
-7.67505,720,1979.036577
-7.247112,720,1987.76324
-6.58812,720,1996.230104
-7.335532,720,2004.914999
-6.937768,720,2013.635689
-6.251662,720,2022.411251
-7.640953,720,2029.304917
-7.033113,720,2038.054252
-7.712902,720,2046.829234
-6.055611,720,2055.553252
-6.963675,720,2064.106707
-7.132828,720,2071.330311
-7.165243,720,2079.628977
-6.982768,720,2088.032611
-6.187248,720,2096.473758
-6.148111,720,2105.258824
-8.52055,720,2112.4828
-5.963278,720,2121.122182
-6.689442,720,2129.67553
-7.177248,720,2138.060272
-7.300535,720,2146.378017
-5.796276,720,2154.696001
-6.793808,720,2161.692603
-7.161248,720,2170.046926
-7.669556,720,2178.266673
-6.750305,720,2187.224832
-6.944767,720,2196.003862
-6.741347,720,2203.211924
-6.728496,720,2211.680601
-6.942419,720,2220.03832
-6.873786,720,2228.641894
-6.881061,720,2237.163116
-8.014303,720,2244.147064
-6.789366,720,2252.791117
-7.427471,720,2261.151221
-7.4395,720,2269.753935
-7.688147,720,2278.040321
-7.070854,720,2286.27884
-6.00808,720,2293.170529
-7.338043,720,2301.544655
-7.693338,720,2309.752541
-8.424101,720,2318.074179
-7.963756,720,2326.266628
-8.453062,720,2333.2565
-6.495766,720,2341.622733
-7.434151,720,2350.047817
-7.777493,720,2358.339597
-7.441045,720,2366.673953
-7.477221,720,2373.64423
-7.500397,720,2382.041924
-6.383971,720,2390.479897
-6.608349,720,2399.267801
-6.974334,720,2407.82505
-5.883832,720,2416.242813
-5.093805,720,2423.670552
-7.071989,720,2432.633706
-5.15399,720,2441.296609
-5.767701,720,2450.41583
-4.924279,720,2459.650564
-6.581831,720,2467.44287
-5.266788,720,2475.978751
-4.869371,720,2484.852189
-6.378047,720,2493.644034
-6.988707,720,2502.172703
-6.432034,720,2509.449701
-6.236443,720,2518.275984
-6.878125,720,2526.727087
-5.847621,720,2535.475534
-6.211016,720,2544.131356
-6.078264,720,2552.853418
-5.75668,720,2560.145076
-4.675403,720,2568.99334
-4.369326,720,2577.987747
-6.29746,720,2586.555179
-5.742326,720,2595.147355
-6.46735,720,2602.697461
-5.801632,720,2611.417772
-7.006851,720,2620.105627
-7.624298,720,2628.760134
-5.482797,720,2637.583712
-6.052755,720,2644.618032
-6.724372,720,2653.200491
-6.822519,720,2661.536375
-6.298817,720,2670.053731
-6.267929,720,2678.844949
-5.656401,720,2687.334574
-5.466018,720,2694.642426
-6.355166,720,2703.249763
-5.878315,720,2711.727009
-4.691359,720,2720.575529
-5.169246,720,2729.032983
-6.392869,720,2777.149084
-5.49562,720,2785.9088
-5.695946,720,2794.464233
-6.110603,720,2803.374628
-5.528885,720,2812.043782
-5.196155,720,2819.592166
-4.928995,720,2827.896508
-5.776412,720,2836.836751
-6.343428,720,2845.647316
-7.967311,720,2854.014714
-6.119097,720,2862.564028
-6.247743,720,2869.976058
-5.860075,720,2878.368004
-5.484347,720,2887.146575
-6.613246,720,2896.050664
-6.206217,720,2904.519196
-6.17593,720,2911.686049
-6.041224,720,2920.108761
-5.653708,720,2928.415845
-6.018985,720,2936.705549
-6.34066,720,2945.050569
-6.504778,720,2951.909939
-6.834721,720,2960.438682
-5.611261,720,2968.829219
-6.295971,720,2977.23455
-6.251099,720,2985.658951
-5.827838,720,2994.656195
-7.122864,720,3001.931024
-6.948542,720,3010.489944
-6.785633,720,3019.127339
-7.144491,720,3027.882257
-5.687972,720,3036.574634
-6.406498,720,3043.544837
-7.367608,720,3052.147986
-6.439637,720,3060.717351
-6.998359,720,3069.271996
-6.191575,720,3078.058453
-6.004884,720,3085.22494
-6.510306,720,3093.793348
-5.821127,720,3102.506203
-5.621042,720,3111.416659
-5.404176,720,3120.268867
-6.17338,720,3128.737522
-5.994266,720,3135.910308
-6.274087,720,3144.404933
-6.263617,720,3152.843067
-5.795049,720,3161.655774
-7.365831,720,3170.139897
-7.018077,720,3177.314332
-5.802589,720,3185.634567
-7.638775,720,3194.172729
-5.873119,720,3202.526327
-6.298979,720,3210.810165
-6.950746,720,3217.690115
-7.057798,720,3226.419065
-6.018862,720,3235.021917
-6.587419,720,3243.373286
-6.107958,720,3252.003366
-6.868875,720,3260.322999
-5.940901,720,3267.260914
-5.407127,720,3275.892894
-7.56415,720,3284.419383
-8.316209,720,3292.69865
-6.839377,720,3301.053795
-6.84533,720,3307.888216
-7.341189,720,3316.168055
-7.017065,720,3324.307616
-8.043786,720,3332.51243
-7.544135,720,3340.662427
-7.08418,720,3347.507139
-7.441389,720,3355.707236
-5.34457,720,3363.898621
-6.895168,720,3372.162239
-6.756934,720,3380.417493
-6.894358,720,3388.919565
-7.452666,720,3395.6779
-8.275286,720,3403.884777
-7.360431,720,3412.033658
-6.945647,720,3420.152235
-6.67113,720,3428.36276
-7.282977,720,3435.255893
-6.985231,720,3443.637243
-7.079139,720,3452.054126
-6.151032,720,3460.890678
-5.982506,720,3469.407406
-6.338783,720,3476.462038
-5.741608,720,3485.20107
-7.091505,720,3493.842488
-7.19461,720,3502.307154
-7.793589,720,3510.743574
-6.902334,720,3519.121191
-7.94309,720,3526.073699
-7.444199,720,3534.373022
-7.208614,720,3542.514285
-7.571961,720,3550.72054
-6.111484,720,3559.327259
-7.149057,720,3566.455403
-6.182521,720,3574.960199
-7.850038,720,3583.218647
-7.730301,720,3591.609987
-6.443972,720,3599.798567
-7.772477,720,3606.523004
-7.125247,720,3614.721003
-7.183146,720,3622.885908
-8.873701,720,3631.090029
-7.23831,720,3639.322069
-7.606257,720,3647.570808
-7.830654,720,3654.346616
-7.770176,720,3662.505487
-7.43688,720,3670.606395
-6.769079,720,3678.856153
-8.732449,720,3687.092175
-6.679163,720,3693.901595
-7.686275,720,3702.170456
-7.776162,720,3710.338495
-7.855536,720,3718.490522
-7.420249,720,3726.630884
-6.965172,720,3733.339843
-8.347953,720,3741.428831
-7.622055,720,3749.520366
-7.81528,720,3757.762151
-6.718011,720,3765.970006
-7.121302,720,3774.322848
-6.141736,720,3781.375757
-6.72815,720,3789.547888
-6.594233,720,3797.748364
-7.120956,720,3805.940923
-6.381991,720,3814.177905
-7.343673,720,3821.005831
-7.573919,720,3829.176318
-6.182823,720,3837.421443
-7.255693,720,3845.763639
-5.741521,720,3854.00394
-6.65104,720,3860.941919
-6.72171,720,3869.304946
-6.978638,720,3877.67288
-7.025549,720,3885.957185
-6.659413,720,3894.098455
-7.092656,720,3902.322056
-6.715271,720,3909.287826
-7.046318,720,3917.458225
-6.376626,720,3925.764109
-7.247551,720,3934.154424
-7.305565,720,3942.391508
-6.54818,720,3949.523048
-6.371488,720,3957.689301
-6.598842,720,3965.875622
-7.81497,720,3974.077395
-7.032588,720,3982.230463
-7.129444,720,3989.066881
-7.945915,720,3997.260248
-7.068216,720,4005.457068
-7.13886,720,4013.598384
-8.209727,720,4021.738728
-7.044367,720,4029.990686
-8.142622,720,4036.821889
-6.488557,720,4045.231547
-8.270882,720,4053.382833
-7.06972,720,4061.605394
-7.278683,720,4070.254768
-6.98799,720,4077.083168
-6.644289,720,4085.318594
-7.421766,720,4093.673955
-7.60995,720,4101.826962
-8.089353,720,4109.972113
-6.862501,720,4153.890263
-6.75803,720,4162.158049
-8.233993,720,4170.331633
-6.916255,720,4178.580204
-7.549095,720,4186.612461
-7.88116,720,4194.848379
-6.671567,720,4201.536685
-6.992424,720,4209.809432
-8.128085,720,4217.95236
-7.504283,720,4226.032609
-7.428484,720,4234.37093
-7.398342,720,4241.219406
-7.118307,720,4249.389685
-8.106799,720,4257.740432
-8.234648,720,4265.92775
-7.547115,720,4274.18961
-7.936479,720,4280.992044
-7.503334,720,4289.238955
-7.404697,720,4297.383811
-6.250177,720,4305.600487
-7.285017,720,4313.731729
-7.991854,720,4321.96947
-7.11661,720,4329.040246
-7.539939,720,4337.386026
-6.840791,720,4345.785039
-7.444584,720,4354.051518
-7.451167,720,4362.328193
-6.972593,720,4369.296767
-7.049439,720,4377.452222
-7.12438,720,4385.755815
-7.20162,720,4394.021131
-7.610057,720,4402.31128
-5.451643,720,4409.32124
-9.060504,720,4417.566965
-7.5929,720,4426.019697
-8.678658,720,4434.218061
-7.013405,720,4442.346546
-6.867268,720,4450.615417
-7.979855,720,4457.636545
-7.263341,720,4465.851653
-7.462217,720,4474.079672
-8.190239,720,4482.233057
-7.001066,720,4490.418698
-7.839263,720,4497.221241
-8.449964,720,4505.412858
-7.572856,720,4513.512528
-7.933535,720,4521.599238
-5.613129,720,4529.853185
-7.501298,720,4536.491658
-8.517956,720,4544.537028
-8.168468,720,4552.772945
-6.687542,720,4560.984098
-7.015597,720,4569.320429
-6.466233,720,4577.606292
-7.611144,720,4584.568443
-6.906392,720,4592.73033
-6.932741,720,4600.944518
-8.62886,720,4609.264777
-8.234405,720,4617.310211
-7.447776,720,4624.238345
-5.949116,720,4632.380068
-7.531555,720,4640.754245
-7.158856,720,4649.167803
-6.182698,720,4657.471241
-6.588615,720,4664.585136
-7.507058,720,4673.069087
-7.417501,720,4681.33362
-7.118054,720,4689.597159
-5.692813,720,4697.972217
-7.096822,720,4706.599583
-6.704036,720,4713.939169
-6.345112,720,4722.29663
-5.967934,720,4730.673281
-7.84943,720,4738.849633
-7.534147,720,4747.180359
-6.341947,720,4753.981927
-7.689925,720,4762.409407
-7.508581,720,4770.529922
-5.657831,720,4778.848923
-7.029386,720,4787.153237
-5.075178,720,4794.108595
-7.204435,720,4802.470395
-7.832771,720,4810.96871
-6.195891,720,4819.344797
-5.693699,720,4827.922562
-8.170147,720,4836.522931
-7.045826,720,4843.857541
-7.006994,720,4852.600809
-5.651092,720,4861.17726
-7.439451,720,4869.46026
-7.618614,720,4877.720852
-6.110459,720,4884.839772
-6.728166,720,4893.251796
-7.622684,720,4901.476849
-6.839759,720,4909.79747
-7.753463,720,4918.002444
-8.456184,720,4924.914382
-8.338282,720,4933.059622
-7.673286,720,4941.134504
-6.978564,720,4949.354181
-7.913394,720,4957.744515
-7.113252,720,4965.930827
-6.600285,720,4972.828831
-7.489948,720,4981.069964
-6.421123,720,4989.545542
-7.363759,720,4997.616038
-8.124719,720,5005.773798
-7.039174,720,5012.50117
-7.551427,720,5020.625345
-7.261277,720,5028.877594
-6.336865,720,5037.014834
-8.001572,720,5045.155338
-7.719165,720,5051.910704
-6.017351,720,5060.250346
-7.670469,720,5068.413666
-8.11533,720,5076.698109
-7.844038,720,5084.853925
-7.25784,720,5093.095268
-4.965153,720,5100.203346
-5.688702,720,5108.615367
-6.817578,720,5116.976271
-6.699376,720,5125.283565
-7.138012,720,5133.503302
-6.634513,720,5140.330523
-7.414262,720,5148.54766
-5.954517,720,5157.070776
-5.244626,720,5165.475385
-6.990477,720,5173.830328
-6.367888,720,5180.997762
-6.474932,720,5189.258404
-6.561283,720,5197.640841
-6.030335,720,5206.446698
-7.241268,720,5215.035553
-8.266925,720,5223.580784
-6.268658,720,5230.524129
-5.614958,720,5238.807634
-6.178093,720,5247.204345
-6.590548,720,5255.723505
-7.337624,720,5263.946996
-7.298003,720,5270.892235
-7.775178,720,5279.271672
-6.850873,720,5287.574683
-8.198716,720,5295.734287
-8.791279,720,5304.068463
-8.221923,720,5310.843353
-6.547834,720,5319.245473
-8.030903,720,5327.851381
-6.629589,720,5336.406289
-7.431308,720,5344.531976
-8.573016,720,5352.70026
-7.444957,720,5359.565872
-6.672788,720,5368.170841
-7.349357,720,5376.513191
-6.828196,720,5384.847897
-6.386524,720,5393.310618
-7.332621,720,5400.442327
-6.89155,720,5408.655231
-6.841125,720,5416.923543
-7.11529,720,5425.252627
-5.95927,720,5433.60677
-7.400577,720,5440.38829
-7.961275,720,5448.486166
-7.143735,720,5456.567137
-8.004528,720,5464.654377
-7.12362,720,5472.795287
-8.041757,720,5518.552643
-8.843776,720,5525.289285
-6.906829,720,5533.58771
-8.369421,720,5541.890894
-7.412128,720,5550.208597
-7.25406,720,5558.353853
-5.728645,720,5565.272004
-7.892717,720,5573.41091
-8.224449,720,5581.488988
-7.060365,720,5589.56508
-7.166377,720,5597.740602
-7.998283,720,5604.411288
-8.649652,720,5612.465385
-7.565019,720,5620.527721
-7.870702,720,5628.55375
-8.020049,720,5636.614875
-7.997339,720,5644.673686
-7.851422,720,5651.402272
-7.923155,720,5659.493506
-7.045754,720,5667.619656
-7.71477,720,5675.769808
-8.487868,720,5684.240303
-7.128338,720,5691.043835
-7.265704,720,5699.127528
-7.78664,720,5707.338796
-7.565408,720,5715.595286
-7.877754,720,5723.793364
-7.704922,720,5730.56611
-7.106033,720,5738.868196
-7.759339,720,5747.234465
-7.451835,720,5755.31396
-7.998327,720,5763.520698
-7.758335,720,5771.613841
-7.211736,720,5778.33405
-7.506164,720,5786.693091
-7.685247,720,5794.91751
-7.451259,720,5803.218304
-8.031184,720,5811.550194
-7.490741,720,5818.556723
-7.26678,720,5826.651628
-8.167829,720,5834.803531
-7.637828,720,5842.837639
-8.534413,720,5850.924633
-7.52368,720,5857.534492
-8.404335,720,5865.661698
-7.319914,720,5873.869286
-8.300045,720,5882.001577
-8.166922,720,5890.045913
-8.294296,720,5898.547368
-7.664035,720,5905.41747
-5.993404,720,5913.904043
-7.929921,720,5922.218951
-7.389809,720,5930.45944
-7.635688,720,5938.710783
-7.842361,720,5945.605803
-7.867527,720,5953.881837
-6.890066,720,5962.099352
-5.808484,720,5970.246648
-7.082301,720,5978.383563
-7.245755,720,5985.140133
-7.456283,720,5993.29101
-7.550294,720,6001.381459
-8.477339,720,6009.49506
-6.699402,720,6017.972934
-7.811072,720,6026.311322
-7.603458,720,6033.199585
-7.180988,720,6041.454725
-6.933522,720,6049.846207
-7.509335,720,6058.155961
-7.119537,720,6066.243468
-7.965159,720,6072.956741
-8.617486,720,6081.041929
-8.225477,720,6089.29007
-8.683947,720,6097.380224
-7.50199,720,6105.6318
-7.540363,720,6112.445726
-8.159348,720,6120.5526
-6.827294,720,6128.736666
-7.567912,720,6136.814142
-7.077155,720,6144.932392
-7.167329,720,6153.017709
-7.102468,720,6159.792689
-7.277231,720,6167.917113
-7.552063,720,6176.258992
-7.650574,720,6184.405385
-6.881119,720,6192.786706
-7.051765,720,6199.961872
-7.105253,720,6208.354154
-7.933626,720,6216.904063
-7.036505,720,6225.176411
-8.003288,720,6233.394553
-7.791905,720,6240.331079
-8.22794,720,6248.545108
-6.962612,720,6256.698321
-7.436261,720,6264.788794
-6.75063,720,6272.916397
-8.258526,720,6280.99333
-7.660525,720,6287.734353
-6.039995,720,6295.900924
-7.958592,720,6304.114757
-7.468404,720,6312.454203
-6.631131,720,6320.598321
-7.090684,720,6327.329982
-7.853607,720,6335.476197
-8.000738,720,6343.593164
-7.903397,720,6351.716147
-7.468573,720,6360.029637
-8.103416,720,6366.839926
-7.517782,720,6375.18749
-6.612784,720,6383.302576
-7.881972,720,6391.449821
-7.449977,720,6399.555644
-7.640099,720,6407.634445
-8.271844,720,6414.257081
-7.273527,720,6422.324399
-8.307191,720,6430.610087
-8.496543,720,6438.673006
-6.973272,720,6446.831609
-6.916655,720,6453.5202
-8.004115,720,6461.667184
-6.309676,720,6469.754511
-8.005827,720,6477.803608
-7.618987,720,6485.882152
-7.593726,720,6492.712054
-8.004797,720,6500.844619
-8.195566,720,6508.922636
-7.421476,720,6517.02126
-7.170042,720,6525.126765
-7.03234,720,6533.236624
-7.878114,720,6539.941629
-7.984188,720,6548.020004
-7.731923,720,6556.158405
-6.895271,720,6564.240351
-7.430951,720,6572.369039
-8.152619,720,6579.109788
-7.916431,720,6587.157259
-7.559126,720,6595.261968
-6.612281,720,6603.676632
-7.218757,720,6611.942549
-7.42787,720,6618.841834
-7.998343,720,6627.169799
-5.342226,720,6635.74542
-6.514125,720,6643.908726
-8.325315,720,6652.183725
-6.817952,720,6660.521707
-6.176744,720,6667.376888
-8.214182,720,6675.789653
-7.097573,720,6684.178118
-7.282445,720,6692.620655
-7.076268,720,6700.925773
-6.779527,720,6708.220766
-5.062785,720,6716.737677
-7.101229,720,6725.250403
-6.766603,720,6734.058627
-5.328001,720,6742.690794
-5.450672,720,6750.283854
-7.271317,720,6758.736082
-7.575377,720,6766.892267
-5.739135,720,6775.498775
-7.833089,720,6783.676465
-5.426309,720,6792.066666
-7.193378,720,6799.140102
-7.594167,720,6807.343812
-7.121646,720,6815.789002
-7.244858,720,6824.083842
-6.751167,720,6868.645719
-6.17382,720,6875.39282
-7.908753,720,6883.449841
-8.173789,720,6891.576705
-7.73414,720,6899.732118
-8.349838,720,6907.821027
-8.481494,720,6914.685509
-6.734912,720,6922.996609
-7.267278,720,6931.101259
-6.842821,720,6939.332048
-6.399188,720,6947.483282
-6.910719,720,6955.70769
-8.528906,720,6962.432059
-7.411361,720,6970.549519
-8.102101,720,6978.776171
-7.647326,720,6986.908407
-7.712968,720,6995.007491
-7.989943,720,7001.694943
-7.430661,720,7010.051544
-7.393728,720,7018.306025
-7.657406,720,7026.456612
-6.684815,720,7034.618731
-7.717806,720,7041.564606
-7.874435,720,7049.826579
-6.957652,720,7057.984794
-8.174353,720,7066.28193
-7.27738,720,7074.465624
-8.348607,720,7082.557168
-7.356022,720,7089.370777
-7.46097,720,7097.524324
-6.940586,720,7105.689893
-7.296964,720,7113.98409
-6.155599,720,7122.200855
-6.535422,720,7129.333601
-7.383287,720,7137.645032
-6.258096,720,7145.845744
-7.074677,720,7154.034859
-7.780474,720,7162.132229
-6.128563,720,7168.981796
-6.45884,720,7177.223274
-7.130788,720,7185.486573
-7.176995,720,7193.773045
-7.384042,720,7201.878115
-7.832961,720,7209.969823
-6.329795,720,7216.746815
-8.404448,720,7224.890346
-7.821163,720,7232.945708
-8.258739,720,7241.023657
-7.34338,720,7249.223384
-7.682952,720,7255.892952
-8.028275,720,7264.028002
-7.610328,720,7272.113774
-8.01051,720,7280.358059
-6.41923,720,7288.686297
-6.745498,720,7295.551428
-6.027223,720,7303.91446
-7.715916,720,7312.253089
-5.89753,720,7320.603398
-6.496341,720,7329.238992
-8.368729,720,7337.452822
-6.898259,720,7344.289995
-5.945874,720,7352.724005
-6.295571,720,7361.321144
-7.060619,720,7369.553124
-5.845002,720,7378.051992
-8.858029,720,7384.870512
-7.341619,720,7393.127675
-7.136868,720,7401.409709
-7.559441,720,7409.939187
-7.264399,720,7418.053559
-7.611738,720,7425.106655
-6.826407,720,7433.52944
-5.399261,720,7441.898766
-5.948366,720,7450.605883
-7.394586,720,7459.146713
-7.832026,720,7467.484815
-7.214209,720,7474.40486
-8.025991,720,7482.614683
-8.613796,720,7490.850232
-8.058666,720,7499.177337
-8.588235,720,7507.414214
-8.208164,720,7514.441123
-6.917523,720,7523.103374
-6.702044,720,7531.401417
-6.871171,720,7540.037082
-6.947713,720,7548.487097
-7.30143,720,7555.530443
-7.729222,720,7563.983861
-7.021411,720,7572.455108
-7.712816,720,7580.795255
-7.872128,720,7589.115087
-7.313034,720,7597.348919
-7.333395,720,7604.069788
-7.741151,720,7612.327114
-7.62431,720,7620.533613
-8.083482,720,7628.674517
-7.343016,720,7637.128629
-7.814356,720,7644.033787
-6.479378,720,7652.23368
-7.60242,720,7660.357054
-7.89384,720,7668.518589
-6.921731,720,7676.76529
-7.857264,720,7683.505159
-6.938958,720,7691.787106
-7.488813,720,7700.070003
-7.42549,720,7708.253014
-6.992667,720,7716.504309
-8.380917,720,7724.63579
-8.226163,720,7731.382252
-8.038551,720,7739.64568
-8.288189,720,7747.910805
-7.586532,720,7756.097016
-7.27862,720,7764.300241
-6.968678,720,7771.056822
-7.840211,720,7779.160665
-7.683197,720,7787.343471
-7.773944,720,7795.554899
-7.790236,720,7803.827937
-7.658111,720,7810.548472
-8.220961,720,7818.729451
-8.532222,720,7826.958612
-8.096877,720,7835.268327
-7.667967,720,7843.463093
-6.826335,720,7851.671864
-8.177524,720,7858.357329
-7.281783,720,7866.458443
-8.640346,720,7874.641165
-8.211906,720,7882.89588
-7.486153,720,7891.185811
-7.22244,720,7897.97558
-7.904403,720,7906.227028
-6.67823,720,7914.394911
-7.186461,720,7922.65568
-7.337104,720,7930.766534
-7.635688,720,7937.535676
-7.960222,720,7945.838639
-8.322356,720,7954.012636
-7.867376,720,7962.176493
-8.065835,720,7970.331393
-7.621073,720,7978.70851
-7.4967,720,7985.564387
-7.474967,720,7993.763577
-6.991504,720,8001.936161
-7.410694,720,8010.418316
-7.813877,720,8018.833271
-7.046921,720,8025.593911
-7.210868,720,8033.780859
-5.832293,720,8042.126169
-7.070432,720,8050.515303
-7.786548,720,8058.757276
-7.638016,720,8065.641677
-6.687556,720,8074.055631
-9.160692,720,8082.319966
-7.561025,720,8090.522418
-8.391966,720,8098.625273
-7.795881,720,8106.837675
-7.860618,720,8113.696517
-8.003257,720,8121.88239
-7.994561,720,8130.189286
-8.631362,720,8138.39219
-7.751017,720,8146.541215
-7.231192,720,8153.365813
-8.159855,720,8161.502002
-7.91348,720,8169.627001
-7.873267,720,8177.738023
-8.587749,720,8222.702234
-7.021869,720,8229.658728
-7.818688,720,8238.04485
-8.46527,720,8246.324548
-7.809073,720,8254.47941
-7.927922,720,8262.525027
-7.956206,720,8270.643512
-7.480159,720,8277.275359
-7.516556,720,8285.382257
-7.278283,720,8293.484425
-7.690358,720,8301.818133
-6.258583,720,8310.079934
-8.753109,720,8317.069143
-8.581945,720,8325.37846
