#{"t_start": 1785272199.3441253, "env_id": "None"}
r,l,t
-6.183935,720,1126.468804
-6.241192,720,1134.597129
-6.609335,720,1143.048072
-8.399873,720,1149.868708
-7.373252,720,1157.996259
-8.083876,720,1166.114157
-7.991475,720,1174.215583
-7.17285,720,1182.551797
-6.271101,720,1190.780032
-7.386622,720,1197.566128
-7.639474,720,1205.83648
-7.974315,720,1214.030069
-7.901572,720,1222.240445
-6.547414,720,1230.36432
-7.608221,720,1236.935387
-6.703306,720,1245.128137
-7.472178,720,1253.25601
-6.250659,720,1261.508772
-5.548684,720,1269.931278
-6.12697,720,1277.081386
-7.080501,720,1285.724512
-6.70058,720,1294.27235
-6.226551,720,1302.692458
-5.873019,720,1310.828012
-6.097338,720,1319.454762
-6.570165,720,1364.685641
-6.20613,720,1373.054839
-6.729537,720,1381.230843
-6.227466,720,1389.66465
-6.844115,720,1398.190086
-6.016508,720,1405.203592
-6.520085,720,1413.593431
-6.602029,720,1422.101901
-5.546499,720,1430.757391
-6.717768,720,1439.178575
-6.744832,720,1446.107526
-6.368912,720,1454.356999
-6.416395,720,1462.654383
-7.189962,720,1470.834987
-8.62512,720,1479.072453
-6.547835,720,1487.675399
-7.887895,720,1494.322108
-6.366791,720,1502.550424
-7.493096,720,1511.103682
-7.108848,720,1519.789584
-6.732609,720,1528.56295
-7.689149,720,1535.543327
-6.048364,720,1544.361593
-6.40842,720,1553.47369
-5.18396,720,1562.103034
-6.169577,720,1570.886719
-5.131027,720,1578.266436
-6.75797,720,1586.53883
-6.059926,720,1595.06314
-7.206019,720,1603.307189
-6.771961,720,1611.572642
-4.991073,720,1620.094085
-6.209942,720,1626.965549
-6.266247,720,1635.629511
-6.268348,720,1644.119841
-5.923327,720,1652.95176
-4.359799,720,1662.090228
-5.513081,720,1669.650846
-5.329462,720,1678.093713
-6.317236,720,1686.779948
-5.479317,720,1695.475878
-5.99197,720,1704.206046
-6.640516,720,1711.446804
-5.828903,720,1720.098791
-5.965678,720,1729.022418
-5.659694,720,1737.524075
-6.607973,720,1746.249579
-5.527932,720,1755.059123
-4.629841,720,1762.484347
-4.716154,720,1771.487788
-6.056401,720,1780.206639
-6.086755,720,1788.981158
-7.163405,720,1797.355735
-7.566898,720,1804.393944
-7.721499,720,1812.7927
-6.209597,720,1821.220104
-6.406761,720,1829.805694
-6.741029,720,1838.282943
-6.47258,720,1845.329021
-5.825813,720,1854.331188
-6.935321,720,1862.704628
-7.334012,720,1871.325088
-7.405956,720,1879.986165
-6.18305,720,1888.518897
-6.715284,720,1895.35705
-7.548168,720,1903.990382
-7.788022,720,1912.677664
-7.895288,720,1921.301908
-5.955322,720,1929.790859
-6.843707,720,1936.952967
-6.702039,720,1945.459471
-6.538044,720,1953.754003
-6.08414,720,1962.327425
-6.829338,720,1971.057488
-5.877757,720,1978.335872
-6.5109,720,1987.108
-6.031854,720,1995.559462
-6.543328,720,2004.260094
-7.682695,720,2013.019475
-7.365434,720,2021.734627
-6.828892,720,2028.657995
-7.239979,720,2037.383316
-4.541219,720,2046.239152
-5.069819,720,2054.812319
-6.886479,720,2063.452707
-6.121131,720,2070.664334
-6.007617,720,2078.961373
-6.509862,720,2087.371883
-6.604596,720,2095.803195
-7.010065,720,2104.578141
-7.971626,720,2111.82683
-7.248459,720,2120.474372
-6.956874,720,2129.003275
-8.542554,720,2137.355022
-7.839551,720,2145.691764
-7.369465,720,2154.04076
-8.096757,720,2161.067311
-6.643742,720,2169.375918
-7.108869,720,2177.607701
-7.406734,720,2186.550562
-7.945143,720,2195.341302
-6.703663,720,2202.538674
-7.421462,720,2211.073902
-6.460237,720,2219.383436
-7.912594,720,2227.970022
-6.511759,720,2236.492389
-7.15239,720,2243.452977
-7.290773,720,2252.131505
-7.630631,720,2260.474525
-6.597506,720,2269.088928
-6.667206,720,2277.385527
-6.14521,720,2285.63534
-6.690924,720,2292.507791
-6.78545,720,2300.887575
-6.512841,720,2309.097124
-7.722334,720,2317.39431
-6.910105,720,2325.604989
-6.662503,720,2332.607721
-6.3272,720,2340.978477
-6.548545,720,2349.382413
-7.388079,720,2357.662126
-5.94163,720,2366.035386
-8.313171,720,2373.017179
-6.925881,720,2381.359023
-7.108995,720,2389.806972
-7.023301,720,2398.591845
-6.809637,720,2407.1534
-6.05777,720,2415.578964
-7.212596,720,2422.9788
-6.871365,720,2431.98909
-5.182128,720,2440.701414
-5.883058,720,2449.700956
-6.191167,720,2458.987639
-5.723345,720,2466.844764
-4.934691,720,2475.330442
-6.63295,720,2484.198895
-4.745808,720,2492.967955
-6.896925,720,2501.585312
-6.649803,720,2508.802047
-4.713612,720,2517.628561
-6.110617,720,2526.071469
-6.465272,720,2534.809684
-5.777529,720,2543.449986
-7.119005,720,2552.173526
-6.415142,720,2559.485001
-7.423414,720,2568.348049
-6.22767,720,2577.337799
-5.245151,720,2585.886964
-5.569208,720,2594.555192
-5.133434,720,2602.016323
-6.283787,720,2610.75738
-6.068299,720,2619.402627
-6.487432,720,2628.091903
-6.113494,720,2636.911973
-6.242915,720,2643.93628
-6.27108,720,2652.539032
-5.769009,720,2660.832471
-6.054596,720,2669.39735
-7.171917,720,2678.157856
-6.204705,720,2686.669903
-6.104888,720,2693.985873
-5.176416,720,2702.61097
-7.093454,720,2711.049083
-5.47763,720,2719.9283
-5.753933,720,2728.421173
-6.700166,720,2776.463838
-5.619239,720,2785.205823
-6.489398,720,2793.823658
-7.239797,720,2802.710273
-6.832994,720,2811.360429
-4.902896,720,2818.931413
-6.208931,720,2827.261593
-5.365139,720,2836.212064
-6.602389,720,2844.971939
-6.695233,720,2853.363036
-6.44319,720,2861.923098
-6.005967,720,2869.35832
-6.520848,720,2877.715338
-6.591927,720,2886.470874
-7.214152,720,2895.407476
-6.267128,720,2903.856585
-5.615013,720,2911.050928
-5.267626,720,2919.496298
-6.151882,720,2927.716605
-7.811195,720,2936.020251
-6.783608,720,2944.37894
-6.781977,720,2951.319394
-7.385563,720,2959.863477
-5.807989,720,2968.184951
-6.046066,720,2976.609999
-6.055356,720,2985.051249
-6.788911,720,2993.99062
-6.197472,720,3001.288795
-5.749829,720,3009.825689
-6.554715,720,3018.459492
-5.985771,720,3027.243258
-7.878934,720,3035.902796
-6.302723,720,3042.892029
-6.868314,720,3051.463363
-7.30711,720,3060.053748
-5.495858,720,3068.599511
-6.660945,720,3077.39451
-5.372069,720,3084.558933
-6.631789,720,3093.128688
-5.921095,720,3101.827355
-6.027695,720,3110.70241
-6.48622,720,3119.576956
-4.896759,720,3128.083515
-4.462182,720,3135.280925
-6.566482,720,3143.729698
-6.217266,720,3152.191534
-5.433909,720,3160.953795
-5.821173,720,3169.524498
-6.481197,720,3176.637227
-7.621439,720,3184.948292
-6.478228,720,3193.51055
-6.878897,720,3201.864721
-7.737185,720,3210.129063
-7.531408,720,3217.005711
-5.804313,720,3225.770495
-6.517399,720,3234.398227
-6.951032,720,3242.717397
-7.633188,720,3251.34662
-4.92448,720,3259.686666
-6.514497,720,3266.594438
-6.01038,720,3275.210802
-6.544329,720,3283.72006
-6.744033,720,3292.040719
-7.046586,720,3300.426299
-6.813866,720,3307.209996
-6.115236,720,3315.517276
-7.615302,720,3323.638376
-8.13313,720,3331.844079
-7.739067,720,3339.994098
-8.27209,720,3346.863225
-6.846818,720,3355.033109
-7.979696,720,3363.237321
-6.854985,720,3371.535054
-7.112295,720,3379.801378
-7.675464,720,3388.187072
-7.244422,720,3394.998846
-8.030805,720,3403.228064
-8.416823,720,3411.380721
-7.247357,720,3419.508693
-7.834085,720,3427.697474
-6.640439,720,3434.54175
-7.488773,720,3442.937152
-7.200082,720,3451.39143
-6.258693,720,3460.298916
-6.220604,720,3468.752957
-5.59783,720,3475.805686
-6.292015,720,3484.521598
-5.964652,720,3493.134494
-6.351982,720,3501.643128
-5.949078,720,3510.073595
-7.318182,720,3518.460301
-5.352659,720,3525.411701
-7.507914,720,3533.714242
-6.754467,720,3541.845129
-6.985921,720,3550.071125
-7.927816,720,3558.662729
-6.528283,720,3565.812365
-7.25999,720,3574.296957
-7.082532,720,3582.587558
-7.082175,720,3590.902477
-7.723189,720,3599.137163
-7.798801,720,3605.866675
-6.943029,720,3614.040258
-7.611718,720,3622.240573
-8.200822,720,3630.416334
-7.63816,720,3638.641264
-7.309655,720,3646.923904
-7.257749,720,3653.683339
-7.353307,720,3661.842879
-8.23307,720,3669.943456
-6.159256,720,3678.24412
-8.269224,720,3686.440744
-7.9792,720,3693.242678
-8.942966,720,3701.508754
-7.551412,720,3709.679487
-7.883469,720,3717.828911
-7.325178,720,3725.964364
-8.42075,720,3732.675876
-7.378352,720,3740.767173
-7.356489,720,3748.858688
-7.502803,720,3757.099407
-6.69983,720,3765.308678
-6.484592,720,3773.661166
-7.175259,720,3780.7302
-7.799451,720,3788.892259
-6.613432,720,3797.111616
-8.548009,720,3805.277734
-7.010991,720,3813.51037
-6.902739,720,3820.35146
-6.691777,720,3828.498954
-7.107257,720,3836.741103
-6.549608,720,3845.076466
-6.660446,720,3853.346567
-7.141727,720,3860.318802
-7.553682,720,3868.646126
-5.755783,720,3877.015757
-7.811046,720,3885.303072
-6.721919,720,3893.445151
-7.883101,720,3901.650216
-5.487409,720,3908.650272
-7.435394,720,3916.798999
-6.641697,720,3925.107323
-7.124785,720,3933.483262
-8.038833,720,3941.724874
-5.707459,720,3948.857516
-7.930229,720,3957.020025
-8.143614,720,3965.210838
-8.700869,720,3973.417058
-7.005704,720,3981.574333
-7.534589,720,3988.408189
-7.293104,720,3996.601438
-7.555603,720,4004.785527
-7.064536,720,4012.935498
-7.659301,720,4021.083225
-7.729763,720,4029.333508
-7.423727,720,4036.166372
-8.041832,720,4044.550081
-7.314905,720,4052.709793
-7.963184,720,4060.941306
-7.018579,720,4069.590226
-7.358593,720,4076.419201
-7.203126,720,4084.658607
-7.866698,720,4093.00584
-7.698388,720,4101.165176
-7.150423,720,4109.313315
-6.802113,720,4153.228913
-5.690743,720,4161.489898
-7.73647,720,4169.669514
-8.404479,720,4177.917742
-7.945185,720,4185.950738
-8.031383,720,4194.187099
-8.014608,720,4200.869166
-7.583813,720,4209.150543
-7.444601,720,4217.284976
-6.48287,720,4225.37339
-7.579589,720,4233.711432
-7.693327,720,4240.573473
-7.808346,720,4248.720383
-8.133185,720,4257.078767
-8.425565,720,4265.264571
-7.514866,720,4273.527955
-8.488371,720,4280.331249
-7.122254,720,4288.580068
-6.445305,720,4296.722198
-7.539295,720,4304.938804
-7.586603,720,4313.072696
-7.441667,720,4321.312183
-7.437932,720,4328.38497
-5.104768,720,4336.762525
-6.420703,720,4345.13399
-7.783023,720,4353.401508
-7.544446,720,4361.652606
-7.092461,720,4368.633007
-7.76254,720,4376.788283
-8.202196,720,4385.087785
-7.414053,720,4393.370818
-6.300989,720,4401.686249
-7.479859,720,4408.661045
-7.289862,720,4416.904932
-8.101165,720,4425.364172
-6.085345,720,4433.554832
-8.373363,720,4441.697638
-6.808411,720,4449.970377
-7.37344,720,4456.972113
-6.270632,720,4465.229354
-8.621351,720,4473.408714
-7.61518,720,4481.568303
-7.247874,720,4489.76203
-5.720267,720,4496.582024
-7.120316,720,4504.742216
-7.293667,720,4512.854334
-7.749909,720,4520.937559
-7.146056,720,4529.195988
-7.669208,720,4535.829786
-7.552757,720,4543.878401
-7.393509,720,4552.111552
-6.825851,720,4560.325432
-7.564958,720,4568.697077
-6.456541,720,4576.944648
-7.281486,720,4583.914167
-7.481563,720,4592.10804
-7.654048,720,4600.282719
-7.37143,720,4608.603494
-7.343855,720,4616.659127
-6.791702,720,4623.530854
-8.040406,720,4631.719644
-5.748625,720,4640.098018
-6.410377,720,4648.472961
-7.083522,720,4656.802953
-7.34871,720,4663.952816
-5.66195,720,4672.479709
-7.363944,720,4680.680722
-6.533089,720,4688.932315
-7.005086,720,4697.25899
-5.508859,720,4705.954066
-6.269208,720,4713.270093
-5.908333,720,4721.649603
-6.409371,720,4730.012473
-6.797084,720,4738.187597
-6.37012,720,4746.507182
-6.78918,720,4753.32014
-6.305756,720,4761.75124
-6.778745,720,4769.872104
-6.869394,720,4778.171449
-6.458598,720,4786.501863
-7.112389,720,4793.411577
-6.062933,720,4801.803406
-5.622929,720,4810.310145
-7.494528,720,4818.671645
-6.215087,720,4827.243274
-7.409306,720,4835.882058
-6.745498,720,4843.191514
-8.24103,720,4851.917451
-7.103159,720,4860.515188
-6.126809,720,4868.786747
-6.875679,720,4877.06216
-7.21968,720,4884.188423
-6.907151,720,4892.598453
-7.759658,720,4900.809599
-7.727187,720,4909.131682
-7.680502,720,4917.349592
-5.85438,720,4924.251217
-8.489195,720,4932.386091
-7.246514,720,4940.477471
-6.72703,720,4948.693383
-6.525953,720,4957.089894
-7.62976,720,4965.302707
-8.715526,720,4972.177293
-8.752464,720,4980.408242
-7.629666,720,4988.883107
-8.130128,720,4996.954513
-6.962587,720,5005.114168
-7.20736,720,5011.830426
-7.345175,720,5019.966923
-6.978344,720,5028.218835
-7.578093,720,5036.343542
-9.058601,720,5044.496499
-8.084777,720,5051.253637
-7.741465,720,5059.584265
-6.729215,720,5067.759121
-7.353096,720,5076.043618
-7.072705,720,5084.243855
-7.089255,720,5092.430286
-7.779192,720,5099.54423
-7.096326,720,5107.947113
-7.043708,720,5116.317754
-5.716879,720,5124.621837
-8.311463,720,5132.836287
-7.648578,720,5139.681206
-7.048565,720,5147.889577
-6.790113,720,5156.410311
-7.310387,720,5164.778968
-6.014999,720,5173.160311
-5.646355,720,5180.324461
-6.311203,720,5188.601131
-6.494165,720,5196.979176
-6.034733,720,5205.772369
-7.713325,720,5214.376281
-6.659806,720,5222.875956
-7.162544,720,5229.899196
-7.195949,720,5238.14594
-6.88332,720,5246.543444
-4.840021,720,5255.064309
-6.462583,720,5263.294379
-5.9984,720,5270.234802
-7.102526,720,5278.605329
-7.181396,720,5286.914963
-7.692545,720,5295.08253
-7.388682,720,5303.403767
-7.811948,720,5310.177193
-7.256761,720,5318.608671
-6.281211,720,5327.204654
-7.397692,720,5335.736639
-7.159327,720,5343.876517
-7.805847,720,5352.038002
-6.073426,720,5358.910616
-5.35761,720,5367.531452
-7.570581,720,5375.829231
-6.505658,720,5384.184807
-7.054597,720,5392.645752
-6.359457,720,5399.785631
-7.347404,720,5407.998547
-7.214373,720,5416.259265
-6.307144,720,5424.579801
-7.240424,720,5432.944875
-7.382795,720,5439.730045
-7.76719,720,5447.821323
-8.007847,720,5455.898459
-6.751403,720,5463.966435
-8.589273,720,5472.129099
-7.245982,720,5517.890947
-7.109656,720,5524.617926
-8.513962,720,5532.921168
-6.617513,720,5541.237847
-6.74882,720,5549.549504
-6.622345,720,5557.698526
-8.387908,720,5564.608141
-6.716958,720,5572.749212
-7.728406,720,5580.825094
-7.055975,720,5588.890857
-8.077827,720,5597.077938
-8.16915,720,5603.748257
-7.906772,720,5611.809852
-7.549307,720,5619.869372
-7.986497,720,5627.881448
-7.172109,720,5635.950628
-7.914668,720,5644.008854
-6.629345,720,5650.746007
-7.414444,720,5658.832648
-7.563525,720,5666.962951
-8.02106,720,5675.108085
-6.550528,720,5683.578655
-8.194375,720,5690.381726
-8.030483,720,5698.470319
-7.917155,720,5706.679402
-6.406888,720,5714.934872
-7.090955,720,5723.126078
-8.055773,720,5729.898891
-7.249167,720,5738.210792
-7.009028,720,5746.582475
-8.200845,720,5754.652928
-7.945151,720,5762.854223
-7.702149,720,5770.955873
-7.28453,720,5777.680969
-5.985521,720,5785.987065
-6.841754,720,5794.257523
-6.55085,720,5802.550538
-5.338361,720,5810.894804
-8.273356,720,5817.905721
-6.573803,720,5825.994799
-7.739171,720,5834.13976
-8.360014,720,5842.165419
-8.031053,720,5850.26883
-7.778947,720,5856.867913
-7.12082,720,5865.011946
-7.597347,720,5873.209888
-7.420845,720,5881.340744
-7.774411,720,5889.394841
-7.769946,720,5897.891572
-7.739443,720,5904.751974
-6.563622,720,5913.240974
-7.527522,720,5921.563742
-7.881792,720,5929.798099
-6.791237,720,5938.052148
-8.237791,720,5944.940605
-6.987892,720,5953.212018
-8.285899,720,5961.448945
-8.147096,720,5969.585358
-7.632941,720,5977.718451
-7.330992,720,5984.481609
-7.22245,720,5992.629332
-7.886751,720,6000.712279
-8.187164,720,6008.831266
-6.313658,720,6017.277161
-7.716179,720,6025.638812
-7.089064,720,6032.54194
-6.633046,720,6040.796106
-7.596857,720,6049.178205
-7.459865,720,6057.508574
-7.66017,720,6065.581765
-8.052715,720,6072.303248
-7.404424,720,6080.383842
-8.161552,720,6088.628385
-7.920446,720,6096.712962
-8.468692,720,6104.96648
-8.293822,720,6111.79211
-7.179273,720,6119.887502
-7.587178,720,6128.073077
-7.6729,720,6136.152069
-7.28726,720,6144.272429
-7.677725,720,6152.355821
-7.794172,720,6159.139101
-7.52366,720,6167.251809
-6.273383,720,6175.59759
-6.991443,720,6183.775633
-5.948144,720,6192.133433
-6.649659,720,6199.304994
-6.203583,720,6207.718849
-6.734625,720,6216.248222
-8.745341,720,6224.512862
-6.119132,720,6232.740289
-6.217733,720,6239.674706
-7.414726,720,6247.882559
-7.15033,720,6256.038547
-7.26956,720,6264.119557
-7.713596,720,6272.252903
-8.043596,720,6280.323726
-9.09058,720,6287.070989
-7.41418,720,6295.23644
-7.530615,720,6303.453065
-8.55113,720,6311.783575
-8.048654,720,6319.933464
-8.338743,720,6326.668133
-7.927501,720,6334.822124
-8.609754,720,6342.931763
-8.24675,720,6351.057546
-8.679445,720,6359.322482
-6.811826,720,6366.181309
-7.974431,720,6374.528944
-8.576245,720,6382.645808
-8.191988,720,6390.779874
-6.825672,720,6398.893458
-7.863918,720,6406.967057
-7.641845,720,6413.587447
-7.69652,720,6421.658809
-6.274953,720,6429.950278
-7.115877,720,6438.011403
-7.492246,720,6446.155447
-7.038774,720,6452.859306
-7.889248,720,6461.011419
-7.869078,720,6469.092078
-7.560198,720,6477.155065
-8.195921,720,6485.217533
-6.553147,720,6492.040387
-7.878012,720,6500.176915
-8.232657,720,6508.27079
-8.141435,720,6516.354435
-7.691388,720,6524.465075
-7.424099,720,6532.570932
-7.911502,720,6539.280453
-7.822118,720,6547.361049
-7.367545,720,6555.491969
-7.578419,720,6563.572287
-6.876468,720,6571.709351
-6.682873,720,6578.454677
-7.578585,720,6586.506571
-8.145227,720,6594.604953
-6.810563,720,6603.011913
-6.618372,720,6611.285958
-8.909011,720,6618.179713
-7.805397,720,6626.530985
-7.099885,720,6635.087512
-5.877183,720,6643.268149
-7.326037,720,6651.531447
-7.598067,720,6659.861679
-7.730047,720,6666.695657
-6.581411,720,6675.152425
-7.240145,720,6683.523951
-6.395378,720,6691.98139
-7.08405,720,6700.259712
-7.240675,720,6707.557728
-7.009173,720,6716.039147
-5.054003,720,6724.551281
-7.210676,720,6733.35689
-5.781874,720,6742.068077
-5.999674,720,6749.616945
-6.774405,720,6758.080541
-6.114198,720,6766.271972
-6.826069,720,6774.835038
-6.446293,720,6783.027196
-6.865152,720,6791.400622
-6.733443,720,6798.47346
-7.671287,720,6806.685834
-6.295233,720,6815.121774
-7.05264,720,6823.426794
-7.802003,720,6867.973745
-7.642987,720,6874.726522
-7.168615,720,6882.785206
-7.231483,720,6890.917765
-6.383719,720,6899.072701
-6.215813,720,6907.151969
-6.57016,720,6914.020404
-7.875226,720,6922.305707
-6.758421,720,6930.442576
-8.605709,720,6938.62598
-7.367547,720,6946.818157
-7.030326,720,6955.065349
-8.022816,720,6961.781972
-8.166022,720,6969.888849
-7.239251,720,6978.109843
-7.552912,720,6986.264353
-8.12306,720,6994.348073
-8.253903,720,7001.041792
-8.308226,720,7009.376746
-7.10887,720,7017.644324
-7.661223,720,7025.799347
-6.612135,720,7033.954152
-8.457497,720,7040.897329
-7.824494,720,7049.166895
-6.682662,720,7057.340254
-7.313335,720,7065.609957
-8.642797,720,7073.788704
-8.060994,720,7081.895511
-8.85111,720,7088.709129
-8.064182,720,7096.858151
-8.885769,720,7105.034427
-6.385558,720,7113.322424
-6.909525,720,7121.53565
-7.391554,720,7128.657289
-7.681351,720,7136.968385
-7.052338,720,7145.192019
-8.855091,720,7153.317086
-6.585862,720,7161.473632
-6.682038,720,7168.328264
-5.974559,720,7176.559738
-7.484007,720,7184.829587
-7.109549,720,7193.052898
-6.903013,720,7201.222171
-7.308661,720,7209.31124
-8.987045,720,7216.085565
-7.794677,720,7224.228993
-8.872318,720,7232.287199
-7.358588,720,7240.367514
-8.058135,720,7248.573483
-7.70403,720,7255.226186
-8.411432,720,7263.36545
-7.429651,720,7271.462811
-8.610881,720,7279.70249
-6.55862,720,7288.030987
-5.403436,720,7294.875573
-6.943424,720,7303.245635
-5.863661,720,7311.587425
-6.684629,720,7319.894922
-6.644073,720,7328.562804
-7.851183,720,7336.788786
-7.600712,720,7343.625628
-6.448439,720,7352.053183
-6.836208,720,7360.675594
-5.464691,720,7368.930171
-6.893602,720,7377.332705
-6.551878,720,7384.214212
-7.057484,720,7392.473218
-7.249288,720,7400.737471
-7.110731,720,7409.246807
-7.541283,720,7417.40002
-6.628709,720,7424.445009
-6.909787,720,7432.877742
-5.434645,720,7441.281425
-6.010925,720,7449.94076
-7.035432,720,7458.47377
-8.222822,720,7466.830259
-7.855013,720,7473.700093
-7.546373,720,7481.944641
-7.497139,720,7490.181859
-7.174084,720,7498.518858
-7.039144,720,7506.75209
-7.854974,720,7513.780598
-6.812334,720,7522.434643
-7.456801,720,7530.73471
-6.532348,720,7539.37344
-5.130472,720,7547.834152
-7.616144,720,7554.874525
-7.643625,720,7563.327975
-5.782014,720,7571.808931
-7.262281,720,7580.142531
-7.663239,720,7588.445401
-7.72818,720,7596.676272
-7.417003,720,7603.413773
-7.985866,720,7611.665471
-7.779947,720,7619.880957
-7.904084,720,7628.00104
-8.112142,720,7636.471452
-8.178843,720,7643.36969
-7.498618,720,7651.513973
-8.522744,720,7659.689104
-7.720072,720,7667.860048
-7.201281,720,7676.110374
-7.430683,720,7682.841988
-7.678644,720,7691.118313
-8.687569,720,7699.389632
-8.523136,720,7707.594019
-6.488987,720,7715.845327
-7.39078,720,7723.972031
-7.626021,720,7730.724352
-7.599802,720,7738.987713
-7.585452,720,7747.248147
-8.386993,720,7755.428729
-7.717213,720,7763.643879
-6.998082,720,7770.378413
-8.509199,720,7778.504932
-7.923019,720,7786.692345
-7.953094,720,7794.883541
-7.264078,720,7803.159064
-7.544593,720,7809.887045
-7.581917,720,7818.063988
-7.613464,720,7826.299285
-7.576547,720,7834.607328
-6.78446,720,7842.803649
-7.805544,720,7851.00221
-8.226589,720,7857.693141
-8.536178,720,7865.801365
-7.996019,720,7873.974186
-7.5875,720,7882.242103
-7.66468,720,7890.528512
-6.721158,720,7897.311164
-7.869751,720,7905.556436
-8.859251,720,7913.736413
-8.242266,720,7921.990353
-7.746662,720,7930.096255
-8.307732,720,7936.874791
-7.945238,720,7945.171123
-7.288294,720,7953.349389
-7.299389,720,7961.51612
-7.974229,720,7969.66873
-7.171839,720,7978.044513
-8.596461,720,7984.904822
-8.606963,720,7993.102281
-7.01386,720,8001.278055
-7.271172,720,8009.756836
-7.934084,720,8018.168439
-8.912132,720,8024.939913
-7.394006,720,8033.111376
-7.880688,720,8041.475704
-7.10266,720,8049.856931
-8.25953,720,8058.097137
-6.790908,720,8064.97351
-7.858772,720,8073.396909
-7.239046,720,8081.658269
-8.087625,720,8089.86458
-8.455632,720,8097.974337
-8.103184,720,8106.16972
-7.205866,720,8113.032238
-7.385086,720,8121.223151
-7.972415,720,8129.521945
-7.908457,720,8137.733099
-8.112149,720,8145.881004
-7.659779,720,8152.697861
-7.516887,720,8160.832663
-8.8416,720,8168.965031
-7.952871,720,8177.078063
-8.301779,720,8222.081475
-7.715353,720,8228.996706
-7.574903,720,8237.383179
-7.861809,720,8245.667114
-8.866096,720,8253.813634
-8.252464,720,8261.860572
-7.890258,720,8269.981913
-7.834793,720,8276.614973
-7.960766,720,8284.720558
-7.624286,720,8292.821505
-7.143017,720,8301.16367
-7.06345,720,8309.419411
-6.986578,720,8316.397725
-7.490518,720,8324.716242
