gate,seed,event_count,override_events,proposed_override_events,mean_head_agreement,early_departures,emitter_to_emitter_legs,episode_vessel_fuel_eur,greedy_episode_vessel_fuel_eur,delta_episode_vessel_fuel_eur,episode_conditioning_eur,greedy_episode_conditioning_eur,delta_episode_conditioning_eur,episode_reconditioning_eur,greedy_episode_reconditioning_eur,delta_episode_reconditioning_eur,episode_loading_eur,greedy_episode_loading_eur,delta_episode_loading_eur,episode_unloading_eur,greedy_episode_unloading_eur,delta_episode_unloading_eur,episode_operating_cost_eur,greedy_episode_operating_cost_eur,delta_episode_operating_cost_eur,episode_vent_penalty_eur,greedy_episode_vent_penalty_eur,delta_episode_vent_penalty_eur,episode_storage_shortfall_penalty_eur,greedy_episode_storage_shortfall_penalty_eur,delta_episode_storage_shortfall_penalty_eur,episode_total_cost_eur,greedy_episode_total_cost_eur,delta_episode_total_cost_eur,terminal_cleanup_operating_cost_eur,greedy_terminal_cleanup_operating_cost_eur,delta_terminal_cleanup_operating_cost_eur,total_cost_eur,greedy_total_cost_eur,delta_total_cost_eur,operating_cost_eur,greedy_operating_cost_eur,delta_operating_cost_eur,vent_penalty_eur,greedy_vent_penalty_eur,delta_vent_penalty_eur,vented_t,greedy_vented_t,delta_vented_t,stored_t,greedy_stored_t,delta_stored_t,unit_cost_eur_per_t,greedy_unit_cost_eur_per_t,delta_unit_cost_eur_per_t
e2_p2_s1,9000031,383,12,344,4.87467362924282,0,0,597801.6000000068,509791.9200000052,88009.68000000162,1029463.7510048269,991296.1028016104,38167.64820321649,49441.55933457853,46932.58187229298,2508.9774622855475,4018.463043404394,3869.4774345292985,148.9856088750953,3789.5255434043966,3507.322500000005,282.20304340439134,1684514.898926221,1555397.4046084378,129117.49431778328,0.0,499268.9184761926,-499268.9184761926,0.0,0.0,0.0,1684514.898926221,2054666.3230846303,-370151.42415840924,238608.00818408423,238351.0279126895,256.9802713947429,1923122.9071103053,2293017.35099732,-369894.44388701464,1923122.9071103053,1793748.4325211272,129374.4745891781,0.0,499268.9184761926,-499268.9184761926,0.0,6240.861480952415,-6240.861480952415,120589.16910872822,114469.71188364139,6119.457225086837,15.947725001540872,20.03165128368782,-4.083926282146949
e2_p2_s1,9000032,424,12,367,4.787735849056604,1,1,547569.6600000034,523906.68000000407,23662.97999999934,902803.1403508984,872609.8901637925,30193.25018710585,43270.67043812201,41249.47812830116,2021.19230982085,3524.0493426101316,3406.191419085648,117.8579235244838,3181.95751873411,3205.125000000004,-23.16748126589391,1500349.477650368,1444377.3647111836,55972.1129391843,0.0,147597.08007642228,-147597.08007642228,0.0,0.0,0.0,1500349.477650368,1591974.444787606,-91624.96713723801,190435.56221225008,174236.81051761188,16198.751694638195,1690785.0398626179,1766211.2553052178,-75426.21544259996,1690785.0398626179,1618614.1752287955,72170.86463382235,0.0,147597.08007642228,-147597.08007642228,0.0,1844.963500955279,-1844.963500955279,105538.22058078548,100608.4832397591,4929.737341026383,16.02059453492857,17.555291546302083,-1.5346970113735132
e2_p2_s1,9000033,395,12,348,4.734177215189874,1,2,581196.0000000056,533870.0400000046,47325.96000000101,979156.0188594471,932749.1859035201,46406.832955927006,45609.36617081894,43105.35594725522,2504.010223563717,3822.08919126402,3640.942314540279,181.14687672374112,3393.675340913573,3205.125000000006,188.5503409135672,1613177.149562449,1516570.64916532,96606.50039712898,0.0,383151.50941582996,-383151.50941582996,0.0,0.0,0.0,1613177.149562449,1899722.15858115,-286545.00901870104,218646.95948177905,207876.53585432417,10770.423627454875,1831824.109044228,2107598.694435474,-275774.585391246,1831824.109044228,1724447.1850196442,107376.92402458377,0.0,383151.50941582996,-383151.50941582996,0.0,4789.393867697877,-4789.393867697877,111242.35651419246,105135.0145055005,6107.342008691965,16.46696605901657,20.04659155989566,-3.5796255008790894
e2_p2_s1,9000034,382,12,310,4.81151832460733,0,2,570817.5000000044,508546.50000000285,62271.00000000157,950911.9999999994,916455.4202540746,34456.5797459248,44739.21131475157,42937.94541789649,1801.2658968550822,3711.840000000005,3577.340371260317,134.49962873968798,3434.0625000000055,3205.125000000005,228.93750000000045,1573614.6138147553,1474722.3310432343,98892.28277152102,11021.80026042883,262004.67944717887,-250982.87918675004,0.0,0.0,0.0,1584636.4140751841,1736727.0104904133,-152090.59641522914,178652.72783258246,199225.9755994933,-20573.24776691085,1763289.1419077667,1935952.9860899067,-172663.84418213996,1752267.341647338,1673948.3066427277,78319.0350046102,11021.80026042883,262004.67944717887,-250982.87918675004,137.7725032553604,3275.0584930897367,-3137.2859898343763,109120.02759695514,104726.69614121088,4393.3314557442645,16.15917060084183,18.485763968716398,-2.326593367874569
e2_p2_s1,9000035,491,11,432,4.775967413441955,2,1,536360.8800000072,484053.24000000494,52307.640000002284,877166.5062862888,884710.3299529921,-7543.823666703305,42930.586547113926,44725.083455352586,-1794.4969082386597,3423.977954525446,3453.4249132755917,-29.446958750145768,3344.8015470450723,3205.125000000004,139.67654704506822,1463226.7523349805,1420147.2033216252,43079.54901335528,0.0,282922.74237956875,-282922.74237956875,0.0,0.0,0.0,1463226.7523349805,1703069.945701194,-239843.19336621347,244982.42027980165,181939.4867516455,63042.933528156136,1708209.1726147821,1885009.4324528396,-176800.25983805745,1708209.1726147821,1602086.6900732708,106122.4825415113,0.0,282922.74237956875,-282922.74237956875,0.0,3536.5342797446087,-3536.5342797446087,104708.74767588769,109085.56940329901,-4376.821727411327,16.313910829134556,17.280098942178068,-0.9661881130435113
e2_p2_s1,9000036,317,12,276,4.788643533123029,0,1,630182.5200000067,508131.36000000505,122051.1600000016,920876.0391113027,717852.1628473271,203023.87626397563,43301.72465012702,33266.2698997174,10035.454750409619,3594.596047809788,2802.1019528023844,792.4940950074038,3195.3977422327107,2435.8950000000013,759.5027422327094,1601150.277551479,1264487.7896998518,336662.4878516272,353413.4642614774,2055838.1571652698,-1702424.6929037925,0.0,0.0,0.0,1954563.7418129563,3320325.946865122,-1365762.2050521655,183148.0179738334,213435.5826975821,-30287.564723748714,2137711.75978679,3533761.529562704,-1396049.769775914,1784298.2955253124,1477923.372397434,306374.92312787846,353413.4642614774,2055838.1571652698,-1702424.6929037925,4417.668303268469,25697.976964565867,-21280.3086612974,105613.96256128541,81137.24365784733,24476.718903438086,20.2408063095476,43.552891006064264,-23.312084696516663
e2_p2_s1,9000037,401,12,345,4.70573566084788,0,4,569572.0800000044,495677.16000000644,73894.91999999795,930613.3323602943,985460.3769294086,-54847.04456911434,46713.155567515896,46558.290197615104,154.86536990079185,3632.605111291306,3846.6979547020733,-214.09284341076727,3407.3628680684437,3434.0625000000045,-26.699631931560816,1553938.5359071745,1534976.587581732,18961.948325442383,73859.71701666828,341708.7052254426,-267848.9882087743,0.0,0.0,0.0,1627798.2529238428,1876685.2928071746,-248887.03988333186,258800.5989826618,123800.62038750286,134999.97859515893,1886598.8519065045,2000485.9131946776,-113887.06128817308,1812739.1348898362,1658777.207969235,153961.92692060117,73859.71701666828,341708.7052254426,-267848.9882087743,923.2464627083536,4271.358815318033,-3348.112352609679,113934.5257744288,113556.80536003655,377.7204143922427,16.55862293789376,17.6166096505802,-1.0579867126864428
e2_p2_s1,9000038,464,12,394,4.836206896551724,1,0,572062.9200000064,532209.4800000057,39853.44000000076,1033650.6058173941,934722.6242499,98927.9815674941,46730.38228943695,47193.94968274025,-463.56739330329583,4034.806233065983,3648.6455377529687,386.16069531301446,3494.5720402796915,3434.062500000004,60.50954027968737,1659973.286380183,1521208.761970399,138764.524409784,0.0,192712.67507384662,-192712.67507384662,0.0,0.0,0.0,1659973.286380183,1713921.4370442457,-53948.150664062705,150268.52958264705,206374.53368219113,-56106.00409954408,1810241.81596283,1920295.9707264367,-110054.15476360661,1810241.81596283,1727583.29565259,82658.5203102401,0.0,192712.67507384662,-192712.67507384662,0.0,2408.9084384230837,-2408.9084384230837,113976.54216935851,115107.19434814701,-1130.6521787884994,15.882582341136299,16.68267549740126,-0.8000931562649605
e2_p2_s1,9000039,360,12,331,4.822222222222222,0,5,637655.0400000066,500658.8400000053,136996.20000000123,983418.3296098426,812662.8487139633,170755.48089587933,46056.42022552824,36832.2939580883,9224.12626743994,3838.726919608758,3172.190979155211,666.535940453547,3434.0625000000036,2747.2500000000027,686.8125000000009,1674402.579254986,1356073.4236512124,318329.15560377366,172893.2081025444,751527.0306649255,-578633.822562381,0.0,0.0,0.0,1847295.7873575303,2107600.454316138,-260304.6669586075,171651.38256233107,329963.2737352864,-158311.8911729553,2018947.1699198615,2437563.728051424,-418616.55813156255,1846053.9618173172,1686036.6973864988,160017.26443081838,172893.2081025444,751527.0306649255,-578633.822562381,2161.165101281805,9394.08788331157,-7232.922782029764,112332.73225738612,89834.86331241042,22497.868944975693,17.97291964103465,27.13382798362517,-9.16090834259052
e2_p2_s1,9000040,446,12,416,4.643497757847534,0,2,516019.0200000056,419291.40000000526,96727.62000000034,879749.9999999997,869010.670625592,10739.32937440765,43020.221433753235,40082.84435868473,2937.377075068507,3434.0625000000023,3392.142035913834,41.92046408616807,3415.599290449884,2976.1875000000036,439.4117904498803,1445638.9032242082,1334753.2445201958,110885.6587040124,60970.165640786916,1093209.2613003359,-1032239.095659549,0.0,0.0,0.0,1506609.0688649951,2427962.5058205314,-921353.4369555363,302815.2590926812,189236.97336836957,113578.28572431166,1809424.3279576763,2617199.479188901,-807775.1512312246,1748454.1623168895,1523990.2178885653,224463.94442832423,60970.165640786916,1093209.2613003359,-1032239.095659549,762.1270705098365,13665.115766254208,-12902.988695744372,104927.36935061768,97763.03502118237,7164.334329435311,17.244541049260803,26.770849315611272,-9.526308266350469
