gate,seed,wall_clock_seconds,event_count,override_events,proposed_override_events,mean_head_agreement,early_departures,emitter_to_emitter_legs,episode_vessel_fuel_eur,greedy_episode_vessel_fuel_eur,delta_episode_vessel_fuel_eur,episode_conditioning_eur,greedy_episode_conditioning_eur,delta_episode_conditioning_eur,episode_reconditioning_eur,greedy_episode_reconditioning_eur,delta_episode_reconditioning_eur,episode_loading_eur,greedy_episode_loading_eur,delta_episode_loading_eur,episode_unloading_eur,greedy_episode_unloading_eur,delta_episode_unloading_eur,episode_operating_cost_eur,greedy_episode_operating_cost_eur,delta_episode_operating_cost_eur,episode_vent_penalty_eur,greedy_episode_vent_penalty_eur,delta_episode_vent_penalty_eur,episode_storage_shortfall_penalty_eur,greedy_episode_storage_shortfall_penalty_eur,delta_episode_storage_shortfall_penalty_eur,episode_total_cost_eur,greedy_episode_total_cost_eur,delta_episode_total_cost_eur,terminal_cleanup_operating_cost_eur,greedy_terminal_cleanup_operating_cost_eur,delta_terminal_cleanup_operating_cost_eur,total_cost_eur,greedy_total_cost_eur,delta_total_cost_eur,operating_cost_eur,greedy_operating_cost_eur,delta_operating_cost_eur,vent_penalty_eur,greedy_vent_penalty_eur,delta_vent_penalty_eur,vented_t,greedy_vented_t,delta_vented_t,stored_t,greedy_stored_t,delta_stored_t,unit_cost_eur_per_t,greedy_unit_cost_eur_per_t,delta_unit_cost_eur_per_t
e4_nohour_iterative_high_s2,9000031,4.351212482899427,349,11,289,4.822349570200573,1,1,655921.2000000076,585347.4000000049,70573.80000000272,1070092.9448720876,938400.0000000005,131692.9448720871,48412.46332267639,47615.052461273815,797.4108614025754,4177.057179312085,3663.000000000002,514.0571793120835,3569.15082993322,3663.0000000000055,-93.84917006678552,1782172.8162040168,1578688.4524612792,203484.36374273757,241348.56760118445,706725.9914483359,-465377.42384715145,0.0,0.0,0.0,2023521.3838052012,2285414.4439096153,-261893.06010441412,232538.72915829468,313067.04927811306,-80528.32011981838,2256060.112963496,2598481.4931877283,-342421.38022423256,2014711.5453623114,1891755.5017393923,122956.04362291913,241348.56760118445,706725.9914483359,-465377.42384715145,3016.857095014805,8834.07489310419,-5817.217798089386,118079.1788357961,116134.27429578982,1944.9045400062896,19.106333014907143,22.37480286456597,-3.2684698496588283
e4_nohour_iterative_high_s2,9000032,2.2906723651103675,378,8,317,4.6878306878306875,0,0,573723.4800000049,525982.3800000033,47741.10000000161,959718.4300658066,873577.859909391,86140.57015641558,44913.69411936287,39421.00234181118,5492.691777551692,3746.2154830893614,3409.9698431885117,336.2456399008497,3304.2826354899134,3147.127500000004,157.1551354899093,1585406.1023037538,1445538.3395943937,139867.7627093601,235552.82599020444,983877.0782508614,-748324.2522606569,0.0,0.0,0.0,1820958.9282939583,2429415.417845255,-608456.4895512969,192419.04801742826,183327.80833274501,9091.239684683242,2013377.9763113866,2612743.226178,-599365.2498666137,1777825.150321182,1628866.1479271387,148959.00239404337,235552.82599020444,983877.0782508614,-748324.2522606569,2944.4103248775546,12298.463478135758,-9354.053153258203,109545.59541308042,96148.78619953955,13396.809213540866,18.37936038157657,27.173959541784757,-8.794599160208186
e4_nohour_iterative_high_s2,9000033,3.2208877610974014,380,11,291,4.881578947368421,2,1,605689.260000006,555457.3200000052,50231.94000000076,993394.1404302603,956757.2636373435,36636.876792916795,44814.29494025823,44467.54982143489,346.745118823339,3877.6670251449805,3734.65671004219,143.01031510279063,3421.423355283258,3434.0625000000045,-12.639144716746614,1651196.7857509525,1563850.852668826,87345.93308212655,0.0,517523.2606073027,-517523.2606073027,0.0,0.0,0.0,1651196.7857509525,2081374.1132761287,-430177.3275251761,220876.3649225219,245869.21763050012,-24992.85270797822,1872073.1506734744,2327243.3309066286,-455170.1802331542,1872073.1506734744,1809720.0702993262,62353.08037414821,0.0,517523.2606073027,-517523.2606073027,0.0,6469.040757591288,-6469.040757591288,109303.15839087372,108457.43858886565,845.7198020080687,17.12734726272817,21.457664510487025,-4.330317247758856
e4_nohour_iterative_high_s2,9000034,3.461381873115897,408,12,301,4.776960784313726,0,0,561269.280000004,491110.6200000058,70158.65999999817,1027422.9885064225,950911.9999999992,76510.98850642331,46947.363300154466,46077.42129937377,869.9420007806984,4010.497023549689,3711.840000000003,298.6570235496861,3554.8882093056914,3663.0000000000045,-108.11179069431319,1643205.0170394361,1495474.8812993788,147730.13574005733,477021.2934305547,812264.8320181426,-335243.5385875879,0.0,0.0,0.0,2120226.3104699906,2307739.7133175214,-187513.4028475308,231219.7048908386,258271.84887260728,-27052.14398176869,2351446.0153608294,2566011.5621901285,-214565.54682929907,1874424.7219302747,1753746.7301719862,120677.99175828858,477021.2934305547,812264.8320181426,-335243.5385875879,5962.766167881936,10153.31040022678,-4190.544232344843,114505.7641467182,112383.95438871664,2121.80975800156,20.535612620757515,22.832543810611423,-2.2969311898539075
e4_nohour_iterative_high_s2,9000035,3.6013879058882594,440,11,386,4.763636363636364,0,1,584932.2600000075,504395.10000000545,80537.16000000201,912861.0765756081,879750.0000000002,33111.076575607876,46461.08619141387,45310.1376681156,1150.9485232982697,3563.310020776277,3434.062500000002,129.247520776275,3334.372520776274,3434.062500000004,-99.68997922373,1551152.105308582,1436323.3626681212,114828.74264046084,74327.47496170223,334993.7500829431,-260666.27512124088,0.0,0.0,0.0,1625479.5802702843,1771317.1127510644,-145837.53248078004,257261.11920154825,269104.2778353944,-11843.15863384612,1882740.6994718325,2040421.3905864586,-157680.69111462613,1808413.2245101302,1705427.6405035155,102985.58400661475,74327.47496170223,334993.7500829431,-260666.27512124088,929.093437021278,4187.421876036788,-3258.3284390155095,113319.72241808262,110512.530897843,2807.1915202396194,16.61441326625947,18.463258184473304,-1.8488449182138353
e4_nohour_iterative_high_s2,9000036,3.0238219178281724,287,9,232,4.7526132404181185,0,1,674602.5000000065,538021.440000004,136581.0600000025,858985.042330205,713472.0862467332,145512.95608347177,40025.957547824946,32596.287589571875,7429.669958253071,3353.0074702211673,2785.004531033444,568.0029391877233,2895.1324702211687,2289.3750000000027,605.7574702211659,1579861.6398184788,1289164.1933673425,290697.4464511364,1470902.441285399,2953433.1130864504,-1482530.6718010514,0.0,0.0,0.0,3050764.081103878,4242597.306453792,-1191833.2253499143,229390.43204450438,209103.1194121928,20287.312632311572,3280154.5131483823,4451700.425865985,-1171545.9127176031,1809252.0718629833,1498267.3127795353,310984.759083448,1470902.441285399,2953433.1130864504,-1482530.6718010514,18386.280516067487,36917.91391358062,-18531.63339751313,97624.28670201202,79503.14046237044,18121.146239641574,33.59977956264831,55.994019858536475,-22.394240295888167
e4_nohour_iterative_high_s2,9000037,2.034975368063897,384,10,281,4.674479166666667,2,2,587007.9600000056,512697.90000000544,74310.06000000011,1053876.5868617622,997049.9999999993,56826.58686176292,50438.98161707549,46093.88020424196,4345.10141283353,4113.757393088918,3891.9375000000045,221.8198930889139,3884.8198930889225,3434.062500000005,450.7573930889175,1699322.105765021,1563167.7802042468,136154.3255607742,403865.97962855647,1282859.124031725,-878993.1444031687,0.0,0.0,0.0,2103188.0853935773,2846026.904235972,-742838.8188423947,219312.55848797344,188399.06267099932,30913.495816974115,2322500.643881551,3034425.9669069713,-711925.3230254203,1918634.6642529943,1751566.842875246,167067.8213777484,403865.97962855647,1282859.124031725,-878993.1444031687,5048.324745356955,16035.739050396556,-10987.414305039601,123021.90638311105,112424.09805912641,10597.808323984646,18.87875673661641,26.990885577850907,-8.112128841234497
e4_nohour_iterative_high_s2,9000038,3.3459950420074165,361,12,299,4.889196675900277,0,1,641806.4400000065,513528.1800000042,128278.26000000228,997049.9999999998,819392.8196515567,177657.1803484431,47423.294294775675,37219.48040403216,10203.813890743513,3891.9375000000045,3198.4611022843733,693.4763977156313,3482.9025000000056,2747.2500000000023,735.6525000000033,1693654.574294782,1376086.1911578772,317568.3831369048,294513.1882735212,2543741.698161035,-2249228.5098875137,0.0,0.0,0.0,1988167.7625683032,3919827.8893189123,-1931660.1267506091,235911.53213197776,183377.88980655995,52533.64232541781,2224079.2947002808,4103205.779125472,-1879126.4844251913,1929566.1064267599,1559464.0809644372,370102.02546232264,294513.1882735212,2543741.698161035,-2249228.5098875137,3681.414853419016,31796.771227012927,-28115.35637359391,115666.57145067242,90779.22049763944,24887.350953032976,19.228367079668907,45.19983490310064,-25.97146782343173
e4_nohour_iterative_high_s2,9000039,3.429788652807474,333,10,228,4.843843843843844,1,1,663393.7200000049,623125.140000006,40268.57999999891,874558.9269506278,776717.5399498346,97841.38700079324,39689.62358462754,37761.59091149216,1928.032673135378,3413.7993919652095,3031.8801671315505,381.919224833659,3184.861891965211,2976.1875000000027,208.6743919652081,1584240.9318191907,1443612.3385284643,140628.59329072642,277064.1838398214,1381790.7428725054,-1104726.5590326842,0.0,0.0,0.0,1861305.115659012,2825403.08140097,-964097.965741958,335059.7460579916,315946.29013136384,19113.455926627736,2196364.8617170034,3141349.371532334,-944984.5098153306,1919300.6778771824,1759558.628659828,159742.04921735427,277064.1838398214,1381790.7428725054,-1104726.5590326842,3463.3022979977677,17272.384285906326,-13809.081987908557,96803.9599625061,92101.44124754185,4702.518714964244,22.688791476791806,34.10749418230385,-11.418702705512047
e4_nohour_iterative_high_s2,9000040,3.5462860292755067,355,10,289,4.8,2,0,614407.2000000066,544248.5400000063,70158.66000000027,1039869.6929815223,1053425.314211784,-13555.621230261633,49633.50705254121,48841.35007178134,792.1569807598717,4059.082145557674,4111.995871651501,-52.913726093827336,3628.662719751118,3663.0000000000045,-34.3372802488866,1711598.1448993788,1654290.200155223,57307.94474415574,768789.4221962397,987338.7079620959,-218549.28576585616,0.0,0.0,0.0,2480387.5670956187,2641628.908117319,-161241.3410217003,244639.2333159236,196269.13986237333,48370.093453550275,2725026.8004115424,2837898.0479796925,-112871.24756815005,1956237.3782153022,1850559.3400175963,105678.03819770599,768789.4221962397,987338.7079620959,-218549.28576585616,9609.867777452999,12341.733849526197,-2731.8660720731987,121057.33427449095,119125.24407751556,1932.0901969753904,22.510216475052157,23.822809933829426,-1.3125934587772683
