gate,seed,wall_clock_seconds,event_count,override_events,proposed_override_events,mean_head_agreement,early_departures,emitter_to_emitter_legs,episode_vessel_fuel_eur,greedy_episode_vessel_fuel_eur,delta_episode_vessel_fuel_eur,episode_conditioning_eur,greedy_episode_conditioning_eur,delta_episode_conditioning_eur,episode_reconditioning_eur,greedy_episode_reconditioning_eur,delta_episode_reconditioning_eur,episode_loading_eur,greedy_episode_loading_eur,delta_episode_loading_eur,episode_unloading_eur,greedy_episode_unloading_eur,delta_episode_unloading_eur,episode_operating_cost_eur,greedy_episode_operating_cost_eur,delta_episode_operating_cost_eur,episode_vent_penalty_eur,greedy_episode_vent_penalty_eur,delta_episode_vent_penalty_eur,episode_storage_shortfall_penalty_eur,greedy_episode_storage_shortfall_penalty_eur,delta_episode_storage_shortfall_penalty_eur,episode_total_cost_eur,greedy_episode_total_cost_eur,delta_episode_total_cost_eur,terminal_cleanup_operating_cost_eur,greedy_terminal_cleanup_operating_cost_eur,delta_terminal_cleanup_operating_cost_eur,total_cost_eur,greedy_total_cost_eur,delta_total_cost_eur,operating_cost_eur,greedy_operating_cost_eur,delta_operating_cost_eur,vent_penalty_eur,greedy_vent_penalty_eur,delta_vent_penalty_eur,vented_t,greedy_vented_t,delta_vented_t,stored_t,greedy_stored_t,delta_stored_t,unit_cost_eur_per_t,greedy_unit_cost_eur_per_t,delta_unit_cost_eur_per_t
e4_nohour_iterative_medium_s0,9000031,4.687204796820879,464,11,390,4.896551724137931,1,3,597801.600000006,509791.9200000052,88009.68000000081,1041181.5410115622,991296.1028016104,49885.438209951855,49499.36147258274,46932.58187229298,2566.7796002897594,4064.202882273394,3869.4774345292985,194.72544774409562,3650.0717226792954,3507.322500000005,142.74922267929014,1696196.7770891036,1555397.4046084378,140799.3724806658,0.0,499268.9184761926,-499268.9184761926,0.0,0.0,0.0,1696196.7770891036,2054666.3230846303,-358469.5459955267,241040.8900190584,238351.0279126895,2689.862106368906,1937237.667108162,2293017.35099732,-355779.68388915784,1937237.667108162,1793748.4325211272,143489.2345870349,0.0,499268.9184761926,-499268.9184761926,0.0,6240.861480952415,-6240.861480952415,120730.14993312865,114469.71188364139,6260.43804948726,16.046013925942948,20.03165128368782,-3.9856373577448743
e4_nohour_iterative_medium_s0,9000032,2.475199774838984,451,11,395,4.831485587583148,0,0,524321.8200000055,523906.68000000407,415.14000000146916,936477.2846713712,872609.8901637925,63867.39450757869,40857.87448792989,41249.47812830116,-391.60364037127147,3655.494771687163,3406.191419085648,249.30335260151514,3049.4475000000057,3205.125000000004,-155.67749999999842,1508361.9214309938,1444377.3647111836,63984.556719810236,0.0,147597.08007642228,-147597.08007642228,0.0,0.0,0.0,1508361.9214309938,1591974.444787606,-83612.52335661207,161250.97843171045,174236.81051761188,-12985.832085901435,1669612.8998627043,1766211.2553052178,-96598.35544251348,1669612.8998627043,1618614.1752287955,50998.72463390883,0.0,147597.08007642228,-147597.08007642228,0.0,1844.963500955279,-1844.963500955279,99653.35240958519,100608.4832397591,-955.1308301739045,16.754207053671703,17.555291546302083,-0.8010844926303804
e4_nohour_iterative_medium_s0,9000033,3.3502693441696465,445,12,406,4.725842696629213,0,4,550475.6400000041,533870.0400000046,16605.59999999951,955772.599005463,932749.1859035201,23023.41310194286,44795.1955370557,43105.35594725522,1689.8395898004746,3730.813118240634,3640.942314540279,89.87080370035528,3330.9356182406377,3205.125000000006,125.81061824063181,1558105.1832790037,1516570.64916532,41534.53411368374,0.0,383151.50941582996,-383151.50941582996,0.0,0.0,0.0,1558105.1832790037,1899722.15858115,-341616.9753021463,240507.72576728518,207876.53585432417,32631.18991296101,1798612.9090462888,2107598.694435474,-308985.7853891852,1798612.9090462888,1724447.1850196442,74165.7240266446,0.0,383151.50941582996,-383151.50941582996,0.0,4789.393867697877,-4789.393867697877,109256.57448062365,105135.0145055005,4121.559975123149,16.462285382791933,20.04659155989566,-3.584306177103727
e4_nohour_iterative_medium_s0,9000034,3.446038395166397,469,12,406,4.82089552238806,0,2,529303.5000000059,508546.50000000285,20757.000000003085,968074.4895404964,916455.4202540746,51619.069286421756,44684.13860400765,42937.94541789649,1746.1931861111589,3778.8329658853827,3577.340371260317,201.49259462506552,3434.062500000005,3205.125000000005,228.9375,1549275.0236103954,1474722.3310432343,74552.69256716105,0.0,262004.67944717887,-262004.67944717887,0.0,0.0,0.0,1549275.0236103954,1736727.0104904133,-187451.9868800179,182132.17675170346,199225.9755994933,-17093.798847789847,1731407.2003620989,1935952.9860899067,-204545.7857278078,1731407.2003620989,1673948.3066427277,57458.893719371175,0.0,262004.67944717887,-262004.67944717887,0.0,3275.0584930897367,-3275.0584930897367,108985.7039122138,104726.69614121088,4259.0077710029145,15.886553357096442,18.485763968716398,-2.599210611619956
e4_nohour_iterative_medium_s0,9000035,3.518250033725053,443,10,396,4.790067720090294,2,3,534700.3200000026,484053.24000000494,50647.07999999769,950845.570251765,884710.3299529921,66135.24029877281,46399.00028092056,44725.083455352586,1673.916825567976,3711.5806946208627,3453.4249132755917,258.15578134527095,3329.750149025523,3205.125000000004,124.62514902551902,1538986.2213763348,1420147.2033216252,118839.01805470954,21904.76412341566,282922.74237956875,-261017.9782561531,0.0,0.0,0.0,1560890.9854997504,1703069.945701194,-142178.96020144364,111739.16255242997,181939.4867516455,-70200.32419921554,1672630.1480521804,1885009.4324528396,-212379.28440065915,1650725.3839287648,1602086.6900732708,48638.69385549403,21904.76412341566,282922.74237956875,-261017.9782561531,273.8095515426958,3536.5342797446087,-3262.724728201913,113168.29336809898,109085.56940329901,4082.723964799967,14.780024495126638,17.280098942178068,-2.5000744470514302
e4_nohour_iterative_medium_s0,9000036,3.422665022313595,372,10,310,4.693548387096774,1,5,594895.6200000033,508131.36000000505,86764.2599999982,929820.3299902902,717852.1628473271,211968.16714296315,43551.79275909789,33266.2698997174,10285.522859380486,3629.509664060569,2802.1019528023844,827.4077112581845,3299.989083057979,2435.8950000000013,864.0940830579775,1575197.2414965099,1264487.7896998518,310709.4517966581,31542.09412853337,2055838.1571652698,-2024296.0630367366,0.0,0.0,0.0,1606739.3356250431,3320325.946865122,-1713586.6112400787,191396.9793201147,213435.5826975821,-22038.6033774674,1798136.3149451579,3533761.529562704,-1735625.214617546,1766594.2208166246,1477923.372397434,288670.8484191906,31542.09412853337,2055838.1571652698,-2024296.0630367366,394.27617660666715,25697.976964565867,-25303.7007879592,106223.88477828755,81137.24365784733,25086.641120440225,16.927796593941757,43.552891006064264,-26.625094412122507
e4_nohour_iterative_medium_s0,9000037,2.0263482918962836,386,12,283,4.829015544041451,1,0,594065.3400000066,495677.16000000644,98388.18000000017,997799.202662032,985460.3769294086,12338.825732623343,49504.537829475674,46558.290197615104,2946.2476318605695,3894.861977143037,3846.6979547020733,48.16402244096389,3617.0844771430384,3434.0625000000045,183.02197714303384,1648881.0269458003,1534976.587581732,113904.43936406821,0.0,341708.7052254426,-341708.7052254426,0.0,0.0,0.0,1648881.0269458003,1876685.2928071746,-227804.26586137433,176494.47053032898,123800.62038750286,52693.85014282612,1825375.4974761293,2000485.9131946776,-175110.41571854823,1825375.4974761293,1658777.207969235,166598.2895068943,0.0,341708.7052254426,-341708.7052254426,0.0,4271.358815318033,-4271.358815318033,120742.77519384291,113556.80536003655,7185.969833806361,15.11788589044466,17.6166096505802,-2.498723760135542
e4_nohour_iterative_medium_s0,9000038,3.8113081958144903,455,11,397,4.894505494505495,2,1,567081.2400000065,532209.4800000057,34871.760000000824,948217.1387404202,934722.6242499,13494.514490520232,45917.29049551471,47193.94968274025,-1276.6591872255376,3701.3207365794565,3648.6455377529687,52.67519882648776,3386.697868125264,3434.062500000004,-47.3646318747401,1568303.687840646,1521208.761970399,47094.92587024695,449091.4851271361,192712.67507384662,256378.8100532895,0.0,0.0,0.0,2017395.172967782,1713921.4370442457,303473.73592353635,175883.54865027103,206374.53368219113,-30490.985031920107,2193278.721618053,1920295.9707264367,272982.75089161634,1744187.236490917,1727583.29565259,16603.940838326933,449091.4851271361,192712.67507384662,256378.8100532895,5613.643564089199,2408.9084384230837,3204.735125666115,111993.39145247491,115107.19434814701,-3113.8028956720955,19.584001280546847,16.68267549740126,2.9013257831455874
e4_nohour_iterative_medium_s0,9000039,3.6626408654265106,369,11,318,4.929539295392954,0,3,628106.8200000061,500658.8400000053,127447.9800000008,997050.0000000002,812662.8487139633,184387.15128603694,45683.69833781561,36832.2939580883,8851.404379727304,3891.937500000003,3172.190979155211,719.746520844792,3434.062500000005,2747.2500000000027,686.8125000000023,1678166.518337822,1356073.4236512124,322093.0946866097,88747.32761219433,751527.0306649255,-662779.7030527311,0.0,0.0,0.0,1766913.8459500163,2107600.454316138,-340686.60836612154,188232.08475848325,329963.2737352864,-141731.18897680313,1955145.9307084996,2437563.728051424,-482417.7973429244,1866398.6030963054,1686036.6973864988,180361.9057098066,88747.32761219433,751527.0306649255,-662779.7030527311,1109.341595152429,9394.08788331157,-8284.74628815914,111423.65448247704,89834.86331241042,21588.791170066615,17.546955714111622,27.13382798362517,-9.586872269513549
e4_nohour_iterative_medium_s0,9000040,3.557929082773626,512,12,421,4.796875,1,3,523076.4000000059,419291.40000000526,103785.00000000064,1001237.5482195946,869010.670625592,132226.87759400264,46763.05302741307,40082.84435868473,6680.2086687283445,3908.2833963431112,3392.142035913834,516.141360429277,3414.9539170266307,2976.1875000000036,438.7664170266271,1578400.2385603832,1334753.2445201958,243646.99404018745,0.0,1093209.2613003359,-1093209.2613003359,0.0,0.0,0.0,1578400.2385603832,2427962.5058205314,-849562.2672601482,146482.6774022967,189236.97336836957,-42754.29596607288,1724882.9159626798,2617199.479188901,-892316.5632262211,1724882.9159626798,1523990.2178885653,200892.6980741145,0.0,1093209.2613003359,-1093209.2613003359,0.0,13665.115766254208,-13665.115766254208,114056.22689612945,97763.03502118237,16293.191874947079,15.123092906917952,26.770849315611272,-11.64775640869332
