controller,test_seed,hour,cumulative_vent_t,weather_speed_factor,brevik_inventory_t,brevik_capture_availability,brevik_capture_outage,brevik_capture_high_output_factor,brevik_capture_high_output,celsio_inventory_t,celsio_capture_availability,celsio_capture_outage,celsio_capture_high_output_factor,celsio_capture_high_output,yara_sluiskil_inventory_t,yara_sluiskil_capture_availability,yara_sluiskil_capture_outage,yara_sluiskil_capture_high_output_factor,yara_sluiskil_capture_high_output,northern_pathfinder_inventory_t,northern_pathfinder_mode,northern_pathfinder_destination,northern_pathfinder_operational_state,northern_phoenix_inventory_t,northern_phoenix_mode,northern_phoenix_destination,northern_phoenix_operational_state,northern_pioneer_inventory_t,northern_pioneer_mode,northern_pioneer_destination,northern_pioneer_operational_state,oygarden_terminal_inventory_t,aurora_well_a7_ah_available
iterative_action_q_g60_p4_model_seed_0,9000056,0.0,0.0,1.0,1585.8756482500692,0.7235853201417359,0,1.0,0,436.2970813663125,1.5162177798633156,0,1.0,0,6784.901074973901,0.8693471293768965,0,1.0,0,0.0,loading,celsio,loading,0.0,loading,yara_sluiskil,loading,0.0,loading,brevik,loading,2765.382902051245,1
iterative_action_q_g60_p4_model_seed_0,9000056,1.0,0.0,1.0,812.8605927272924,0.38841757724177417,0,1.0,0,0.0,1.1854065346432332,0,1.0,0,6064.145403240234,0.9606648502498291,0,1.0,0,500.51529671768384,idle,celsio,idle,800.0,loading,yara_sluiskil,loading,800.0,loading,brevik,loading,2479.9947741973638,1
iterative_action_q_g60_p4_model_seed_0,9000056,2.0,0.0,1.0,27.345995868796535,1.1277860789160268,0,1.0,0,0.0,0.7574690496838903,0,1.0,0,5351.713627968322,1.0777160729067305,0,1.0,0,550.7222611337749,idle,celsio,idle,1600.0,loading,yara_sluiskil,loading,1600.0,loading,brevik,loading,2194.6066463434827,1
iterative_action_q_g60_p4_model_seed_0,9000056,3.0,0.0,1.0,0.0,0.8603336369354949,0,1.0,0,0.0,0.7081982010618342,0,1.0,0,4649.951440951821,1.132920145836311,0,1.0,0,582.8042688774011,idle,celsio,idle,2400.0,loading,yara_sluiskil,loading,1669.4049405184471,idle,brevik,idle,1909.2185184896014,1
iterative_action_q_g60_p4_model_seed_0,9000056,4.0,0.0,1.0,0.0,1.080508047005293,0,1.0,0,0.0,0.8957630690958552,0,1.0,0,3953.221233808291,0.8340834179104075,0,1.0,0,612.7994484559855,idle,celsio,idle,3200.0,loading,yara_sluiskil,loading,1701.4896760021263,idle,brevik,idle,1623.83039063572,1
iterative_action_q_g60_p4_model_seed_0,9000056,5.0,0.0,1.0,0.0,0.5092809570088943,0,1.0,0,0.0,0.9258342267019495,0,1.0,0,3229.25091586271,0.9823996697697603,0,1.0,0,650.7387909692943,idle,celsio,idle,4000.0,loading,yara_sluiskil,loading,1741.7854494209755,idle,brevik,idle,1338.4422627818387,1
iterative_action_q_g60_p4_model_seed_0,9000056,6.0,0.0,1.0,0.0,0.7670698989427591,0,1.0,0,0.0,1.1452717748414847,0,1.0,0,2518.8000880906666,1.0246082057746022,0,1.0,0,689.9517737872217,idle,celsio,idle,4800.0,loading,yara_sluiskil,loading,1760.7782434176052,idle,brevik,idle,1053.0541349279574,1
iterative_action_q_g60_p4_model_seed_0,9000056,7.0,0.0,1.0,0.0,1.4608230143756165,0,1.0,0,0.0,0.7326550653791566,0,1.0,0,1812.1966476254247,1.289545635244612,0,1.0,0,738.4588619175613,idle,celsio,idle,5600.0,loading,yara_sluiskil,loading,1789.3848465650626,idle,brevik,idle,767.6660070740761,1
iterative_action_q_g60_p4_model_seed_0,9000056,8.0,0.0,1.0,0.0,0.9629261185715282,0,1.0,0,0.0,1.9230501825917616,0,1.0,0,1129.7430780467619,0.6754009923928224,0,1.0,0,769.4898928101243,idle,celsio,idle,6400.0,loading,yara_sluiskil,loading,1843.8638159199975,idle,brevik,idle,482.2778792201948,1
iterative_action_q_g60_p4_model_seed_0,9000056,9.0,0.0,1.0,0.0,0.6492501623676,0,1.0,0,0.0,0.9393286073779697,0,1.0,0,391.3081093528456,1.3190719472542982,0,1.0,0,850.9391756224552,idle,celsio,idle,7200.0,loading,yara_sluiskil,loading,1879.774540314283,idle,brevik,idle,196.88975136631348,1
iterative_action_q_g60_p4_model_seed_0,9000056,10.0,0.0,1.0,0.0,0.8452601734317753,0,1.0,0,0.0,0.8350962156751761,0,1.0,0,211.5457858618962,0.82397901736217,0,1.0,0,890.723702354321,idle,celsio,idle,7500.0,idle,yara_sluiskil,idle,1903.987238924261,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,11.0,0.0,1.0,0.0,0.7391960844801655,0,1.0,0,0.0,0.5684492008258997,0,1.0,0,286.654084483964,1.1877385180056037,0,1.0,0,926.0935478538099,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,1935.5097979005677,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,12.0,0.0,1.0,0.0,1.1101646171756325,0,1.0,0,0.0,1.2854724714817745,0,1.0,0,394.9201347650577,1.0366786770771164,0,1.0,0,950.1697680906175,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,1963.0768703258532,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,13.0,0.0,1.0,0.0,0.9064494350912465,0,1.0,0,0.0,0.8754853475894457,0,1.0,0,489.41654250042177,1.1260540079678159,0,1.0,0,1004.6149468098104,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2004.4785813248861,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,14.0,0.0,1.0,0.0,0.9623736082961817,0,1.0,0,0.0,1.4737410539670726,0,1.0,0,592.0597074549838,0.6661222326266099,0,1.0,0,1041.6954423264488,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2038.2830738554735,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,15.0,0.0,1.0,0.0,1.122988792498816,0,1.0,0,0.0,0.9280120676096347,0,1.0,0,652.7786813794962,1.037937751276945,0,1.0,0,1104.114589254238,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2074.173157692251,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,16.0,0.0,1.0,0.0,0.7349231407479503,0,1.0,0,0.0,1.4762401274059103,0,1.0,0,747.3896489239769,0.0,1,1.0,0,1143.419812816383,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2116.0531043976594,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,17.0,0.0,1.0,0.0,1.2339283785984687,0,1.0,0,0.0,1.3625328330915403,0,1.0,0,747.3896489239769,0.0,1,1.0,0,1205.9448060404004,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2143.4608018037447,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,18.0,0.0,1.0,0.0,1.3076606752946045,0,1.0,0,0.0,0.9481154022565408,0,1.0,0,747.3896489239769,0.0,1,1.0,0,1263.6538159602514,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2189.478034624978,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,19.0,0.0,1.0,0.0,1.0216556472288272,0,1.0,0,0.0,0.9147182136432006,0,1.0,0,747.3896489239769,0.0,1,1.0,0,1303.810500500352,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2238.2449785647827,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,20.0,0.0,1.0,0.0,1.2018943770786104,0,1.0,0,0.0,0.958972789963291,0,1.0,0,747.3896489239769,0.0,1,1.0,0,1342.5526733001302,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2276.345853355634,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,21.0,0.0,1.0,0.0,0.7304779186413267,0,1.0,0,0.0,0.45667777496597717,0,1.0,0,747.3896489239769,0.0,1,1.0,0,1383.169213984358,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2321.1684116506704,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,22.0,0.0,1.0,0.0,1.186502519250697,0,1.0,0,0.0,0.9300652194776364,0,1.0,0,747.3896489239769,0.0,1,1.0,0,1402.5114431076665,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2348.4103094814745,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,23.0,0.0,1.0,0.0,1.4203974616450912,0,1.0,0,0.0,0.6864533556911567,0,1.0,0,747.3896489239769,0.0,1,1.0,0,1441.9036263075097,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2392.6588398115105,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,24.0,0.0,1.0,0.0,1.292175516937303,0,1.0,0,0.0,1.3541399175043245,0,1.0,0,747.3896489239769,0.0,1,1.0,0,1470.9778200083779,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2445.6300632440316,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,25.0,0.0,1.0,0.0,0.9688578900979461,0,1.0,0,0.0,1.1652006982788303,0,1.0,0,747.3896489239769,0.0,1,1.0,0,1528.3313545685783,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2493.8194671662454,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,26.0,0.0,1.0,0.0,0.83225336791833,0,1.0,0,0.0,1.2422306819021798,0,1.0,0,747.3896489239769,0.0,1,1.0,0,1577.6825166268306,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2529.9513053612673,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,27.0,0.0,1.0,0.0,1.3070879053958386,0,1.0,0,0.0,0.9627448087078613,0,1.0,0,747.3896489239769,0.0,1,1.0,0,1630.2962232499428,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2560.988714971293,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,28.0,0.0,1.0,0.0,0.9720032029366464,0,1.0,0,0.0,1.0528364226272453,0,1.0,0,747.3896489239769,0.0,1,1.0,0,1671.0725248308343,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2609.73422525112,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,29.0,0.0,1.0,0.0,1.042127265884728,0,1.0,0,0.0,0.8511861347857365,0,1.0,0,747.3896489239769,0.0,1,1.0,0,1715.664586087456,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2645.9833438469054,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,30.0,0.0,1.0,0.0,0.8298459952343847,0,1.0,0,0.0,1.6441277609846594,0,1.0,0,747.3896489239769,0.0,1,1.0,0,1751.715907496376,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2684.8476075253798,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,31.0,0.0,1.0,0.0,0.8113965421852396,0,1.0,0,0.0,1.203439257405725,0,1.0,0,747.3896489239769,0.0,1,1.0,0,1821.3516498167166,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2715.7952177053166,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,32.0,0.0,1.0,0.0,0.6913035170160816,0,1.0,0,0.0,1.0897916289887615,0,1.0,0,747.3896489239769,0.0,1,1.0,0,1872.3223760677583,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2746.0547839297706,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,33.0,0.0,1.0,0.0,0.9599273253227101,0,1.0,0,0.0,0.606583343724301,0,1.0,0,747.3896489239769,0.0,1,1.0,0,1918.47964611694,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2771.8356931896983,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,34.0,0.0,1.0,0.0,1.1490622614466564,0,1.0,0,0.0,0.9832926005510321,0,1.0,0,747.3896489239769,0.9811325193196021,0,1.0,0,1944.1710080790415,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2807.634433800022,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,35.0,0.0,1.0,0.0,1.296072896311099,0,1.0,0,0.0,1.0385184942306298,0,1.0,0,836.8214086266887,0.4400535442485285,0,1.0,0,1985.8175952739816,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2850.486610354861,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,36.0,0.0,1.0,0.0,1.6051604257394643,0,1.0,0,0.0,1.2226418967146409,0,1.0,0,876.9329461848837,0.6373965448966494,0,1.0,0,2029.8032318986204,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2898.8212720250917,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,37.0,0.0,1.0,0.0,1.09866819483558,0,1.0,0,0.0,1.341579384847122,0,1.0,0,935.0325501796863,0.7784965690310086,0,1.0,0,2081.587270882722,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2958.682776607862,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,38.0,0.0,1.0,0.0,1.1623586718258365,0,1.0,0,0.0,1.1036229883347914,0,1.0,0,1005.9935704237,1.0225460763253797,0,1.0,0,2138.408813929684,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,2999.655577694099,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,39.0,0.0,1.0,0.0,0.7612749612243905,0,1.0,0,0.0,1.0477397994826718,0,1.0,0,1099.199966410289,0.9272773184374012,0,1.0,0,2185.1519003601816,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3043.0035905092245,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,40.0,0.0,0.5914585533131274,0.0,1.1103544558823044,0,1.0,0,0.0,1.2620989766281678,0,1.0,0,1183.7224299005734,0.8316040480005579,0,1.0,0,2229.5280981392675,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3071.393924977935,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,41.0,0.0,0.5914585533131274,0.0,0.8232761680774707,0,1.0,0,0.0,0.8332630066406171,0,1.0,0,1259.5241018733118,1.74675185254477,0,1.0,0,2282.983310808756,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3112.8025235990053,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,42.0,0.0,0.5914585533131274,0.0,0.8384208682808182,0,1.0,0,0.0,0.8588442321465999,0,1.0,0,1418.7424389390387,1.0511828168635573,0,1.0,0,2318.2755121768223,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3143.505067114468,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,43.0,0.0,0.5914585533131274,0.0,0.8562169296972768,0,1.0,0,0.0,1.1265694755694113,0,1.0,0,1514.5588291073564,1.1371565511030088,0,1.0,0,2354.6511862955135,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3174.7723988426105,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,44.0,0.0,0.5914585533131274,0.0,0.8017040449824878,0,1.0,0,0.0,0.9734521349013809,0,1.0,0,1618.211736999215,0.9733767491808218,0,1.0,0,2402.3661532027872,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3206.703396122975,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,45.0,0.0,0.5914585533131274,0.0,1.274918299440539,0,1.0,0,0.0,0.9125048319749829,0,1.0,0,1706.9358939923536,0.9673430022183043,0,1.0,0,2443.5959551900614,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3236.6014332599516,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,46.0,0.0,0.5914585533131274,0.0,1.0124045672351074,0,1.0,0,0.0,0.7205142935319985,0,1.0,0,1795.1100047678428,0.5990698353648376,0,1.0,0,2482.2443819445734,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3284.1470939924907,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,47.0,0.0,0.5914585533131274,0.0,0.42031012066590223,0,1.0,0,0.0,0.4426420254759815,0,1.0,0,1849.7156725590735,0.9652981657266363,0,1.0,0,2512.7611999639153,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3321.9027957216326,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,48.0,0.0,0.5914585533131274,0.0,0.4517143494527063,0,1.0,0,0.0,1.2327278795229624,0,1.0,0,1937.7032644901944,1.258912350175297,0,1.0,0,2531.5089559216026,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3337.5774592998473,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,49.0,0.0,0.5914585533131274,0.0,1.1293936953853982,0,1.0,0,0.0,1.154801356537423,0,1.0,0,2052.453906993242,1.1512488237546599,0,1.0,0,2583.7201788001403,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3354.423280929707,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,50.0,0.0,0.5914585533131274,0.0,0.9592899743925276,0,1.0,0,0.0,1.4882404624150238,0,1.0,0,2157.3908750703276,0.9305876587612476,0,1.0,0,2632.6308848920194,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3396.5418492338163,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,51.0,0.0,0.5914585533131274,0.0,1.1856872272317098,0,1.0,0,0.0,1.047166751945956,0,1.0,0,2242.2143933626053,1.0318763300267135,0,1.0,0,2695.664142897085,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3432.316720277005,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,52.0,0.0,0.5914585533131274,0.0,1.0766292754625753,0,1.0,0,0.0,1.7655800224520286,0,1.0,0,2336.270354232599,0.9585092047506943,0,1.0,0,2740.0160696970224,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3476.5346322975142,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,53.0,0.0,0.5914585533131274,0.0,1.3545455274478848,0,1.0,0,0.0,1.029506743336043,0,1.0,0,2423.638806599374,1.1156223281795123,0,1.0,0,2814.7958273332406,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3516.6854324650967,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,54.0,0.0,0.5914585533131274,0.0,0.9175427319897902,0,1.0,0,0.0,0.6769833262671725,0,1.0,0,2525.3281008809226,0.7518548839532309,0,1.0,0,2858.399778313952,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3567.200571965669,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,55.0,0.0,0.5914585533131274,0.0,1.0330021955324529,0,1.0,0,0.0,1.2550650822970313,0,1.0,0,2593.859838209479,1.054793513948366,0,1.0,0,2887.07287634307,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3601.4185371118156,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,56.0,0.0,0.5914585533131274,0.0,0.6994119266042162,0,1.0,0,0.0,1.1150979943405228,0,1.0,0,2690.004427334487,0.9594477875283144,0,1.0,0,2940.2301739327363,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3639.9423313758994,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,57.0,0.0,0.5914585533131274,0.0,0.851661537184417,0,1.0,0,0.0,1.4578472109172267,0,1.0,0,2777.458174720755,1.3260416907082635,0,1.0,0,2987.4592752462017,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3666.0255248341678,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,58.0,0.0,0.5914585533131274,0.0,0.42586595565504914,0,1.0,0,0.0,1.0354017461929763,0,1.0,0,2898.3268986975636,1.49391836130513,0,1.0,0,3049.2052509123873,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3697.7865632385706,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,59.0,0.0,0.5914585533131274,0.0,0.7997826269361954,0,1.0,0,0.0,0.5898153782343984,0,1.0,0,3034.4974841285266,0.7830659945233746,0,1.0,0,3093.0588801174217,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3713.6683921177314,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,60.0,0.0,0.5914585533131274,0.0,1.047174499805889,0,1.0,0,0.0,0.9325633722102055,0,1.0,0,3105.873858693677,0.9151573159613584,0,1.0,0,3118.040048047283,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3743.4946992203677,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,61.0,0.0,0.5914585533131274,0.0,0.8547561015008442,0,1.0,0,0.0,1.2893545661950807,0,1.0,0,3189.290280569766,0.8532464259862458,0,1.0,0,3157.5380385475623,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3782.546989360548,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,62.0,0.0,0.5914585533131274,0.0,1.1200451729999261,0,1.0,0,0.0,1.2007785337250363,0,1.0,0,3267.063478986806,0.4090996755806965,0,1.0,0,3212.147640344775,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3814.423412072844,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,63.0,0.0,0.5914585533131274,0.0,1.0570060070986496,0,1.0,0,0.0,1.1676437628119383,0,1.0,0,3304.3527847313894,1.155747268822086,0,1.0,0,3263.0056737303285,idle,celsio,idle,7500.0,sailing,oygarden_terminal,sailing_to_terminal,3856.1932544694396,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,64.0,0.0,0.5914585533131274,0.0,0.6133181930146041,0,1.0,0,0.0,0.8597224113698024,0,1.0,0,3409.6987044775715,0.7171727941806673,0,1.0,0,3312.460309871518,idle,celsio,idle,7500.0,unloading,oygarden_terminal,unloading,3895.6121710361213,idle,brevik,idle,0.0,1
iterative_action_q_g60_p4_model_seed_0,9000056,65.0,0.0,0.5914585533131274,0.0,1.050820609247918,0,1.0,0,0.0,1.028713809590829,0,1.0,0,3475.0686812222093,0.8334758019922217,0,1.0,0,3348.8731785827154,idle,celsio,idle,6700.0,unloading,oygarden_terminal,unloading,3918.4846378217603,idle,brevik,idle,514.6118721461187,1
iterative_action_q_g60_p4_model_seed_0,9000056,66.0,0.0,0.5914585533131274,0.0,0.9877576109437123,0,1.0,0,0.0,0.936823137603265,0,1.0,0,3551.0395688333347,0.6709393501375716,0,1.0,0,3392.4435454763084,idle,celsio,idle,5900.0,unloading,oygarden_terminal,unloading,3957.672869786031,idle,brevik,idle,1029.2237442922374,1
iterative_action_q_g60_p4_model_seed_0,9000056,67.0,0.0,0.5914585533131274,0.0,1.1166933808123132,0,1.0,0,0.0,1.1661235622984065,0,1.0,0,3612.1952980988544,1.0347371428277237,0,1.0,0,3432.1219550001547,idle,celsio,idle,5100.0,unloading,oygarden_terminal,unloading,3994.509287701499,idle,brevik,idle,1543.835616438356,1
iterative_action_q_g60_p4_model_seed_0,9000056,68.0,0.0,0.5914585533131274,0.0,1.2010301504309315,0,1.0,0,0.0,0.38768217825937945,0,1.0,0,3706.5109140189843,0.7315693433080046,0,1.0,0,3481.512204240431,idle,celsio,idle,4300.0,unloading,oygarden_terminal,unloading,4036.154097101251,idle,brevik,idle,2058.4474885844747,1
iterative_action_q_g60_p4_model_seed_0,9000056,69.0,0.0,0.5914585533131274,0.0,0.7221495929557677,0,1.0,0,0.0,1.155543479414729,0,1.0,0,3773.192933663151,1.4568508576462738,0,1.0,0,3497.9321789577793,idle,celsio,idle,3500.0,unloading,oygarden_terminal,unloading,4080.9440676610957,idle,brevik,idle,2573.0593607305937,1
iterative_action_q_g60_p4_model_seed_0,9000056,70.0,0.0,0.5914585533131274,0.0,1.375740347071763,0,1.0,0,0.0,0.8339066970029109,0,1.0,0,3905.9837442528346,1.1713400870312078,0,1.0,0,3546.8743170823022,idle,celsio,idle,2700.0,unloading,oygarden_terminal,unloading,4107.875159934463,idle,brevik,idle,3087.6712328767126,1
iterative_action_q_g60_p4_model_seed_0,9000056,71.0,0.0,0.5914585533131274,0.0,0.9796003801325824,0,1.0,0,0.0,0.9613465757239549,0,1.0,0,4012.750392861295,0.7525362978819685,0,1.0,0,3582.19378145101,idle,celsio,idle,1900.0,unloading,oygarden_terminal,unloading,4159.180573159312,idle,brevik,idle,3602.2831050228315,1
iterative_action_q_g60_p4_model_seed_0,9000056,72.0,0.0,0.5914585533131274,0.0,0.7065408075794826,0,1.0,0,0.0,0.7288269582512451,0,1.0,0,4081.343383327306,1.0941382862716922,0,1.0,0,3622.910861970083,idle,celsio,idle,1100.0,unloading,oygarden_terminal,unloading,4195.712753318775,idle,brevik,idle,4116.89497716895,1
iterative_action_q_g60_p4_model_seed_0,9000056,73.0,0.0,0.5914585533131274,0.0,1.655748250213823,0,1.0,0,0.0,0.6128107569828298,0,1.0,0,4181.073007112344,1.0766991786753615,0,1.0,0,3653.779756386479,idle,celsio,idle,300.0,unloading,oygarden_terminal,unloading,4222.061734437225,idle,brevik,idle,4633.69132983713,1
iterative_action_q_g60_p4_model_seed_0,9000056,74.0,0.0,0.5914585533131274,0.0,0.8805500412663962,0,1.0,0,0.0,1.0916331685035463,0,1.0,0,4279.21300133097,1.4320661499336735,0,1.0,0,3679.7348755548537,idle,celsio,idle,0.0,idle,oygarden_terminal,idle,4283.809438030072,idle,brevik,idle,4652.557195250956,1
iterative_action_q_g60_p4_model_seed_0,9000056,75.0,0.0,0.5914585533131274,0.0,1.1381259735366822,0,1.0,0,0.0,0.9234145621580124,0,1.0,0,4409.744224119204,1.3738578785296283,0,1.0,0,3725.9701425664175,idle,celsio,idle,0.0,sailing,yara_sluiskil,sailing_to_emitter,4316.647723797217,idle,brevik,idle,4373.221970097498,1
iterative_action_q_g60_p4_model_seed_0,9000056,76.0,0.0,0.5914585533131274,0.0,0.8330959438378259,0,1.0,0,0.0,0.9840571334155412,0,1.0,0,4534.969736230162,0.8674355341084872,0,1.0,0,3765.0806423896033,idle,celsio,idle,0.0,sailing,yara_sluiskil,sailing_to_emitter,4359.091761263864,idle,brevik,idle,4095.4824492778275,1
