gate,seed,wall_clock_seconds,event_count,override_events,proposed_override_events,mean_head_agreement,early_departures,emitter_to_emitter_legs,episode_vessel_fuel_eur,greedy_episode_vessel_fuel_eur,delta_episode_vessel_fuel_eur,episode_conditioning_eur,greedy_episode_conditioning_eur,delta_episode_conditioning_eur,episode_reconditioning_eur,greedy_episode_reconditioning_eur,delta_episode_reconditioning_eur,episode_loading_eur,greedy_episode_loading_eur,delta_episode_loading_eur,episode_unloading_eur,greedy_episode_unloading_eur,delta_episode_unloading_eur,episode_operating_cost_eur,greedy_episode_operating_cost_eur,delta_episode_operating_cost_eur,episode_vent_penalty_eur,greedy_episode_vent_penalty_eur,delta_episode_vent_penalty_eur,episode_storage_shortfall_penalty_eur,greedy_episode_storage_shortfall_penalty_eur,delta_episode_storage_shortfall_penalty_eur,episode_total_cost_eur,greedy_episode_total_cost_eur,delta_episode_total_cost_eur,terminal_cleanup_operating_cost_eur,greedy_terminal_cleanup_operating_cost_eur,delta_terminal_cleanup_operating_cost_eur,total_cost_eur,greedy_total_cost_eur,delta_total_cost_eur,operating_cost_eur,greedy_operating_cost_eur,delta_operating_cost_eur,vent_penalty_eur,greedy_vent_penalty_eur,delta_vent_penalty_eur,vented_t,greedy_vented_t,delta_vented_t,stored_t,greedy_stored_t,delta_stored_t,unit_cost_eur_per_t,greedy_unit_cost_eur_per_t,delta_unit_cost_eur_per_t
e4_nohour_one_shot_high_s2,9000031,4.478227609302849,348,12,316,4.758620689655173,0,1,629767.3800000072,585347.4000000049,44419.98000000231,992219.3742096485,938400.0000000005,53819.374209648,48097.73389767446,47615.052461273815,482.68143640064227,3873.0813807863888,3663.000000000002,210.08138078638694,3644.1438807863906,3663.0000000000055,-18.856119213614875,1677601.713368903,1578688.4524612792,98913.26090762368,656005.2433932718,706725.9914483359,-50720.74805506412,0.0,0.0,0.0,2333606.9567621746,2285414.4439096153,48192.51285255933,296211.2915964815,313067.04927811306,-16855.75768163154,2629818.248358656,2598481.4931877283,31336.75517092785,1973813.0049653845,1891755.5017393923,82057.5032259922,656005.2433932718,706725.9914483359,-50720.74805506412,8200.065542415898,8834.07489310419,-634.0093506882931,117311.54609188907,116134.27429578982,1177.2717960992595,22.417386318468118,22.37480286456597,0.04258345390214657
e4_nohour_one_shot_high_s2,9000032,2.3633669638074934,375,12,362,4.448,0,1,558363.3000000046,525982.3800000033,32380.920000001322,963644.9464853603,873577.859909391,90067.08657596924,44751.273840565766,39421.00234181118,5330.271498754584,3761.5424541516195,3409.9698431885117,351.57261096310776,3434.0625000000055,3147.127500000004,286.9350000000013,1573955.1252800822,1445538.3395943937,128416.78568568849,256388.8573872002,983877.0782508614,-727488.2208636611,0.0,0.0,0.0,1830343.9826672825,2429415.417845255,-599071.4351779728,160196.61781670593,183327.80833274501,-23131.19051603909,1990540.6004839884,2612743.226178,-622202.6256940118,1734151.7430967882,1628866.1479271387,105285.59516964946,256388.8573872002,983877.0782508614,-727488.2208636611,3204.8607173400023,12298.463478135758,-9093.602760795755,109149.44839162394,96148.78619953955,13000.66219208439,18.236836097806073,27.173959541784757,-8.937123443978685
e4_nohour_one_shot_high_s2,9000033,3.3203096948564053,390,12,371,4.794871794871795,0,1,601537.8600000044,555457.3200000052,46080.53999999922,987809.4661479252,956757.2636373435,31052.2025105817,45695.87782969121,44467.54982143489,1228.3280082563215,3855.86751332039,3734.65671004219,121.21080327820027,3397.992513320391,3434.0625000000045,-36.06998667961352,1642297.0640042617,1563850.852668826,78446.21133543574,193748.55488141027,517523.2606073027,-323774.70572589245,0.0,0.0,0.0,1836045.618885672,2081374.1132761287,-245328.4943904567,231698.76971936942,245869.21763050012,-14170.447911130701,2067744.3886050414,2327243.3309066286,-259498.9423015872,1873995.8337236312,1809720.0702993262,64275.76342430501,193748.55488141027,517523.2606073027,-323774.70572589245,2421.856936017628,6469.040757591288,-4047.1838215736598,111453.36056022249,108457.43858886565,2995.921971356831,18.552553087780254,21.457664510487025,-2.9051114227067707
e4_nohour_one_shot_high_s2,9000034,3.475551727693528,374,11,363,4.86096256684492,0,0,579120.3000000037,491110.6200000058,88009.67999999784,1034513.8185909684,950911.9999999992,83601.8185909692,49230.353980151755,46077.42129937377,3152.932680777987,4038.1757432850823,3711.840000000003,326.3357432850794,3663.000000000005,3663.0000000000045,4.547473508864641e-13,1670565.6483144087,1495474.8812993788,175090.7670150299,126201.21873743122,812264.8320181426,-686063.6132807113,0.0,0.0,0.0,1796766.8670518398,2307739.7133175214,-510972.84626568155,202024.52836794427,258271.84887260728,-56247.32050466302,1998791.3954197841,2566011.5621901285,-567220.1667703444,1872590.176682353,1753746.7301719862,118843.44651036686,126201.21873743122,812264.8320181426,-686063.6132807113,1577.51523421789,10153.31040022678,-8575.79516600889,120074.03409793119,112383.95438871664,7690.079709214551,16.64632499803904,22.832543810611423,-6.186218812572381
e4_nohour_one_shot_high_s2,9000035,3.4976220610551536,398,12,346,4.592964824120603,0,0,599877.3000000064,504395.10000000545,95482.200000001,968101.413983377,879750.0000000002,88351.41398337681,44977.870712459764,45310.1376681156,-332.2669556558394,3778.938064174248,3434.062500000002,344.8755641742464,3366.5799554028213,3434.062500000004,-67.48254459718282,1620102.1027154203,1436323.3626681212,183778.74004729907,95470.43770077432,334993.7500829431,-239523.3123821688,0.0,0.0,0.0,1715572.5404161946,1771317.1127510644,-55744.572334869765,214764.56477979006,269104.2778353944,-54339.71305560431,1930337.1051959847,2040421.3905864586,-110084.2853904739,1834866.6674952104,1705427.6405035155,129439.02699169493,95470.43770077432,334993.7500829431,-239523.3123821688,1193.3804712596789,4187.421876036788,-2994.0414047771087,109702.12368892628,110512.530897843,-810.4072089167166,17.596168973626167,18.463258184473304,-0.8670892108471371
e4_nohour_one_shot_high_s2,9000036,3.19391134288162,341,10,299,4.636363636363637,0,2,629767.3800000048,538021.440000004,91745.94000000076,788903.3060304271,713472.0862467332,75431.2197836939,39044.24215737858,32596.287589571875,6447.954567806708,3079.4467284627626,2785.004531033444,294.44219742931864,2921.6272893949663,2289.3750000000027,632.2522893949636,1463716.0022056683,1289164.1933673425,174551.8088383258,1714008.1172811338,2953433.1130864504,-1239424.9958053166,0.0,0.0,0.0,3177724.1194868023,4242597.306453792,-1064873.1869669901,266372.8532198938,209103.1194121928,57269.733807701006,3444096.972706696,4451700.425865985,-1007603.4531592894,1730088.855425562,1498267.3127795353,231821.5426460267,1714008.1172811338,2953433.1130864504,-1239424.9958053166,21425.101466014185,36917.91391358062,-15492.812447566434,95229.85892043558,79503.14046237044,15726.718458065137,36.166145910015835,55.994019858536475,-19.82787394852064
e4_nohour_one_shot_high_s2,9000037,2.1651394767686725,363,12,322,4.74931129476584,1,0,578705.1600000053,512697.90000000544,66007.25999999983,1036565.9856081684,997049.9999999993,39515.98560816911,51029.55078436087,46093.88020424196,4935.670580118909,4046.186280139308,3891.9375000000045,154.24878013930356,3988.1887801393123,3434.062500000005,554.1262801393073,1674335.071452813,1563167.7802042468,111167.29124856624,142234.9253559172,1282859.124031725,-1140624.198675808,0.0,0.0,0.0,1816569.99680873,2846026.904235972,-1029456.907427242,273075.10470242804,188399.06267099932,84676.04203142872,2089645.101511158,3034425.9669069713,-944780.8653958132,1947410.176155241,1751566.842875246,195843.33327999501,142234.9253559172,1282859.124031725,-1140624.198675808,1777.9365669489646,16035.739050396556,-14257.802483447591,124462.31898624597,112424.09805912641,12038.22092711956,16.789379456621564,26.990885577850907,-10.201506121229343
e4_nohour_one_shot_high_s2,9000038,3.474984852131456,436,12,341,4.73394495412844,1,0,586592.8200000051,513528.1800000042,73064.64000000089,995459.0307501653,819392.8196515567,176066.21109860868,46151.78256027085,37219.48040403216,8932.302156238686,3885.7272268093125,3198.4611022843733,687.2661245249392,3387.8889415911653,2747.2500000000023,640.6389415911631,1635477.2494788417,1376086.1911578772,259391.05832096445,597766.9208227382,2543741.698161035,-1945974.7773382966,0.0,0.0,0.0,2233244.17030158,3919827.8893189123,-1686583.7190173324,200389.20870737714,183377.88980655995,17011.31890081719,2433633.379008957,4103205.779125472,-1669572.4001165149,1835866.4581862187,1559464.0809644372,276402.3772217815,597766.9208227382,2543741.698161035,-1945974.7773382966,7472.086510284229,31796.771227012927,-24324.684716728698,112565.3233177339,90779.22049763944,21786.102820094457,21.619743161396446,45.19983490310064,-23.58009174170419
e4_nohour_one_shot_high_s2,9000039,3.431711015291512,358,12,328,4.790502793296089,1,2,651769.8000000061,623125.140000006,28644.66000000015,856173.9337110532,776717.5399498346,79456.39376121864,38322.26890840007,37761.59091149216,560.6779969079071,3342.0344407327275,3031.8801671315505,310.154273601177,3103.9394407327295,2976.1875000000027,127.75194073272678,1552711.976500925,1443612.3385284643,109099.6379724606,802726.378783148,1381790.7428725054,-579064.3640893574,0.0,0.0,0.0,2355438.355284073,2825403.08140097,-469964.7261168971,314600.8971084408,315946.29013136384,-1345.3930229230318,2670039.2523925137,3141349.371532334,-471310.11913982034,1867312.8736093657,1759558.628659828,107754.24494953756,802726.378783148,1381790.7428725054,-579064.3640893574,10034.079734789355,17272.384285906326,-7238.304551116971,93468.9485570732,92101.44124754185,1367.5073095313564,28.56605636001305,34.10749418230385,-5.541437822290803
e4_nohour_one_shot_high_s2,9000040,3.542055148165673,305,12,272,4.79344262295082,0,1,622294.860000006,544248.5400000063,78046.31999999972,1041032.2846201719,1053425.314211784,-12393.029591612052,50598.55501609441,48841.35007178134,1757.2049443130745,4063.6202670116118,4111.995871651501,-48.37560463988939,3834.68276701161,3663.0000000000045,171.6827670116054,1721824.0026702955,1654290.200155223,67533.80251507252,541247.0265031217,987338.7079620959,-446091.68145897414,0.0,0.0,0.0,2263071.029173417,2641628.908117319,-378557.878943902,285809.82279452134,196269.13986237333,89540.68293214802,2548880.8519679382,2837898.0479796925,-289017.1960117542,2007633.8254648168,1850559.3400175963,157074.4854472205,541247.0265031217,987338.7079620959,-446091.68145897414,6765.587831289021,12341.733849526197,-5576.146018237177,123411.10979535202,119125.24407751556,4285.8657178364665,20.653576944528343,23.822809933829426,-3.169232989301083
