gate,seed,event_count,override_events,proposed_override_events,mean_head_agreement,early_departures,emitter_to_emitter_legs,episode_vessel_fuel_eur,greedy_episode_vessel_fuel_eur,delta_episode_vessel_fuel_eur,episode_conditioning_eur,greedy_episode_conditioning_eur,delta_episode_conditioning_eur,episode_reconditioning_eur,greedy_episode_reconditioning_eur,delta_episode_reconditioning_eur,episode_loading_eur,greedy_episode_loading_eur,delta_episode_loading_eur,episode_unloading_eur,greedy_episode_unloading_eur,delta_episode_unloading_eur,episode_operating_cost_eur,greedy_episode_operating_cost_eur,delta_episode_operating_cost_eur,episode_vent_penalty_eur,greedy_episode_vent_penalty_eur,delta_episode_vent_penalty_eur,episode_storage_shortfall_penalty_eur,greedy_episode_storage_shortfall_penalty_eur,delta_episode_storage_shortfall_penalty_eur,episode_total_cost_eur,greedy_episode_total_cost_eur,delta_episode_total_cost_eur,terminal_cleanup_operating_cost_eur,greedy_terminal_cleanup_operating_cost_eur,delta_terminal_cleanup_operating_cost_eur,total_cost_eur,greedy_total_cost_eur,delta_total_cost_eur,operating_cost_eur,greedy_operating_cost_eur,delta_operating_cost_eur,vent_penalty_eur,greedy_vent_penalty_eur,delta_vent_penalty_eur,vented_t,greedy_vented_t,delta_vented_t,stored_t,greedy_stored_t,delta_stored_t,unit_cost_eur_per_t,greedy_unit_cost_eur_per_t,delta_unit_cost_eur_per_t
e2_one_shot_matched_s1,9000031,446,12,396,4.838565022421525,0,0,578705.1600000074,509791.9200000052,68913.24000000214,1043553.0505121595,991296.1028016104,52256.94771054911,49585.635236337715,46932.58187229298,2653.053364044732,4073.4599574020044,3869.4774345292985,203.98252287270589,3844.522457402009,3507.322500000005,337.19995740200375,1679761.8281633086,1555397.4046084378,124364.42355487077,6607.6089554971095,499268.9184761926,-492661.3095206955,0.0,0.0,0.0,1686369.4371188057,2054666.3230846303,-368296.8859658246,229806.9387446112,238351.0279126895,-8544.089168078295,1916176.3758634168,2293017.35099732,-376840.9751339031,1909568.7669079197,1793748.4325211272,115820.3343867925,6607.6089554971095,499268.9184761926,-492661.3095206955,82.59511194371386,6240.861480952415,-6158.266369008701,120940.57374716525,114469.71188364139,6470.861863523867,15.843949772136172,20.03165128368782,-4.18770151155165
e2_one_shot_matched_s1,9000032,428,11,387,4.707943925233645,1,1,538436.580000003,523906.68000000407,14529.899999998917,907144.439901472,872609.8901637925,34534.54973767942,43270.67043812201,41249.47812830116,2021.19230982085,3540.99539999904,3406.191419085648,134.80398091339202,3181.9575187341106,3205.125000000004,-23.167481265893457,1495574.64325833,1444377.3647111836,51197.27854714636,0.0,147597.08007642228,-147597.08007642228,0.0,0.0,0.0,1495574.64325833,1591974.444787606,-96399.80152927595,187322.7366041723,174236.81051761188,13085.926086560416,1682897.3798625022,1766211.2553052178,-83313.8754427156,1682897.3798625022,1618614.1752287955,64283.204633706715,0.0,147597.08007642228,-147597.08007642228,0.0,1844.963500955279,-1844.963500955279,105538.22058078548,100608.4832397591,4929.737341026383,15.94585706108536,17.555291546302083,-1.609434485216724
e2_one_shot_matched_s1,9000033,457,12,432,4.741794310722101,3,0,577044.6000000071,533870.0400000046,43174.5600000025,984403.7774654278,932749.1859035201,51654.59156190767,42442.318704394034,43105.35594725522,-663.0372428611881,3842.5735686869834,3640.942314540279,201.63125414670458,3155.761068686986,3205.125000000006,-49.36393131301975,1610889.030807203,1516570.64916532,94318.38164188294,11643.384966444864,383151.50941582996,-371508.1244493851,0.0,0.0,0.0,1622532.4157736478,1899722.15858115,-277189.74280750216,215576.97965159675,207876.53585432417,7700.443797272572,1838109.3954252447,2107598.694435474,-269489.2990102293,1826466.0104587995,1724447.1850196442,102018.82543915533,11643.384966444864,383151.50941582996,-371508.1244493851,145.5423120805608,4789.393867697877,-4643.851555617316,103517.85049852208,105135.0145055005,-1617.164006978419,17.75644863734383,20.04659155989566,-2.29014292255183
e2_one_shot_matched_s1,9000034,331,11,293,4.876132930513595,0,1,582026.2800000055,508546.50000000285,73479.78000000265,963423.9999999999,916455.4202540746,46968.579745925264,45853.30111536172,42937.94541789649,2915.355697465231,3760.680000000001,3577.340371260317,183.33962873968403,3434.0625000000036,3205.125000000005,228.93749999999864,1598498.323615367,1474722.3310432343,123775.99257213273,0.0,262004.67944717887,-262004.67944717887,0.0,0.0,0.0,1598498.323615367,1736727.0104904133,-138228.68687504623,156571.85674590405,199225.9755994933,-42654.11885358926,1755070.1803612711,1935952.9860899067,-180882.80572863552,1755070.1803612711,1673948.3066427277,81121.87371854344,0.0,262004.67944717887,-262004.67944717887,0.0,3275.0584930897367,-3275.0584930897367,111837.3197935652,104726.69614121088,7110.623652354319,15.693063671419036,18.485763968716398,-2.792700297297362
e2_one_shot_matched_s1,9000035,489,12,455,4.762781186094069,2,2,514358.46000000474,484053.24000000494,30305.219999999797,926322.8520803766,884710.3299529921,41612.522127384436,42386.08665984162,44725.083455352586,-2338.996795510968,3615.8574245209134,3453.4249132755917,162.43251124532162,3206.822424520913,3205.125000000004,1.6974245209089531,1489890.078589265,1420147.2033216252,69742.87526763976,21904.76412341566,282922.74237956875,-261017.9782561531,0.0,0.0,0.0,1511794.8427126806,1703069.945701194,-191275.10298851342,185743.7053418097,181939.4867516455,3804.2185901641787,1697538.5480544902,1885009.4324528396,-187470.88439834933,1675633.7839310747,1602086.6900732708,73547.09385780385,21904.76412341566,282922.74237956875,-261017.9782561531,273.8095515426958,3536.5342797446087,-3262.724728201913,103380.69917034544,109085.56940329901,-5704.870232953574,16.420265694444307,17.280098942178068,-0.8598332477337607
e2_one_shot_matched_s1,9000036,374,11,327,4.711229946524064,1,3,611501.2200000045,508131.36000000505,103369.85999999946,960814.3284093314,717852.1628473271,242962.16556200432,45396.7434962669,33266.2698997174,12130.473596549498,3750.4932704213434,2802.1019528023844,948.391317618959,3295.275144555353,2435.8950000000013,859.3801445553518,1624758.0603205794,1264487.7896998518,360270.2706207277,0.0,2055838.1571652698,-2055838.1571652698,0.0,0.0,0.0,1624758.0603205794,3320325.946865122,-1695567.8865445424,170843.80398800096,213435.5826975821,-42591.77870958115,1795601.8643085803,3533761.529562704,-1738159.6652541235,1795601.8643085803,1477923.372397434,317678.4919111463,0.0,2055838.1571652698,-2055838.1571652698,0.0,25697.976964565867,-25697.976964565867,110723.76462504113,81137.24365784733,29586.520967193806,16.216950989602548,43.552891006064264,-27.335940016461716
e2_one_shot_matched_s1,9000037,367,12,317,4.577656675749319,1,4,586177.6800000047,495677.16000000644,90500.51999999827,942693.5896635778,985460.3769294086,-42766.78726583079,46396.11014727256,46558.290197615104,-162.18005034254747,3679.7598241023975,3846.6979547020733,-166.9381305996758,3426.402324102397,3434.0625000000045,-7.660175897607587,1582373.54195906,1534976.587581732,47396.95437732781,54850.6705676642,341708.7052254426,-286858.0346577784,0.0,0.0,0.0,1637224.2125267242,1876685.2928071746,-239461.0802804504,257244.0548641896,123800.62038750286,133443.43447668673,1894468.2673909138,2000485.9131946776,-106017.64580376376,1839617.5968232495,1658777.207969235,180840.38885401445,54850.6705676642,341708.7052254426,-286858.0346577784,685.6333820958025,4271.358815318033,-3585.72543322223,113161.24426164002,113556.80536003655,-395.5610983965307,16.741317045000983,17.6166096505802,-0.8752926055792187
e2_one_shot_matched_s1,9000038,461,12,413,4.8242950108459866,1,0,580780.8600000071,532209.4800000057,48571.3800000014,1029219.5033676098,934722.6242499,94496.87911770982,46748.46783635618,47193.94968274025,-445.48184638406383,4017.509634308993,3648.6455377529687,368.8640965560244,3495.915559331208,3434.062500000004,61.853059331203895,1664262.2563976133,1521208.761970399,143053.49442721438,0.0,192712.67507384662,-192712.67507384662,0.0,0.0,0.0,1664262.2563976133,1713921.4370442457,-49659.18064663233,148885.53956515924,206374.53368219113,-57488.99411703189,1813147.7959627726,1920295.9707264367,-107148.17476366414,1813147.7959627726,1727583.29565259,85564.50031018257,0.0,192712.67507384662,-192712.67507384662,0.0,2408.9084384230837,-2408.9084384230837,114020.6532594053,115107.19434814701,-1086.5410887417092,15.90192429294129,16.68267549740126,-0.7807512044599694
e2_one_shot_matched_s1,9000039,404,12,367,4.705445544554456,1,1,605689.2600000075,500658.8400000053,105030.42000000214,976353.354991026,812662.8487139633,163690.5062770627,44404.64626640636,36832.2939580883,7572.352308318055,3811.149125460498,3172.190979155211,638.9581463052868,3280.0141254604982,2747.2500000000027,532.7641254604955,1633538.424508361,1356073.4236512124,277465.00085714855,0.0,751527.0306649255,-751527.0306649255,0.0,0.0,0.0,1633538.424508361,2107600.454316138,-474062.0298077769,231679.28522374033,329963.2737352864,-98283.98851154605,1865217.7097321013,2437563.728051424,-572346.0183193227,1865217.7097321013,1686036.6973864988,179181.0123456025,0.0,751527.0306649255,-751527.0306649255,0.0,9394.08788331157,-9394.08788331157,108304.01528391796,89834.86331241042,18469.15197150754,17.22205501654256,27.13382798362517,-9.911772967082612
e2_one_shot_matched_s1,9000040,422,12,402,4.7274881516587675,1,1,575799.1800000042,419291.40000000526,156507.77999999898,963708.0756017434,869010.670625592,94697.40497615142,43792.07567819692,40082.84435868473,3709.2313195121897,3761.788875670493,3392.142035913834,369.64683975665866,3303.9138756704947,2976.1875000000036,327.72637567049105,1590365.0340312854,1334753.2445201958,255611.78951108968,0.0,1093209.2613003359,-1093209.2613003359,0.0,0.0,0.0,1590365.0340312854,2427962.5058205314,-837597.471789246,209658.2219315013,189236.97336836957,20421.248563131725,1800023.2559627867,2617199.479188901,-817176.2232261142,1800023.2559627867,1523990.2178885653,276033.03807422146,0.0,1093209.2613003359,-1093209.2613003359,0.0,13665.115766254208,-13665.115766254208,106809.94067852909,97763.03502118237,9046.905657346724,16.852581740311994,26.770849315611272,-9.918267575299279
