global_record,source_file,source_record,vessel_id,origin,destination,route_provider,distance_km,speed_knots,hs_mean_m,hs_p75_m,hs_p90_m,hs_max_m,speed_factor_mean,speed_factor_p75,speed_factor_p90,speed_factor_max
0,wam10ei_2010.nc,0,northern_pathfinder,celsio,oygarden_terminal,,801.0165058522235,14.0,0.9757307670437373,1.5772500336170197,2.3994998931884766,2.7690000534057617,0.9933370722957061,0.9827748277790046,0.961016504840315,0.9487486222818521
0,wam10ei_2010.nc,0,northern_phoenix,yara_sluiskil,oygarden_terminal,,1135.939667099135,14.0,1.981233330567678,2.384749948978424,2.5811999082565307,2.7690000534057617,0.9730888531126088,0.9614758952599444,0.9551637214245211,0.9487486222818521
0,wam10ei_2010.nc,0,northern_pioneer,brevik,oygarden_terminal,,677.0215021793325,14.0,1.210823522771106,2.140000104904175,2.593799924850464,2.7690000534057617,0.989776320735807,0.9687431860310624,0.9547447783400617,0.9487486222818521
0,wam10ei_2010.nc,0,phase1_vessel_04,yara_sluiskil,oygarden_terminal,,1135.939667099135,14.0,1.981233330567678,2.384749948978424,2.5811999082565307,2.7690000534057617,0.9730888531126088,0.9614758952599444,0.9551637214245211,0.9487486222818521
1,wam10ei_2010.nc,1,northern_pathfinder,celsio,oygarden_terminal,,801.0165058522235,14.0,0.9987307672317212,1.559000015258789,2.3924999237060547,2.688999891281128,0.9930214699246377,0.9831644669789888,0.9612348189160985,0.9515258058133569
1,wam10ei_2010.nc,1,northern_phoenix,yara_sluiskil,oygarden_terminal,,1135.939667099135,14.0,1.9589000046253204,2.3225000500679016,2.576399898529053,2.688999891281128,0.9736762611171511,0.9633881867384673,0.9553228785965705,0.9515258058133569
1,wam10ei_2010.nc,1,northern_pioneer,brevik,oygarden_terminal,,677.0215021793325,14.0,1.2376470486907398,2.134999990463257,2.5835999488830566,2.688999891281128,0.9893232203069057,0.9688845390920762,0.9550840504811903,0.9515258058133569
1,wam10ei_2010.nc,1,phase1_vessel_04,yara_sluiskil,oygarden_terminal,,1135.939667099135,14.0,1.9589000046253204,2.3225000500679016,2.576399898529053,2.688999891281128,0.9736762611171511,0.9633881867384673,0.9553228785965705,0.9515258058133569
