gate,seed,wall_clock_seconds,event_count,override_events,proposed_override_events,mean_head_agreement,early_departures,emitter_to_emitter_legs,episode_vessel_fuel_eur,greedy_episode_vessel_fuel_eur,delta_episode_vessel_fuel_eur,episode_conditioning_eur,greedy_episode_conditioning_eur,delta_episode_conditioning_eur,episode_reconditioning_eur,greedy_episode_reconditioning_eur,delta_episode_reconditioning_eur,episode_loading_eur,greedy_episode_loading_eur,delta_episode_loading_eur,episode_unloading_eur,greedy_episode_unloading_eur,delta_episode_unloading_eur,episode_operating_cost_eur,greedy_episode_operating_cost_eur,delta_episode_operating_cost_eur,episode_vent_penalty_eur,greedy_episode_vent_penalty_eur,delta_episode_vent_penalty_eur,episode_storage_shortfall_penalty_eur,greedy_episode_storage_shortfall_penalty_eur,delta_episode_storage_shortfall_penalty_eur,episode_total_cost_eur,greedy_episode_total_cost_eur,delta_episode_total_cost_eur,terminal_cleanup_operating_cost_eur,greedy_terminal_cleanup_operating_cost_eur,delta_terminal_cleanup_operating_cost_eur,total_cost_eur,greedy_total_cost_eur,delta_total_cost_eur,operating_cost_eur,greedy_operating_cost_eur,delta_operating_cost_eur,vent_penalty_eur,greedy_vent_penalty_eur,delta_vent_penalty_eur,vented_t,greedy_vented_t,delta_vented_t,stored_t,greedy_stored_t,delta_stored_t,unit_cost_eur_per_t,greedy_unit_cost_eur_per_t,delta_unit_cost_eur_per_t
e3_nohour_state_only_s2,9000031,4.380741956178099,434,12,380,4.894009216589862,1,3,590744.2200000049,509791.9200000052,80952.29999999964,1081265.6190174152,991296.1028016104,89969.51621580485,49039.32724828411,46932.58187229298,2106.7453759911295,4220.66918420801,3869.4774345292985,351.1917496787114,3713.954184208012,3507.322500000005,206.63168420800685,1728983.7896341202,1555397.4046084378,173586.3850256824,21758.837405164955,499268.9184761926,-477510.0810710276,0.0,0.0,0.0,1750742.6270392851,2054666.3230846303,-303923.69604534516,164899.97236486076,238351.0279126895,-73451.05554782873,1915642.599404146,2293017.35099732,-377374.75159317395,1893883.761998981,1793748.4325211272,100135.32947785384,21758.837405164955,499268.9184761926,-477510.0810710276,271.985467564562,6240.861480952415,-5968.876013387853,119608.11523971743,114469.71188364139,5138.403356076044,16.015991854439253,20.03165128368782,-4.015659429248569
e3_nohour_state_only_s2,9000032,2.1899090260267258,466,8,349,4.832618025751073,0,0,525982.3800000038,523906.68000000407,2075.699999999779,915419.7855898511,872609.8901637925,42809.89542605856,42142.393733466466,41249.47812830116,892.9156051653044,3573.2978203491343,3406.191419085648,167.10640126348653,3205.125000000004,3205.125000000004,0.0,1490322.9821436708,1444377.3647111836,45945.6174324872,86945.94080566452,147597.08007642228,-60651.13927075776,0.0,0.0,0.0,1577268.9229493353,1591974.444787606,-14705.521838270593,144955.4634363956,174236.81051761188,-29281.347081216285,1722224.386385731,1766211.2553052178,-43986.86891948688,1635278.4455800664,1618614.1752287955,16664.270351270912,86945.94080566452,147597.08007642228,-60651.13927075776,1086.8242600708065,1844.963500955279,-758.1392408844724,102786.32617918665,100608.4832397591,2177.842939427559,16.755384207266925,17.555291546302083,-0.7999073390351583
e3_nohour_state_only_s2,9000033,3.06185090681538,356,12,308,4.814606741573034,1,3,582026.2800000052,533870.0400000046,48156.24000000057,928577.8385886657,932749.1859035201,-4171.347314854385,44328.22697434799,43105.35594725522,1222.8710270927695,3624.659657662282,3640.942314540279,-16.282656877996942,3395.722157662284,3205.125000000006,190.59715766227828,1561952.7273783435,1516570.64916532,45382.07821302349,0.0,383151.50941582996,-383151.50941582996,0.0,0.0,0.0,1561952.7273783435,1899722.15858115,-337769.43120280653,271531.9416667823,207876.53585432417,63655.405812458135,1833484.6690451258,2107598.694435474,-274114.02539034816,1833484.6690451258,1724447.1850196442,109037.48402548162,0.0,383151.50941582996,-383151.50941582996,0.0,4789.393867697877,-4789.393867697877,108117.62676670238,105135.0145055005,2982.6122612018808,16.958240056465936,20.04659155989566,-3.088351503429724
e3_nohour_state_only_s2,9000034,3.2946034995839,493,12,418,4.898580121703854,0,6,524736.9600000066,508546.50000000285,16190.460000003746,906526.0790070789,916455.4202540746,-9929.341246995726,45065.9055381721,42937.94541789649,2127.9601202756094,3538.581657505253,3577.340371260317,-38.758713755064036,3434.062500000006,3205.125000000005,228.9375000000009,1483301.5887027627,1474722.3310432343,8579.257659528404,11021.80026042883,262004.67944717887,-250982.87918675004,0.0,0.0,0.0,1494323.3889631915,1736727.0104904133,-242403.62152722175,238660.53294530805,199225.9755994933,39434.55734581474,1732983.9219084997,1935952.9860899067,-202969.06418140698,1721962.1216480709,1673948.3066427277,48013.815005343175,11021.80026042883,262004.67944717887,-250982.87918675004,137.7725032553604,3275.0584930897367,-3137.2859898343763,109916.84277602946,104726.69614121088,5190.146634818579,15.766318228769457,18.485763968716398,-2.7194457399469414
e3_nohour_state_only_s2,9000035,3.2891313028521836,459,11,424,4.747276688453159,1,4,491110.62000000424,484053.24000000494,7057.379999999306,928880.3466138496,884710.3299529921,44170.01666085748,45131.80941015078,44725.083455352586,406.72595479819574,3625.8404834255502,3453.4249132755917,172.4155701499585,3315.1720221989463,3205.125000000004,110.04702219894216,1472063.7885296294,1420147.2033216252,51916.58520800411,0.0,282922.74237956875,-282922.74237956875,0.0,0.0,0.0,1472063.7885296294,1703069.945701194,-231006.15717156464,169722.98408209052,181939.4867516455,-12216.50266955499,1641786.7726117198,1885009.4324528396,-243222.65984111978,1641786.7726117198,1602086.6900732708,39700.08253844897,0.0,282922.74237956875,-282922.74237956875,0.0,3536.5342797446087,-3536.5342797446087,110077.58392719705,109085.56940329901,992.0145238980331,14.91481475190773,17.280098942178068,-2.365284190270337
e3_nohour_state_only_s2,9000036,3.346191484015435,387,11,341,4.834625322997416,1,1,603198.4200000038,508131.36000000505,95067.05999999872,959644.5695932253,717852.1628473271,241792.4067458982,46138.457060463894,33266.2698997174,12872.187160746493,3745.9271722293147,2802.1019528023844,943.8252194269303,3365.574819250345,2435.8950000000013,929.6798192503438,1616092.9486451726,1264487.7896998518,351605.1589453209,0.0,2055838.1571652698,-2055838.1571652698,0.0,0.0,0.0,1616092.9486451726,3320325.946865122,-1704232.9982199492,175357.51566473919,213435.5826975821,-38078.067032842926,1791450.4643099117,3533761.529562704,-1742311.065252792,1791450.4643099117,1477923.372397434,313527.09191247774,0.0,2055838.1571652698,-2055838.1571652698,0.0,25697.976964565867,-25697.976964565867,112532.82209869249,81137.24365784733,31395.57844084516,15.919359622375689,43.552891006064264,-27.633531383688577
e3_nohour_state_only_s2,9000037,1.856495178770274,405,11,304,4.775308641975308,0,2,587838.2400000067,495677.16000000644,92161.08000000031,974809.6314447914,985460.3769294086,-10650.74548461719,48846.04170715617,46558.290197615104,2287.7515095410636,3805.1232736384,3846.6979547020733,-41.574681063673324,3566.1588422453196,3434.0625000000045,132.0963422453151,1618865.195267838,1534976.587581732,83888.60768610588,0.0,341708.7052254426,-341708.7052254426,0.0,0.0,0.0,1618865.195267838,1876685.2928071746,-257820.09753933665,190734.98220625662,123800.62038750286,66934.36181875376,1809600.1774740946,2000485.9131946776,-190885.735720583,1809600.1774740946,1658777.207969235,150822.96950485953,0.0,341708.7052254426,-341708.7052254426,0.0,4271.358815318033,-4271.358815318033,119136.68709062468,113556.80536003655,5579.881730588124,15.189277305466545,17.6166096505802,-2.4273323451136566
e3_nohour_state_only_s2,9000038,3.637483350932598,406,11,350,4.783251231527093,0,2,581611.1400000071,532209.4800000057,49401.66000000143,997049.9999999998,934722.6242499,62327.375750099774,46891.02475932684,47193.94968274025,-302.92492341340403,3891.9375000000045,3648.6455377529687,243.29196224703583,3663.000000000004,3434.062500000004,228.9375,1633107.1022593337,1521208.761970399,111898.34028893476,0.0,192712.67507384662,-192712.67507384662,0.0,0.0,0.0,1633107.1022593337,1713921.4370442457,-80814.33478491195,198721.99370515667,206374.53368219113,-7652.539977034467,1831829.0959644904,1920295.9707264367,-88466.87476194627,1831829.0959644904,1727583.29565259,104245.80031190044,0.0,192712.67507384662,-192712.67507384662,0.0,2408.9084384230837,-2408.9084384230837,114368.35307152895,115107.19434814701,-738.8412766180554,16.01692292288949,16.68267549740126,-0.665752574511771
e3_nohour_state_only_s2,9000039,3.670356133952737,474,12,424,4.875527426160337,1,3,565005.5400000064,500658.8400000053,64346.70000000112,942946.9687440655,812662.8487139633,130284.1200301022,42911.03024095078,36832.2939580883,6078.7362828624755,3680.7488773545533,3172.190979155211,508.55789819934216,3168.8125908823713,2747.2500000000027,421.56259088236857,1557713.10045326,1356073.4236512124,201639.67680204753,46480.57435615889,751527.0306649255,-705046.4563087666,0.0,0.0,0.0,1604193.6748094189,2107600.454316138,-503406.779506719,288572.6897024117,329963.2737352864,-41390.58403287467,1892766.3645118305,2437563.728051424,-544797.3635395935,1846285.7901556715,1686036.6973864988,160249.09276917274,46480.57435615889,751527.0306649255,-705046.4563087666,581.0071794519861,9394.08788331157,-8813.080703859583,104661.04936817249,89834.86331241042,14826.186055762068,18.084725654274038,27.13382798362517,-9.049102329351133
e3_nohour_state_only_s2,9000040,3.3144576447084546,505,12,461,4.902970297029703,1,3,524321.8200000051,419291.40000000526,105030.41999999981,994549.0217638366,869010.670625592,125538.35113824462,46700.454339203956,40082.84435868473,6617.609980519228,3882.1750497878675,3392.142035913834,490.03301387403326,3424.300049787868,2976.1875000000036,448.1125497878643,1572877.7712026213,1334753.2445201958,238124.52668242552,0.0,1093209.2613003359,-1093209.2613003359,0.0,0.0,0.0,1572877.7712026213,2427962.5058205314,-855084.7346179101,198500.82475949413,189236.97336836957,9263.851391124568,1771378.5959621153,2617199.479188901,-845820.8832267856,1771378.5959621153,1523990.2178885653,247388.37807355006,0.0,1093209.2613003359,-1093209.2613003359,0.0,13665.115766254208,-13665.115766254208,113903.54716879012,97763.03502118237,16140.512147607747,15.551566566554461,26.770849315611272,-11.219282749056811
