gate,seed,wall_clock_seconds,event_count,override_events,proposed_override_events,mean_head_agreement,early_departures,emitter_to_emitter_legs,episode_vessel_fuel_eur,greedy_episode_vessel_fuel_eur,delta_episode_vessel_fuel_eur,episode_conditioning_eur,greedy_episode_conditioning_eur,delta_episode_conditioning_eur,episode_reconditioning_eur,greedy_episode_reconditioning_eur,delta_episode_reconditioning_eur,episode_loading_eur,greedy_episode_loading_eur,delta_episode_loading_eur,episode_unloading_eur,greedy_episode_unloading_eur,delta_episode_unloading_eur,episode_operating_cost_eur,greedy_episode_operating_cost_eur,delta_episode_operating_cost_eur,episode_vent_penalty_eur,greedy_episode_vent_penalty_eur,delta_episode_vent_penalty_eur,episode_storage_shortfall_penalty_eur,greedy_episode_storage_shortfall_penalty_eur,delta_episode_storage_shortfall_penalty_eur,episode_total_cost_eur,greedy_episode_total_cost_eur,delta_episode_total_cost_eur,terminal_cleanup_operating_cost_eur,greedy_terminal_cleanup_operating_cost_eur,delta_terminal_cleanup_operating_cost_eur,total_cost_eur,greedy_total_cost_eur,delta_total_cost_eur,operating_cost_eur,greedy_operating_cost_eur,delta_operating_cost_eur,vent_penalty_eur,greedy_vent_penalty_eur,delta_vent_penalty_eur,vented_t,greedy_vented_t,delta_vented_t,stored_t,greedy_stored_t,delta_stored_t,unit_cost_eur_per_t,greedy_unit_cost_eur_per_t,delta_unit_cost_eur_per_t
e3_nohour_full_sequence_168_s0,9000031,4.514514192938805,436,12,375,4.862385321100917,2,2,590329.0800000057,509791.9200000052,80537.16000000044,970879.3788320527,991296.1028016104,-20416.72396955767,45760.78284877991,46932.58187229298,-1171.799023513071,3789.7817185228187,3869.4774345292985,-79.69571600647987,3502.8467185228205,3507.322500000005,-4.4757814771846824,1614261.8701178837,1555397.4046084378,58864.46550944587,432933.86250893155,499268.9184761926,-66335.05596726103,0.0,0.0,0.0,2047195.7326268153,2054666.3230846303,-7470.590457814978,245311.28322952584,238351.0279126895,6960.255316836352,2292507.015856341,2293017.35099732,-510.3351409789175,1859573.1533474096,1793748.4325211272,65824.7208262824,432933.86250893155,499268.9184761926,-66335.05596726103,5411.673281361647,6240.861480952415,-829.1881995907679,111611.66548482905,114469.71188364139,-2858.0463988123374,20.54003052367275,20.03165128368782,0.5083792399849294
e3_nohour_full_sequence_168_s0,9000032,2.4002896221354604,426,12,390,4.769953051643192,0,1,524736.9600000033,523906.68000000407,830.2799999992712,866122.0569427569,872609.8901637925,-6487.83322103566,39633.75600216762,41249.47812830116,-1615.7221261335435,3380.8664690764303,3406.191419085648,-25.324950009217446,2948.916397263479,3205.125000000004,-256.2086027365249,1436822.5558112678,1444377.3647111836,-7554.808899915777,0.0,147597.08007642228,-147597.08007642228,0.0,0.0,0.0,1436822.5558112678,1591974.444787606,-155151.8889763381,239017.44405233845,174236.81051761188,64780.63353472657,1675839.9998636062,1766211.2553052178,-90371.25544161163,1675839.9998636062,1618614.1752287955,57225.82463481068,0.0,147597.08007642228,-147597.08007642228,0.0,1844.963500955279,-1844.963500955279,96667.69756626239,100608.4832397591,-3940.7856734967063,17.336090980287135,17.555291546302083,-0.21920056601494764
e3_nohour_full_sequence_168_s0,9000033,3.2786572449840605,434,12,374,4.788018433179723,0,3,556287.6000000059,533870.0400000046,22417.560000001336,904329.8532218158,932749.1859035201,-28419.332681704313,43258.31931631871,43105.35594725522,152.96336906348733,3530.0087940659787,3640.942314540279,-110.93352047430017,3301.07129406598,3205.125000000006,95.94629406597414,1510706.8526262725,1516570.64916532,-5863.7965390475,486757.0049687499,383151.50941582996,103605.49555291992,0.0,0.0,0.0,1997463.8575950223,1899722.15858115,97741.6990138723,228326.3930918102,207876.53585432417,20449.857237486023,2225790.2506868327,2107598.694435474,118191.5562513587,1739033.2457180826,1724447.1850196442,14586.060698438436,486757.0049687499,383151.50941582996,103605.49555291992,6084.4625621093755,4789.393867697877,1295.0686944114987,105508.09589346036,105135.0145055005,373.08138795985724,21.095919055674972,20.04659155989566,1.0493274957793126
e3_nohour_full_sequence_168_s0,9000034,3.3577711302787066,434,12,382,4.815668202764977,0,4,501904.2600000057,508546.50000000285,-6642.2399999971385,874068.9635020421,916455.4202540746,-42386.45675203251,42154.43424316913,42937.94541789649,-783.511174727355,3411.886842826066,3577.340371260317,-165.45352843425098,3205.125000000003,3205.125000000005,-1.8189894035458565e-12,1424744.6695880431,1474722.3310432343,-49977.661455191206,43861.48604123861,262004.67944717887,-218143.19340594026,0.0,0.0,0.0,1468606.1556292817,1736727.0104904133,-268120.85486113164,268905.60860294866,199225.9755994933,69679.63300345535,1737511.7642322304,1935952.9860899067,-198441.22185767628,1693650.2781909918,1673948.3066427277,19701.971548264148,43861.48604123861,262004.67944717887,-218143.19340594026,548.2685755154827,3275.0584930897367,-2726.789917574254,102815.6932760222,104726.69614121088,-1911.0028651886823,16.89928559415198,18.485763968716398,-1.5864783745644182
e3_nohour_full_sequence_168_s0,9000035,3.6629852638579905,484,12,447,4.766528925619835,0,6,461220.5400000044,484053.24000000494,-22832.700000000536,868011.3945911734,884710.3299529921,-16698.93536181876,41767.09258777268,44725.083455352586,-2957.990867579909,3388.2414091938076,3453.4249132755917,-65.18350408178412,3000.6075000000033,3205.125000000004,-204.51750000000084,1377387.8760881443,1420147.2033216252,-42759.32723348099,0.0,282922.74237956875,-282922.74237956875,0.0,0.0,0.0,1377387.8760881443,1703069.945701194,-325682.06961304974,285986.17652371136,181939.4867516455,104046.68977206585,1663374.0526118556,1885009.4324528396,-221635.379840984,1663374.0526118556,1602086.6900732708,61287.36253858474,0.0,282922.74237956875,-282922.74237956875,0.0,3536.5342797446087,-3536.5342797446087,101870.9575311529,109085.56940329901,-7214.61187214611,16.328245978282705,17.280098942178068,-0.9518529638953623
e3_nohour_full_sequence_168_s0,9000036,3.4011311270296574,344,11,297,4.770348837209302,0,1,612331.5000000055,508131.36000000505,104200.14000000042,956927.1177134729,717852.1628473271,239074.95486614585,43891.48722897097,33266.2698997174,10625.217329253566,3735.3197273917895,2802.1019528023844,933.217774589405,3146.086970340608,2435.8950000000013,710.1919703406065,1620031.5116401818,1264487.7896998518,355543.72194033,78937.63728467154,2055838.1571652698,-1976900.5198805984,0.0,0.0,0.0,1698969.1489248532,3320325.946865122,-1621356.7979402686,183579.86394826556,213435.5826975821,-29855.718749316555,1882549.0128731187,3533761.529562704,-1651212.516689585,1803611.3755884473,1477923.372397434,325688.00319101335,78937.63728467154,2055838.1571652698,-1976900.5198805984,986.7204660583942,25697.976964565867,-24711.25649850747,107052.40787553907,81137.24365784733,25915.164217691738,17.58530284589023,43.552891006064264,-25.967588160174035
e3_nohour_full_sequence_168_s0,9000037,2.0039277425967157,375,11,319,4.8213333333333335,0,3,556702.7400000055,495677.16000000644,61025.57999999903,935675.0219307394,985460.3769294086,-49785.35499866924,43996.77470238699,46558.290197615104,-2561.5154952281155,3652.363177037831,3846.6979547020733,-194.3347776642422,3205.1250000000086,3434.0625000000045,-228.9374999999959,1543232.0248101696,1534976.587581732,8255.437228437513,296606.04302248394,341708.7052254426,-45102.66220295866,0.0,0.0,0.0,1839838.0678326534,1876685.2928071746,-36847.2249745212,197020.43850350176,123800.62038750286,73219.8181159989,2036858.506336155,2000485.9131946776,36372.593141477555,1740252.4633136713,1658777.207969235,81475.25534443627,296606.04302248394,341708.7052254426,-45102.66220295866,3707.575537781049,4271.358815318033,-563.7832775369834,107309.20659118769,113556.80536003655,-6247.598768848868,18.981209264699043,17.6166096505802,1.3645996141188412
e3_nohour_full_sequence_168_s0,9000038,3.6658182460814714,329,12,251,4.860182370820668,0,1,631843.0800000065,532209.4800000057,99633.60000000079,950911.9999999998,934722.6242499,16189.375750099774,46368.84666628685,47193.94968274025,-825.103016453395,3711.8400000000033,3648.6455377529687,63.19446224703461,3458.482500000004,3434.062500000004,24.420000000000073,1636294.249166293,1521208.761970399,115085.48719589412,65229.02124487478,192712.67507384662,-127483.65382897184,0.0,0.0,0.0,1701523.2704111678,1713921.4370442457,-12398.166633077897,232779.47333974153,206374.53368219113,26404.939657550392,1934302.7437509093,1920295.9707264367,14006.77302447264,1869073.7225060347,1727583.29565259,141490.42685344466,65229.02124487478,192712.67507384662,-127483.65382897184,815.3627655609349,2408.9084384230837,-1593.5456728621489,113094.74796655329,115107.19434814701,-2012.4463815937197,17.103382593177194,16.68267549740126,0.4207070957759349
e3_nohour_full_sequence_168_s0,9000039,3.704627858940512,384,12,323,4.833333333333333,0,3,616067.7600000049,500658.8400000053,115408.91999999958,931363.4683725265,812662.8487139633,118700.61965856317,42582.35046928532,36832.2939580883,5750.056511197014,3635.533231722688,3172.190979155211,463.34225256747686,3205.125000000004,2747.2500000000027,457.87500000000136,1596854.2370735395,1356073.4236512124,240780.81342232716,170104.32604947934,751527.0306649255,-581422.7046154462,0.0,0.0,0.0,1766958.563123019,2107600.454316138,-340641.8911931189,256546.1392506793,329963.2737352864,-73417.13448460709,2023504.7023736984,2437563.728051424,-414059.0256777257,1853400.3763242187,1686036.6973864988,167363.6789377199,170104.32604947934,751527.0306649255,-581422.7046154462,2126.304075618492,9394.08788331157,-7267.7838076930775,103859.39138850088,89834.86331241042,14024.528076090457,19.483117273473038,27.13382798362517,-7.650710710152133
e3_nohour_full_sequence_168_s0,9000040,3.3420701771974564,381,11,321,4.766404199475065,0,2,592819.9200000053,419291.40000000526,173528.52000000002,951613.7666998073,869010.670625592,82603.09607421525,47019.712127137296,40082.84435868473,6936.867768452568,3714.5793131089094,3392.142035913834,322.43727719507524,3434.0625000000045,2976.1875000000036,457.8750000000009,1598602.0406400587,1334753.2445201958,263848.79611986293,0.0,1093209.2613003359,-1093209.2613003359,0.0,0.0,0.0,1598602.0406400587,2427962.5058205314,-829360.4651804727,206402.89532223757,189236.97336836957,17165.921953868004,1805004.9359622963,2617199.479188901,-812194.5432266046,1805004.9359622963,1523990.2178885653,281014.71807373106,0.0,1093209.2613003359,-1093209.2613003359,0.0,13665.115766254208,-13665.115766254208,114682.22470033489,97763.03502118237,16919.18967915252,15.739186614828771,26.770849315611272,-11.031662700782501
