horizon_hours,storage_target_rate,elapsed_hours,captured_t,stored_t,vented_t,in_transit_t,in_transit_growth_t,emitter_inventory_t,vessel_inventory_t,terminal_inventory_t,loss_rate,storage_rate,annual_storage_gap_t,vessel_fuel,conditioning,reconditioning,loading,unloading,operating_cost,vent_penalty,storage_shortfall_penalty,total_cost,net,cost_per_stored_t,total_cost_per_stored_t,vessel_sailing_hours,vessel_waiting_hours,vessel_loading_hours,vessel_unloading_hours,loaded_t,unloaded_t,throttle_hours,well_switch_count,berth_wait_vessel_hours,pressure_risk_hours,min_pressure_margin_fraction,longest_venting_streak_hours,total_reward,controller,seed,wall_clock_seconds,controller_decision_calls,simulator_step_calls,simulator_simulated_hours,simulator_hour_steps,episode_operating_cost,episode_total_cost,terminal_cleanup_operating_cost,terminal_cleanup_included,evaluation_role,online_comparable,run_status,error_type,error_message,solver_replan_count,solver_status_counts,solver_failure_count,solver_timeout_count,solver_solve_wall_seconds,solver_time_limit_seconds_per_replan,solver_threads,solver_executable,warm_start_mode,shifted_warm_start,fallback_used,executed_action_count
720.0,0.9,720.0,125444.62651394652,105778.50885648398,3457.02806376707,25972.892232968377,16209.089593695538,11505.901417251,14466.990815717376,0.0,0.0275581996601722,0.8432286961667814,7121.655006067886,556287.6000000057,934231.8681789098,43369.18863115847,3646.729894649776,3205.125000000003,1774108.9667787899,276562.24510136555,0.0,2050671.2118801554,-1817302.756806089,16.771922633035313,19.38646360256811,1340.0000000000136,539.4162614803392,149.3337385196469,131.25000000000017,119466.99081571745,105000.00000000001,299,24,29,0,0.6683336120607613,76,-1817.3027568060813,rolling_milp,9000041,10728.889498854056,720,41730,41730.0,41730.0,1540740.5117047236,1817302.756806089,233368.4550740662,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 17, ""Optimal"": 13}",0,17,10417.667686108965,600.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,122590.33961068436,106649.33750088152,265.4174242618467,23169.479464705433,15675.584685540984,12666.060313532469,5864.3617038783,4639.057447294665,0.0021650761805925714,0.8699652667540738,3681.968148734406,498168.00000000594,899836.8671520831,43726.2283753614,3512.47063552652,3333.460994515632,1683449.6580144162,21233.393940947735,0.0,1704683.0519553637,-1469810.4210984402,15.784904974215161,15.984000387637415,1200.0000000000143,679.6588194085789,143.83581636062738,136.5053642307794,115068.65308850161,109204.29138462337,302,21,15,0,0.7909016024930895,8,-1469.8104210984307,rolling_milp,9000042,12731.649021612015,720,41730,41730.0,41730.0,1448577.0271574925,1469810.4210984402,234872.63085692364,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 19, ""Optimal"": 11}",0,19,12488.58279431425,600.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,122999.51700733569,103748.14565166723,1006.1991623448037,27868.561654051435,18245.17219332361,8507.831060444129,14200.0,5160.730593607307,0.008180513117663657,0.8434841711246696,6951.419654934885,570817.5000000063,938400.0000000002,42536.73971718364,3663.0000000000014,3229.545000000004,1767910.9519724194,80495.93298758427,0.0,1848406.8849600037,-1639142.7177047743,17.040410128467766,17.816288410262295,1375.0000000000152,502.7499999999844,150.00000000000009,132.2500000000002,120000.00000000007,105800.00000000003,332,23,21,0,0.8736879678933633,26,-1639.1427177047622,rolling_milp,9000043,9998.228304311167,720,41730,41730.0,41730.0,1558646.78471719,1639142.7177047743,209264.16725522923,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 14, ""Optimal"": 16}",0,14,9789.872010890394,600.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,129859.10158151455,115731.28342453578,0.0,23904.743190000743,14127.818156978656,11340.528514107189,12564.214675893552,0.0,0.0,0.8912065616893975,1141.9079988273152,521830.9800000049,978002.1587654875,47449.82620405974,3817.5851529816537,3434.062500000005,1749991.6922290896,0.0,0.0,1749991.6922290896,-1554534.6126225337,15.121163789479587,15.121163789479587,1257.0000000000118,606.0447316551208,156.3302683448671,140.62500000000023,125064.2146758935,112500.00000000001,300,20,36,0,0.9305194535462772,0,-1554.5346126225247,rolling_milp,9000044,12277.337723650038,720,41730,41730.0,41730.0,1554534.6126225337,1554534.6126225337,195457.0796065558,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 20, ""Optimal"": 10}",0,20,12098.074061735533,600.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,125440.6630420947,99542.0035538456,8535.053965914734,25981.151942375793,17363.605522334445,11786.709850849698,10560.718267643457,3633.723823882637,0.06804056801780924,0.7935385634915038,13354.593184039637,469108.2000000069,888826.8168529716,40812.221457076615,3469.493425119818,3147.1275000000046,1673210.4471132508,682804.3172731792,0.0,2356014.76438643,-2088168.176508354,16.809089503690323,23.668548756023206,1130.0000000000166,759.0491021654287,142.0758978345544,128.87500000000023,113660.71826764355,103100.00000000003,359,19,14,0,0.785153555788927,113,-2088.1681765083495,rolling_milp,9000045,13055.91702548787,720,41730,41730.0,41730.0,1405363.859235175,2088168.176508354,267846.58787807595,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 20, ""Optimal"": 10}",0,20,12814.138946472201,600.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,132406.07380064274,124463.61990029803,2082.7015861596574,20526.489262395968,5859.752314184912,9624.946301442664,10901.542960953306,0.0,0.015729652925858054,0.9400144293055372,0.0,510207.06000000477,1023650.0659546552,51030.084159122234,3995.7695988831024,3663.000000000005,1784670.5529580715,166616.12689277253,0.0,1951286.679850844,-1759162.1066054378,14.338893199375748,15.677566516335682,1229.0000000000116,617.3730712987964,163.6269287011918,150.00000000000023,130901.54296095332,120000.0,237,28,16,0,0.8718713734008281,27,-1759.1621066054327,rolling_milp,9000046,14928.52957307361,720,41730,41730.0,41730.0,1592545.9797126653,1759162.1066054378,192124.57324540615,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 24, ""Optimal"": 6}",0,24,14705.353986306116,600.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,128277.74695956499,112549.07896065348,1264.5008098593592,27213.41983150684,14464.167189052068,9531.140266272227,14194.77712813771,3487.502437096902,0.009857522756912375,0.8773858414907348,2900.89330295501,507716.2200000044,990706.117178153,46145.122373867904,3867.17445356306,3433.8788817266604,1748586.8035866036,101160.06478874873,0.0,1849746.8683753524,-1653028.5776760639,15.536216020016473,16.435024484047652,1223.0000000000107,638.0215669414421,158.3609522343596,140.6174808241876,126688.76178748765,112493.9846593499,290,23,18,0,0.702873138074973,33,-1653.0285776760586,rolling_milp,9000047,13432.74974276498,720,41730,41730.0,41730.0,1551868.5128873151,1653028.5776760639,196718.29069928845,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 20, ""Optimal"": 10}",0,20,13115.078618196305,600.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,131010.22127700872,108907.28082094193,5580.633008177403,27560.04419504592,16522.30744788944,12560.04419504592,15000.0,0.0,0.04259692834483259,0.8312884274171845,9001.918328365922,528058.0800000043,938400.0000000007,44651.985136586176,3663.000000000002,3205.125000000004,1791872.039560078,446450.6406541922,0.0,2238322.68021427,-1964428.8307907833,16.453188676211226,20.55255317497432,1272.0000000000102,606.7499999999894,150.0000000000001,131.2500000000002,120000.00000000007,105000.0,318,16,26,0,0.7801149062640286,97,-1964.4288307907768,rolling_milp,9000048,11581.020103893708,720,41730,41730.0,41730.0,1517978.1901365912,1964428.8307907833,273893.84942348674,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 17, ""Optimal"": 13}",0,17,11326.3718277039,600.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,124881.76991963951,100904.12579251276,2918.5525836490274,27355.763821351087,21059.09154347774,7063.113341482987,20292.650479868098,0.0,0.023370525462019752,0.8079972429718429,11489.467135162806,489865.20000000554,914239.1809746039,41370.69157493019,3568.689386093324,2949.2562301953544,1640713.9438871085,233484.2066919222,0.0,1874198.1505790306,-1685477.2248577503,16.2601274328552,18.57404874041433,1180.0000000000134,713.0898601028252,146.13797649849815,120.7721633986632,116910.38119879848,96617.73071893041,312,14,24,0,0.7155223241793192,35,-1685.4772248577444,rolling_milp,9000049,14203.355793910101,720,41730,41730.0,41730.0,1451993.0181658282,1685477.2248577503,188720.92572128016,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 20, ""Optimal"": 10}",0,20,13927.744415231515,600.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,132171.66508378548,109876.14724879694,7256.604464509676,24727.148796528643,15038.913370478927,10535.788219274351,12600.0,1591.3605772542917,0.0549028754378604,0.8313139369103424,9078.35132660999,503979.96000000485,958084.0635213645,45049.22037200675,3739.8358106124947,3355.220810612492,1728569.860269154,580528.3571607744,0.0,2309098.2174299285,-2094736.6576753752,15.731984634982553,21.015464004224185,1214.0000000000118,655.4571408179658,153.14642959101127,137.39642959101118,122517.14367280879,109917.14367280879,264,25,27,0,0.6325458993743132,102,-2094.7366576753707,rolling_milp,9000050,12124.149084335193,720,41730,41730.0,41730.0,1514208.300514601,2094736.6576753752,214361.55975455305,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 18, ""Optimal"": 12}",0,18,11791.00833382085,600.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
