seed,state_hour,planning_horizon_h,status,solver_is_valid,execution_replay_is_valid,execution_replay_mismatches,model_replay_is_exact,model_replay_mismatches,solve_wall_s,replan_wall_s,best_bound,relative_gap,first_incumbent_time_s,first_incumbent_objective,termination_reason,requested_mip_gap_rel,solver_threads,warm_start_accepted,mip_start_audit,warm_start_source,cplex_root_algorithm,warm_start_score,mpc_warm_start_score,shifted_warm_start_score,terminal_cleanup_cost,terminal_cleanup_headroom_risk,augmented_objective_value
9000033,264.0,168,Integer Feasible,True,True,,True,,601.9311983920634,607.9988706330769,543390.53973,0.39663843072492533,0.0,900605.1552,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42064, ""initialized_variables"": 23271, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.915046702080872e-05, ""missing_variable_count"": 7040, ""partial_constraint_count"": 12796, ""top_violations"": [{""constraint"": ""_C54656"", ""residual"": -4.915046702080872e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 4.915046702080872e-05}], ""total_constraints"": 54860, ""total_variables"": 30311, ""violated_constraint_count"": 1}",greedy,automatic,"[900605.1551840823, 26697.42968276573]",,,279030.0819319772,0.0,900605.1551855904
9000033,288.0,168,Integer Feasible,True,True,,True,,602.0490995300934,608.7150771138258,563481.5634699999,0.41782167728073033,0.0,967884.8241,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42155, ""initialized_variables"": 23479, ""integrality_violation_count"": 0, ""max_constraint_violation"": 0.00010728769848356023, ""missing_variable_count"": 7248, ""partial_constraint_count"": 13173, ""top_violations"": [{""constraint"": ""_C55124"", ""residual"": 0.00010728769848356023, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 0.00010728769848356023}, {""constraint"": ""_C55122"", ""residual"": 3.2530404041608563e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 3.2530404041608563e-06}], ""total_constraints"": 55328, ""total_variables"": 30727, ""violated_constraint_count"": 2}",greedy,automatic,"[967884.8240863197, 26979.935949066858]",,,249089.99336859843,0.0,967884.8240828688
9000033,312.0,168,Integer Feasible,True,True,,True,,602.153491100762,609.346164539922,546814.14214,0.4057407568649861,0.0,922651.7773,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42216, ""initialized_variables"": 23591, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.768359533751209e-05, ""missing_variable_count"": 7360, ""partial_constraint_count"": 13376, ""top_violations"": [{""constraint"": ""_C55386"", ""residual"": 3.768359533751209e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 3.768359533751209e-05}, {""constraint"": ""_C55388"", ""residual"": -1.7770766135072336e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 1.7770766135072336e-05}], ""total_constraints"": 55592, ""total_variables"": 30951, ""violated_constraint_count"": 2}",greedy,automatic,"[922651.777263074, 25550.96886118543]",,,270985.97392732353,0.0,920160.9372624693
9000033,336.0,168,Integer Feasible,True,True,,True,,602.5771137927659,609.8830069140531,593751.623,0.36084440888075725,0.0,929377.7138,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42517, ""initialized_variables"": 24279, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.263620076017105e-05, ""missing_variable_count"": 8048, ""partial_constraint_count"": 14623, ""top_violations"": [{""constraint"": ""_C56934"", ""residual"": -4.263620076017105e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 4.263620076017105e-05}], ""total_constraints"": 57140, ""total_variables"": 32327, ""violated_constraint_count"": 1}",greedy,automatic,"[929377.7138224419, 24654.541848255853]",,,267676.40569115465,0.0,928962.5738237937
9000033,360.0,168,Integer Feasible,True,True,,True,,602.2615333348513,610.0389169058762,637375.09711,0.3172758916087491,0.0,934406.6533,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42293, ""initialized_variables"": 23767, ""integrality_violation_count"": 0, ""max_constraint_violation"": 0.00042154699804086704, ""missing_variable_count"": 7536, ""partial_constraint_count"": 13695, ""top_violations"": [{""constraint"": ""_C55784"", ""residual"": -0.00042154699804086704, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 0.00042154699804086704}, {""constraint"": ""_C55782"", ""residual"": -1.7236553958355216e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 1.7236553958355216e-05}], ""total_constraints"": 55988, ""total_variables"": 31303, ""violated_constraint_count"": 2}",greedy,automatic,"[934406.6533363571, 27752.76073294771]",,,275015.9255677747,0.0,933576.3733492437
9000033,384.0,168,Integer Feasible,True,True,,True,,602.0992695982568,609.8029299080372,665337.6085,0.27160225771117247,0.0,913841.3766,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42286, ""initialized_variables"": 23751, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.5731242860492785e-05, ""missing_variable_count"": 7520, ""partial_constraint_count"": 13666, ""top_violations"": [{""constraint"": ""_C55747"", ""residual"": -3.5731242860492785e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 3.5731242860492785e-05}, {""constraint"": ""_C55748"", ""residual"": 2.2620768504566513e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 2.2620768504566513e-05}, {""constraint"": ""_C55746"", ""residual"": 9.841622159001417e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 9.841622159001417e-06}], ""total_constraints"": 55952, ""total_variables"": 31271, ""violated_constraint_count"": 3}",greedy,automatic,"[913841.3766185602, 33171.87740326885]",,,242861.6016446228,0.0,913426.2366180939
9000033,408.0,168,Optimal,True,True,,True,,6.112092238850892,14.225490540266037,783999.0451154172,0.0,0.0,783999.0451,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42230, ""initialized_variables"": 23623, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.806170636584284e-05, ""missing_variable_count"": 7392, ""partial_constraint_count"": 13434, ""top_violations"": [{""constraint"": ""_C55460"", ""residual"": -4.806170636584284e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 4.806170636584284e-05}, {""constraint"": ""_C55459"", ""residual"": 2.892170232371427e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 2.892170232371427e-05}, {""constraint"": ""_C55458"", ""residual"": 1.727425569697516e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 1.727425569697516e-05}], ""total_constraints"": 55664, ""total_variables"": 31015, ""violated_constraint_count"": 3}",greedy,automatic,"[783999.0451157889, 33805.96256447333]",,,259048.2325223873,0.0,783999.0451154172
9000033,432.0,168,Integer Feasible,True,True,,True,,602.5000039171427,611.1126242056489,662092.8514299999,0.12969025211537166,0.0,760755.4127,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42264, ""initialized_variables"": 23783, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.05933697038563e-05, ""missing_variable_count"": 7552, ""partial_constraint_count"": 13724, ""top_violations"": [{""constraint"": ""_C55782"", ""residual"": 4.05933697038563e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 4.05933697038563e-05}, {""constraint"": ""_C55783"", ""residual"": -3.790888740695664e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 3.790888740695664e-05}, {""constraint"": ""_C55784"", ""residual"": -7.4671970651252195e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 7.4671970651252195e-06}], ""total_constraints"": 55988, ""total_variables"": 31335, ""violated_constraint_count"": 3}",greedy,automatic,"[760755.4127014382, 33704.06422107478]",,,304260.81330704136,0.0,760755.4127013749
9000033,456.0,168,Integer Feasible,True,True,,True,,602.3177388631739,611.1943999207579,612029.71826,0.08918834796937916,0.0,671960.7911,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42488, ""initialized_variables"": 24295, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.091667688044254e-05, ""missing_variable_count"": 8064, ""partial_constraint_count"": 14652, ""top_violations"": [{""constraint"": ""_C56936"", ""residual"": 4.091667688044254e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 4.091667688044254e-05}, {""constraint"": ""_C56935"", ""residual"": 3.926782119378913e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 3.926782119378913e-05}, {""constraint"": ""_C56934"", ""residual"": 2.2877437913848553e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 2.2877437913848553e-05}], ""total_constraints"": 57140, ""total_variables"": 32359, ""violated_constraint_count"": 3}",greedy,automatic,"[671960.79112445, 31519.923275716897]",,,280029.51218884217,0.0,671960.7911202085
9000033,480.0,168,Integer Feasible,True,True,,True,,602.2056802888401,611.58297642041,659487.47085,0.10180627145605577,0.0,741709.9678,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42278, ""initialized_variables"": 23815, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.1766240024589933e-05, ""missing_variable_count"": 7584, ""partial_constraint_count"": 13782, ""top_violations"": [{""constraint"": ""_C55855"", ""residual"": 2.1766240024589933e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 2.1766240024589933e-05}], ""total_constraints"": 56060, ""total_variables"": 31399, ""violated_constraint_count"": 1}",greedy,automatic,"[741709.9677693145, 28899.900512321474]",,,235107.9034408088,0.0,734237.4477709733
9000033,504.0,168,Integer Feasible,True,True,,True,,602.1563707408495,612.0875907931477,661059.08477,0.2213546834942681,0.0,849816.424,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42236, ""initialized_variables"": 23719, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.3065862882940564e-05, ""missing_variable_count"": 7488, ""partial_constraint_count"": 13608, ""top_violations"": [{""constraint"": ""_C55639"", ""residual"": 4.3065862882940564e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 4.3065862882940564e-05}], ""total_constraints"": 55844, ""total_variables"": 31207, ""violated_constraint_count"": 1}",greedy,automatic,"[849816.4239578167, 30507.279233029312]",,,262258.195680745,0.0,848986.143956513
9000033,528.0,168,Optimal,True,True,,True,,5.552653923165053,16.012794562615454,892467.3699311352,0.0,0.0,892467.3699,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42180, ""initialized_variables"": 23591, ""integrality_violation_count"": 0, ""max_constraint_violation"": 0.0, ""missing_variable_count"": 7360, ""partial_constraint_count"": 13376, ""top_violations"": [], ""total_constraints"": 55556, ""total_variables"": 30951, ""violated_constraint_count"": 0}",greedy,automatic,"[892467.369931212, 28009.557746478746]",,,228029.04353881546,0.0,892467.3699311352
9000033,552.0,168,Optimal,True,True,,True,,6.274972187820822,17.023772416170686,1014950.8710861809,0.0,0.0,1014950.8711,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42012, ""initialized_variables"": 23207, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.0927396917613805e-06, ""missing_variable_count"": 6976, ""partial_constraint_count"": 12680, ""top_violations"": [{""constraint"": ""_C54488"", ""residual"": -2.0927396917613805e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 2.0927396917613805e-06}], ""total_constraints"": 54692, ""total_variables"": 30183, ""violated_constraint_count"": 1}",greedy,automatic,"[1014950.8710860806, 24559.83487458921]",,,230706.8185055259,0.0,1014950.8710861809
9000033,576.0,168,Optimal,True,True,,True,,5.923270898871124,17.111072105821222,1076897.036253631,0.0,0.0,1076897.0363,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42082, ""initialized_variables"": 23367, ""integrality_violation_count"": 0, ""max_constraint_violation"": 6.863658882139134e-06, ""missing_variable_count"": 7136, ""partial_constraint_count"": 12970, ""top_violations"": [{""constraint"": ""_C54846"", ""residual"": 6.863658882139134e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 6.863658882139134e-06}], ""total_constraints"": 55052, ""total_variables"": 30503, ""violated_constraint_count"": 1}",greedy,automatic,"[1076897.0362533901, 24198.25616763025]",,,235623.22275264387,0.0,1076897.036253631
9000033,600.0,168,Optimal,True,True,,True,,68.59710016706958,80.51057271007448,1121500.606591841,0.0,0.0,1121500.6065999998,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42202, ""initialized_variables"": 23559, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.9962521239212947e-05, ""missing_variable_count"": 7328, ""partial_constraint_count"": 13318, ""top_violations"": [{""constraint"": ""_C55314"", ""residual"": 2.9962521239212947e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 2.9962521239212947e-05}, {""constraint"": ""_C55316"", ""residual"": -7.688666300964542e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 7.688666300964542e-06}], ""total_constraints"": 55520, ""total_variables"": 30887, ""violated_constraint_count"": 2}",greedy,automatic,"[1121500.606592132, 24895.637222785324]",,,184116.95308093188,0.0,1121500.606591841
9000033,624.0,168,Optimal,True,True,,True,,7.154606407042593,20.058887178078294,1130933.6429083894,0.0,0.0,1130933.6428999999,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42216, ""initialized_variables"": 23591, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.584937505569542e-05, ""missing_variable_count"": 7360, ""partial_constraint_count"": 13376, ""top_violations"": [{""constraint"": ""_C55386"", ""residual"": 4.584937505569542e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 4.584937505569542e-05}, {""constraint"": ""_C55388"", ""residual"": -4.0826353142620064e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 4.0826353142620064e-06}], ""total_constraints"": 55592, ""total_variables"": 30951, ""violated_constraint_count"": 2}",greedy,automatic,"[1130933.6429100402, 24329.36852107975]",,,229447.58821112104,0.0,1130933.6429083894
9000033,648.0,168,Optimal,True,True,,True,,6.908265511970967,20.435629007406533,1004042.049979881,0.0,0.0,1004042.0499999999,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42244, ""initialized_variables"": 23655, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.997929181627114e-05, ""missing_variable_count"": 7424, ""partial_constraint_count"": 13492, ""top_violations"": [{""constraint"": ""_C55530"", ""residual"": -4.997929181627114e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 4.997929181627114e-05}, {""constraint"": ""_C55532"", ""residual"": -4.076400182384532e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 4.076400182384532e-05}], ""total_constraints"": 55736, ""total_variables"": 31079, ""violated_constraint_count"": 2}",greedy,automatic,"[1004042.0499773497, 22813.029913760714]",,,235603.3422703636,0.0,1004042.049979881
9000033,672.0,168,Optimal,True,True,,True,,494.8175008879043,508.82066077785566,920012.8659048547,0.0,0.0,920012.8659,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42272, ""initialized_variables"": 23719, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.0336088204639964e-05, ""missing_variable_count"": 7488, ""partial_constraint_count"": 13608, ""top_violations"": [{""constraint"": ""_C55674"", ""residual"": 4.0336088204639964e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 4.0336088204639964e-05}, {""constraint"": ""_C55676"", ""residual"": 9.835905984800775e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 9.835905984800775e-06}, {""constraint"": ""_C55675"", ""residual"": -3.3427286325604655e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 3.3427286325604655e-06}], ""total_constraints"": 55880, ""total_variables"": 31207, ""violated_constraint_count"": 3}",greedy,automatic,"[920012.8659065987, 24786.121913170733]",,,211456.82108816828,0.0,920012.8659048547
9000033,696.0,168,Integer Feasible,True,True,,True,,602.18519977713,616.6717366529629,664806.03898,0.16048946611908213,0.0,791897.1974,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42342, ""initialized_variables"": 23879, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.81759580502694e-05, ""missing_variable_count"": 7648, ""partial_constraint_count"": 13898, ""top_violations"": [{""constraint"": ""_C56035"", ""residual"": -2.81759580502694e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 2.81759580502694e-05}, {""constraint"": ""_C56034"", ""residual"": -3.439948159211781e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 3.439948159211781e-06}], ""total_constraints"": 56240, ""total_variables"": 31527, ""violated_constraint_count"": 2}",greedy,automatic,"[791897.1974132526, 27809.036113053382]",,,170686.29324291245,0.0,791897.1974142027
