horizon_hours,storage_target_rate,elapsed_hours,captured_t,stored_t,vented_t,in_transit_t,in_transit_growth_t,emitter_inventory_t,vessel_inventory_t,terminal_inventory_t,loss_rate,storage_rate,annual_storage_gap_t,vessel_fuel,conditioning,reconditioning,loading,unloading,operating_cost,vent_penalty,storage_shortfall_penalty,total_cost,net,cost_per_stored_t,total_cost_per_stored_t,vessel_sailing_hours,vessel_waiting_hours,vessel_loading_hours,vessel_unloading_hours,loaded_t,unloaded_t,throttle_hours,well_switch_count,berth_wait_vessel_hours,pressure_risk_hours,min_pressure_margin_fraction,longest_venting_streak_hours,total_reward,controller,seed,wall_clock_seconds,controller_decision_calls,simulator_step_calls,simulator_simulated_hours,simulator_hour_steps,episode_operating_cost,episode_total_cost,terminal_cleanup_operating_cost,terminal_cleanup_included,evaluation_role,online_comparable,run_status,error_type,error_message,solver_replan_count,solver_status_counts,solver_failure_count,solver_timeout_count,solver_solve_wall_seconds,solver_time_limit_seconds_per_replan,solver_threads,solver_executable,warm_start_mode,shifted_warm_start,fallback_used,executed_action_count
720.0,0.9,720.0,128981.17360926494,115276.25855944015,785.7900602005031,26477.066652623562,12919.124989624415,13090.854259315282,9400.0,3986.212393308281,0.00609228492974465,0.8937448414654497,806.7976888982957,550890.7800000064,976596.1872399043,47263.26600937039,3812.097009654493,3525.1620096544925,1847925.801555104,62863.204816040234,0.0,1910789.0063711447,-1644950.6970846304,16.030410985296285,16.575737539103773,1327.0000000000155,532.5389426982242,156.10552865088016,144.35552865088016,124884.4229207039,115484.42292070396,195,23,26,0,0.5411799433979513,13,-1644.9506970846248,rolling_milp,9000051,4964.736201570369,720,41730,41730.0,41730.0,1582087.49226859,1644950.6970846304,265838.3092865142,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 14, ""Optimal"": 16}",0,14,4610.38884877786,300.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,130292.35070980627,101204.93016440666,7573.8620977333,32919.97520724697,21513.558447666357,13716.557394834417,19203.417812412554,0.0,0.05812975248717547,0.776752661327106,16058.185474418991,454993.4400000055,912620.727293067,41494.02136740678,3562.3718287238994,2976.187500000004,1642031.1368096157,605908.9678186643,0.0,2247940.10462828,-2021555.7158078672,16.22481369378101,22.211764792253874,1096.0000000000132,796.2457277344706,145.87927226551597,121.8750000000002,116703.41781241253,97499.99999999996,363,18,14,0,0.8546977994574775,156,-2021.555715807861,rolling_milp,9000052,7877.320583503228,720,41730,41730.0,41730.0,1415646.747989203,2021555.7158078672,226384.38882041263,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 25, ""Optimal"": 5}",0,25,7657.0135024474,300.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,119353.23535741051,102249.04279358484,3460.7449739942763,23901.52480155495,13643.447589831536,11289.019661155908,8058.299865012679,4554.2052753863645,0.028995820378315388,0.8566926777258603,5168.86902808462,479071.5600000058,875513.9049443998,41922.10754536975,3417.527103379516,3171.547500000004,1624577.8802669107,276859.59791954193,0.0,1901437.4781864525,-1679956.245012697,15.888440966107876,18.59613964333121,1154.000000000014,736.1771251687196,139.94787483126603,129.8750000000002,111958.29986501268,103900.0,287,23,15,0,0.536687112112769,45,-1679.9562450126905,rolling_milp,9000053,6726.029871770181,720,41730,41730.0,41730.0,1403096.6470931552,1679956.245012697,221481.23317375555,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 20, ""Optimal"": 10}",0,20,6299.797718948219,300.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,132093.2010707144,96219.07106492396,11377.298664477883,37679.958752206076,24496.831341312554,20975.31967599151,7554.639076214558,9150.0,0.0861308422557433,0.7284180433587518,22664.809898718988,569572.0800000032,871148.0000000001,39449.81913661881,3400.4850000000038,3169.8796421985544,1833783.1953551802,910183.8931582307,0.0,2743967.0885134107,-2396924.1569370516,19.05841716262083,28.517912905872006,1372.0000000000077,518.9432988452601,139.2500000000002,129.806701154732,111400.00000000001,103845.36092378544,302,19,20,0,0.5153574406645361,150,-2396.9241569370474,rolling_milp,9000054,5233.15809170017,720,41730,41730.0,41730.0,1486740.2637788209,2396924.1569370516,347042.9315763592,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 15, ""Optimal"": 15}",0,15,4902.081342744175,300.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,124998.78160566899,102154.80222506462,2939.824528323365,31553.27675020451,19904.154852281008,18651.19296877577,7500.0,5402.08378142874,0.0235188254682159,0.8172463836274038,10344.101220037483,565835.8200000047,879750.0000000005,41883.468912276476,3434.062500000003,3205.125000000005,1787940.3217273888,235185.96226586928,0.0,2023126.2839932581,-1729294.438678151,17.502264042254698,19.8045147161654,1363.0000000000114,525.1249999999882,140.62500000000017,131.25000000000023,112499.99999999996,105000.00000000001,283,21,28,0,0.6511925001782288,27,-1729.2944386781433,rolling_milp,9000055,3820.8682733168826,720,41730,41730.0,41730.0,1494108.4764122816,1729294.438678151,293831.8453151072,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 10, ""Optimal"": 20}",0,10,3521.4315212881193,300.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,126854.31280836993,104553.75741669988,1586.0766787792047,32286.935419532394,20714.478712890865,14763.50405465392,8373.431364878474,9150.0,0.012503135633828875,0.8242034117881514,9615.124110833058,584101.9800000062,933018.3219779017,42867.04054084692,3641.992874472566,3386.393882059652,1848802.1254191913,126886.13430233634,0.0,1975688.2597215276,-1693901.8635776234,17.68278989774394,18.896386973902864,1407.0000000000148,465.1872745072654,149.13975734940897,138.67296814331092,119311.80587952709,110938.37451464865,293,17,33,0,0.6508701038261006,37,-1693.901863577615,rolling_milp,9000056,6486.752743711229,720,41730,41730.0,41730.0,1567015.7292752871,1693901.8635776234,281786.3961439042,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 20, ""Optimal"": 10}",0,20,6192.582089221105,300.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,122972.65226763315,100237.09981539742,9915.636471484773,23187.747575189736,12819.915980750953,9239.872780352454,13222.411543044262,725.463251793019,0.08063285851479195,0.8151170033906815,10438.28722547242,479486.70000000624,865849.2582666061,41097.21092431297,3379.801612351435,2976.187500000004,1587607.4482976524,793250.9177187805,0.0,2380858.3660164326,-2186040.076022057,15.83852137802754,23.752267078767865,1155.000000000015,744.7219855711791,138.4030144288057,121.8750000000002,110722.4115430443,97500.00000000003,365,15,30,0,0.8829181437160843,79,-2186.04007602205,rolling_milp,9000057,6904.250364139676,720,41730,41730.0,41730.0,1392789.1583032766,2186040.076022057,194818.28999437566,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 22, ""Optimal"": 8}",0,22,6719.569203283638,300.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,126103.88537882672,101779.32948394625,6512.717756608974,24389.53325760064,17811.83813827163,6827.674753406144,14094.252858102313,3467.6056460921845,0.051645654985524196,0.8071070068792294,11714.167356997801,491940.9000000059,931317.0573503603,41729.52508841792,3635.352068493575,3205.1250000000045,1651891.201327531,521017.4205287178,0.0,2172908.6218562485,-1992845.3800359955,16.23012462061941,21.349213370471098,1185.0000000000143,694.8821839273575,148.86781607262802,131.25000000000023,119094.25285810226,105000.0,334,19,25,0,0.7819803223767099,79,-1992.8453800359894,rolling_milp,9000058,6651.0237685078755,720,41730,41730.0,41730.0,1471827.9595072777,1992845.3800359955,180063.2418202531,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 21, ""Optimal"": 9}",0,21,6413.35131694423,300.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,125978.9416694392,115085.79645024004,1012.0214824219643,19619.347676309095,9881.123736777257,10172.673171513603,7883.324206922807,1563.350297872683,0.00803325912260356,0.9135320151539129,0.0,526397.5200000061,960165.5952981361,47185.176544598384,3747.9609714163234,3507.322500000005,1753171.2122320868,80961.71859375716,0.0,1834132.930825844,-1621965.293907914,15.23360194140126,15.937092042621202,1268.0000000000148,594.8958447413313,153.47915525865375,143.62500000000026,122783.32420692281,114900.0,279,21,18,0,0.7809984913778465,21,-1621.965293907906,rolling_milp,9000059,6194.333374348003,720,41730,41730.0,41730.0,1541003.575314157,1621965.293907914,212167.63691792986,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 19, ""Optimal"": 11}",0,19,5914.794837928843,300.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,126857.6135473692,86221.73756620957,17114.427044379878,30186.05300806361,23521.448936779692,9929.510134825488,20256.54287323812,0.0,0.13491052342703322,0.6796733373359101,27950.114626422714,498168.0000000051,803556.165268722,35350.912402145936,3136.643471205592,2518.3125000000027,1593393.3721948147,1369154.1635503927,0.0,2962547.5357452077,-2711884.1971924715,18.480181647594957,34.35963620508426,1200.0000000000123,728.4293214084399,128.44567859154762,103.12500000000013,102756.54287323813,82500.0,410,14,11,0,0.8225384694400395,132,-2711.884197192463,rolling_milp,9000060,6572.863320844714,720,41730,41730.0,41730.0,1342730.0336420787,2711884.1971924715,250663.33855273604,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 21, ""Optimal"": 9}",0,21,6385.832732495852,300.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
