gate,seed,wall_clock_seconds,event_count,override_events,proposed_override_events,mean_head_agreement,early_departures,emitter_to_emitter_legs,episode_vessel_fuel_eur,greedy_episode_vessel_fuel_eur,delta_episode_vessel_fuel_eur,episode_conditioning_eur,greedy_episode_conditioning_eur,delta_episode_conditioning_eur,episode_reconditioning_eur,greedy_episode_reconditioning_eur,delta_episode_reconditioning_eur,episode_loading_eur,greedy_episode_loading_eur,delta_episode_loading_eur,episode_unloading_eur,greedy_episode_unloading_eur,delta_episode_unloading_eur,episode_operating_cost_eur,greedy_episode_operating_cost_eur,delta_episode_operating_cost_eur,episode_vent_penalty_eur,greedy_episode_vent_penalty_eur,delta_episode_vent_penalty_eur,episode_storage_shortfall_penalty_eur,greedy_episode_storage_shortfall_penalty_eur,delta_episode_storage_shortfall_penalty_eur,episode_total_cost_eur,greedy_episode_total_cost_eur,delta_episode_total_cost_eur,terminal_cleanup_operating_cost_eur,greedy_terminal_cleanup_operating_cost_eur,delta_terminal_cleanup_operating_cost_eur,total_cost_eur,greedy_total_cost_eur,delta_total_cost_eur,operating_cost_eur,greedy_operating_cost_eur,delta_operating_cost_eur,vent_penalty_eur,greedy_vent_penalty_eur,delta_vent_penalty_eur,vented_t,greedy_vented_t,delta_vented_t,stored_t,greedy_stored_t,delta_stored_t,unit_cost_eur_per_t,greedy_unit_cost_eur_per_t,delta_unit_cost_eur_per_t
e4_nohour_iterative_high_s0,9000031,4.348013342823833,372,11,314,4.833333333333333,1,2,643882.1400000077,585347.4000000049,58534.740000002785,1019540.2806721175,938400.0000000005,81140.28067211702,47777.1670339434,47615.052461273815,162.11457266958314,3979.7272464854755,3663.000000000002,316.72724648547364,3521.8522464854764,3663.0000000000055,-141.1477535145291,1718701.1671990394,1578688.4524612792,140012.71473776014,236966.6283826811,706725.9914483359,-469759.3630656548,0.0,0.0,0.0,1955667.7955817205,2285414.4439096153,-329746.64832789474,284010.31412761426,313067.04927811306,-29056.735150498804,2239678.1097093346,2598481.4931877283,-358803.3834783938,2002711.4813266536,1891755.5017393923,110955.97958726133,236966.6283826811,706725.9914483359,-469759.3630656548,2962.082854783515,8834.07489310419,-5871.992038320675,116529.6756925449,116134.27429578982,395.40139675508544,19.219809000572205,22.37480286456597,-3.1549938639937665
e4_nohour_iterative_high_s0,9000032,2.3469738280400634,396,8,355,4.901515151515151,0,0,576214.3200000052,525982.3800000033,50231.94000000192,917700.7813876976,873577.859909391,44122.921478306525,42970.66525191147,39421.00234181118,3549.662910100291,3582.2015795216757,3409.9698431885117,172.231736333164,3159.6217667607534,3147.127500000004,12.49426676074927,1543627.5899858966,1445538.3395943937,98089.25039150286,131889.02583286026,983877.0782508614,-851988.0524180011,0.0,0.0,0.0,1675516.6158187569,2429415.417845255,-753898.8020264984,256565.00221531195,183327.80833274501,73237.19388256693,1932081.6180340687,2612743.226178,-680661.6081439315,1800192.5922012085,1628866.1479271387,171326.44427406974,131889.02583286026,983877.0782508614,-851988.0524180011,1648.6128229107535,12298.463478135758,-10649.850655225004,104806.50061441821,96148.78619953955,8657.714414878661,18.434749817114614,27.173959541784757,-8.739209724670143
e4_nohour_iterative_high_s0,9000033,3.3478081189095974,434,12,373,4.854838709677419,1,1,571232.6400000068,555457.3200000052,15775.320000001579,1013686.030479121,956757.2636373435,56928.766841777484,47707.95615895802,44467.54982143489,3240.406337523127,3956.875457848494,3734.65671004219,222.21874780630424,3547.7941986883675,3434.0625000000045,113.73169868836294,1640131.2962946224,1563850.852668826,76280.44362579635,22705.7230103832,517523.2606073027,-494817.5375969195,0.0,0.0,0.0,1662837.0193050057,2081374.1132761287,-418537.093971123,201774.29581891687,245869.21763050012,-44094.92181158325,1864611.3151239227,2327243.3309066286,-462632.015782706,1841905.592113539,1809720.0702993262,32185.5218142129,22705.7230103832,517523.2606073027,-494817.5375969195,283.82153762979,6469.040757591288,-6185.219219961497,116360.86868038554,108457.43858886565,7903.430091519884,16.024384625776108,21.457664510487025,-5.433279884710917
e4_nohour_iterative_high_s0,9000034,3.4177853232249618,366,12,324,4.784153005464481,0,1,573723.4800000048,491110.6200000058,82612.85999999894,1032798.6922422262,950911.9999999992,81886.69224222703,50542.353980151805,46077.42129937377,4464.932680778038,4031.4808287332467,3711.840000000003,319.6408287332438,3760.6800000000057,3663.0000000000045,97.6800000000012,1664856.6870511158,1495474.8812993788,169381.80575173697,24025.93290705709,812264.8320181426,-788238.8991110855,0.0,0.0,0.0,1688882.6199581728,2307739.7133175214,-618857.0933593486,253194.50467930574,258271.84887260728,-5077.344193301542,1942077.1246374785,2566011.5621901285,-623934.43755265,1918051.1917304215,1753746.7301719862,164304.46155843535,24025.93290705709,812264.8320181426,-788238.8991110855,300.32416133821357,10153.31040022678,-9852.986238888565,123274.03409793122,112383.95438871664,10890.07970921458,15.754145946863845,22.832543810611423,-7.078397863747577
e4_nohour_iterative_high_s0,9000035,3.4012672612443566,361,10,308,4.642659279778393,1,1,615652.6200000055,504395.10000000545,111257.52000000002,977572.8256322946,879750.0000000002,97822.8256322944,45882.013365232364,45310.1376681156,571.8756971167604,3815.9092714099525,3434.062500000002,381.84677140995063,3291.259842680687,3434.062500000004,-142.80265731931695,1646214.6281116232,1436323.3626681212,209891.265443502,67950.91093798232,334993.7500829431,-267042.8391449608,0.0,0.0,0.0,1714165.5390496056,1771317.1127510644,-57151.57370145875,201882.61153712167,269104.2778353944,-67221.6662982727,1916048.1505867273,2040421.3905864586,-124373.2399997313,1848097.239648745,1705427.6405035155,142669.59914522944,67950.91093798232,334993.7500829431,-267042.8391449608,849.3863867247791,4187.421876036788,-3338.0354893120084,111907.34967129843,110512.530897843,1394.8187734554376,17.12173647409816,18.463258184473304,-1.3415217103751438
e4_nohour_iterative_high_s0,9000036,3.157577260863036,347,9,285,4.815561959654179,0,1,642221.5800000058,538021.440000004,104200.14000000176,895728.0680886352,713472.0862467332,182255.98184190202,42372.105927537144,32596.287589571875,9775.81833796527,3496.432132788443,2785.004531033444,711.4276017549992,3150.5647893949663,2289.3750000000027,861.1897893949636,1586968.7509383617,1289164.1933673425,297804.5575710193,1295852.0781178614,2953433.1130864504,-1657581.034968589,0.0,0.0,0.0,2882820.829056223,4242597.306453792,-1359776.4773975695,193099.25234096465,209103.1194121928,-16003.86707122816,3075920.0813971874,4451700.425865985,-1375780.344468798,1780068.0032793265,1498267.3127795353,281800.6904997912,1295852.0781178614,2953433.1130864504,-1657581.034968589,16198.150976473271,36917.91391358062,-20719.76293710735,103346.59982326122,79503.14046237044,23843.459360890774,29.763147376473825,55.994019858536475,-26.23087248206265
e4_nohour_iterative_high_s0,9000037,1.7781020193360746,300,11,271,4.843333333333334,1,2,638485.3200000044,512697.90000000544,125787.41999999894,972009.0810358743,997049.9999999993,-25040.918964124983,47493.429660960304,46093.88020424196,1399.5494567183414,3794.1914576240542,3891.9375000000045,-97.74604237595031,3550.6534049016586,3434.062500000005,116.59090490165363,1665332.675559365,1563167.7802042468,102164.8953551182,866109.6563822761,1282859.124031725,-416749.467649449,0.0,0.0,0.0,2531442.331941641,2846026.904235972,-314584.57229433116,257703.5607370239,188399.06267099932,69304.49806602456,2789145.892678665,3034425.9669069713,-245280.0742283063,1923036.2362963888,1751566.842875246,171469.39342114283,866109.6563822761,1282859.124031725,-416749.467649449,10826.370704778452,16035.739050396556,-5209.368345618104,115837.63331941508,112424.09805912641,3413.5352602886705,24.078063516610086,26.990885577850907,-2.9128220612408207
e4_nohour_iterative_high_s0,9000038,3.3719287030398846,367,11,316,4.863760217983652,0,2,598216.7400000056,513528.1800000042,84688.5600000014,1035818.0561418944,819392.8196515567,216425.23649033776,49481.70357688737,37219.48040403216,12262.223172855207,4043.2667728556703,3198.4611022843733,844.805670571297,3604.388567363034,2747.2500000000023,857.1385673630316,1691164.1550590063,1376086.1911578772,315077.9639011291,419840.2354984508,2543741.698161035,-2123901.462662584,0.0,0.0,0.0,2111004.390557457,3919827.8893189123,-1808823.498761455,174766.2111823879,183377.88980655995,-8611.678624172055,2285770.6017398452,4103205.779125472,-1817435.1773856268,1865930.366241394,1559464.0809644372,306466.28527695686,419840.2354984508,2543741.698161035,-2123901.462662584,5248.00294373063,31796.771227012927,-26548.768283282297,120687.08189484738,90779.22049763944,29907.861397207933,18.93964594927731,45.19983490310064,-26.260188953823327
e4_nohour_iterative_high_s0,9000039,3.1307356068864465,296,11,254,4.864864864864865,0,0,672526.8000000063,623125.140000006,49401.66000000038,814413.9083404613,776717.5399498346,37696.36839062674,38006.36035094613,37761.59091149216,244.76943945397215,3179.026157556601,3031.8801671315505,147.1459904250505,2976.1875000000045,2976.1875000000027,1.8189894035458565e-12,1531102.2823489704,1443612.3385284643,87489.9438205061,1032706.0607406613,1381790.7428725054,-349084.6821318441,0.0,0.0,0.0,2563808.3430896318,2825403.08140097,-261594.73831133824,341020.58823390055,315946.29013136384,25074.298102536704,2904828.9313235325,3141349.371532334,-236520.44020880153,1872122.870582871,1759558.628659828,112564.2419230428,1032706.0607406613,1381790.7428725054,-349084.6821318441,12908.825759258267,17272.384285906326,-4363.558526648059,92698.4398803563,92101.44124754185,596.9986328144441,31.33633031011878,34.10749418230385,-2.771163872185074
e4_nohour_iterative_high_s0,9000040,3.467623590026051,351,12,303,4.678062678062678,1,0,591989.6400000058,544248.5400000063,47741.09999999951,948929.9079495157,1053425.314211784,-104495.4062622682,47746.28685613068,48841.35007178134,-1095.0632156506545,3704.1029974627895,4111.995871651501,-407.89287418871163,3518.7132230949996,3663.0000000000045,-144.2867769050049,1595888.65102621,1654290.200155223,-58401.54912901297,1263666.2157962092,987338.7079620959,276327.5078341133,0.0,0.0,0.0,2859554.866822419,2641628.908117319,217925.95870510023,277925.1241943572,196269.13986237333,81655.98433198387,3137479.9910167763,2837898.0479796925,299581.94303708384,1873813.7752205674,1850559.3400175963,23254.4352029711,1263666.2157962092,987338.7079620959,276327.5078341133,15795.827697452618,12341.733849526197,3454.0938479264205,116454.35818568444,119125.24407751556,-2670.885891831116,26.94171381730617,23.822809933829426,3.1189038834767437
