gate,seed,event_count,override_events,proposed_override_events,mean_head_agreement,early_departures,emitter_to_emitter_legs,episode_vessel_fuel_eur,greedy_episode_vessel_fuel_eur,delta_episode_vessel_fuel_eur,episode_conditioning_eur,greedy_episode_conditioning_eur,delta_episode_conditioning_eur,episode_reconditioning_eur,greedy_episode_reconditioning_eur,delta_episode_reconditioning_eur,episode_loading_eur,greedy_episode_loading_eur,delta_episode_loading_eur,episode_unloading_eur,greedy_episode_unloading_eur,delta_episode_unloading_eur,episode_operating_cost_eur,greedy_episode_operating_cost_eur,delta_episode_operating_cost_eur,episode_vent_penalty_eur,greedy_episode_vent_penalty_eur,delta_episode_vent_penalty_eur,episode_storage_shortfall_penalty_eur,greedy_episode_storage_shortfall_penalty_eur,delta_episode_storage_shortfall_penalty_eur,episode_total_cost_eur,greedy_episode_total_cost_eur,delta_episode_total_cost_eur,terminal_cleanup_operating_cost_eur,greedy_terminal_cleanup_operating_cost_eur,delta_terminal_cleanup_operating_cost_eur,total_cost_eur,greedy_total_cost_eur,delta_total_cost_eur,operating_cost_eur,greedy_operating_cost_eur,delta_operating_cost_eur,vent_penalty_eur,greedy_vent_penalty_eur,delta_vent_penalty_eur,vented_t,greedy_vented_t,delta_vented_t,stored_t,greedy_stored_t,delta_stored_t,unit_cost_eur_per_t,greedy_unit_cost_eur_per_t,delta_unit_cost_eur_per_t
e2_p4_s1,9000031,415,12,370,4.869879518072289,1,1,627691.6800000072,509791.9200000052,117899.76000000193,1019975.8214269691,991296.1028016104,28679.71862535877,49685.385711813906,46932.58187229298,2752.8038395209223,3981.427359214611,3869.4774345292985,111.94992468531245,3724.7610301063933,3507.322500000005,217.43853010638804,1705059.0755281108,1555397.4046084378,149661.67091967305,195929.50892419062,499268.9184761926,-303339.409552002,0.0,0.0,0.0,1900988.5844523015,2054666.3230846303,-153677.7386323288,221005.90464616494,238351.0279126895,-17345.123266524548,2121994.4890984665,2293017.35099732,-171022.86189885344,1926064.9801742758,1793748.4325211272,132316.54765314865,195929.50892419062,499268.9184761926,-303339.409552002,2449.118861552384,6240.861480952415,-3791.7426194000313,121183.86758979005,114469.71188364139,6714.155706148667,17.510536107672866,20.03165128368782,-2.5211151760149555
e2_p4_s1,9000032,418,10,336,4.803827751196172,0,2,575799.1800000055,523906.68000000407,51892.500000001455,900159.0257639213,872609.8901637925,27549.135600128793,41395.73109123648,41249.47812830116,146.25296293531574,3513.7281664250313,3406.191419085648,107.53674733938351,3055.85316642503,3205.125000000004,-149.27183357497415,1523923.5181880135,1444377.3647111836,79546.15347682987,0.0,147597.08007642228,-147597.08007642228,0.0,0.0,0.0,1523923.5181880135,1591974.444787606,-68050.92659959244,210451.22167430382,174236.81051761188,36214.41115669193,1734374.7398623172,1766211.2553052178,-31836.515442900592,1734374.7398623172,1618614.1752287955,115760.56463352172,0.0,147597.08007642228,-147597.08007642228,0.0,1844.963500955279,-1844.963500955279,100965.19778350354,100608.4832397591,356.71454374444147,17.177946242241628,17.555291546302083,-0.3773453040604551
e2_p4_s1,9000033,440,12,379,4.818181818181818,1,2,561684.4200000066,533870.0400000046,27814.380000001984,986703.4779998071,932749.1859035201,53954.29209628701,42562.89123880518,43105.35594725522,-542.4647084500393,3851.55034091357,3640.942314540279,210.60802637329107,3164.7378409135727,3205.125000000006,-40.38715908643326,1597967.0774204459,1516570.64916532,81396.42825512588,0.0,383151.50941582996,-383151.50941582996,0.0,0.0,0.0,1597967.0774204459,1899722.15858115,-301755.08116070414,224723.95162432318,207876.53585432417,16847.415769999003,1822691.029044769,2107598.694435474,-284907.665390705,1822691.029044769,1724447.1850196442,98243.8440251248,0.0,383151.50941582996,-383151.50941582996,0.0,4789.393867697877,-4789.393867697877,103811.92985074448,105135.0145055005,-1323.0846547560213,17.55762590740141,20.04659155989566,-2.488965652494251
e2_p4_s1,9000034,380,11,343,4.897368421052631,0,2,564175.260000004,508546.50000000285,55628.760000001115,912698.7431312358,916455.4202540746,-3756.677122838795,44168.190919880064,42937.94541789649,1230.245501983576,3562.676359856905,3577.340371260317,-14.664011403412132,3333.7388598569078,3205.125000000005,128.61385985690276,1527938.6092708337,1474722.3310432343,53216.27822759934,3643.0032547877468,262004.67944717887,-258361.67619239114,0.0,0.0,0.0,1531581.6125256214,1736727.0104904133,-205145.39796479186,216375.517065969,199225.9755994933,17149.541466475697,1747957.1295915905,1935952.9860899067,-187995.85649831616,1744314.1263368027,1673948.3066427277,70365.81969407503,3643.0032547877468,262004.67944717887,-258361.67619239114,45.53754068484683,3275.0584930897367,-3229.5209524048896,107727.29492653682,104726.69614121088,3000.598785325943,16.225759040766654,18.485763968716398,-2.260004927949744
e2_p4_s1,9000035,450,11,411,4.751111111111111,2,4,541342.5600000041,484053.24000000494,57289.31999999919,894266.1048867531,884710.3299529921,9555.774933760986,44095.340297611714,44725.083455352586,-629.7431577408715,3490.725428602066,3453.4249132755917,37.3005153264744,3315.5659111355385,3205.125000000004,110.4409111355344,1486510.2965241065,1420147.2033216252,66363.09320248128,0.0,282922.74237956875,-282922.74237956875,0.0,0.0,0.0,1486510.2965241065,1703069.945701194,-216559.64917708747,222944.29608876084,181939.4867516455,41004.80933711532,1709454.5926128672,1885009.4324528396,-175554.83983997232,1709454.5926128672,1602086.6900732708,107367.90253959643,0.0,282922.74237956875,-282922.74237956875,0.0,3536.5342797446087,-3536.5342797446087,107549.61048197979,109085.56940329901,-1535.958921319223,15.894567957540772,17.280098942178068,-1.3855309846372954
e2_p4_s1,9000036,287,10,263,4.780487804878049,1,1,653015.220000006,508131.36000000505,144883.86000000098,897058.0079583293,717852.1628473271,179205.8451110022,43379.82614314719,33266.2698997174,10113.55624342979,3501.623490144252,2802.1019528023844,699.5215373418678,3124.0699702211678,2435.8950000000013,688.1749702211664,1600078.747561848,1264487.7896998518,335590.95786199626,484839.25575119886,2055838.1571652698,-1570998.901414071,0.0,0.0,0.0,2084918.0033130469,3320325.946865122,-1235407.943552075,183468.16535251497,213435.5826975821,-29967.417345067137,2268386.168665562,3533761.529562704,-1265375.360897142,1783546.912914363,1477923.372397434,305623.540516929,484839.25575119886,2055838.1571652698,-1570998.901414071,6060.490696889987,25697.976964565867,-19637.48626767588,105804.45400767607,81137.24365784733,24667.210349828747,21.43942039057251,43.552891006064264,-22.113470615491753
e2_p4_s1,9000037,434,12,371,4.735023041474655,0,4,577459.7400000067,495677.16000000644,81782.58000000031,1019307.0268902286,985460.3769294086,33846.64996081998,47071.77470238701,46558.290197615104,513.4845047719064,3978.816751384175,3846.6979547020733,132.11879668210167,3434.062500000006,3434.0625000000045,1.3642420526593924e-12,1651251.4208440064,1534976.587581732,116274.83326227427,34761.82692541957,341708.7052254426,-306946.87830002303,0.0,0.0,0.0,1686013.2477694259,1876685.2928071746,-190672.04503774876,173012.26606467264,123800.62038750286,49211.645677169785,1859025.5138340986,2000485.9131946776,-141460.39936057897,1824263.686908679,1658777.207969235,165486.47893944406,34761.82692541957,341708.7052254426,-306946.87830002303,434.52283656774466,4271.358815318033,-3836.8359787502877,114809.20659118779,113556.80536003655,1252.4012311512342,16.19230346616461,17.6166096505802,-1.4243061844155918
e2_p4_s1,9000038,403,12,365,4.8858560794044665,0,1,590329.0800000071,532209.4800000057,58119.600000001374,983940.777263525,934722.6242499,49218.15301362495,45247.41144095695,47193.94968274025,-1946.5382417832952,3840.766269305513,3648.6455377529687,192.12073155254438,3434.062500000004,3434.062500000004,0.0,1626792.0974737944,1521208.761970399,105583.33550339541,32735.48253553531,192712.67507384662,-159977.1925383113,0.0,0.0,0.0,1659527.5800093296,1713921.4370442457,-54393.85703491606,193756.694457844,206374.53368219113,-12617.839224347146,1853284.2744671735,1920295.9707264367,-67011.6962592632,1820548.7919316383,1727583.29565259,92965.49627904827,32735.48253553531,192712.67507384662,-159977.1925383113,409.1935316941914,2408.9084384230837,-1999.7149067288924,110359.54009989504,115107.19434814701,-4747.654248251973,16.793149670518936,16.68267549740126,0.1104741731176766
e2_p4_s1,9000039,536,11,507,4.802238805970149,1,2,526397.5200000053,500658.8400000053,25738.679999999935,928733.5660166207,812662.8487139633,116070.71730265743,43621.368765499945,36832.2939580883,6789.074807411642,3625.267532309127,3172.190979155211,453.07655315391594,3343.7940484630612,2747.2500000000027,596.5440484630585,1505721.516362898,1356073.4236512124,149648.0927116857,64032.06990274102,751527.0306649255,-687494.9607621845,0.0,0.0,0.0,1569753.5862656392,2107600.454316138,-537846.8680504987,298476.689703777,329963.2737352864,-31486.584031509352,1868230.2759694161,2437563.728051424,-569333.4520820079,1804198.206066675,1686036.6973864988,118161.50868017622,64032.06990274102,751527.0306649255,-687494.9607621845,800.4008737842628,9394.08788331157,-8593.687009527306,106393.58235487786,89834.86331241042,16558.719042467434,17.559614354725813,27.13382798362517,-9.574213628899358
e2_p4_s1,9000040,493,10,422,4.744421906693712,1,2,525982.3800000056,419291.40000000526,106690.98000000033,981289.2640971899,869010.670625592,112278.59347159788,43975.62087123426,40082.84435868473,3892.7765125495353,3830.4162131159524,3392.142035913834,438.27417720211815,3207.4261936916128,2976.1875000000036,231.23869369160911,1558285.1073752372,1334753.2445201958,223531.8628550414,0.0,1093209.2613003359,-1093209.2613003359,0.0,0.0,0.0,1558285.1073752372,2427962.5058205314,-869677.3984452942,203545.26858825228,189236.97336836957,14308.295219882712,1761830.3759634895,2617199.479188901,-855369.1032254114,1761830.3759634895,1523990.2178885653,237840.15807492426,0.0,1093209.2613003359,-1093209.2613003359,0.0,13665.115766254208,-13665.115766254208,107257.61188105914,97763.03502118237,9494.576859876775,16.426157035057155,26.770849315611272,-10.344692280554117
e2_p4_s1,9000041,403,11,374,4.836228287841191,0,1,592404.7800000048,548399.9400000061,44004.83999999869,988378.8400056668,930839.2864190845,57539.553586582304,43241.49257574778,43369.18863115846,-127.69605541067722,3858.0900372344,3633.487112268872,224.60292496552802,3195.617872947785,3205.1250000000036,-9.507127052218493,1631078.8204916017,1529447.0271625181,101631.7933290836,84322.15446269253,320060.7342543004,-235738.5797916079,0.0,0.0,0.0,1715400.9749542943,1849507.7614168185,-134106.7864625242,162538.40883270974,236002.43776164885,-73464.02892893911,1877939.383787004,2085510.1991784673,-207570.81539146323,1793617.2293243115,1765449.464924167,28167.764400144573,84322.15446269253,320060.7342543004,-235738.5797916079,1054.0269307836563,4000.7591781787564,-2946.7322473951,105467.0550627995,105778.5088564841,-311.4537936846027,17.80593364125698,19.71582150026336,-1.9098878590063784
e2_p4_s1,9000042,504,12,468,4.662698412698413,0,6,497752.8600000042,435481.8600000025,62271.00000000169,938399.9999999994,762450.0,175949.99999999942,43302.820824495495,34679.482461056614,8623.338363438881,3663.0000000000023,2976.187500000002,686.8125000000005,3434.062500000005,2518.312500000003,915.7500000000018,1486552.743324499,1238105.842461059,248446.90086344,0.0,1225546.1170821812,-1225546.1170821812,0.0,0.0,0.0,1486552.743324499,2463651.9595432403,-977099.2162187411,201173.2038249512,249542.1630100177,-48368.95918506652,1687725.9471494504,2713194.122553258,-1025468.1754038078,1687725.9471494504,1487648.0054710768,200077.9416783736,0.0,1225546.1170821812,-1225546.1170821812,0.0,15319.326463527254,-15319.326463527254,105616.63615730622,84584.10356355288,21032.532593753334,15.979735849906625,32.076879794732115,-16.09714394482549
e2_p4_s1,9000043,456,12,383,4.918859649122807,0,2,563344.9800000049,539266.8600000045,24078.120000000345,951431.4098143884,832152.5362256246,119278.87358876376,45763.68033216556,39695.59529147315,6068.085040692407,3713.867491634816,3248.26805221064,465.5994394241761,3387.2499916348165,2976.187500000004,411.06249163481243,1567641.1876298285,1417339.447069313,150301.74056051555,0.0,648052.9935200483,-648052.9935200483,0.0,0.0,0.0,1567641.1876298285,2065392.4405893614,-497751.2529595329,184534.09190846427,246085.5553208533,-61551.46341238904,1752175.2795382927,2311477.9959102147,-559302.716371922,1752175.2795382927,1663425.0023901663,88750.27714812639,0.0,648052.9935200483,-648052.9935200483,0.0,8100.662419000601,-8100.662419000601,111618.73251747694,96818.52510115394,14800.207416322999,15.697860386149271,23.874335965097917,-8.176475578948645
