controller,model_seed,test_seed,horizon_hours,scenario_hours,event_count,override_events,episode_wall_time_s,episode_total_cost_eur,terminal_cleanup_operating_cost_eur,total_cost_eur,normalized_cost_eur_per_720h,captured_t,stored_t,vented_t,normalized_vented_t_per_720h,storage_rate,unit_cost_eur_per_captured_t
fixed_assignment,,9000041,4320,8928,,,52.83696607686579,17958252.463021956,248386.42217313685,18206638.88519509,3034439.8141991817,774280.6979438139,634623.1074869228,121178.56775005328,20196.427958342214,0.819629249666475,23.514261602471546
fixed_assignment,,9000042,4320,8928,,,46.13437350979075,18487739.52477667,252997.49874051104,18740737.023517184,3123456.1705861976,795004.3988473791,648686.8284479561,128107.01719308233,21351.16953218039,0.8159537599898081,23.5731236842061
fixed_assignment,,9000043,4320,8928,,,38.81618631305173,18660162.704821773,246628.36005872127,18906791.064880494,3151131.844146749,782300.4682072778,637932.7159150394,130721.66213415783,21786.943689026306,0.8154574129003501,24.168196023463153
fixed_assignment,,9000044,4320,8928,,,30.946562747936696,17909119.554557934,270328.71323811496,18179448.26779605,3029908.044632675,786867.8772891765,647098.3585902274,119999.9766519552,19999.9961086592,0.8223723159465267,23.10355879620569
fixed_assignment,,9000045,4320,8928,,,47.21277573192492,18243820.92014102,255865.81017417135,18499686.73031519,3083281.1217191983,786167.558669711,642173.8208061795,124224.00378211406,20704.000630352344,0.8168409058913777,23.531480695564262
