gate,seed,event_count,override_events,proposed_override_events,mean_head_agreement,early_departures,emitter_to_emitter_legs,episode_vessel_fuel_eur,greedy_episode_vessel_fuel_eur,delta_episode_vessel_fuel_eur,episode_conditioning_eur,greedy_episode_conditioning_eur,delta_episode_conditioning_eur,episode_reconditioning_eur,greedy_episode_reconditioning_eur,delta_episode_reconditioning_eur,episode_loading_eur,greedy_episode_loading_eur,delta_episode_loading_eur,episode_unloading_eur,greedy_episode_unloading_eur,delta_episode_unloading_eur,episode_operating_cost_eur,greedy_episode_operating_cost_eur,delta_episode_operating_cost_eur,episode_vent_penalty_eur,greedy_episode_vent_penalty_eur,delta_episode_vent_penalty_eur,episode_storage_shortfall_penalty_eur,greedy_episode_storage_shortfall_penalty_eur,delta_episode_storage_shortfall_penalty_eur,episode_total_cost_eur,greedy_episode_total_cost_eur,delta_episode_total_cost_eur,terminal_cleanup_operating_cost_eur,greedy_terminal_cleanup_operating_cost_eur,delta_terminal_cleanup_operating_cost_eur,total_cost_eur,greedy_total_cost_eur,delta_total_cost_eur,operating_cost_eur,greedy_operating_cost_eur,delta_operating_cost_eur,vent_penalty_eur,greedy_vent_penalty_eur,delta_vent_penalty_eur,vented_t,greedy_vented_t,delta_vented_t,stored_t,greedy_stored_t,delta_stored_t,unit_cost_eur_per_t,greedy_unit_cost_eur_per_t,delta_unit_cost_eur_per_t
e2_p3_s1,9000031,403,11,344,4.861042183622828,1,0,609010.3800000051,509791.9200000052,99218.4599999999,1067429.8541619058,991296.1028016104,76133.75136029546,48225.09042787278,46932.58187229298,1292.5085555797996,4166.661930727904,3869.4774345292985,297.18449619860576,3555.2006894115616,3507.322500000005,47.87818941155638,1732387.1872099233,1555397.4046084378,176989.7826014855,22028.41849288579,499268.9184761926,-477240.4999833068,0.0,0.0,0.0,1754415.605702809,2054666.3230846303,-300250.71738182125,232457.57590968546,238351.0279126895,-5893.452003004029,1986873.1816124944,2293017.35099732,-306144.1693848255,1964844.7631196086,1793748.4325211272,171096.33059848147,22028.41849288579,499268.9184761926,-477240.4999833068,275.3552311610724,6240.861480952415,-5965.506249791342,117622.17177529947,114469.71188364139,3152.459891658087,16.891995374886758,20.03165128368782,-3.139655908801064
e2_p3_s1,9000032,415,11,348,4.891566265060241,1,1,540927.4200000027,523906.68000000407,17020.739999998652,905443.1092418906,872609.8901637925,32833.219078098075,43181.47023729994,41249.47812830116,1931.9921089987765,3534.354336267106,3406.191419085648,128.1629171814584,3175.316455002178,3205.125000000004,-29.808544997826175,1496261.6702704628,1444377.3647111836,51884.305559279164,0.0,147597.08007642228,-147597.08007642228,0.0,0.0,0.0,1496261.6702704628,1591974.444787606,-95712.77451714315,188296.26959214857,174236.81051761188,14059.459074536688,1684557.9398626112,1766211.2553052178,-81653.31544260657,1684557.9398626112,1618614.1752287955,65943.76463381574,0.0,147597.08007642228,-147597.08007642228,0.0,1844.963500955279,-1844.963500955279,105320.65911536594,100608.4832397591,4712.175875606845,15.99456321306709,17.555291546302083,-1.5607283332349926
e2_p3_s1,9000033,424,12,381,4.7924528301886795,1,2,573723.4800000058,533870.0400000046,39853.440000001225,957945.8553804337,932749.1859035201,25196.669476913637,45637.8912388052,43105.35594725522,2532.535291549975,3739.296321673626,3640.942314540279,98.3540071333473,3393.6753409135736,3205.125000000006,188.55034091356765,1584440.1982818318,1516570.64916532,67869.54911651183,25111.22698945261,383151.50941582996,-358040.28242637735,0.0,0.0,0.0,1609551.4252712843,1899722.15858115,-290170.7333098657,198700.890284341,207876.53585432417,-9175.645569983171,1808252.3155556254,2107598.694435474,-299346.37887984863,1783141.0885661729,1724447.1850196442,58693.90354652866,25111.22698945261,383151.50941582996,-358040.28242637735,313.89033736815765,4789.393867697877,-4475.503530329719,111311.92985074437,105135.0145055005,6176.915345243877,16.244910298296595,20.04659155989566,-3.8016812615990645
e2_p3_s1,9000034,428,12,393,4.827102803738318,0,1,523076.40000000515,508546.50000000285,14529.900000002293,933861.3621236762,916455.4202540746,17405.941869601607,41645.3539801518,42937.94541789649,-1292.5914377446898,3645.283641793511,3577.340371260317,67.94327053319375,3098.2875000000045,3205.125000000005,-106.83750000000055,1505326.6872456267,1474722.3310432343,30604.356202392373,0.0,262004.67944717887,-262004.67944717887,0.0,0.0,0.0,1505326.6872456267,1736727.0104904133,-231400.3232447866,264688.5331154847,199225.9755994933,65462.557515991386,1770015.2203611115,1935952.9860899067,-165937.7657287952,1770015.2203611115,1673948.3066427277,96066.91371838376,0.0,262004.67944717887,-262004.67944717887,0.0,3275.0584930897367,-3275.0584930897367,101574.03409793128,104726.69614121088,-3152.6620432796044,17.425863175371912,18.485763968716398,-1.059900793344486
e2_p3_s1,9000035,525,11,495,4.8342857142857145,2,4,515188.74000000645,484053.24000000494,31135.500000001513,947056.3071895728,884710.3299529921,62345.977236580686,46755.82159996272,44725.083455352586,2030.7381446101354,3696.7894855449804,3453.4249132755917,243.36457226938865,3359.847337808727,3205.125000000004,154.72233780872284,1516057.5056128956,1420147.2033216252,95910.30229127035,0.0,282922.74237956875,-282922.74237956875,0.0,0.0,0.0,1516057.5056128956,1703069.945701194,-187012.4400882984,149392.24699985626,181939.4867516455,-32547.239751789253,1665449.752612752,1885009.4324528396,-219559.67984008766,1665449.752612752,1602086.6900732708,63363.06253948109,0.0,282922.74237956875,-282922.74237956875,0.0,3536.5342797446087,-3536.5342797446087,114038.58926820176,109085.56940329901,4953.019864902744,14.604264778266087,17.280098942178068,-2.675834163911981
e2_p3_s1,9000036,303,10,251,4.864686468646864,1,2,655090.9200000057,508131.36000000505,146959.5600000007,897058.0079583292,717852.1628473271,179205.8451110021,43285.9177773231,33266.2698997174,10019.647877605697,3501.623490144253,2802.1019528023844,699.5215373418687,3124.0699702211696,2435.8950000000013,688.1749702211682,1602060.5391960235,1264487.7896998518,337572.7494961717,484839.25575119886,2055838.1571652698,-1570998.901414071,0.0,0.0,0.0,2086899.7949472223,3320325.946865122,-1233426.1519178995,186052.9137213916,213435.5826975821,-27382.6689761905,2272952.708668614,3533761.529562704,-1260808.82089409,1788113.4529174152,1477923.372397434,310190.0805199812,484839.25575119886,2055838.1571652698,-1570998.901414071,6060.490696889987,25697.976964565867,-19637.48626767588,105575.40921298314,81137.24365784733,24438.165555135813,21.529186821177838,43.552891006064264,-22.023704184886427
e2_p3_s1,9000037,451,12,417,4.8093126385809315,0,4,544663.6800000047,495677.16000000644,48986.51999999827,975135.0890920825,985460.3769294086,-10325.287837326177,46585.27582459065,46558.290197615104,26.985626975547348,3806.3936821657067,3846.6979547020733,-40.304272536366625,3426.5655893356657,3434.0625000000045,-7.496910664338884,1573617.0041881793,1534976.587581732,38640.416606447194,0.0,341708.7052254426,-341708.7052254426,0.0,0.0,0.0,1573617.0041881793,1876685.2928071746,-303068.28861899534,192808.61328667554,123800.62038750286,69007.99289917268,1766425.617474855,2000485.9131946776,-234060.29571982264,1766425.617474855,1658777.207969235,107648.4095056199,0.0,341708.7052254426,-341708.7052254426,0.0,4271.358815318033,-4271.358815318033,113622.62396241608,113556.80536003655,65.81860237952787,15.546425138528313,17.6166096505802,-2.0701845120518882
e2_p3_s1,9000038,407,12,353,4.825552825552825,0,1,575799.1800000062,532209.4800000057,43589.700000000536,965931.1467720906,934722.6242499,31208.522522190586,47125.64831508063,47193.94968274025,-68.30136765961652,3770.4665288002716,3648.6455377529687,121.82099104730287,3663.0000000000055,3434.062500000004,228.93750000000136,1596289.4416159778,1521208.761970399,75080.67964557884,0.0,192712.67507384662,-192712.67507384662,0.0,0.0,0.0,1596289.4416159778,1713921.4370442457,-117631.99542826787,237200.21434558442,206374.53368219113,30825.680663393287,1833489.6559615622,1920295.9707264367,-86806.31476487452,1833489.6559615622,1727583.29565259,105906.36030897219,0.0,192712.67507384662,-192712.67507384662,0.0,2408.9084384230837,-2408.9084384230837,114940.6056465382,115107.19434814701,-166.58870160880906,15.951626891543038,16.68267549740126,-0.7310486058582217
e2_p3_s1,9000039,537,11,499,4.8417132216014895,1,2,526397.5200000053,500658.8400000053,25738.679999999935,928733.5660166207,812662.8487139633,116070.71730265743,43622.09397619669,36832.2939580883,6789.800018108384,3625.2675323091275,3172.190979155211,453.0765531539164,3343.7940484630612,2747.2500000000027,596.5440484630585,1505722.2415735947,1356073.4236512124,149648.81792238238,64032.06990274117,751527.0306649255,-687494.9607621843,0.0,0.0,0.0,1569754.3114763359,2107600.454316138,-537846.142839802,298475.9644930802,329963.2737352864,-31487.30924220616,1868230.2759694161,2437563.728051424,-569333.4520820079,1804198.206066675,1686036.6973864988,118161.50868017622,64032.06990274117,751527.0306649255,-687494.9607621843,800.4008737842646,9394.08788331157,-8593.687009527304,106395.35116145536,89834.86331241042,16560.487849044934,17.559322428800197,27.13382798362517,-9.574505554824974
e2_p3_s1,9000040,399,11,347,4.9072681704260654,0,1,579535.4400000073,419291.40000000526,160244.04000000202,983345.3611500765,869010.670625592,114334.6905244845,45378.963484757434,40082.84435868473,5296.119126072706,3838.442090678529,3392.142035913834,446.3000547646948,3380.56709067853,2976.1875000000036,404.37959067852626,1615478.773816198,1334753.2445201958,280725.52929600235,0.0,1093209.2613003359,-1093209.2613003359,0.0,0.0,0.0,1615478.773816198,2427962.5058205314,-812483.7320043333,201150.0821476554,189236.97336836957,11913.10877928583,1816628.8559638534,2617199.479188901,-800570.6232250475,1816628.8559638534,1523990.2178885653,292638.63807528815,0.0,1093209.2613003359,-1093209.2613003359,0.0,13665.115766254208,-13665.115766254208,110680.39874331093,97763.03502118237,12917.36372212856,16.41328434474621,26.770849315611272,-10.357564970865063
