#{"t_start": 1785272199.3090603, "env_id": "None"}
r,l,t
-7.302835,720,1539.00192
-6.560561,720,1547.634601
-5.938058,720,1556.698022
-5.293346,720,1565.441283
-6.37894,720,1572.337337
-6.268731,720,1581.220911
-5.117227,720,1590.079822
-4.818077,720,1598.48885
-5.89926,720,1607.402715
-7.011615,720,1614.566597
-6.454365,720,1622.974557
-6.567528,720,1631.341026
-6.445604,720,1639.84558
-6.574567,720,1648.40651
-5.418741,720,1657.648243
-6.660046,720,1664.673401
-6.663721,720,1673.323835
-6.820942,720,1681.648891
-6.885686,720,1690.142938
-7.283273,720,1698.456774
-6.382853,720,1705.542219
-6.66425,720,1713.964118
-6.36422,720,1722.577582
-6.485209,720,1731.402637
-7.059319,720,1740.621947
-5.117479,720,1747.922244
-6.599701,720,1756.404569
-6.83092,720,1765.258411
-6.018928,720,1774.014158
-7.664057,720,1782.42482
-6.047827,720,1790.963654
-7.156815,720,1797.855132
-5.987998,720,1806.441226
-6.06839,720,1815.261476
-8.102384,720,1823.852154
-6.71711,720,1832.416038
-6.915435,720,1839.591155
-7.170277,720,1848.259102
-6.770959,720,1857.12169
-7.287243,720,1865.592106
-6.257529,720,1874.08591
-6.348716,720,1881.219641
-6.158899,720,1890.20358
-7.191747,720,1898.822864
-7.504321,720,1907.233393
-7.812883,720,1916.199341
-6.885298,720,1924.745121
-7.567775,720,1931.651711
-7.203453,720,1940.11109
-7.03789,720,1948.591979
-6.059266,720,1957.234789
-5.308773,720,1965.888169
-7.74879,720,1973.00151
-6.7339,720,1981.497114
-6.93326,720,1989.971133
-6.326324,720,1998.62255
-6.140058,720,2007.084001
-6.687689,720,2014.216995
-5.285767,720,2022.702225
-6.725358,720,2031.130694
-7.66319,720,2039.473693
-7.021524,720,2047.787156
-7.904445,720,2056.365402
-5.527271,720,2063.510809
-6.570132,720,2071.918683
-5.910597,720,2080.63006
-5.504007,720,2089.219033
-6.927488,720,2097.948658
-6.231612,720,2105.259879
-5.62929,720,2113.592712
-5.841935,720,2122.087297
-6.881274,720,2130.498997
-6.41075,720,2139.534432
-6.370861,720,2146.74827
-6.72499,720,2155.052962
-5.502358,720,2163.60472
-8.067798,720,2172.016294
-6.264002,720,2180.586667
-6.845011,720,2189.124113
-7.443624,720,2196.059359
-4.937451,720,2204.691163
-6.441792,720,2213.481683
-5.60119,720,2222.363297
-5.677296,720,2231.104728
-5.794191,720,2238.272988
-5.967735,720,2247.029074
-6.37408,720,2255.515254
-5.934374,720,2264.248945
-5.475931,720,2273.381382
-6.291277,720,2280.703136
-5.614583,720,2289.978984
-5.931697,720,2299.000512
-4.666175,720,2307.872252
-5.28436,720,2316.630207
-5.273619,720,2325.30649
-4.237346,720,2332.587466
-5.05709,720,2341.724784
-4.168323,720,2350.560831
-5.673935,720,2359.654519
-5.885962,720,2368.47497
-4.15594,720,2376.385362
-4.450283,720,2385.166969
-4.820071,720,2393.933938
-5.463241,720,2403.019031
-6.262065,720,2411.867041
-6.202561,720,2419.163686
-7.110529,720,2427.866013
-6.146554,720,2436.551193
-6.943387,720,2445.084112
-6.629639,720,2453.785075
-7.259344,720,2462.331224
-6.322035,720,2469.363385
-6.207016,720,2478.016968
-4.990397,720,2486.445335
-5.452278,720,2495.320876
-5.120056,720,2504.364743
-5.31259,720,2511.520039
-5.025619,720,2519.905317
-5.432223,720,2528.679579
-5.038847,720,2537.402042
-6.25242,720,2545.948407
-6.044624,720,2553.155233
-5.311188,720,2562.220814
-5.182271,720,2570.841257
-6.898402,720,2579.570571
-7.136184,720,2587.971485
-5.118434,720,2596.683133
-6.302502,720,2604.013274
-6.594284,720,2612.748553
-5.531488,720,2621.789302
-5.734225,720,2630.676833
-6.029102,720,2639.518813
-4.748269,720,2646.846182
-5.933662,720,2655.638304
-5.014885,720,2664.213889
-6.181693,720,2672.945911
-6.020123,720,2681.605227
-6.50637,720,2688.753524
-6.223643,720,2697.33388
-6.291678,720,2705.899872
-5.555624,720,2714.583181
-6.059886,720,2723.682622
-6.411215,720,2732.10023
-5.751127,720,2739.324773
-6.741089,720,2748.056936
-6.25557,720,2756.54467
-6.189319,720,2765.276772
-7.134481,720,2773.705034
-6.082684,720,2820.109044
-7.39289,720,2828.645869
-6.466224,720,2837.446606
-5.800566,720,2846.093825
-6.140693,720,2854.952026
-6.256523,720,2862.149082
-7.410003,720,2870.395257
-6.389552,720,2879.131368
-5.225728,720,2887.809885
-5.874392,720,2896.385553
-6.866594,720,2904.793281
-5.603305,720,2912.105711
-6.655142,720,2920.485067
-7.038705,720,2929.022957
-5.367965,720,2937.70255
-5.837083,720,2946.256055
-6.140012,720,2953.383351
-6.377773,720,2961.787689
-7.08342,720,2969.992241
-5.87937,720,2978.497182
-6.110327,720,2986.729138
-7.267906,720,2993.526274
-6.271396,720,3001.949569
-6.014123,720,3010.375407
-6.225009,720,3018.668266
-6.455865,720,3026.785561
-7.643646,720,3035.068991
-7.276415,720,3042.2178
-6.416724,720,3050.49753
-6.00297,720,3059.230317
-6.876808,720,3067.714335
-5.981351,720,3076.206602
-5.367224,720,3083.156107
-6.238798,720,3091.575017
-6.194185,720,3099.84579
-7.004809,720,3108.18433
-7.268738,720,3116.620103
-6.564338,720,3123.533041
-7.291222,720,3132.104143
-7.661544,720,3140.438267
-7.235609,720,3149.2058
-7.085912,720,3157.722875
-6.795848,720,3166.262186
-6.462996,720,3173.402259
-6.533305,720,3181.848552
-7.447874,720,3190.218531
-7.696057,720,3198.522574
-5.982774,720,3207.022387
-6.755095,720,3214.385406
-6.955108,720,3222.639197
-7.675814,720,3231.093925
-6.940262,720,3239.314557
-6.934848,720,3247.648258
-6.157144,720,3254.613514
-6.374432,720,3263.144601
-6.677018,720,3271.762867
-7.121631,720,3280.417931
-6.187951,720,3289.183722
-6.142179,720,3297.47259
-5.78625,720,3304.559316
-6.66806,720,3313.145598
-5.485096,720,3321.862669
-6.601252,720,3330.266037
-5.344712,720,3339.204999
-5.418087,720,3346.507425
-5.613243,720,3355.231606
-5.804916,720,3363.788564
-5.812233,720,3372.428915
-5.417324,720,3381.05343
-5.897189,720,3388.280769
-6.566034,720,3396.572764
-6.649002,720,3404.987412
-6.95351,720,3413.262875
-6.037374,720,3421.769765
-6.795483,720,3430.988118
-5.615516,720,3438.203066
-7.232188,720,3446.974461
-6.372997,720,3455.808123
-5.137,720,3464.141762
-7.930535,720,3472.464984
-7.638214,720,3479.524395
-5.494683,720,3488.210274
-5.664307,720,3496.780059
-6.146065,720,3505.225108
-5.919032,720,3513.688633
-6.260522,720,3520.709448
-6.841507,720,3529.269361
-5.884672,720,3537.77266
-7.104383,720,3547.023266
-4.919597,720,3555.910235
-6.119764,720,3564.335343
-5.743972,720,3571.723522
-7.150822,720,3580.258187
-6.271988,720,3588.73189
-6.138335,720,3597.526042
-6.066495,720,3606.383224
-5.695735,720,3613.67423
-7.70804,720,3622.151308
-7.890806,720,3630.664003
-6.806035,720,3639.133685
-7.171492,720,3647.750832
-5.818801,720,3654.788094
-6.596645,720,3663.035442
-6.067436,720,3671.60546
-6.953898,720,3679.826408
-6.885121,720,3688.185275
-6.987151,720,3696.469652
-6.139563,720,3703.336954
-7.950701,720,3711.583179
-7.590106,720,3719.680787
-7.504426,720,3727.879517
-7.465459,720,3736.196362
-6.534727,720,3743.040208
-8.055054,720,3751.38532
-7.118255,720,3759.707278
-7.460454,720,3768.010057
-6.867392,720,3776.218384
-7.813515,720,3783.08847
-7.619825,720,3791.394365
-7.628539,720,3799.654539
-7.802983,720,3807.884637
-6.49368,720,3816.240189
-7.325086,720,3824.342806
-7.952393,720,3831.236977
-7.754822,720,3839.427981
-6.643645,720,3847.611428
-7.833428,720,3855.853972
-7.940418,720,3864.221546
-7.27178,720,3871.153668
-6.9062,720,3879.599796
-8.281481,720,3887.766123
-7.431868,720,3896.21015
-5.933229,720,3904.453306
-7.750276,720,3911.281741
-7.283881,720,3919.577314
-6.769553,720,3927.943633
-5.960815,720,3936.454755
-6.82244,720,3944.831263
-5.846359,720,3953.317655
-6.759957,720,3960.606687
-6.249545,720,3969.355979
-6.854318,720,3977.952773
-6.025484,720,3986.888091
-5.883533,720,3995.73387
-6.712782,720,4003.112062
-7.506107,720,4011.51791
-7.179939,720,4019.772411
-6.878782,720,4028.140717
-6.512753,720,4036.388014
-6.290781,720,4043.175429
-7.638296,720,4051.464133
-8.316613,720,4059.685922
-7.94862,720,4067.733943
-7.541718,720,4075.940638
-7.453808,720,4084.212572
-7.380687,720,4091.025835
-7.252102,720,4099.288671
-7.178204,720,4107.376758
-6.739413,720,4115.679672
-6.894571,720,4124.008467
-7.576435,720,4130.724916
-7.19323,720,4138.811151
-7.769826,720,4146.890418
-7.956699,720,4155.218344
-7.990413,720,4163.613547
-7.835397,720,4207.0448
-6.636236,720,4215.48835
-7.296731,720,4223.655912
-7.271207,720,4231.8519
-8.122723,720,4239.921956
-7.33597,720,4248.209471
-6.965206,720,4255.071741
-7.513327,720,4263.298341
-7.841806,720,4271.485749
-8.004577,720,4279.624903
-7.162257,720,4287.83848
-6.5734,720,4295.035509
-7.080292,720,4303.249751
-7.283312,720,4311.442283
-8.374086,720,4319.694865
-7.4664,720,4327.888054
-7.801353,720,4334.638943
-7.191178,720,4343.043476
-7.749927,720,4351.282628
-7.06094,720,4359.491748
-7.984067,720,4367.59779
-7.50159,720,4375.827746
-7.285239,720,4382.731057
-8.724057,720,4390.989498
-7.778091,720,4399.15589
-7.731574,720,4407.267065
-7.833957,720,4415.349269
-6.978905,720,4422.060599
-7.087254,720,4430.40053
-6.344921,720,4438.549274
-6.569329,720,4446.715806
-8.033623,720,4454.915918
-7.158222,720,4461.869219
-7.407065,720,4470.190682
-6.426451,720,4478.411998
-6.306527,720,4486.646331
-6.617566,720,4495.004066
-6.473369,720,4503.628127
-4.925704,720,4510.874991
-8.145101,720,4519.263539
-5.937586,720,4527.729698
-6.514449,720,4536.172383
-6.544674,720,4545.02519
-6.597871,720,4552.236555
-5.928019,720,4560.671703
-6.363364,720,4569.279657
-5.611921,720,4577.743335
-6.454816,720,4586.521063
-7.644619,720,4593.919784
-6.685682,720,4602.207787
-7.152451,720,4610.527069
-7.078143,720,4618.940682
-7.125866,720,4627.237183
-7.376792,720,4635.411587
-6.919713,720,4642.35353
-6.890305,720,4650.542222
-6.172677,720,4659.188686
-7.840344,720,4667.57166
-7.075266,720,4675.811058
-8.138574,720,4682.889025
-6.288265,720,4691.282955
-5.893232,720,4699.560279
-6.232245,720,4707.923065
-6.597442,720,4716.531771
-7.319366,720,4723.566887
-6.534711,720,4731.894857
-6.970057,720,4740.2875
-6.562606,720,4748.797057
-6.96241,720,4757.453109
-7.1237,720,4766.443895
-7.174754,720,4773.741328
-6.727692,720,4782.111171
-5.838368,720,4790.632594
-7.53575,720,4799.099506
-5.839211,720,4807.855298
-6.497661,720,4815.033302
-7.513996,720,4823.60474
-7.169247,720,4832.162489
-6.70246,720,4840.520017
-6.360333,720,4848.975403
-5.880749,720,4855.869206
-6.065784,720,4864.34395
-6.283818,720,4872.885015
-6.241789,720,4881.555911
-7.100102,720,4890.166315
-6.030423,720,4899.096601
-5.325098,720,4906.479321
-6.596377,720,4915.290519
-6.656411,720,4923.950732
-5.439717,720,4933.006529
-6.690275,720,4941.525028
-6.186001,720,4948.73348
-6.890799,720,4957.417986
-6.528728,720,4965.908676
-6.498309,720,4974.588945
-7.340465,720,4983.130088
-6.387358,720,4990.278755
-7.330858,720,4999.525663
-6.400646,720,5007.839633
-7.604286,720,5016.083732
-6.907114,720,5024.504428
-7.217791,720,5032.843253
-6.913859,720,5039.877975
-8.280668,720,5048.251096
-6.907021,720,5056.591151
-7.632591,720,5064.779988
-8.234281,720,5073.058184
-8.390693,720,5080.032199
-7.471041,720,5088.144623
-7.589646,720,5096.365597
-7.739353,720,5104.562939
-7.097108,720,5112.937974
-6.427539,720,5119.791341
-7.267658,720,5128.454492
-7.684301,720,5136.778009
-7.238235,720,5145.08329
-6.920943,720,5153.414474
-7.423479,720,5161.744901
-7.659892,720,5168.89405
-8.03495,720,5177.231738
-6.769143,720,5185.648613
-7.936674,720,5194.07997
-7.680782,720,5202.738827
-6.694076,720,5209.630075
-7.144802,720,5217.801462
-7.424892,720,5226.111501
-6.947722,720,5234.357293
-7.309826,720,5242.707102
-8.1862,720,5249.526099
-7.749316,720,5257.866741
-7.871425,720,5266.376701
-7.61637,720,5274.978652
-7.490952,720,5283.354203
-7.260736,720,5291.585429
-7.494598,720,5298.412988
-7.454241,720,5306.811624
-7.683869,720,5315.009211
-7.9287,720,5323.164208
-7.235785,720,5331.496342
-8.981779,720,5338.592165
-6.831167,720,5347.030098
-7.026863,720,5355.521062
-7.906831,720,5363.686945
-7.467106,720,5371.920923
-7.134439,720,5378.854689
-7.845006,720,5387.055487
-6.401637,720,5395.595447
-7.38353,720,5403.919724
-7.869605,720,5412.151506
-6.815875,720,5420.480021
-8.845502,720,5427.324528
-8.2385,720,5435.570332
-7.721651,720,5443.750373
-7.811429,720,5452.091741
-6.690276,720,5460.549477
-8.515694,720,5467.425534
-6.620921,720,5475.585981
-7.700936,720,5483.6497
-7.962693,720,5491.78078
-8.247701,720,5500.087959
-7.968854,720,5506.770643
-7.43092,720,5514.881373
-7.217426,720,5522.9457
-8.392536,720,5531.005487
-7.669093,720,5539.279131
-7.349055,720,5584.051007
-9.03363,720,5590.756459
-7.792865,720,5598.950758
-7.048593,720,5607.159043
-7.608971,720,5615.394859
-7.697521,720,5623.601038
-7.54489,720,5630.865133
-7.763906,720,5638.983634
-7.074747,720,5647.140603
-6.976686,720,5655.412457
-6.88993,720,5663.741066
-7.916421,720,5670.471584
-5.638233,720,5678.951255
-7.659381,720,5687.115031
-9.227163,720,5695.315619
-6.744046,720,5703.782248
-7.647217,720,5711.994222
-8.410617,720,5718.741177
-7.335888,720,5726.829361
-7.307032,720,5734.955813
-8.284973,720,5743.03524
-6.286291,720,5751.46121
-6.253232,720,5758.360669
-7.540711,720,5766.492686
-7.583176,720,5774.758195
-6.623419,720,5783.083832
-6.034335,720,5791.539427
-7.37431,720,5798.358005
-8.199316,720,5806.543816
-7.247279,720,5815.09185
-8.175897,720,5823.228791
-7.209013,720,5831.439989
-7.525649,720,5839.601093
-7.013738,720,5846.410311
-6.744168,720,5854.567706
-7.579166,720,5862.666028
-8.000293,720,5870.874606
-7.394348,720,5878.946065
-7.813764,720,5885.638586
-7.439723,720,5893.918013
-8.504013,720,5902.094237
-7.471875,720,5910.3036
-5.064125,720,5918.890303
-8.446403,720,5926.171352
-7.635897,720,5934.396062
-8.117568,720,5942.859406
-7.356454,720,5951.067359
-6.01364,720,5959.195517
-7.46888,720,5967.691515
-8.397714,720,5974.577467
-7.400766,720,5982.697282
-7.116361,720,5990.903155
-7.441424,720,5999.021757
-6.350882,720,6007.318378
-8.028444,720,6014.078815
-7.387268,720,6022.144223
-7.990227,720,6030.29456
-7.984534,720,6038.386696
-6.843604,720,6046.597453
-7.652028,720,6053.324407
-7.758095,720,6061.612288
-7.935955,720,6069.816938
-6.772924,720,6078.517361
-7.368498,720,6086.661652
-7.415371,720,6094.963035
-8.319782,720,6101.892896
-7.675186,720,6110.193718
-7.788806,720,6118.375683
-7.834602,720,6126.496687
-8.10205,720,6134.627931
-8.115354,720,6141.425195
-8.249843,720,6149.630263
-8.214258,720,6157.807909
-8.251228,720,6165.908159
-6.998686,720,6174.088377
-6.448255,720,6181.121849
-7.233522,720,6189.352211
-7.446002,720,6197.609686
-7.658267,720,6206.031097
-6.077198,720,6214.425591
-6.816944,720,6222.55704
-6.533456,720,6229.242044
-7.753914,720,6237.563506
-7.978441,720,6245.894613
-6.877499,720,6254.024307
-8.541227,720,6262.182214
-6.242738,720,6269.087664
-8.626436,720,6277.348176
-7.134584,720,6285.565284
-6.882436,720,6293.87399
-8.068535,720,6302.606701
-7.718861,720,6309.595224
-7.334458,720,6317.990763
-7.66601,720,6326.322407
-7.122814,720,6334.925021
-7.004846,720,6343.149
-6.771779,720,6351.489243
-6.213253,720,6358.352402
-8.125747,720,6366.53533
-8.291476,720,6374.776762
-7.516041,720,6382.893343
-7.714296,720,6391.091383
-8.237124,720,6397.76299
-6.656632,720,6405.863902
-7.412244,720,6414.244788
-6.588608,720,6422.394555
-6.699681,720,6430.658581
-7.241572,720,6437.397156
-7.36671,720,6445.56787
-7.445103,720,6453.638149
-8.267121,720,6461.755095
-8.861075,720,6469.950668
-7.073397,720,6478.139177
-7.352955,720,6484.973159
-7.197278,720,6493.101153
-8.192547,720,6501.230575
-6.44928,720,6509.654532
-7.144539,720,6518.007831
-8.892326,720,6524.699632
-8.419179,720,6532.97934
-8.030972,720,6541.0693
-8.496775,720,6549.16417
-7.758371,720,6557.27363
-8.101251,720,6564.012103
-7.461592,720,6572.036819
-7.379023,720,6580.113077
-7.441131,720,6588.132969
-7.396087,720,6596.542472
-7.700203,720,6604.683063
-7.539888,720,6611.432255
-7.847504,720,6619.464526
-7.956091,720,6627.526994
-7.817615,720,6635.583246
-8.278327,720,6643.808784
-8.343697,720,6650.797751
-8.731498,720,6658.956681
-7.784094,720,6667.09278
-8.051517,720,6675.437491
-6.47899,720,6683.671828
-8.2333,720,6690.617221
-8.086148,720,6698.705442
-7.514636,720,6706.83177
-7.950551,720,6714.980422
-6.854944,720,6723.312829
-8.884109,720,6731.416508
-7.936686,720,6738.113318
-7.092722,720,6746.301109
-8.122509,720,6754.46793
-8.684335,720,6762.835654
-7.610052,720,6770.998087
-8.439835,720,6777.950315
-7.408026,720,6786.150004
-6.193089,720,6794.391216
-6.726557,720,6802.509957
-7.179929,720,6810.720631
-6.670859,720,6817.547321
-7.172149,720,6825.740839
-6.541099,720,6833.879694
-7.884445,720,6842.007145
-7.519604,720,6850.18365
-7.041618,720,6858.397658
-6.644784,720,6865.436854
-7.832129,720,6873.613869
-8.10187,720,6881.802188
-5.758867,720,6889.959482
-7.274821,720,6934.790001
-7.890831,720,6941.556859
-8.722662,720,6949.666638
-7.423479,720,6957.754816
-7.542856,720,6965.871133
-8.225919,720,6974.048195
-7.087821,720,6981.055121
-7.89746,720,6989.542168
-7.909664,720,6997.735797
-8.064324,720,7006.105239
-7.761659,720,7014.281536
-8.283087,720,7022.508855
-7.161657,720,7029.453783
-7.21112,720,7037.769195
-6.710396,720,7046.034005
-7.221682,720,7054.184922
-6.973365,720,7062.326812
-7.564426,720,7069.228323
-7.723293,720,7077.380415
-7.150815,720,7085.604955
-6.634678,720,7093.815542
-8.101735,720,7101.975302
-8.139822,720,7108.783478
-7.613748,720,7116.941166
-8.364918,720,7125.252031
-7.181496,720,7133.457788
-6.463217,720,7141.660859
-6.316756,720,7149.962126
-8.471261,720,7156.783892
-8.527664,720,7164.986321
-7.421882,720,7173.188575
-7.024664,720,7181.297157
-6.968741,720,7189.573908
-8.666773,720,7196.37101
-6.14486,720,7205.078248
-8.467953,720,7213.210426
-7.461219,720,7221.367196
-8.029914,720,7229.455594
-7.879568,720,7236.347003
-7.747002,720,7244.526455
-7.94103,720,7252.666969
-7.91644,720,7260.807939
-6.898567,720,7269.202808
-7.57953,720,7277.393204
-8.26067,720,7284.236605
-8.005341,720,7292.573298
-6.642236,720,7300.878233
-6.823489,720,7309.401144
-6.890777,720,7317.766708
-8.163167,720,7324.447769
-7.316001,720,7332.578789
-8.338191,720,7340.643171
-7.620833,720,7348.764524
-6.506137,720,7357.133906
-8.196629,720,7363.931075
-8.73531,720,7372.249515
-7.239797,720,7380.298272
-7.318745,720,7388.318113
-7.796053,720,7396.503331
-7.536184,720,7404.91657
-8.365617,720,7411.687454
-7.828655,720,7419.767997
-6.593499,720,7428.056871
-8.451949,720,7436.294951
-7.913179,720,7444.401038
-7.594416,720,7451.171156
-7.106038,720,7459.319705
-6.846834,720,7467.419379
-7.353669,720,7475.773925
-7.279467,720,7483.983381
-7.414164,720,7490.917208
-6.829941,720,7499.311638
-7.51663,720,7507.661692
-8.75452,720,7515.856044
-9.163061,720,7524.000126
-7.332417,720,7532.364358
-8.209273,720,7539.183095
-8.142791,720,7547.464778
-7.507378,720,7555.908937
-6.791129,720,7564.209692
-6.360521,720,7572.553938
-6.095779,720,7579.495886
-6.505569,720,7588.091746
-7.35926,720,7596.358763
-7.513779,720,7604.818028
-6.175263,720,7613.066202
-7.592906,720,7620.003767
-7.362951,720,7628.50203
-6.484204,720,7636.77393
-7.797795,720,7644.97361
-8.151631,720,7653.118188
-7.13445,720,7661.23164
-7.274508,720,7667.949801
-8.31521,720,7676.054668
-7.273386,720,7684.265428
-7.523413,720,7692.3208
-7.70362,720,7700.505217
-7.635058,720,7707.196773
-7.638653,720,7715.311699
-7.581673,720,7723.725923
-7.100174,720,7732.019877
-8.275764,720,7740.462967
-7.8211,720,7747.357334
-6.585644,720,7755.81035
-6.462043,720,7764.070679
-8.369301,720,7772.273046
-7.79592,720,7780.481975
-8.143839,720,7788.68798
-7.444899,720,7795.462586
-6.190513,720,7803.702754
-7.242943,720,7811.99592
-7.295707,720,7820.134059
-8.125906,720,7828.449177
-7.268001,720,7835.470345
-8.123706,720,7843.694719
-6.800051,720,7852.12557
-6.916556,720,7860.343089
-6.929683,720,7868.598323
-7.639458,720,7875.421471
-7.99282,720,7883.725417
-7.554383,720,7891.973325
-7.703709,720,7900.321689
-8.288148,720,7908.512536
-7.072348,720,7916.75506
-8.152745,720,7923.712291
-8.151602,720,7931.860167
-7.917507,720,7940.259141
-8.457709,720,7948.564929
-7.687765,720,7956.795818
-7.211247,720,7963.530902
-7.930275,720,7971.677001
-7.628688,720,7979.760687
-7.787139,720,7987.945446
-8.010988,720,7996.364304
-7.339822,720,8003.235395
-7.035086,720,8011.822013
-7.459994,720,8020.213054
-7.409474,720,8029.295467
-6.727705,720,8038.25413
-7.196963,720,8046.698715
-7.944187,720,8055.520638
-7.694218,720,8065.284355
-6.498014,720,8073.851908
-6.670087,720,8082.306506
-7.13945,720,8090.873369
-7.468164,720,8098.005326
-8.271822,720,8106.46034
-6.906037,720,8114.825766
-7.621577,720,8123.015101
-7.617109,720,8131.433198
-8.034877,720,8138.495285
-8.227496,720,8146.678043
-7.950772,720,8154.902139
-8.232724,720,8163.156543
-8.802127,720,8171.459975
-7.488705,720,8179.90559
-8.089642,720,8186.582327
-7.672545,720,8194.708002
-8.128207,720,8202.929419
-8.019112,720,8210.995672
-8.010762,720,8219.161173
-8.076161,720,8225.932075
-7.640487,720,8234.255551
-7.049285,720,8242.584908
-7.602107,720,8250.841652
-7.382607,720,8295.981595
-8.488827,720,8302.788517
-8.527252,720,8311.021036
-7.621711,720,8319.337543
-8.183439,720,8327.57229
-8.038067,720,8335.809029
-7.047403,720,8344.113951
-8.227885,720,8350.873118
-7.640234,720,8359.233138
-7.316068,720,8367.375676
-7.529274,720,8375.525463
-7.330817,720,8383.697299
-8.492208,720,8390.528602
-8.129081,720,8398.804987
