#{"t_start": 1785272198.6538835, "env_id": "None"}
r,l,t
-8.585959,720,9.543253
-8.123644,720,17.701047
-7.519404,720,26.784478
-7.273748,720,35.897558
-6.296879,720,45.77472
-6.234442,720,54.175726
-5.567325,720,62.913709
-5.243575,720,72.489198
-6.097379,720,80.94198
-7.398712,720,89.182624
-6.829554,720,96.427062
-7.688314,720,105.025065
-7.370477,720,113.219903
-7.814237,720,121.349631
-6.442815,720,129.62882
-7.302579,720,136.456568
-6.078775,720,144.703046
-7.365698,720,153.027568
-7.536109,720,161.307531
-7.800781,720,169.941844
-6.52927,720,178.276711
-7.936515,720,185.460468
-7.12032,720,193.663275
-7.65977,720,202.042269
-8.230777,720,210.369597
-7.017088,720,218.584877
-7.280631,720,225.519695
-6.970524,720,233.822257
-6.813673,720,242.094299
-7.224392,720,250.613474
-7.849672,720,259.311419
-7.643882,720,266.23246
-7.52527,720,274.396909
-8.967146,720,282.747823
-7.416648,720,290.937958
-8.737531,720,299.109831
-7.218861,720,307.472861
-7.160142,720,314.318025
-7.177948,720,322.728813
-7.481367,720,331.352571
-6.800678,720,339.584941
-7.374663,720,348.200429
-7.740581,720,355.184756
-7.033509,720,363.521541
-5.633368,720,372.110287
-6.434099,720,380.781135
-6.096841,720,389.323808
-7.03154,720,396.499413
-6.476395,720,405.038029
-6.504787,720,413.410636
-6.307381,720,421.759173
-7.053622,720,430.383571
-6.406787,720,438.870193
-5.716667,720,445.964746
-7.672466,720,454.668991
-6.356882,720,462.837475
-7.920879,720,471.145354
-7.510587,720,479.616096
-7.287273,720,486.636515
-8.310038,720,494.88969
-7.91054,720,503.111106
-7.83351,720,511.400303
-6.063888,720,519.623661
-6.390073,720,526.614341
-8.43816,720,534.850162
-7.170316,720,543.127625
-6.87431,720,551.739318
-6.526114,720,560.15534
-6.803588,720,568.608784
-7.270423,720,575.497943
-7.213747,720,583.800589
-5.795287,720,592.299772
-6.315459,720,600.577228
-7.566662,720,608.896702
-7.154391,720,615.794113
-8.176901,720,624.080372
-6.668266,720,632.64189
-7.876492,720,641.233258
-7.018006,720,649.678577
-7.173047,720,656.67331
-7.350124,720,665.027127
-7.716667,720,673.481392
-7.940383,720,681.94511
-7.038322,720,690.215294
-7.603343,720,698.395925
-8.471576,720,705.370049
-7.48413,720,713.651355
-7.783957,720,721.805299
-8.555164,720,730.033465
-8.409187,720,738.205344
-7.773001,720,744.901093
-7.648412,720,753.113652
-8.512179,720,761.231673
-8.501523,720,769.443378
-7.815559,720,777.565086
-7.452977,720,784.32785
-7.723738,720,792.568345
-8.158684,720,800.732505
-7.793432,720,808.970381
-7.832696,720,817.363911
-7.162055,720,825.669071
-6.999533,720,832.507632
-8.14205,720,840.657559
-8.472145,720,848.858869
-7.825159,720,857.02941
-7.72442,720,865.114635
-6.849596,720,871.853418
-8.140315,720,879.911079
-7.73587,720,887.955598
-8.24719,720,896.075852
-6.479676,720,904.244692
-8.378432,720,911.380324
-7.445006,720,919.789938
-6.297928,720,928.002534
-7.68744,720,936.28826
-7.027993,720,944.412435
-7.280534,720,952.642068
-7.687605,720,959.344858
-8.044538,720,967.520976
-5.364897,720,975.748538
-5.134235,720,984.267739
-6.837931,720,992.449631
-6.959445,720,999.425344
-6.408193,720,1007.858643
-8.402726,720,1016.124289
-6.427422,720,1024.341011
-7.301215,720,1032.431355
-7.958658,720,1039.172838
-5.687703,720,1047.490513
-7.188859,720,1055.789255
-6.328146,720,1064.067795
-7.08141,720,1072.331553
-6.458869,720,1080.914385
-6.523866,720,1087.772956
-7.233761,720,1095.984542
-7.796651,720,1104.150746
-7.463669,720,1112.418473
-8.013283,720,1120.929223
-6.058482,720,1127.954213
-7.395747,720,1136.105221
-7.520216,720,1144.400416
-5.977222,720,1152.903112
-4.862375,720,1161.357383
-5.118293,720,1168.880757
-5.912529,720,1177.448987
-7.123808,720,1186.216331
-6.764422,720,1194.926279
-6.970249,720,1203.501002
-7.526591,720,1211.868205
-7.099279,720,1218.868526
-5.906955,720,1227.63324
-5.457625,720,1236.572623
-6.959695,720,1244.986826
-6.6178,720,1253.484049
-6.4195,720,1260.692403
-5.883872,720,1269.524389
-5.849273,720,1278.426195
-5.700711,720,1286.961879
-7.094544,720,1295.609146
-6.742112,720,1302.597679
-5.266635,720,1311.855866
-5.129533,720,1320.605382
-5.85025,720,1329.437045
-6.472215,720,1337.864397
-5.069196,720,1346.916254
-5.37739,720,1397.036825
-5.411073,720,1406.074281
-5.897971,720,1414.65963
-5.218781,720,1423.447631
-7.062869,720,1432.271519
-4.803879,720,1439.394578
-5.230592,720,1448.205455
-5.270054,720,1456.813646
-5.723094,720,1465.861546
-5.719441,720,1474.947326
-5.642139,720,1482.054074
-6.621255,720,1490.386137
-7.146285,720,1498.71204
-7.914238,720,1506.881269
-4.981849,720,1515.101697
-5.834445,720,1523.557522
-7.947997,720,1530.706282
-5.267384,720,1539.679516
-5.510286,720,1548.341853
-5.95032,720,1557.306367
-5.932757,720,1566.07527
-6.39498,720,1572.99809
-6.112246,720,1581.872824
-6.140704,720,1590.723783
-6.085547,720,1599.15907
-5.014779,720,1608.076497
-6.114064,720,1615.182768
-4.77488,720,1623.605165
-7.304773,720,1631.962221
-7.277936,720,1640.48423
-6.914995,720,1649.060688
