#{"t_start": 1785272198.8711598, "env_id": "None"}
r,l,t
-8.575376,720,9.328739
-8.110282,720,17.482028
-6.563464,720,26.539957
-6.32536,720,35.658832
-6.13613,720,45.556628
-4.856969,720,53.970409
-6.674081,720,62.715836
-5.862251,720,72.266945
-5.790983,720,80.726298
-7.811265,720,88.974305
-6.889636,720,96.222572
-6.000481,720,104.808576
-6.644008,720,112.987907
-6.755755,720,121.138086
-7.230754,720,129.404413
-7.845557,720,136.21829
-8.086031,720,144.477535
-5.590804,720,152.817065
-6.743652,720,161.088847
-7.917135,720,169.691513
-8.467137,720,178.035489
-6.614581,720,185.238563
-8.267543,720,193.440705
-7.351741,720,201.804914
-7.851548,720,210.148659
-7.511925,720,218.356654
-7.408008,720,225.325829
-7.939544,720,233.60151
-8.450771,720,241.879157
-7.536289,720,250.380344
-6.835115,720,259.088739
-8.674811,720,266.012926
-8.78073,720,274.187292
-9.69094,720,282.532182
-7.448213,720,290.702633
-8.048607,720,298.884655
-8.58982,720,307.297223
-8.460053,720,314.101205
-7.61355,720,322.50141
-7.517045,720,331.153352
-6.281615,720,339.362821
-6.470087,720,347.994293
-5.775072,720,354.989821
-8.466321,720,363.292477
-7.764183,720,371.867048
-6.813559,720,380.562104
-6.464494,720,389.095583
-7.814396,720,396.34213
-6.709904,720,404.793849
-6.377363,720,413.159078
-8.669779,720,421.52857
-7.794794,720,430.119373
-5.766811,720,438.638635
-6.598756,720,445.741275
-6.404675,720,454.454342
-6.585146,720,462.617904
-7.538937,720,470.942168
-7.634526,720,479.389045
-7.571641,720,486.414493
-8.604192,720,494.716148
-7.618989,720,502.893993
-7.170329,720,511.165802
-6.83142,720,519.402872
-6.340849,720,526.392214
-7.248879,720,534.629726
-7.776197,720,542.905236
-6.590325,720,551.584949
-6.780801,720,559.919292
-8.446564,720,568.382725
-5.903004,720,575.278996
-7.361067,720,583.562041
-7.418002,720,592.072118
-7.887208,720,600.35849
-6.42929,720,608.677076
-7.973462,720,615.578901
-6.698538,720,623.83056
-8.013807,720,632.423374
-7.230354,720,640.981755
-7.509081,720,649.439302
-5.65442,720,656.467086
-7.898726,720,664.80932
-8.825532,720,673.257286
-8.417573,720,681.695717
-6.934321,720,690.009334
-6.999033,720,698.186638
-7.198724,720,705.152913
-8.842453,720,713.419188
-7.771634,720,721.589473
-7.244521,720,729.8355
-7.180998,720,737.992116
-8.109235,720,744.665889
-7.445872,720,752.890699
-8.578122,720,761.010995
-7.796369,720,769.224684
-7.304033,720,777.343303
-7.322773,720,784.103098
-7.648138,720,792.336841
-7.558839,720,800.515219
-7.564577,720,808.750697
-6.709272,720,817.13708
-7.718723,720,825.451593
-7.537572,720,832.288217
-7.589178,720,840.414082
-7.538807,720,848.642335
-7.252577,720,856.811682
-7.51877,720,864.894236
-8.31086,720,871.635519
-7.731908,720,879.691535
-8.373965,720,887.737914
-8.257586,720,895.86488
-7.568624,720,904.004344
-7.181855,720,911.177755
-6.229296,720,919.579083
-7.634773,720,927.789797
-8.134831,720,936.06594
-8.297787,720,944.187903
-8.104619,720,952.423408
-7.040007,720,959.12466
-6.723133,720,967.298924
-8.521889,720,975.55776
-6.127869,720,984.048346
-7.914374,720,992.222539
-7.915009,720,999.202155
-8.044267,720,1007.6444
-7.850034,720,1015.906018
-7.110888,720,1024.096586
-7.381106,720,1032.210807
-6.550628,720,1038.963933
-6.527476,720,1047.278105
-7.95668,720,1055.571733
-6.940299,720,1063.853738
-7.956958,720,1072.114811
-7.22174,720,1080.671475
-7.614454,720,1087.535052
-7.271117,720,1095.769685
-8.632775,720,1103.927256
-6.811784,720,1112.199044
-6.642924,720,1120.755154
-7.903556,720,1127.736962
-6.233478,720,1135.88243
-7.62729,720,1144.144662
-7.302449,720,1152.686023
-5.950197,720,1161.118676
-5.383174,720,1168.617793
-6.026209,720,1177.219836
-5.665558,720,1185.996069
-7.383342,720,1194.703441
-6.569318,720,1203.278098
-6.335808,720,1211.630841
-6.473695,720,1218.640585
-6.97472,720,1227.391543
-7.010851,720,1236.380259
-5.866424,720,1244.7443
-6.045612,720,1253.256847
-6.286471,720,1260.471058
-4.787465,720,1269.291849
-5.628805,720,1278.184147
-6.212337,720,1286.735195
-6.670032,720,1295.477688
-5.35055,720,1302.404143
-5.504941,720,1311.613262
-4.319934,720,1320.377762
-4.621158,720,1329.212837
-6.617361,720,1337.6297
-5.415051,720,1346.706027
-5.335526,720,1396.790104
-5.764617,720,1405.856772
-6.849892,720,1414.474197
-6.687341,720,1423.213252
-5.321134,720,1432.061393
-4.949192,720,1439.155293
-6.136452,720,1448.000618
-6.1535,720,1456.625949
-4.653003,720,1465.664834
-5.079638,720,1474.746875
-7.268417,720,1481.84841
-7.238053,720,1490.162573
-6.809045,720,1498.484013
-6.920964,720,1506.666437
-7.468644,720,1514.857545
-6.78886,720,1523.290485
-5.831329,720,1530.487848
-5.701878,720,1539.503179
-4.963408,720,1548.05348
-5.053743,720,1557.081072
-5.987323,720,1565.867567
-7.43627,720,1572.767934
-5.693781,720,1581.652759
-5.8079,720,1590.504274
-7.303625,720,1598.94243
-4.697138,720,1607.854538
-5.481396,720,1614.961334
-6.358645,720,1623.409545
-7.296561,720,1631.729735
-6.874876,720,1640.253608
-6.174962,720,1648.837339
-6.194495,720,1658.129777
-5.512579,720,1665.115812
-6.728221,720,1673.769169
-6.550165,720,1682.052182
-7.697379,720,1690.5883
-6.644383,720,1698.882467
-7.303171,720,1705.969384
-5.062954,720,1714.413113
-5.118471,720,1722.972805
-5.872727,720,1731.839882
-5.669452,720,1741.066651
-5.537133,720,1748.372576
-7.182613,720,1756.849098
-6.824041,720,1765.720248
-6.828204,720,1774.459946
-6.991962,720,1782.832954
-6.642224,720,1791.39304
-6.2966,720,1798.311293
-6.668602,720,1806.93519
-7.265292,720,1815.722399
-6.311834,720,1824.266657
-7.120455,720,1832.856179
-7.14704,720,1840.02813
-6.043136,720,1848.715535
-5.802754,720,1857.512423
-6.702227,720,1866.039036
-6.295691,720,1874.503673
-5.814739,720,1881.653509
-6.540612,720,1890.626918
-6.580182,720,1899.253129
-6.99501,720,1907.697304
-8.132917,720,1916.551791
-6.319055,720,1925.197493
-6.893023,720,1932.088678
-8.585865,720,1940.535532
-7.279363,720,1949.02197
-7.575745,720,1957.644178
-6.09198,720,1966.306419
-7.499464,720,1973.445642
-6.970799,720,1981.926332
-6.462171,720,1990.402259
-6.243773,720,1999.059279
-8.073755,720,2007.515466
-6.940199,720,2014.647204
-7.64289,720,2023.178693
-6.855084,720,2031.633544
-6.933881,720,2039.910819
-6.739947,720,2048.227399
-6.573819,720,2056.813192
-6.822597,720,2063.932903
-6.582081,720,2072.360099
-5.801217,720,2081.057175
-5.863986,720,2089.721799
-6.90403,720,2098.388227
-6.828109,720,2105.73436
-5.25698,720,2114.022395
-5.660342,720,2122.542442
-5.78503,720,2130.926556
-7.05606,720,2139.941657
-6.16096,720,2147.158656
-6.025171,720,2155.493997
-7.507641,720,2164.022576
-5.723794,720,2172.492372
-7.345481,720,2181.046721
-6.780413,720,2189.567018
-6.997953,720,2196.497091
-5.818664,720,2205.11559
-5.712267,720,2213.9004
-6.13157,720,2222.763995
-6.23058,720,2231.522243
-8.431113,720,2238.725038
-5.331998,720,2247.479739
-6.515573,720,2255.970124
-5.073313,720,2264.615687
-4.86095,720,2273.860471
-5.95278,720,2281.134596
-5.792786,720,2290.348849
-5.759284,720,2299.431764
-6.393394,720,2308.304022
-5.566982,720,2317.041094
-6.913896,720,2325.720658
-5.397954,720,2333.009271
-4.574233,720,2342.113259
-3.833395,720,2350.98838
-5.280128,720,2360.118011
-4.994121,720,2368.91798
-4.636243,720,2376.775786
-5.242793,720,2385.588175
-4.669214,720,2394.386523
-5.789982,720,2403.455129
-5.462378,720,2412.279032
-5.370152,720,2419.636023
-4.024442,720,2428.353886
-7.032355,720,2436.974154
-5.720511,720,2445.53275
-6.051034,720,2454.234911
-6.077284,720,2462.753795
-5.742154,720,2469.797305
-4.796006,720,2478.431612
-7.510154,720,2486.912476
-5.962147,720,2495.740005
-5.701744,720,2504.782926
-6.236279,720,2511.891057
-6.822603,720,2520.343453
-5.492485,720,2529.092456
-5.35252,720,2537.856008
-5.605975,720,2546.373541
-5.471069,720,2553.580197
-6.456913,720,2562.652708
-5.737665,720,2571.283337
-5.745543,720,2580.023172
-6.277194,720,2588.39751
-5.867424,720,2597.08323
-4.920656,720,2604.445524
-6.350267,720,2613.140073
-5.993961,720,2622.231557
-6.554127,720,2631.115482
-6.46916,720,2639.970613
-5.917751,720,2647.291496
-5.949849,720,2656.054778
-6.039474,720,2664.625364
-5.657168,720,2673.382138
-7.138923,720,2682.042254
-6.110921,720,2689.202677
-5.713629,720,2697.723989
-5.758308,720,2706.306106
-5.953953,720,2714.997814
-5.963654,720,2724.16056
-7.056275,720,2732.531084
-5.510711,720,2739.753272
-6.259201,720,2748.516833
-6.607776,720,2756.965667
-7.657741,720,2765.708581
-5.921539,720,2774.136073
-5.872083,720,2820.551925
-6.714162,720,2829.071017
-7.314997,720,2837.816038
-6.70803,720,2846.525336
-5.679645,720,2855.373533
-6.74712,720,2862.578987
-5.224784,720,2870.834361
-6.03026,720,2879.59074
-6.114335,720,2888.233175
-5.449045,720,2896.826986
-5.231051,720,2905.24884
-6.172543,720,2912.530688
-6.88698,720,2920.928735
-6.089234,720,2929.457107
-6.320221,720,2938.09655
-5.583686,720,2946.679716
-6.818131,720,2953.848809
-6.298765,720,2962.182861
-5.517841,720,2970.423701
-6.55262,720,2978.919409
-6.746381,720,2987.158818
-6.250804,720,2993.982537
-7.132727,720,3002.366596
-6.161621,720,3010.811603
-7.282133,720,3019.074267
-6.877979,720,3027.209991
-7.144963,720,3035.499802
-5.729852,720,3042.639309
-7.557417,720,3050.938212
-5.941964,720,3059.662176
-6.644172,720,3068.144885
-5.961745,720,3076.65735
-5.967439,720,3083.540123
-6.162506,720,3091.989115
-6.492115,720,3100.265136
-6.671543,720,3108.603975
-7.865133,720,3117.055285
-6.906421,720,3123.960892
-6.903995,720,3132.47422
-7.070593,720,3140.866917
-6.878183,720,3149.635473
-5.939514,720,3158.148356
-6.295841,720,3166.680239
-6.907996,720,3173.79936
-5.700878,720,3182.294453
-6.30365,720,3190.666998
-6.933062,720,3198.958823
-6.888504,720,3207.407665
-5.42853,720,3214.798646
-6.043492,720,3223.111756
-5.447536,720,3231.531964
-5.729706,720,3239.759345
-5.723907,720,3248.07691
-5.644083,720,3254.990553
-6.053668,720,3263.565544
-6.724991,720,3272.22545
-5.144524,720,3280.895577
-6.18691,720,3289.617207
-6.092251,720,3297.905918
-6.333258,720,3304.975351
-6.910377,720,3313.555761
-5.631381,720,3322.269955
-5.99877,720,3330.725644
-5.995323,720,3339.634342
-5.93873,720,3346.957604
-5.408546,720,3355.655769
-6.676388,720,3364.217676
-4.74603,720,3372.838106
-5.813691,720,3381.482934
