#{"t_start": 1785272199.3770182, "env_id": "None"}
r,l,t
-8.404653,720,8.812305
-8.370314,720,16.956703
-8.169925,720,26.058757
-6.506253,720,35.15005
-6.199542,720,45.049072
-5.778771,720,53.475111
-6.252953,720,62.197277
-6.396482,720,71.749136
-7.148903,720,80.224931
-7.858934,720,88.45812
-8.771688,720,95.703965
-7.866716,720,104.341649
-7.420722,720,112.494565
-7.640477,720,120.615689
-7.343825,720,128.906022
-6.697306,720,135.779773
-7.801056,720,144.000631
-7.374823,720,152.306731
-7.779058,720,160.595271
-7.430313,720,169.191052
-7.411991,720,177.554246
-7.374994,720,184.736468
-7.424632,720,192.941293
-7.478098,720,201.292166
-7.583514,720,209.64643
-7.154913,720,217.888634
-6.756588,720,224.783763
-6.913848,720,233.095691
-8.227288,720,241.368367
-6.959828,720,249.89049
-7.743131,720,258.596798
-7.751365,720,265.508836
-8.482152,720,273.690305
-8.866797,720,282.025913
-8.186669,720,290.208346
-7.443278,720,298.426778
-7.528122,720,306.770191
-7.366201,720,313.581952
-7.965904,720,321.995561
-6.176813,720,330.62756
-6.463064,720,338.854179
-7.578388,720,347.513971
-6.617953,720,354.478282
-8.486895,720,362.792448
-8.036453,720,371.358718
-6.767871,720,380.05808
-6.151066,720,388.589665
-7.067542,720,395.813026
-6.635832,720,404.29408
-7.151499,720,412.627952
-7.585696,720,421.065745
-8.031956,720,429.63913
-6.076628,720,438.121712
-6.703812,720,445.282879
-7.072633,720,453.949284
-6.360413,720,462.119457
-6.762903,720,470.477999
-5.419778,720,478.879154
-5.774602,720,485.908653
-6.84204,720,494.189023
-6.994896,720,502.416721
-8.661834,720,510.660435
-6.822437,720,518.8957
-7.22955,720,525.898638
-6.958181,720,534.136668
-7.943745,720,542.413393
-6.998358,720,551.008863
-7.644307,720,559.415118
-6.760288,720,567.883112
-7.477152,720,574.767475
-8.634472,720,583.056154
-6.964001,720,591.545511
-7.690291,720,599.847368
-8.187029,720,608.223074
-6.913756,720,615.075847
-7.750977,720,623.326737
-7.51545,720,631.932875
-6.562035,720,640.501251
-5.68011,720,648.982439
-6.908592,720,655.944088
-7.061154,720,664.298366
-7.69438,720,672.745119
-7.272889,720,681.198519
-7.869406,720,689.521682
-8.075507,720,697.699696
-8.539062,720,704.663478
-8.756854,720,712.923687
-7.716081,720,721.08948
-8.475122,720,729.312473
-7.271059,720,737.468858
-7.654263,720,744.160036
-8.252024,720,752.384921
-7.243406,720,760.502446
-7.6471,720,768.719893
-8.564324,720,776.830416
-7.978223,720,783.60358
-7.256374,720,791.830783
-6.886777,720,800.012119
-8.062291,720,808.247852
-6.75029,720,816.650101
-6.665011,720,824.946156
-6.978224,720,831.792378
-7.898894,720,839.916443
-7.909734,720,848.133993
-8.164059,720,856.305625
-7.870703,720,864.388133
-8.147376,720,871.135418
-7.658925,720,879.195541
-7.986294,720,887.232349
-7.365206,720,895.353238
-6.790956,720,903.521467
-6.414811,720,910.655308
-6.929458,720,919.072269
-7.277432,720,927.290011
-7.401969,720,935.560329
-8.353538,720,943.682286
-7.720435,720,951.918941
-8.219034,720,958.628947
-7.82208,720,966.793092
-7.233129,720,975.007295
-7.543866,720,983.581357
-6.974115,720,991.716663
-6.66125,720,998.696304
-7.72575,720,1007.146877
-8.107928,720,1015.405822
-7.400439,720,1023.59073
-7.442909,720,1031.709695
-7.176716,720,1038.449549
-8.366295,720,1046.767277
-7.45096,720,1055.062907
-6.952247,720,1063.344644
-6.533313,720,1071.636597
-6.916414,720,1080.185364
-8.498639,720,1087.028202
-7.879017,720,1095.267514
-8.005161,720,1103.415982
-5.982161,720,1111.689263
-7.647676,720,1120.210039
-7.90042,720,1127.231109
-8.036335,720,1135.374193
-6.175481,720,1143.643125
-6.237787,720,1152.20053
-5.716406,720,1160.601154
-6.119507,720,1168.141824
-5.327373,720,1176.712986
-5.382828,720,1185.484108
-7.471897,720,1194.218046
-6.399692,720,1202.782413
-7.070201,720,1211.113718
-6.702715,720,1218.150017
-6.860802,720,1226.906048
-5.418856,720,1235.888189
-6.23193,720,1244.287462
-6.688295,720,1252.763386
-5.023257,720,1259.97822
-5.5981,720,1268.799788
-5.765504,720,1277.669365
-7.506226,720,1286.230134
-6.679517,720,1294.897092
-7.144271,720,1301.880013
-5.466282,720,1311.131723
-4.496621,720,1319.873179
-7.44121,720,1328.714663
-4.667421,720,1337.151527
-5.120555,720,1346.205379
-4.416796,720,1396.311102
-7.148656,720,1405.403585
-6.105867,720,1413.956447
-5.8728,720,1422.707069
-5.17779,720,1431.580163
-5.30889,720,1438.706573
-6.120229,720,1447.516352
-4.20849,720,1456.14981
-4.786885,720,1465.131448
-6.086626,720,1474.253585
-7.70348,720,1481.351253
-7.263369,720,1489.671601
-6.465529,720,1497.95995
-7.207362,720,1506.145416
-6.913464,720,1514.361958
-5.714362,720,1522.801445
-6.536937,720,1529.966278
-5.901393,720,1538.943103
-4.821513,720,1547.560515
-6.62498,720,1556.579371
-5.802362,720,1565.359881
-5.732691,720,1572.287337
-5.171913,720,1581.144251
-6.63099,720,1590.01584
-6.994122,720,1598.422104
-6.661699,720,1607.340726
-6.595753,720,1614.467368
-6.246918,720,1622.91433
-7.043554,720,1631.262056
-5.684111,720,1639.760783
-6.181147,720,1648.325542
-6.07364,720,1657.572274
-6.151556,720,1664.622214
-6.667956,720,1673.261022
-6.222252,720,1681.544003
-6.426505,720,1690.066096
-6.73903,720,1698.390462
-6.680357,720,1705.45433
-6.047836,720,1713.939041
-6.075602,720,1722.461664
-6.34764,720,1731.334448
-5.551696,720,1740.535891
-7.234749,720,1747.849996
-6.775906,720,1756.349723
-6.591006,720,1765.207621
-6.803403,720,1773.943549
-6.514784,720,1782.337913
-6.208156,720,1790.888523
-7.838066,720,1797.793333
-6.607884,720,1806.361535
-6.612131,720,1815.207662
-6.719848,720,1823.793
-7.500124,720,1832.3697
-8.281752,720,1839.535673
-6.570723,720,1848.184203
-6.093994,720,1857.016825
-7.350289,720,1865.585347
-6.717778,720,1873.978134
-7.46851,720,1881.155988
-6.426056,720,1890.120911
-6.061534,720,1898.703686
-7.089417,720,1907.197727
-7.228889,720,1916.04591
-6.540767,720,1924.664706
-6.899017,720,1931.574938
-7.82086,720,1940.036158
-7.43209,720,1948.503114
-7.310453,720,1957.149221
-7.3911,720,1965.808774
-6.014456,720,1972.964037
-5.698282,720,1981.427922
-5.623855,720,1989.89753
-6.78855,720,1998.540508
-6.972046,720,2007.05484
-6.538619,720,2014.180299
-5.68756,720,2022.70267
-6.398994,720,2031.050117
-7.610241,720,2039.411584
-6.904404,720,2047.72937
-5.846015,720,2056.307831
-5.993682,720,2063.466648
-6.953684,720,2071.856725
-7.268193,720,2080.537336
-6.045336,720,2089.148162
-5.147386,720,2097.872685
-5.403523,720,2105.221
-6.406604,720,2113.528153
-5.949308,720,2122.023392
-6.643118,720,2130.456666
-6.179842,720,2139.457395
-6.303584,720,2146.662288
-6.963078,720,2154.966412
-7.143706,720,2163.515689
-6.222645,720,2171.953866
-6.843013,720,2180.478334
-5.365086,720,2189.072527
-7.629271,720,2195.987657
-7.080795,720,2204.61148
-5.735853,720,2213.419872
-4.960969,720,2222.249086
-6.315239,720,2231.044985
-6.555417,720,2238.177023
