horizon_hours,storage_target_rate,elapsed_hours,captured_t,stored_t,vented_t,in_transit_t,in_transit_growth_t,emitter_inventory_t,vessel_inventory_t,terminal_inventory_t,loss_rate,storage_rate,annual_storage_gap_t,vessel_fuel,conditioning,reconditioning,loading,unloading,operating_cost,vent_penalty,storage_shortfall_penalty,total_cost,net,cost_per_stored_t,total_cost_per_stored_t,vessel_sailing_hours,vessel_waiting_hours,vessel_loading_hours,vessel_unloading_hours,loaded_t,unloaded_t,throttle_hours,well_switch_count,berth_wait_vessel_hours,pressure_risk_hours,min_pressure_margin_fraction,longest_venting_streak_hours,total_reward,controller,seed,wall_clock_seconds,controller_decision_calls,simulator_step_calls,simulator_simulated_hours,simulator_hour_steps,episode_operating_cost,episode_total_cost,terminal_cleanup_operating_cost,terminal_cleanup_included,evaluation_role,online_comparable,run_status,error_type,error_message,executed_action_count
720.0,0.9,720.0,125712.08383662622,95171.04798545351,12506.816448080672,27970.77912096971,18034.219403092146,18312.943073323808,2571.5209567156903,7086.315090930213,0.09948778245004965,0.757055686938867,17969.827467510084,488619.7800000068,813109.8286096256,39020.12967403593,3173.935744029264,3095.440066825517,1643208.1692195467,1000545.3158464533,0.0,2643753.485066,-2347564.429940976,17.26584086234612,27.77896787970735,1177.0000000000164,726.2688038142842,129.97279869079708,126.75839749490245,103978.23895263756,101406.7179959218,364,21,25,0,0.6962267953622426,43,-2347.564429940968,fixed_assignment,9000039,1.6597770000007586,720,720,720.0,720.0,1347019.114094523,2347564.429940976,296189.05512502376,True,online_controller,True,completed,,,720
