algorithm,algorithm_display_name,method_class,model_seed,test_seed,episode_hours,decision_count,mean_decision_interval_h,episode_vessel_fuel_eur,episode_conditioning_eur,episode_reconditioning_eur,episode_loading_eur,episode_unloading_eur,episode_operating_cost_eur,episode_vent_penalty_eur,episode_storage_shortfall_penalty_eur,episode_total_cost_eur,terminal_cleanup_operating_cost_eur,operating_cost_eur,total_cost_eur,captured_t,stored_t,vented_t,storage_rate,loss_rate,unit_total_cost_eur_per_t,greedy_total_cost_eur,delta_total_cost_vs_greedy_eur,paired_outcome_vs_greedy,hard_violations,override_events,proposed_override_events,selected_interventions,effective_intervention_rate,solver_replan_count,solver_failure_count,solver_timeout_count,fallback_used,wall_clock_seconds,source_file
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000031,720,720,1,758045.6400000082,520945.80183091084,21800.06567197315,2033.4872891161851,1609.1897891161846,1304434.1845811247,4372383.642033841,0,5676817.826614967,380170.4600755187,1684604.6446566433,6056988.286690486,134043.80710806395,53170.89188286137,54654.79552542309,0.39666802241744636,0.40773831111318165,113.91549158201805,2293017.35099732,3763970.9356931658,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000032,720,720,1,813674.4000000089,411302.5401548072,17053.302520781006,1605.5000048881707,1230.0425048881698,1244865.7851853736,3577950.7868033536,0,4822816.571988727,369441.4038010408,1614307.1889864143,5192257.975789768,118765.80374023803,41593.42078239283,44724.38483504191,0.35021377764061656,0.37657628228460527,124.83363662138929,1766211.2553052178,3426046.72048455,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000033,720,720,1,791256.8400000096,547162.6943350633,22592.914090142178,2135.823688564939,1677.948688564938,1364826.220802345,3438074.2979090856,0,4802900.518711431,301231.574396305,1666057.79519865,5104132.093107736,127077.96740974122,55104.66851254193,42975.92872386363,0.43362881572433665,0.33818552184813505,92.62612825528612,2107598.694435474,2996533.3986722617,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000034,720,720,1,771330.1200000091,549619.0398630741,22293.35398015178,2145.4119171125767,1657.5075000000013,1347045.4332603475,3320219.3049049373,0,4667264.7381652845,321725.38375085115,1668770.8170111985,4988990.121916136,123422.09958543938,54374.0340979313,41502.74131131169,0.44055346879179186,0.33626669332894693,91.7531723493355,1935952.9860899067,3053037.135826229,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000035,720,720,1,809938.1400000086,412114,17911.083455352597,1608.667500000001,1208.79,1242780.680955361,3820673.2541721216,0,5063453.935127483,395345.9793580705,1638126.6603134316,5458799.914485553,116933.45658342756,43685.56940329905,47758.41567715158,0.3735934152611923,0.40842387690025883,124.95659296759253,1885009.4324528396,3573790.4820327135,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000036,720,720,1,779632.9200000082,479026.4929146783,19950.487345968035,1869.8572501560825,1347.8797501560814,1281827.6372609667,4032030.751267786,0,5313858.388528753,357855.46004563075,1639683.0973065975,5671713.848574384,124518.99931170137,48659.72523406843,50400.38439084733,0.39078153135700433,0.4047605961294541,116.55869040138789,3533761.529562704,2137952.3190116803,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000037,720,720,1,784614.6000000102,483276,19265.91168868837,1886.445000000002,1584.247500000001,1290627.204188699,3985998.4264061847,0,5276625.630594883,351634.4501206189,1642261.654309318,5628260.080715502,121647.55872136065,46990.02850899623,49824.98033007731,0.3862800783090852,0.40958471221114867,119.77562600622753,2000485.9131946776,3627774.167520824,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000038,720,720,1,809523.0000000107,365705.750124661,14092.78057162914,1427.5150923983733,969.6400923983723,1191718.6858810973,4750108.081177284,0,5941826.767058382,425131.6350000001,1616850.3208810976,6366958.402058382,128369.72617542402,34372.635540558935,59376.35101471606,0.2677627861695904,0.4625416972033978,185.23334920144586,1920295.9707264367,4446662.431331945,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000039,720,720,1,799559.6400000085,495788,18176.06370076852,1935.285000000002,1452.9900000000005,1316911.978700777,4079482.8890265957,0,5396394.867727373,345124.83344331145,1662036.8121440886,5741519.701170684,125712.08383662622,44331.86268480135,50993.53611283254,0.35264599338289915,0.40563750561245226,129.51225943274193,2437563.728051424,3303955.97311926,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000040,720,720,1,796238.5200000097,472328,20940.695791484606,1843.7100000000016,1541.5125000000007,1292892.4382914943,3487341.2103941203,0,4780233.648685615,437967.8733916342,1730860.3116831286,5218201.522077248,128417.59580770151,51074.86778410884,43591.76512992655,0.39772484029829314,0.3394532100974923,102.16769515947355,2617199.479188901,2601002.0428883475,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000041,720,720,1,790011.4200000083,397256,13685.188631158424,1550.6700000000008,995.1149999999999,1203498.3936311665,4371971.792203056,0,5575470.1858342225,427634.9265826637,1631133.3202138303,6003105.112416886,125444.62651394652,33378.50885648397,54649.64740253819,0.2660816153234994,0.4356475755178116,179.84940963744543,2085510.1991784673,3917594.9132384183,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000042,720,720,1,812428.9800000091,416024,16263.555520417358,1623.930000000001,1272.8925,1247613.3580204265,3717734.239222245,0,4965347.597242671,392737.5433256065,1640350.901346033,5358085.140568278,122590.33961068436,39667.20858638387,46471.677990278025,0.3235753217778563,0.3790810771701932,135.07593126700345,2713194.122553258,2644891.0180150196,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000043,720,720,1,778387.5000000083,514015.01901934796,21090.275807612805,2006.4333063383135,1475.2983063383135,1316974.5264396456,3373166.693001912,0,4690141.219441557,363340.74172398937,1680315.268163635,5053481.961165546,122999.51700733569,51439.69709173874,42164.583662523866,0.4182105616615623,0.3428028392990289,98.24089656191114,2311477.9959102147,2742003.9652553317,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000044,720,720,1,801635.3400000089,403512,13378.826204059738,1575.090000000001,897.4349999999995,1220998.6912040687,4859338.442750928,0,6080337.133954996,419763.27608273656,1640761.9672868052,6500100.410037733,129859.10158151455,32631.283424536054,60741.73053438672,0.25128222070790235,0.46775104551495916,199.19842947857177,1749991.6922290896,4750108.717808643,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000045,720,720,1,791256.8400000093,497352,21852.334765236057,1941.390000000002,1843.7100000000016,1314246.2747652452,3524908.5465227826,0,4839154.821288028,367466.0189736423,1681712.2937388874,5206620.84026167,125440.6630420947,53298.377476185604,44061.35683153476,0.42488915622440565,0.35125258240024515,97.688167760605,2356429.90438643,2850190.93587524,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000046,720,720,1,780463.20000001,519377.0906325736,25538.971059529096,2027.363899176384,1920.5263991763843,1329327.1519904656,3936493.279982671,0,5265820.431973137,380146.8013412246,1709473.9533316903,5645967.233314361,132406.07380064274,62290.17331592486,49206.16599978339,0.4704480053514168,0.371630731033311,90.63977402469251,1951286.679850844,3694680.5534635177,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000047,720,720,1,787520.5800000096,482494,20868.492060004475,1883.3925000000013,1492.6725000000006,1294259.1370600143,4395721.687114059,0,5689980.8241740735,294448.5322915843,1588707.6693515987,5984429.356465658,128277.74695956499,50898.76112196217,54946.52108892577,0.3967855869654945,0.4283402413221813,117.57514769614801,1831302.291207332,4153127.065258326,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000048,720,720,1,817410.66000001,409768,18370.985136586165,1599.5100000000007,1248.4724999999999,1248397.627636596,4896884.323454838,0,6145281.951091435,381555.7496022513,1629953.3772388473,6526837.7006936865,131010.22127700872,44807.280820941916,61211.05404318554,0.34201362599183127,0.46722349940742836,145.6646683554872,2588329.1383681437,3938508.562325543,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000049,720,720,1,804126.1800000097,449650,19182.42198016875,1755.187500000001,1297.3125,1276011.1019801784,3289471.7875219514,0,4565482.8895021295,410818.3790083037,1686829.480988482,4976301.268510433,124881.7699196395,46786.39507358237,41118.39734402443,0.3746455155439346,0.32925860492275066,106.36214353946387,1840479.7749794757,3135821.493530957,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000050,720,720,1,771745.2600000093,558156.6884796909,22041.573187463488,2178.7382245323,1625.1141927907533,1355747.3740844869,3687758.796247522,0,5043506.170332009,383737.229532566,1739484.6036170528,5427243.399864575,132171.66508378548,53759.934603569454,46096.98495309402,0.40674326505223546,0.34876601519601413,100.95331104633127,2332346.0574296084,3094897.3424349665,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000051,720,720,1,780048.0600000094,581416.488761748,24242.472889086654,2269.531754405674,1689.5567544056735,1389666.1101596553,3130514.175289072,0,4520180.285448727,421383.87664966687,1811049.9868093221,4941564.162098394,128981.17360926495,59127.98265630891,39131.427191113406,0.4584233574694473,0.3033886736808427,83.5740361855747,1932977.2340705122,3008586.9280278813,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000052,720,720,1,791256.8400000097,483276,20425.076161927314,1886.4450000000018,1501.8300000000006,1298346.191161937,4057207.0461939634,0,5355553.237355901,373324.503987764,1671670.695149701,5728877.741343665,130292.35070980628,49817.2589315302,50715.08807742459,0.3823498360428366,0.38924071751825096,114.99785143172058,2247524.9646282806,3481352.7767153843,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000053,720,720,1,814089.5400000097,431630.0498893058,18449.18054811388,1684.847477349241,1284.9699773492403,1267138.5878921277,3403001.1350875027,0,4670139.72297963,416210.92497817834,1683349.5128703061,5086350.647957808,119353.23535741051,44998.001336863126,42537.51418859379,0.37701534610363835,0.3564001768465901,113.03503482033508,1896455.7981864524,3189894.849771356,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000054,720,720,1,820316.6400000096,313582,13013.567872028218,1224.0525,946.2749999999993,1149082.5353720377,5989268.659047888,0,7138351.194419925,409058.3981325278,1558140.9335045654,7547409.592552453,132093.20107071442,31740.40944397126,74865.85823809862,0.24028798747165978,0.5667654173814755,237.7855145780421,3352607.0985221015,4194802.494030352,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000055,720,720,1,789596.280000009,566716.0060608146,24734.055038229286,2212.1491157297164,1763.4316157297155,1385021.9218305124,3144281.5986624183,0,4529303.520492931,374587.3027059375,1759609.2245364499,4903890.823198868,124998.78160566899,60326.963507876324,39303.51998328026,0.482620412238805,0.3144312246760152,81.28854061349554,2379682.1687872596,2524208.6544116084,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000056,720,720,1,798729.36000001,508755.257170415,21001.675971921588,1985.9020748244156,1479.1870748244146,1331951.3822919955,3516900.0141289528,0,4848851.396420948,429960.2408860212,1761911.6231780166,5278811.63730697,126854.31280836991,51223.59993151607,43961.2501766119,0.40379864742080973,0.3465491176718693,103.05428834296168,2271381.0938170906,3007430.543489879,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000057,720,720,1,817825.8000000101,441048,17204.650857548102,1721.6100000000008,1175.2124999999996,1278975.273357558,3732565.251305285,0,5011540.524662843,399220.42860712373,1678195.7019646817,5410760.953269967,122972.65226763315,41962.56306719065,46657.06564131608,0.3412349192555827,0.37941009469140635,128.94257542386606,2380858.3660164326,3029902.5872535342,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000058,720,720,1,783784.3200000088,515172.08798853704,18571.562956557453,2010.9498703133127,1406.5548703133115,1320945.4756857299,3072031.1049457416,0,4392976.580631471,420677.87054092693,1741623.3462266568,4813654.451172398,126103.88537882672,45296.49501599386,38400.388811821766,0.359199836546823,0.30451392275871403,106.26991005535268,2172908.6218546,2640745.8293177984,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000059,720,720,1,779217.78000001,504156.2439640583,22678.449679655805,1967.9500443737716,1739.0125443737709,1309759.4362324716,3360632.331643361,0,4670391.7678758325,388298.9030449476,1698058.3392774193,5058690.67092078,125978.9416694392,55313.291901599594,42007.90414554192,0.43906776139410814,0.3334517943147039,91.45524515011714,2212831.2094909954,2845859.4614297845,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_hourly,Hourly Centralized Maskable PPO,reinforcement_learning,2,9000060,720,720,1,815750.1000000086,390734.115430671,15205.97216257752,1525.212132163841,1018.4971321638399,1224233.8968575848,4391435.239239424,0,5615669.136097008,412126.0514282695,1636359.9482858544,6027795.187525278,126857.6135473692,37087.73698189651,54892.940490492714,0.29235720225848155,0.4327130154470031,162.52798574546628,2521676.157625502,3506119.029899776,loss,,,,,,,,,,,formal_ppo_hourly_seeds_9000031-9000060_run02/ppo_hourly/model_seed_2/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,0,9000031,720,211,3.4123222748815167,665054.2800000097,950912,44370.243371159464,3711.8400000000024,3434.0625000000045,1667482.4258711692,814383.1339100415,0,2481865.5597812105,261739.8602092912,1929222.2860804603,2743605.419990502,134043.80710806392,108220.10578331583,10179.789173875512,0.8073487922949738,0.07594374849163105,25.352085919079563,2293017.35099732,450588.0689931819,loss,0,,,,,,,,,1.858461800031364,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_0/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,0,9000032,720,215,3.3488372093023258,668375.4000000065,879750,41559.23759805146,3434.0625000000027,3195.9675000000043,1596314.667598058,108413.1668383668,0,1704727.8344364248,190755.89492914916,1787070.5625272072,1895483.729365574,118765.80374023803,101363.9941415889,1355.1645854795847,0.8534779452449968,0.01141039375646858,18.69977347891297,1766211.2553052178,129272.47406035615,loss,0,,,,,,,,,0.8255774960853159,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_0/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,0,9000033,720,224,3.2142857142857144,696189.7800000081,963424,46180.355947255215,3760.6800000000035,3434.0625000000045,1712988.8784472633,0,0,1712988.8784472633,228847.33059704176,1941836.2090443051,1941836.2090443051,127077.96740974124,112635.01450550061,0,0.8863457356248721,0,17.240075988532627,2107598.694435474,-165762.48539116886,win,0,,,,,,,,,1.4943796009756625,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_0/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,0,9000034,720,194,3.711340206185567,648033.5400000069,971032.3103650659,44740.179624883385,3790.378679526044,3434.062500000005,1671030.4711694825,0,0,1671030.4711694825,175370.5091934454,1846400.9803629278,1846400.9803629278,123422.09958543938,109122.38932898371,0,0.884139790973523,0,16.920459602441184,1935952.9860899067,-89552.00572697888,win,0,,,,,,,,,1.3370293430052698,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_0/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,0,9000035,720,185,3.891891891891892,669205.6800000074,931480.3603135503,45466.29905591104,3635.989513883776,3434.0625000000055,1653222.3913833527,0,0,1653222.3913833527,165414.02123051698,1818636.4126138696,1818636.4126138696,116933.45658342756,110893.41233149038,0,0.948346312266688,0,16.39985977866272,1885009.4324528396,-66373.01983896992,win,0,,,,,,,,,1.5185060109943151,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_0/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,0,9000036,720,211,3.4123222748815167,680414.460000008,879750.0000000002,41510.13793200314,3434.062500000004,3205.1250000000045,1608313.7854320116,728753.8233408881,0,2337067.6087729,198940.7990385291,1807254.5844705408,2536008.407811429,124518.99931170137,101244.2388585443,9109.422791761102,0.8130826574112222,0.07315689045137602,25.04842187963575,3533761.529562704,-997753.1217512749,win,0,,,,,,,,,1.600806208793074,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_0/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,0,9000037,720,214,3.364485981308411,660902.8800000078,997050.0000000006,44113.78383480707,3891.9375000000036,3229.5450000000055,1709188.1463348153,149243.59614800234,0,1858431.7424828177,196202.22466720582,1905390.3710020212,2054633.9671500237,121647.55872136065,107594.59471904169,1865.544951850029,0.8844780433735796,0.015335654668772646,19.096070509073652,2000485.9131946776,54148.05395534611,loss,0,,,,,,,,,0.8090768358670175,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_0/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,0,9000038,720,155,4.645161290322581,657581.7600000091,938399.9999999995,41043.94968274026,3663.0000000000023,2976.1875000000023,1643664.897182749,880231.7029429831,0,2523896.600125732,185778.59552002524,1829443.4927027742,2709675.195645757,128369.72617542402,100107.19434814698,11002.896286787281,0.7798349138125075,0.08571254776808702,27.067736872359106,1920295.9707264367,789379.2249193203,loss,0,,,,,,,,,1.4447046937420964,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_0/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,0,9000039,720,212,3.3962264150943398,678338.7600000069,997049.9999999998,45784.727851016454,3891.937500000004,3434.0625000000045,1728499.4878510232,10204.22930829586,0,1738703.717159319,189628.87468888867,1918128.3625399119,1928332.5918482076,125712.08383662622,111670.0679293083,127.55286635369825,0.88830018977677,0.0010146428446724683,17.268124105278783,2437563.728051424,-509231.1362032164,win,0,,,,,,,,,1.7789313369430602,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_0/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,0,9000040,720,213,3.380281690140845,673772.2200000075,879749.9999999999,44682.088830718654,3434.0625000000023,3376.0650000000046,1605014.436330726,568823.4916387007,0,2173837.927969427,245238.8395009117,1850253.2758316377,2419076.7674703384,128417.59580770151,108980.70446516748,7110.293645483758,0.8486430833696674,0.0553685310861219,22.19729427647007,2617199.479188901,-198122.71171856252,win,0,,,,,,,,,1.5248317806981504,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_0/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,0,9000041,720,208,3.4615384615384617,670035.9600000064,929694.0014834248,42079.23959071806,3629.016546711194,3376.065000000005,1648814.28262086,663437.5704618992,0,2312251.8530827593,193551.1908296618,1842365.473450522,2505803.043912421,125444.62651394652,102632.29168467814,8292.96963077374,0.8181481705258042,0.066108607927114,24.41534728281342,2085510.1991784673,420292.8447339537,loss,0,,,,,,,,,1.5687767900526524,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_0/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,0,9000042,720,185,3.891891891891892,659657.4600000057,964567.4231330879,46224.39663453513,3765.1432980994286,3434.062500000005,1677648.4855657283,0,0,1677648.4855657283,161188.42158408873,1838836.907149817,1838836.907149817,122590.33961068436,112742.43081593922,0,0.9196681498230646,0,16.310069721237973,2713194.122553258,-874357.2154034411,win,0,,,,,,,,,1.4607174769043922,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_0/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,0,9000043,720,148,4.864864864864865,667545.1200000067,857155.3605874171,38993.70318750323,3345.8653941088173,2918.1900000000037,1569958.2391690358,484821.50677131786,0,2054779.7459403537,256928.188449756,1826886.4276187918,2311707.93439011,122999.51700733569,95106.59314025177,6060.268834641471,0.7732273707593471,0.049270671804996086,24.306495039529814,2311477.9959102147,229.93847989523783,loss,0,,,,,,,,,0.928070595022291,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_0/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,0,9000044,720,194,3.711340206185567,658827.1800000054,972876.364899222,46129.56123930787,3797.5768591494607,3556.1625000000054,1685186.845497685,406657.0765536971,0,2091843.9220513823,166298.10980109285,1851484.955298778,2258142.031852475,129859.10158151455,112511.12497392141,5083.213456921216,0.8664092358847597,0.03914406764727542,20.07038888266278,1749991.6922290896,508150.33962338534,loss,0,,,,,,,,,0.7579816798679531,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_0/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,0,9000045,720,173,4.161849710982659,670035.960000008,949073.2784332129,46090.64386525924,3704.6626373623867,3434.0625000000045,1672338.6074358425,331647.7259897878,0,2003986.3334256303,197509.09039364196,1869847.6978294845,2201495.4238192723,125440.6630420947,112416.20454941283,4145.5965748723465,0.8961703631276948,0.033048267398596176,19.583434902853348,2356429.90438643,-154934.48056715773,win,0,,,,,,,,,1.4285815078765154,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_0/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,0,9000046,720,193,3.7305699481865284,607764.9600000062,938400,42156.11155638254,3663.0000000000027,3049.4475000000043,1595033.5190563889,864805.1847353636,0,2459838.7037917525,231441.52905325594,1826475.0481096448,2691280.2328450084,132406.07380064274,102819.78428385982,10810.064809192048,0.7765488495540656,0.08164326982059922,26.174731367020318,1951286.679850844,739993.5529941644,loss,0,,,,,,,,,1.0641072229482234,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_0/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,0,9000047,720,171,4.2105263157894735,689132.4000000079,938399.9999999999,45822.671880347174,3663.000000000005,3434.062500000006,1680452.134380355,237455.9096591057,0,1917908.0440394608,275278.8433947327,1955730.9777750876,2193186.8874341934,128277.74695956499,111762.61434231022,2968.1988707388205,0.8712548901996183,0.023138844741905546,19.623618330158493,1831302.291207332,361884.59622686147,loss,0,,,,,,,,,1.8202470759861171,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_0/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,0,9000048,720,191,3.769633507853403,678338.7600000079,991952.8188454924,47374.95470615812,3872.04089453436,3663.000000000005,1725201.574446193,0,0,1725201.574446193,260314.47241740444,1985516.0468635974,1985516.0468635974,131010.22127700872,115548.67001501992,0,0.8819820994783544,0,17.183374301110558,2588329.1383681437,-602813.0915045463,win,0,,,,,,,,,1.577952593099326,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_0/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,0,9000049,720,230,3.130434782608696,670451.1000000068,936053.9999999998,44807.42198016876,3653.842500000003,3205.125000000004,1658171.4894801753,0,0,1658171.4894801753,192723.03980674417,1850894.5292869194,1850894.5292869194,124881.76991963951,109286.39507358239,0,0.8751188835961196,0,16.936184307668988,1840479.7749794757,10414.754307443742,loss,0,,,,,,,,,1.6144952881149948,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_0/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,0,9000050,720,193,3.7305699481865284,675432.7800000082,1002464.0452357568,49887.082018303765,3913.0709694145153,3891.9375000000055,1735588.915723483,0,0,1735588.915723483,233316.57498849268,1968905.4907119758,1968905.4907119758,132171.66508378548,121675.80980074077,0,0.920589217996223,0,16.181568825687727,2332346.0574296084,-363440.5667176326,win,0,,,,,,,,,1.9275169717147946,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_0/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,0,9000051,720,160,4.5,621464.5800000078,938400,41523.99969313824,3663.000000000005,2976.1875000000055,1608027.767193146,855661.3841283998,0,2463689.1513215457,219589.777554873,1827617.544748019,2683278.9288764186,128981.17360926494,101278.0480320445,10695.767301604994,0.7852157427164977,0.08292502698112136,26.494180930772142,1932977.2340705122,750301.6948059064,loss,0,,,,,,,,,1.7543040551245213,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_0/results.csv
