gate,seed,event_count,override_events,proposed_override_events,mean_head_agreement,early_departures,emitter_to_emitter_legs,episode_vessel_fuel_eur,greedy_episode_vessel_fuel_eur,delta_episode_vessel_fuel_eur,episode_conditioning_eur,greedy_episode_conditioning_eur,delta_episode_conditioning_eur,episode_reconditioning_eur,greedy_episode_reconditioning_eur,delta_episode_reconditioning_eur,episode_loading_eur,greedy_episode_loading_eur,delta_episode_loading_eur,episode_unloading_eur,greedy_episode_unloading_eur,delta_episode_unloading_eur,episode_operating_cost_eur,greedy_episode_operating_cost_eur,delta_episode_operating_cost_eur,episode_vent_penalty_eur,greedy_episode_vent_penalty_eur,delta_episode_vent_penalty_eur,episode_storage_shortfall_penalty_eur,greedy_episode_storage_shortfall_penalty_eur,delta_episode_storage_shortfall_penalty_eur,episode_total_cost_eur,greedy_episode_total_cost_eur,delta_episode_total_cost_eur,terminal_cleanup_operating_cost_eur,greedy_terminal_cleanup_operating_cost_eur,delta_terminal_cleanup_operating_cost_eur,total_cost_eur,greedy_total_cost_eur,delta_total_cost_eur,operating_cost_eur,greedy_operating_cost_eur,delta_operating_cost_eur,vent_penalty_eur,greedy_vent_penalty_eur,delta_vent_penalty_eur,vented_t,greedy_vented_t,delta_vented_t,stored_t,greedy_stored_t,delta_stored_t,unit_cost_eur_per_t,greedy_unit_cost_eur_per_t,delta_unit_cost_eur_per_t
e2_p3_s2,9000031,368,12,320,4.752717391304348,0,0,637239.9000000075,509791.9200000052,127447.98000000225,1055699.9999999998,991296.1028016104,64403.8971983894,49200.07289728193,46932.58187229298,2267.4910249889435,4120.875000000004,3869.4774345292985,251.3975654707051,3687.420000000005,3507.322500000005,180.09749999999985,1749948.2678972892,1555397.4046084378,194550.86328885145,32115.38733552675,499268.9184761926,-467153.5311406658,0.0,0.0,0.0,1782063.655232816,2054666.3230846303,-272602.6678518143,208039.14068575462,238351.0279126895,-30311.887226934865,1990102.7959185706,2293017.35099732,-302914.5550787493,1957987.4085830438,1793748.4325211272,164238.97606191668,32115.38733552675,499268.9184761926,-467153.5311406658,401.44234169408435,6240.861480952415,-5839.419139258331,120000.17779824862,114469.71188364139,5530.465914607237,16.58416539402507,20.03165128368782,-3.447485889662751
e2_p3_s2,9000032,521,10,458,4.744721689059501,1,0,508546.50000000466,523906.68000000407,-15360.179999999411,887757.5638795345,872609.8901637925,15147.673715741956,42493.425935413434,41249.47812830116,1243.9478071122721,3465.319646729256,3406.191419085648,59.12822764360817,3257.9649459171383,3205.125000000004,52.83994591713417,1445520.7744075991,1444377.3647111836,1143.4096964155324,0.0,147597.08007642228,-147597.08007642228,0.0,0.0,0.0,1445520.7744075991,1591974.444787606,-146453.67038000678,181747.84545498944,174236.81051761188,7511.034937377553,1627268.6198625886,1766211.2553052178,-138942.63544262922,1627268.6198625886,1618614.1752287955,8654.444633793086,0.0,147597.08007642228,-147597.08007642228,0.0,1844.963500955279,-1844.963500955279,103642.5022814962,100608.4832397591,3034.019041737105,15.700784755687174,17.555291546302083,-1.8545067906149093
e2_p3_s2,9000033,430,12,377,4.818604651162791,0,1,557948.1600000067,533870.0400000046,24078.12000000209,965856.4937035228,932749.1859035201,33107.307800002745,46543.463979281056,43105.35594725522,3438.1080320258334,3770.175124079289,3640.942314540279,129.2328095390103,3740.4000857990018,3205.125000000006,535.2750857989959,1577858.6928926886,1516570.64916532,61288.04372736858,0.0,383151.50941582996,-383151.50941582996,0.0,0.0,0.0,1577858.6928926886,1899722.15858115,-321863.46568846144,203318.3361502688,207876.53585432417,-4558.199704055383,1781177.0290429574,2107598.694435474,-326421.66539251665,1781177.0290429574,1724447.1850196442,56729.84402331314,0.0,383151.50941582996,-383151.50941582996,0.0,4789.393867697877,-4789.393867697877,113520.64385190504,105135.0145055005,8385.629346404545,15.690335859675153,20.04659155989566,-4.3562557002205065
e2_p3_s2,9000034,456,12,410,4.666666666666667,0,0,550475.6400000054,508546.50000000285,41929.14000000252,965096.0631696224,916455.4202540746,48640.642915547825,44885.52891603153,42937.94541789649,1947.5834981350417,3767.206819469662,3577.340371260317,189.86644820934498,3339.5224754091028,3205.125000000005,134.39747540909775,1567563.961380538,1474722.3310432343,92841.63033730374,0.0,262004.67944717887,-262004.67944717887,0.0,0.0,0.0,1567563.961380538,1736727.0104904133,-169163.04910987522,163428.0989834697,199225.9755994933,-35797.8766160236,1730992.0603640077,1935952.9860899067,-204960.92572589894,1730992.0603640077,1673948.3066427277,57043.75372128002,0.0,262004.67944717887,-262004.67944717887,0.0,3275.0584930897367,-3275.0584930897367,109476.8997951989,104726.69614121088,4750.203653988021,15.811482272536185,18.485763968716398,-2.6742816961802127
e2_p3_s2,9000035,475,11,384,4.677894736842105,3,1,544248.5400000035,484053.24000000494,60195.29999999859,896093.3499332081,884710.3299529921,11383.019980215933,43647.163624241904,44725.083455352586,-1077.9198311106811,3497.8579931855766,3453.4249132755917,44.433079909984826,3236.8679214067342,3205.125000000004,31.742921406730147,1490723.7794720458,1420147.2033216252,70576.57615042059,0.0,282922.74237956875,-282922.74237956875,0.0,0.0,0.0,1490723.7794720458,1703069.945701194,-212346.16622914816,213749.13314355057,181939.4867516455,31809.64639190506,1704472.9126155963,1885009.4324528396,-180536.51983724325,1704472.9126155963,1602086.6900732708,102386.2225423255,0.0,282922.74237956875,-282922.74237956875,0.0,3536.5342797446087,-3536.5342797446087,106456.4966444924,109085.56940329901,-2629.0727588066075,16.01098069484309,17.280098942178068,-1.2691182473349762
e2_p3_s2,9000036,317,9,298,4.798107255520505,0,2,646372.9800000042,508131.36000000505,138241.61999999912,879750.0000000001,717852.1628473271,161897.83715267305,39614.41361586549,33266.2698997174,6348.143716148086,3434.062500000002,2802.1019528023844,631.9605471976174,2942.6100000000038,2435.8950000000013,506.7150000000024,1572114.0661158697,1264487.7896998518,307626.2764160179,866849.3077026384,2055838.1571652698,-1188988.8494626314,0.0,0.0,0.0,2438963.3738185083,3320325.946865122,-881362.5730466135,190938.48128611254,213435.5826975821,-22497.10141146957,2629901.855104621,3533761.529562704,-903859.6744580828,1763052.5474019821,1477923.372397434,285129.17500454816,866849.3077026384,2055838.1571652698,-1188988.8494626314,10835.61634628298,25697.976964565867,-14862.360618282886,96620.52101430595,81137.24365784733,15483.277356458624,27.218874701733693,43.552891006064264,-16.33401630433057
e2_p3_s2,9000037,360,11,289,4.663888888888889,0,1,606934.6800000048,495677.16000000644,111257.51999999839,1012611.1879085087,985460.3769294086,27150.81097910006,46785.69226412099,46558.290197615104,227.40206650588516,3952.6798607298274,3846.6979547020733,105.98190602775412,3507.014477973643,3434.0625000000045,72.95197797363835,1673791.254511338,1534976.587581732,138814.66692960588,0.0,341708.7052254426,-341708.7052254426,0.0,0.0,0.0,1673791.254511338,1876685.2928071746,-202894.03829583665,136224.06296358092,123800.62038750286,12423.442576078058,1810015.317474919,2000485.9131946776,-190470.59571975865,1810015.317474919,1658777.207969235,151238.10950568388,0.0,341708.7052254426,-341708.7052254426,0.0,4271.358815318033,-4271.358815318033,114111.44454663643,113556.80536003655,554.6391865998739,15.861821087850485,17.6166096505802,-1.7547885627297166
e2_p3_s2,9000038,365,12,311,4.745205479452054,0,2,594480.4800000053,532209.4800000057,62270.99999999965,1041773.7651411408,934722.6242499,107051.1408912408,47193.94968274027,47193.94968274025,2.1827872842550278e-11,4066.5146011423703,3648.6455377529687,417.8690633894016,3434.0625000000045,3434.062500000004,4.547473508864641e-13,1690948.7719250289,1521208.761970399,169740.00995462993,0.0,192712.67507384662,-192712.67507384662,0.0,0.0,0.0,1690948.7719250289,1713921.4370442457,-22972.665119216777,132992.66403801335,206374.53368219113,-73381.86964417779,1823941.4359630423,1920295.9707264367,-96354.53476339439,1823941.4359630423,1727583.29565259,96358.14031045232,0.0,192712.67507384662,-192712.67507384662,0.0,2408.9084384230837,-2408.9084384230837,115107.19434814696,115107.19434814701,-4.3655745685100555e-11,15.845590245614433,16.68267549740126,-0.8370852517868261
e2_p3_s2,9000039,429,12,400,4.876456876456876,1,3,609010.3800000065,500658.8400000053,108351.5400000012,932790.754124313,812662.8487139633,120127.90541034972,44287.31142380905,36832.2939580883,7455.017465720746,3641.104574123362,3172.190979155211,468.91359496815085,3402.1504937258374,2747.2500000000027,654.9004937258346,1593131.7006159779,1356073.4236512124,237058.2769647655,183609.00135070103,751527.0306649255,-567918.0293142244,0.0,0.0,0.0,1776740.701966679,2107600.454316138,-330859.75234945887,265926.4564813164,329963.2737352864,-64036.81725396996,2042667.1584479953,2437563.728051424,-394896.5696034287,1859058.1570972942,1686036.6973864988,173021.45971079543,183609.00135070103,751527.0306649255,-567918.0293142244,2295.1125168837634,9394.08788331157,-7098.975366427806,108017.83274099785,89834.86331241042,18182.96942858743,18.910462343248874,27.13382798362517,-8.223365640376297
e2_p3_s2,9000040,388,11,324,4.752577319587629,0,1,575384.0400000067,419291.40000000526,156092.6400000014,938400.0,869010.670625592,69389.329374408,46024.48744393399,40082.84435868473,5941.643085249263,3663.000000000002,3392.142035913834,270.8579640861676,3639.2705586468783,2976.1875000000036,663.0830586468746,1567110.7980025874,1334753.2445201958,232357.55348239164,78478.65720887468,1093209.2613003359,-1014730.6040914612,0.0,0.0,0.0,1645589.455211462,2427962.5058205314,-782373.0506090694,204852.35707491738,189236.97336836957,15615.383706547815,1850441.8122863793,2617199.479188901,-766757.6669025216,1771963.1550775047,1523990.2178885653,247972.93718893942,78478.65720887468,1093209.2613003359,-1014730.6040914612,980.9832151109334,13665.115766254208,-12684.132551143275,112254.84742422923,97763.03502118237,14491.81240304686,16.48429314854672,26.770849315611272,-10.286556167064553
