gate,seed,event_count,override_events,proposed_override_events,mean_head_agreement,early_departures,emitter_to_emitter_legs,episode_vessel_fuel_eur,greedy_episode_vessel_fuel_eur,delta_episode_vessel_fuel_eur,episode_conditioning_eur,greedy_episode_conditioning_eur,delta_episode_conditioning_eur,episode_reconditioning_eur,greedy_episode_reconditioning_eur,delta_episode_reconditioning_eur,episode_loading_eur,greedy_episode_loading_eur,delta_episode_loading_eur,episode_unloading_eur,greedy_episode_unloading_eur,delta_episode_unloading_eur,episode_operating_cost_eur,greedy_episode_operating_cost_eur,delta_episode_operating_cost_eur,episode_vent_penalty_eur,greedy_episode_vent_penalty_eur,delta_episode_vent_penalty_eur,episode_storage_shortfall_penalty_eur,greedy_episode_storage_shortfall_penalty_eur,delta_episode_storage_shortfall_penalty_eur,episode_total_cost_eur,greedy_episode_total_cost_eur,delta_episode_total_cost_eur,terminal_cleanup_operating_cost_eur,greedy_terminal_cleanup_operating_cost_eur,delta_terminal_cleanup_operating_cost_eur,total_cost_eur,greedy_total_cost_eur,delta_total_cost_eur,operating_cost_eur,greedy_operating_cost_eur,delta_operating_cost_eur,vent_penalty_eur,greedy_vent_penalty_eur,delta_vent_penalty_eur,vented_t,greedy_vented_t,delta_vented_t,stored_t,greedy_stored_t,delta_stored_t,unit_cost_eur_per_t,greedy_unit_cost_eur_per_t,delta_unit_cost_eur_per_t
e2_p1_s0,9000031,447,12,392,4.760626398210291,1,1,594065.3400000077,509791.9200000052,84273.42000000243,1057268.7700318566,991296.1028016104,65972.66723024624,51599.53611013638,46932.58187229298,4666.954237843398,4126.998619593668,3869.4774345292985,257.52118506436955,3846.5889561349754,3507.322500000005,339.2664561349702,1710907.233717729,1555397.4046084378,155509.8291092913,0.0,499268.9184761926,-499268.9184761926,0.0,0.0,0.0,1710907.233717729,2054666.3230846303,-343759.0893669012,201006.89339048867,238351.0279126895,-37344.134522200824,1911914.1271082177,2293017.35099732,-381103.2238891022,1911914.1271082177,1793748.4325211272,118165.69458709052,0.0,499268.9184761926,-499268.9184761926,0.0,6240.861480952415,-6240.861480952415,125852.52709789378,114469.71188364139,11382.81521425239,15.191702313780672,20.03165128368782,-4.83994896990715
e2_p1_s0,9000032,417,12,340,4.743405275779376,0,1,568741.8000000058,523906.68000000407,44835.12000000168,934565.5477031835,872609.8901637925,61955.65753939096,40506.8470906696,41249.47812830116,-742.6310376315596,3648.032396884874,3406.191419085648,241.84097779922604,2976.1875000000036,3205.125000000004,-228.93750000000045,1550438.4146907437,1444377.3647111836,106061.04997956008,5084.663286417372,147597.08007642228,-142512.4167900049,0.0,0.0,0.0,1555523.077977161,1591974.444787606,-36451.366810444975,150198.16020294628,174236.81051761188,-24038.650314665603,1705721.2381801072,1766211.2553052178,-60490.01712511061,1700636.57489369,1618614.1752287955,82022.39966489444,5084.663286417372,147597.08007642228,-142512.4167900049,63.558291080217145,1844.963500955279,-1781.4052098750617,98797.1880260236,100608.4832397591,-1811.2952137354878,17.26487638221862,17.555291546302083,-0.2904151640834627
e2_p1_s0,9000033,455,12,406,4.7736263736263735,0,1,549230.2200000073,533870.0400000046,15360.180000002729,965856.4937035228,932749.1859035201,33107.307800002745,41586.899915793525,43105.35594725522,-1518.4560314616974,3770.1751240792914,3640.942314540279,129.23280953901258,3107.7826240792924,3205.125000000006,-97.3423759207135,1563551.5713674822,1516570.64916532,46980.92220216221,55543.50842908204,383151.50941582996,-327608.0009867479,0.0,0.0,0.0,1619095.0797965643,1899722.15858115,-280627.0787845857,229304.91260643318,207876.53585432417,21428.376752109005,1848399.9924029976,2107598.694435474,-259198.70203247643,1792856.4839739155,1724447.1850196442,68409.29895427125,55543.50842908204,383151.50941582996,-327608.0009867479,694.2938553635255,4789.393867697877,-4095.1000123343515,101431.46320925253,105135.0145055005,-3703.5512962479697,18.22314234578041,20.04659155989566,-1.82344921411525
e2_p1_s0,9000034,384,12,324,4.716145833333333,0,1,572478.0600000051,508546.50000000285,63931.56000000221,943800.7534984171,916455.4202540746,27345.333244342473,42707.51369042686,42937.94541789649,-230.43172746962955,3684.081585746704,3577.340371260317,106.74121448638698,3177.3665857467026,3205.125000000005,-27.758414253302362,1565847.7753603423,1474722.3310432343,91125.44431710802,163365.14078710758,262004.67944717887,-98639.5386600713,0.0,0.0,0.0,1729212.91614745,1736727.0104904133,-7514.094342963304,184330.60812151444,199225.9755994933,-14895.36747797887,1913543.5242689643,1935952.9860899067,-22409.46182094235,1750178.383481857,1673948.3066427277,76230.07683912921,163365.14078710758,262004.67944717887,-98639.5386600713,2042.0642598388447,3275.0584930897367,-1232.994233250892,104164.66753762649,104726.69614121088,-562.0286035843892,18.37037039049495,18.485763968716398,-0.1153935782214468
e2_p1_s0,9000035,504,12,417,4.75,2,2,524321.8200000058,484053.24000000494,40268.58000000083,887356.209499198,884710.3299529921,2645.8795462058624,44328.76060645566,44725.083455352586,-396.3228488969253,3463.7529788955344,3453.4249132755917,10.328065619942663,3175.6182805790813,3205.125000000004,-29.506719420922764,1462646.1613651342,1420147.2033216252,42498.95804350893,0.0,282922.74237956875,-282922.74237956875,0.0,0.0,0.0,1462646.1613651342,1703069.945701194,-240423.78433605982,228542.27124602566,181939.4867516455,46602.78449438015,1691188.4326111597,1885009.4324528396,-193820.99984167982,1691188.4326111597,1602086.6900732708,89101.74253788893,0.0,282922.74237956875,-282922.74237956875,0.0,3536.5342797446087,-3536.5342797446087,108118.92830842853,109085.56940329901,-966.641094870487,15.641927450360432,17.280098942178068,-1.6381714918176353
e2_p1_s0,9000036,276,12,237,4.742753623188406,0,3,640145.8800000051,508131.36000000505,132014.52000000008,815657.0587515159,717852.1628473271,97804.89590418886,40587.00962093981,33266.2698997174,7320.73972122241,3183.8787363670144,2802.1019528023844,381.77678356463,2976.187500000004,2435.8950000000013,540.2925000000027,1502550.014608828,1264487.7896998518,238062.22490897612,916754.0987229147,2055838.1571652698,-1139084.0584423551,0.0,0.0,0.0,2419304.1133317426,3320325.946865122,-901021.8335333792,242046.01382314778,213435.5826975821,28610.431125565665,2661350.1271548904,3533761.529562704,-872411.4024078134,1744596.0284319757,1477923.372397434,266672.6560345418,916754.0987229147,2055838.1571652698,-1139084.0584423551,11459.426234036431,25697.976964565867,-14238.550730529436,98992.70639253609,81137.24365784733,17855.462734688757,26.884305158824837,43.552891006064264,-16.668585847239427
e2_p1_s0,9000037,434,12,356,4.723502304147465,2,1,579535.4400000056,495677.16000000644,83858.27999999921,1017546.7078732757,985460.3769294086,32086.3309438671,48000.415396065975,46558.290197615104,1442.1251984508708,3971.945429390252,3846.6979547020733,125.2474746881785,3503.200932133059,3434.0625000000045,69.13843213305427,1652557.7096308707,1534976.587581732,117581.12204913865,0.0,341708.7052254426,-341708.7052254426,0.0,0.0,0.0,1652557.7096308707,1876685.2928071746,-224127.5831763039,151230.5078428424,123800.62038750286,27429.887455339544,1803788.2174737132,2000485.9131946776,-196697.69572096434,1803788.2174737132,1658777.207969235,145011.0095044782,0.0,341708.7052254426,-341708.7052254426,0.0,4271.358815318033,-4271.358815318033,117074.18389284378,113556.80536003655,3517.3785328072263,15.407224355496624,17.6166096505802,-2.209385295083578
e2_p1_s0,9000038,447,12,369,4.756152125279642,0,2,587838.2400000066,532209.4800000057,55628.76000000094,1029288.8861175335,934722.6242499,94566.26186763356,46931.5040076039,47193.94968274025,-262.44567513634684,4017.780466590503,3648.6455377529687,369.13492883753406,3559.9054665905055,3434.062500000004,125.84296659050142,1671636.316058325,1521208.761970399,150427.55408792617,0.0,192712.67507384662,-192712.67507384662,0.0,0.0,0.0,1671636.316058325,1713921.4370442457,-42285.12098592054,178458.93990244486,206374.53368219113,-27915.59377974627,1850095.25596077,1920295.9707264367,-70200.71476566675,1850095.25596077,1727583.29565259,122511.96030817996,0.0,192712.67507384662,-192712.67507384662,0.0,2408.9084384230837,-2408.9084384230837,114467.08294537543,115107.19434814701,-640.1114027715812,16.162683702210266,16.68267549740126,-0.5199917951909931
e2_p1_s0,9000039,406,12,362,4.719211822660099,0,3,604443.8400000065,500658.8400000053,103785.00000000116,997050.0,812662.8487139633,184387.1512860367,46734.57485267644,36832.2939580883,9902.280894588133,3891.937500000007,3172.190979155211,719.7465208447957,3653.842500000005,2747.2500000000027,906.5925000000025,1655774.1948526828,1356073.4236512124,299700.7712014704,0.0,751527.0306649255,-751527.0306649255,0.0,0.0,0.0,1655774.1948526828,2107600.454316138,-451826.25946345506,187856.2348762588,329963.2737352864,-142107.03885902758,1843630.4297289415,2437563.728051424,-593933.2983224825,1843630.4297289415,1686036.6973864988,157593.73234244273,0.0,751527.0306649255,-751527.0306649255,0.0,9394.08788331157,-9394.08788331157,113986.76793335722,89834.86331241042,24151.904620946792,16.17407408908047,27.13382798362517,-10.9597538945447
e2_p1_s0,9000040,432,12,381,4.828703703703703,0,2,559193.5800000055,419291.40000000526,139902.18000000028,982192.0000000009,869010.670625592,113181.32937440893,43165.7121271373,40082.84435868473,3082.8677684525755,3833.940000000001,3392.142035913834,441.79796408616676,3147.1275000000046,2976.1875000000036,170.94000000000096,1591532.3596271437,1334753.2445201958,256779.11510694795,0.0,1093209.2613003359,-1093209.2613003359,0.0,0.0,0.0,1591532.3596271437,2427962.5058205314,-836430.1461933877,206830.33633249262,189236.97336836957,17593.36296412305,1798362.6959596362,2617199.479188901,-818836.7832292647,1798362.6959596362,1523990.2178885653,274372.478071071,0.0,1093209.2613003359,-1093209.2613003359,0.0,13665.115766254208,-13665.115766254208,105282.22470033483,97763.03502118237,7519.189679152463,17.081351586920988,26.770849315611272,-9.689497728690284
