gate,seed,event_count,override_events,proposed_override_events,mean_head_agreement,early_departures,emitter_to_emitter_legs,episode_vessel_fuel_eur,greedy_episode_vessel_fuel_eur,delta_episode_vessel_fuel_eur,episode_conditioning_eur,greedy_episode_conditioning_eur,delta_episode_conditioning_eur,episode_reconditioning_eur,greedy_episode_reconditioning_eur,delta_episode_reconditioning_eur,episode_loading_eur,greedy_episode_loading_eur,delta_episode_loading_eur,episode_unloading_eur,greedy_episode_unloading_eur,delta_episode_unloading_eur,episode_operating_cost_eur,greedy_episode_operating_cost_eur,delta_episode_operating_cost_eur,episode_vent_penalty_eur,greedy_episode_vent_penalty_eur,delta_episode_vent_penalty_eur,episode_storage_shortfall_penalty_eur,greedy_episode_storage_shortfall_penalty_eur,delta_episode_storage_shortfall_penalty_eur,episode_total_cost_eur,greedy_episode_total_cost_eur,delta_episode_total_cost_eur,terminal_cleanup_operating_cost_eur,greedy_terminal_cleanup_operating_cost_eur,delta_terminal_cleanup_operating_cost_eur,total_cost_eur,greedy_total_cost_eur,delta_total_cost_eur,operating_cost_eur,greedy_operating_cost_eur,delta_operating_cost_eur,vent_penalty_eur,greedy_vent_penalty_eur,delta_vent_penalty_eur,vented_t,greedy_vented_t,delta_vented_t,stored_t,greedy_stored_t,delta_stored_t,unit_cost_eur_per_t,greedy_unit_cost_eur_per_t,delta_unit_cost_eur_per_t
e2_p3_s0,9000031,377,11,303,4.779840848806366,0,2,607349.8200000062,509791.9200000052,97557.90000000101,1037243.0620144971,991296.1028016104,45946.95921288675,49169.59914415608,46932.58187229298,2237.017271863093,4048.8292158558224,3869.4774345292985,179.3517813265239,3659.7235944600293,3507.322500000005,152.40109446002407,1701471.033968975,1555397.4046084378,146073.62936053728,181662.89387959344,499268.9184761926,-317606.02459659916,0.0,0.0,0.0,1883133.9278485684,2054666.3230846303,-171532.3952360619,237696.4314363479,238351.0279126895,-654.5964763415977,2120830.3592849164,2293017.35099732,-172186.99171240348,1939167.465405323,1793748.4325211272,145419.0328841959,181662.89387959344,499268.9184761926,-317606.02459659916,2270.7861734949174,6240.861480952415,-3970.0753074574977,119925.85157111242,114469.71188364139,5456.1396874710335,17.684513651565176,20.03165128368782,-2.347137632122646
e2_p3_s0,9000032,411,11,351,4.793187347931873,0,1,577874.8800000051,523906.68000000407,53968.20000000106,868561.1733640662,872609.8901637925,-4048.7167997263605,41886.92132452586,41249.47812830116,637.4431962246963,3390.3874446212485,3406.191419085648,-15.803974464399289,3196.7451318603244,3205.125000000004,-8.37986813967973,1494910.1072650787,1444377.3647111836,50532.74255389511,0.0,147597.08007642228,-147597.08007642228,0.0,0.0,0.0,1494910.1072650787,1591974.444787606,-97064.3375225272,234898.09259763628,174236.81051761188,60661.28208002439,1729808.1998627149,1766211.2553052178,-36403.055442502955,1729808.1998627149,1618614.1752287955,111194.02463391935,0.0,147597.08007642228,-147597.08007642228,0.0,1844.963500955279,-1844.963500955279,102163.222742746,100608.4832397591,1554.7395029869076,16.93180925016912,17.555291546302083,-0.6234822961329627
e2_p3_s0,9000033,472,12,431,4.838983050847458,0,2,541757.7000000067,533870.0400000046,7887.660000002128,965970.1392151997,932749.1859035201,33220.95331167965,45274.55995310932,43105.35594725522,2169.204005854095,3770.618733957032,3640.942314540279,129.6764194167531,3366.6248836065806,3205.125000000006,161.4998836065747,1560139.6427858793,1516570.64916532,43568.99362055934,30297.228352951137,383151.50941582996,-352854.28106287884,0.0,0.0,0.0,1590436.8711388304,1899722.15858115,-309285.28744231956,195895.01831875314,207876.53585432417,-11981.517535571038,1786331.8894575837,2107598.694435474,-321266.80497789034,1756034.6611046325,1724447.1850196442,31587.47608498833,30297.228352951137,383151.50941582996,-352854.28106287884,378.7153544118892,4789.393867697877,-4410.678513285988,110425.75598319346,105135.0145055005,5290.741477692965,16.176768486234852,20.04659155989566,-3.8698230736608075
e2_p3_s0,9000034,490,12,420,4.673469387755102,0,1,506885.9400000049,508546.50000000285,-1660.5599999979604,958818.819010568,916455.4202540746,42363.39875649335,42905.36458822178,42937.94541789649,-32.580829674705456,3742.703893899951,3577.340371260317,165.36352263963363,3192.096826369118,3205.125000000005,-13.028173630887068,1515544.9243190638,1474722.3310432343,40822.59327582945,0.0,262004.67944717887,-262004.67944717887,0.0,0.0,0.0,1515544.9243190638,1736727.0104904133,-221182.0861713495,197180.9760435886,199225.9755994933,-2044.9995559047093,1712725.9003626523,1935952.9860899067,-223227.0857272544,1712725.9003626523,1673948.3066427277,38777.59371992457,0.0,262004.67944717887,-262004.67944717887,0.0,3275.0584930897367,-3275.0584930897367,104647.23070297998,104726.69614121088,-79.4654382308945,16.366662441587955,18.485763968716398,-2.119101527128443
e2_p3_s0,9000035,497,11,447,4.754527162977867,2,3,534285.1800000056,484053.24000000494,50231.9400000007,893603.6375867149,884710.3299529921,8893.307633722783,42148.597313746235,44725.083455352586,-2576.4861416063504,3488.139518840731,3453.4249132755917,34.71460556513921,3148.3212352665287,3205.125000000004,-56.80376473347542,1476673.875654574,1420147.2033216252,56526.67233294877,17295.421772548383,282922.74237956875,-265627.32060702035,0.0,0.0,0.0,1493969.2974271225,1703069.945701194,-209100.64827407151,228912.5518754256,181939.4867516455,46973.06512378008,1722881.849302548,1885009.4324528396,-162127.58315029158,1705586.4275299995,1602086.6900732708,103499.7374567287,17295.421772548383,282922.74237956875,-265627.32060702035,216.19277215685477,3536.5342797446087,-3320.3415075877538,102801.45686279556,109085.56940329901,-6284.1125405034545,16.759313553328337,17.280098942178068,-0.5207853888497311
e2_p3_s0,9000036,291,12,269,4.86254295532646,0,1,637239.9000000056,508131.36000000505,129108.54000000056,800473.6692755534,717852.1628473271,82621.50642822636,38319.67437514202,33266.2698997174,5053.404475424621,3124.61109394326,2802.1019528023844,322.5091411408757,2747.2500000000023,2435.8950000000013,311.3550000000009,1481905.1047446441,1264487.7896998518,217417.31504479237,1059275.184077463,2055838.1571652698,-996562.9730878067,0.0,0.0,0.0,2541180.288822107,3320325.946865122,-779145.6580430148,260789.64563309067,213435.5826975821,47354.062935508555,2801969.934455198,3533761.529562704,-731791.595107506,1742694.750377735,1477923.372397434,264771.3779803009,1059275.184077463,2055838.1571652698,-996562.9730878067,13240.93980096829,25697.976964565867,-12457.037163597577,93462.62042717563,81137.24365784733,12325.3767693283,29.979578163426755,43.552891006064264,-13.57331284263751
e2_p3_s0,9000037,366,11,306,4.748633879781421,0,1,582856.560000005,495677.16000000644,87179.39999999851,1015089.9761023693,985460.3769294086,29629.599172960618,46527.42737816474,46558.290197615104,-30.862819450361712,3962.3556931617463,3846.6979547020733,115.65773845967306,3535.357951846064,3434.0625000000045,101.29545184605968,1651971.6771255466,1534976.587581732,116995.08954381454,0.0,341708.7052254426,-341708.7052254426,0.0,0.0,0.0,1651971.6771255466,1876685.2928071746,-224713.615681628,173403.82034837897,123800.62038750286,49603.19996087611,1825375.4974739256,2000485.9131946776,-175110.41572075197,1825375.4974739256,1658777.207969235,166598.28950469056,0.0,341708.7052254426,-341708.7052254426,0.0,4271.358815318033,-4271.358815318033,113481.53019064576,113556.80536003655,-75.27516939079214,16.085221043524406,17.6166096505802,-1.5313886070557956
e2_p3_s0,9000038,382,12,318,4.7513089005235605,1,3,626446.2600000068,532209.4800000057,94236.78000000108,1002804.7813024949,934722.6242499,68082.15705259494,47495.67095307562,47193.94968274025,301.72127033537254,3914.401016529242,3648.6455377529687,265.7554787762733,3456.526016529243,3434.062500000004,22.46351652923886,1684117.6392886357,1521208.761970399,162908.87731823674,0.0,192712.67507384662,-192712.67507384662,0.0,0.0,0.0,1684117.6392886357,1713921.4370442457,-29803.797755609965,191301.15667394447,206374.53368219113,-15073.377008246665,1875418.7959625802,1920295.9707264367,-44877.174763856456,1875418.7959625802,1727583.29565259,147835.50030999025,0.0,192712.67507384662,-192712.67507384662,0.0,2408.9084384230837,-2408.9084384230837,115843.09988555037,115107.19434814701,735.9055374033633,16.18930085447851,16.68267549740126,-0.493374642922749
e2_p3_s0,9000039,523,12,500,4.881453154875717,1,2,540512.2800000056,500658.8400000053,39853.44000000029,968853.4088032489,812662.8487139633,156190.5600892856,43914.72753657774,36832.2939580883,7082.433578489436,3781.873440373295,3172.190979155211,609.682461218084,3343.794048463061,2747.2500000000027,596.5440484630581,1560406.0838286686,1356073.4236512124,204332.66017745622,0.0,751527.0306649255,-751527.0306649255,0.0,0.0,0.0,1560406.0838286686,2107600.454316138,-547194.3704874692,242540.62590243825,329963.2737352864,-87422.64783284813,1802946.7097311069,2437563.728051424,-634617.0183203171,1802946.7097311069,1686036.6973864988,116910.01234460808,0.0,751527.0306649255,-751527.0306649255,0.0,9394.08788331157,-9394.08788331157,107109.09155262874,89834.86331241042,17274.22824021832,16.832807407812037,27.13382798362517,-10.301020575813133
e2_p3_s0,9000040,467,11,412,4.811563169164883,1,6,537191.160000006,419291.40000000526,117899.76000000071,964466.3302147919,869010.670625592,95455.65958919993,46547.13477025829,40082.84435868473,6464.2904115735655,3764.7486866760305,3392.142035913834,372.6066507621963,3398.87853946651,2976.1875000000036,422.6910394665065,1555368.252211199,1334753.2445201958,220615.00769100315,0.0,1093209.2613003359,-1093209.2613003359,0.0,0.0,0.0,1555368.252211199,2427962.5058205314,-872594.2536093325,181138.5837517581,189236.97336836957,-8098.389616611472,1736506.835962957,2617199.479188901,-880692.6432259439,1736506.835962957,1523990.2178885653,212516.61807439174,0.0,1093209.2613003359,-1093209.2613003359,0.0,13665.115766254208,-13665.115766254208,113529.59700062993,97763.03502118237,15766.561979447564,15.295631111535803,26.770849315611272,-11.47521820407547
