#{"t_start": 1785272198.006851, "env_id": "None"}
r,l,t
-6.145919,720,3041.277479
-5.409202,720,3049.069845
-5.742328,720,3058.445449
-6.526019,720,3067.957981
-5.72383,720,3077.182596
-5.365089,720,3086.316074
-5.848887,720,3093.942147
-5.387221,720,3103.270808
-7.198627,720,3112.178455
-5.39284,720,3121.492074
-5.641674,720,3130.811892
-5.29961,720,3138.377014
-6.017071,720,3147.331452
-6.628595,720,3156.332076
-6.052141,720,3165.433904
-6.766348,720,3174.409551
-6.263364,720,3183.331039
-7.887399,720,3190.766349
-6.99713,720,3199.725243
-6.244087,720,3208.997965
-5.96913,720,3218.026561
-7.943238,720,3227.232293
-7.220595,720,3234.357495
-7.014699,720,3243.403447
-6.938466,720,3252.145114
-7.459756,720,3260.94848
-6.702064,720,3269.839057
-6.244777,720,3277.190549
-6.726525,720,3286.214644
-6.928316,720,3295.017851
-7.150356,720,3303.976675
-7.998146,720,3312.789599
-6.323271,720,3321.787281
-5.729687,720,3329.402989
-4.915839,720,3338.502625
-6.489195,720,3347.439636
-6.032072,720,3356.677372
-6.072435,720,3366.066903
-5.852307,720,3373.788906
-6.229321,720,3382.775913
-5.648765,720,3392.180952
-6.551048,720,3401.306228
-6.327989,720,3410.279074
-7.655262,720,3417.483611
-7.787177,720,3426.29445
-6.964595,720,3435.308565
-5.718782,720,3444.330705
-6.164183,720,3453.447981
-6.536692,720,3462.251472
-6.076039,720,3469.648348
-4.847991,720,3479.135645
-6.187819,720,3488.301553
-5.852387,720,3497.522913
-6.606923,720,3506.615994
-6.994728,720,3513.887025
-6.657968,720,3522.792562
-7.283011,720,3531.62602
-7.204722,720,3540.765926
-5.785017,720,3549.960846
-5.746937,720,3557.313643
-6.118573,720,3566.257461
-5.197965,720,3575.300096
-6.18611,720,3584.247516
-6.264936,720,3593.126314
-6.431243,720,3602.311275
-7.087314,720,3609.825579
-6.148392,720,3618.754261
-7.103578,720,3627.969318
-5.940848,720,3636.910942
-6.328252,720,3645.871672
-5.981717,720,3653.233452
-6.695707,720,3662.525609
-5.089567,720,3671.589356
-6.432539,720,3680.597651
-6.118785,720,3689.73
-5.978449,720,3697.240017
-5.047952,720,3706.552557
-6.599172,720,3715.7296
-4.910221,720,3724.85877
-7.660964,720,3734.208287
-5.101874,720,3742.998639
-6.44684,720,3750.711789
-6.022295,720,3759.889092
-6.409626,720,3769.078072
-5.472312,720,3778.3715
-6.542562,720,3787.627604
-5.738159,720,3795.012332
-4.651999,720,3803.980372
-6.183717,720,3812.928484
-6.555552,720,3821.871961
-6.904719,720,3830.707352
-5.956331,720,3838.117527
-5.843333,720,3847.019836
-7.220117,720,3856.059063
-7.83265,720,3864.977536
-7.387291,720,3873.980476
-5.807056,720,3882.885041
-6.467093,720,3890.180577
-6.331889,720,3899.002947
-5.929,720,3907.777347
-5.728489,720,3917.069366
-4.582946,720,3926.181704
-5.88306,720,3933.970276
-6.501595,720,3943.434391
-6.013639,720,3952.666834
-7.56268,720,3961.806321
-6.050367,720,3970.638981
-6.33126,720,3978.091603
-5.095371,720,3987.173531
-5.407104,720,3996.181346
-6.050744,720,4005.223702
-5.854468,720,4014.505378
-6.055843,720,4023.857683
-5.610651,720,4031.656462
-6.338915,720,4040.930041
-6.373907,720,4050.106465
-5.596417,720,4059.031437
-6.426889,720,4068.089089
-6.955658,720,4075.522413
-6.42586,720,4084.55675
-8.135762,720,4093.696242
-7.341038,720,4102.822824
-6.601231,720,4111.694949
-5.825225,720,4118.92313
-6.548211,720,4127.733645
-6.724202,720,4136.585692
-7.083593,720,4145.567786
-6.461243,720,4154.617216
-6.280353,720,4163.49679
-7.019582,720,4170.892965
-6.426693,720,4179.919374
-6.028196,720,4188.984202
-7.722413,720,4198.382021
-6.30915,720,4207.916229
-5.968722,720,4215.677825
-5.911278,720,4224.54678
-5.710923,720,4233.652972
-4.556034,720,4243.079633
-5.520175,720,4252.241151
-5.702543,720,4259.703598
-3.642586,720,4269.193452
-6.022679,720,4278.462321
-4.965163,720,4287.847044
-4.615604,720,4297.331772
-5.443376,720,4306.581963
-5.865842,720,4314.080849
-4.429282,720,4323.290429
-5.783402,720,4332.506817
-4.462238,720,4341.891784
-6.560584,720,4351.238621
-5.849342,720,4359.084802
-6.056862,720,4368.421566
-5.044927,720,4377.745191
-6.611544,720,4386.933939
-4.896665,720,4396.442012
-6.089105,720,4445.790586
-6.620632,720,4454.639195
-6.212214,720,4463.487965
-6.350999,720,4472.552011
-7.555283,720,4481.291147
-6.546222,720,4490.502233
-6.493729,720,4497.826558
-7.078657,720,4506.863971
-7.956057,720,4515.56513
-6.321191,720,4524.409067
-6.86036,720,4533.188985
-6.388766,720,4540.534682
-6.616007,720,4549.637473
-6.697846,720,4558.715942
-6.719785,720,4567.551133
-7.930623,720,4576.501229
-5.452046,720,4583.819302
-6.44891,720,4592.693131
-6.500862,720,4601.560798
-7.411928,720,4610.337914
-6.497555,720,4619.098278
-6.244469,720,4628.07749
-6.833935,720,4635.578173
-7.459367,720,4644.758932
-6.584389,720,4653.966945
-6.50202,720,4662.902808
-6.119042,720,4671.595072
-6.782457,720,4679.056689
-5.941146,720,4688.065662
-6.31238,720,4697.007697
-6.830371,720,4706.074187
-6.641644,720,4715.126029
-5.924153,720,4722.686634
-6.490274,720,4731.508267
-6.709306,720,4740.505681
-7.663875,720,4749.227655
-7.113481,720,4758.078554
-6.408946,720,4767.454403
-5.264407,720,4775.064779
-6.664205,720,4784.266129
-7.705755,720,4793.185087
-6.377296,720,4802.103334
-6.86198,720,4811.005963
-6.184415,720,4818.238058
-6.997998,720,4827.217858
-6.394617,720,4836.238268
-4.761453,720,4845.247355
-6.427715,720,4854.456116
-6.150943,720,4861.757512
-6.355183,720,4870.62092
-7.944549,720,4879.503869
-6.592305,720,4888.556118
-6.83082,720,4897.464523
-7.235829,720,4906.261794
-7.057928,720,4913.588541
-6.069584,720,4922.304031
-5.861831,720,4931.293364
-7.060029,720,4940.242149
-6.441117,720,4949.044704
-6.925201,720,4956.394584
-7.715665,720,4965.19534
-6.9733,720,4973.884189
-6.237041,720,4982.708481
-6.40779,720,4991.773688
-7.423696,720,4999.126531
-6.724307,720,5007.805442
-6.683644,720,5016.554696
-7.499486,720,5025.23492
-5.8939,720,5033.970143
-6.849368,720,5042.789044
-7.628459,720,5049.96557
-7.550905,720,5058.774497
-7.383669,720,5067.47629
-8.385393,720,5076.245365
-7.764028,720,5085.261506
-7.815847,720,5092.510938
-7.303936,720,5101.244952
-6.46454,720,5110.006634
-7.010508,720,5118.826395
-7.060947,720,5127.62243
-7.999209,720,5134.750319
-7.385459,720,5143.661969
-7.182284,720,5152.520792
-7.521841,720,5161.467257
-6.61764,720,5170.415703
-6.417053,720,5179.652703
-5.890849,720,5187.06656
-5.968347,720,5196.079332
-6.911879,720,5204.923227
-5.756675,720,5213.631947
-6.689849,720,5222.407289
-7.090252,720,5229.627925
-7.523351,720,5238.461023
-6.128264,720,5247.557168
-7.938479,720,5256.397925
-7.344182,720,5265.163931
-6.632376,720,5272.421985
-7.759186,720,5281.372824
-7.666306,720,5290.418154
-6.952451,720,5299.153679
-6.863547,720,5308.036801
-6.978551,720,5316.872933
-6.754562,720,5324.156483
-6.556984,720,5333.233676
-6.495512,720,5342.508615
-5.5312,720,5352.049718
-5.043993,720,5361.264269
-6.233874,720,5368.68445
-6.182307,720,5377.709501
-6.55927,720,5386.806368
-6.231963,720,5395.820904
-4.573981,720,5404.96725
-5.493119,720,5412.694598
-5.854061,720,5421.76884
-6.602285,720,5430.91642
-6.234816,720,5439.870605
-6.901208,720,5448.959059
-5.500279,720,5457.73577
-6.936924,720,5465.370659
-6.675719,720,5474.561863
-7.53427,720,5483.300207
-6.519596,720,5492.484678
-6.635232,720,5501.550411
-5.472723,720,5508.910985
-6.077645,720,5518.019987
-6.604658,720,5527.414841
-6.191418,720,5536.462635
-5.292272,720,5545.651423
-6.393875,720,5553.326426
-7.334546,720,5562.235222
-5.608277,720,5571.271033
-4.662301,720,5581.129166
-7.484651,720,5590.110259
-5.218188,720,5599.338552
-5.926414,720,5607.147427
-6.445236,720,5616.124552
-6.466789,720,5625.000197
-6.299821,720,5634.087342
-6.675072,720,5643.134491
-7.069675,720,5650.494799
-7.600049,720,5659.488302
-6.458548,720,5668.243411
-6.059494,720,5677.632604
-6.926723,720,5686.719106
-5.940465,720,5694.011377
-8.543812,720,5702.914913
-6.18348,720,5712.180387
-5.501557,720,5721.200024
-6.448288,720,5730.09463
-6.468859,720,5739.379351
-6.863902,720,5746.76982
-7.490291,720,5755.715102
-6.191136,720,5764.472615
-7.383848,720,5773.408474
-6.921638,720,5782.482338
-6.680626,720,5789.633157
-7.424454,720,5798.286934
-7.668742,720,5806.893072
-8.3605,720,5815.527
-7.468857,720,5824.290933
-6.007674,720,5831.420601
-7.733725,720,5840.080098
-6.730459,720,5848.725145
-7.475929,720,5857.326074
-7.101998,720,5866.044671
-7.290341,720,5912.134911
-8.233296,720,5919.171872
-8.074019,720,5927.927586
-8.105901,720,5936.720479
-7.2378,720,5945.456162
-7.256392,720,5954.180171
-7.390932,720,5961.46058
-7.105014,720,5970.188001
-6.673731,720,5979.046711
-7.124176,720,5987.833611
-7.137833,720,5996.626306
-6.345191,720,6003.651783
-6.545452,720,6012.71485
-8.091619,720,6021.457085
-6.108224,720,6030.174073
-6.623803,720,6039.155241
-5.689414,720,6048.093975
-5.310787,720,6055.886067
-7.057202,720,6064.758848
-8.277905,720,6073.718543
-4.421511,720,6082.689649
-4.909863,720,6091.410103
-5.190966,720,6099.056287
-6.608438,720,6107.933623
-6.933617,720,6116.697417
-6.691069,720,6125.503009
-6.39422,720,6134.462484
-7.520058,720,6141.958709
-6.876094,720,6150.891152
-7.40056,720,6160.115007
-7.317141,720,6168.946067
-7.221276,720,6177.767276
-6.669562,720,6186.73327
-6.968623,720,6193.998485
-7.417253,720,6202.928203
-5.573488,720,6212.045185
-7.050671,720,6221.361529
-5.774979,720,6230.363602
-5.188379,720,6238.140301
-6.466582,720,6247.337687
-7.237351,720,6256.384772
-5.95062,720,6265.350877
-6.59116,720,6274.382276
-7.677203,720,6281.638895
-6.920701,720,6290.510365
-6.657694,720,6299.647801
-6.589419,720,6308.625917
-5.09856,720,6317.718249
-6.847985,720,6326.626804
-6.132089,720,6333.96561
-6.609629,720,6343.055535
-7.062445,720,6351.906117
-6.000016,720,6360.726982
-6.614876,720,6369.864454
-5.738389,720,6377.361586
-5.733542,720,6386.28588
-6.921502,720,6395.520379
-6.556578,720,6404.505619
-6.789928,720,6413.623961
-6.506771,720,6420.975998
-7.213154,720,6429.911459
-5.999592,720,6438.688568
-5.887633,720,6448.047888
-5.845169,720,6457.243378
-5.9855,720,6466.751802
-5.584037,720,6474.6377
-6.308891,720,6483.492013
-6.730042,720,6492.895972
-7.049555,720,6501.961395
-6.538202,720,6510.858611
-6.576366,720,6518.32609
-7.166196,720,6527.368857
-7.660056,720,6536.377698
-6.30421,720,6545.42811
-7.367462,720,6554.435795
-6.054736,720,6562.092797
-6.927404,720,6570.989677
-5.675014,720,6579.825522
-6.822785,720,6588.676097
-7.395206,720,6597.586737
-6.899272,720,6606.540116
-6.398782,720,6613.885736
-5.505566,720,6623.151271
-5.694298,720,6632.262557
-5.465852,720,6641.330478
-6.956034,720,6650.054526
-7.293335,720,6657.527978
-6.008805,720,6666.49032
-6.841404,720,6676.009902
-6.519992,720,6685.414824
-7.154166,720,6694.801486
-4.855847,720,6702.050742
-5.898681,720,6711.153802
-7.083072,720,6720.411327
-5.252027,720,6729.970561
-6.447298,720,6738.87186
-6.194711,720,6747.991424
-6.914261,720,6755.487988
-7.523165,720,6764.46556
-5.974846,720,6773.679929
-7.657756,720,6782.515173
-6.591015,720,6791.634859
-7.949771,720,6799.019706
-7.170367,720,6807.979766
-7.673507,720,6816.964771
-6.136325,720,6825.819234
-7.088577,720,6834.839407
-6.689217,720,6842.318472
-6.643795,720,6851.07816
-6.958271,720,6859.807788
-6.652443,720,6868.642827
-7.349591,720,6877.522219
-7.158595,720,6886.371487
-6.422699,720,6893.566794
-7.304268,720,6902.223403
-7.671616,720,6911.093151
-7.270826,720,6919.820695
-6.177613,720,6928.518351
-8.022944,720,6935.647575
-7.370682,720,6944.419274
-8.496632,720,6953.045495
-7.444018,720,6961.796465
-7.137936,720,6970.43446
-8.471611,720,6977.602964
-7.246161,720,6986.258181
-7.428849,720,6994.887866
-8.013655,720,7003.465018
-8.161512,720,7012.136018
-7.783818,720,7020.76107
-7.927047,720,7027.735275
-7.216708,720,7036.317403
-7.297313,720,7044.894627
-7.996773,720,7053.531693
-7.051146,720,7062.241551
-6.871193,720,7069.504309
-6.800413,720,7078.326954
-7.667479,720,7087.013935
-7.287947,720,7095.626766
-6.319716,720,7104.30838
-8.096144,720,7111.532558
-8.053631,720,7120.325536
-6.456741,720,7129.180371
-6.378832,720,7137.968098
-7.554343,720,7146.725584
-6.973603,720,7155.372361
-8.297653,720,7162.418207
-7.560658,720,7171.040853
-6.758205,720,7180.022019
-7.169909,720,7188.677369
-7.881448,720,7197.244277
-7.43603,720,7204.479685
-7.08073,720,7213.082467
-7.553359,720,7221.667834
-8.152078,720,7230.483908
-7.238495,720,7239.201019
-7.014128,720,7246.400562
-6.448259,720,7255.110559
-7.492773,720,7263.84536
-8.150086,720,7272.519309
-6.507749,720,7281.164939
-6.828017,720,7289.915936
-7.576478,720,7297.047807
-7.613473,720,7305.667928
-7.744912,720,7314.28979
-8.168374,720,7323.057592
-6.861378,720,7370.063597
-7.435009,720,7377.092436
-8.974846,720,7385.682232
-7.354015,720,7394.379886
-6.741698,720,7403.016099
-6.868775,720,7411.63094
-7.14766,720,7418.827335
-8.117833,720,7427.463328
-8.023085,720,7436.176336
-6.892026,720,7444.923523
-6.722302,720,7453.538037
-7.538821,720,7462.300825
-7.009329,720,7469.452525
-7.194179,720,7478.350492
-6.457055,720,7488.249932
-7.398318,720,7498.342005
-6.932944,720,7507.779067
-7.788031,720,7516.441784
-7.924048,720,7526.668367
-7.26146,720,7536.149344
-7.211252,720,7546.16724
-5.806672,720,7555.959888
-5.984804,720,7564.751998
-6.724361,720,7574.546837
-7.417672,720,7584.923224
-6.918226,720,7595.038879
-6.056785,720,7605.535439
-7.594378,720,7616.217046
-6.261013,720,7625.471028
-6.958151,720,7635.257332
-7.269192,720,7644.671477
-5.642986,720,7655.736013
-7.443908,720,7666.824811
-7.288552,720,7675.929825
-7.629559,720,7686.709497
-7.170293,720,7696.800323
-7.265184,720,7706.676059
-8.292192,720,7716.139464
-7.287357,720,7724.662074
-5.84567,720,7735.026684
-6.022213,720,7745.279031
-6.092057,720,7755.578995
-6.360116,720,7766.362066
-6.165438,720,7777.389009
-5.845528,720,7785.964385
-6.163227,720,7796.571397
-5.968175,720,7806.476749
-6.330465,720,7817.115722
-5.840933,720,7826.881734
-5.930325,720,7835.148904
-7.494404,720,7845.362005
-6.378842,720,7855.597432
-5.604472,720,7866.271298
-6.233594,720,7876.967408
-5.881992,720,7885.652537
-6.225722,720,7896.362038
-6.703742,720,7905.934166
-6.641942,720,7915.918294
-6.147717,720,7925.758805
-7.573055,720,7936.061428
-6.694487,720,7944.242165
-6.788966,720,7954.076847
-7.491037,720,7964.93512
-6.089718,720,7975.442315
-5.418214,720,7986.72473
-6.514136,720,7995.958452
-5.231566,720,8006.195633
-5.646728,720,8017.39681
-5.795178,720,8027.794008
-6.362596,720,8037.670507
-7.201861,720,8046.210097
-7.140836,720,8055.963848
-6.730705,720,8065.75788
-6.41746,720,8075.862077
-5.702764,720,8086.88032
-6.430312,720,8097.041622
-7.488542,720,8105.689275
-8.053472,720,8115.864115
-7.128651,720,8126.60188
-5.304452,720,8137.058971
-5.57764,720,8147.832537
-5.709487,720,8156.533937
-5.860415,720,8168.958365
-4.923011,720,8180.397789
-5.668717,720,8192.00742
-5.473691,720,8202.123579
-8.020613,720,8211.170613
-5.432859,720,8223.396453
-6.786898,720,8234.293045
-5.732904,720,8244.371699
-6.741441,720,8255.213679
-6.19296,720,8265.373073
-6.759975,720,8273.822239
-7.487724,720,8284.901219
-6.413419,720,8295.66062
-5.676209,720,8306.193679
-6.301125,720,8316.609467
-6.378836,720,8325.45419
-6.018392,720,8335.842956
-6.44803,720,8345.847811
-6.962847,720,8356.912803
-7.49328,720,8366.878229
-7.285543,720,8376.613497
-7.088452,720,8387.307947
-7.092448,720,8398.073357
-6.271624,720,8408.543216
-7.178845,720,8419.259369
-7.778451,720,8429.894074
-6.251037,720,8438.774133
-7.618553,720,8449.100379
-6.916746,720,8460.428855
-7.161752,720,8470.681979
-7.177669,720,8480.934687
-5.958645,720,8489.090934
-6.77672,720,8498.566354
-7.548804,720,8509.13142
-6.975892,720,8519.267471
-7.607337,720,8528.795451
-6.587404,720,8538.306317
-6.520271,720,8548.966495
-7.944093,720,8559.091419
-7.377364,720,8569.548545
-6.921273,720,8580.567132
-6.669955,720,8591.134225
-7.833571,720,8600.532891
-7.777383,720,8611.858093
-6.601446,720,8621.699244
-6.969157,720,8632.639313
-7.425297,720,8642.985006
-6.650745,720,8652.398478
-5.969971,720,8662.311551
-5.056805,720,8672.307478
-6.131826,720,8682.799594
-5.940447,720,8692.27825
-6.553584,720,8700.671393
-6.869511,720,8710.735562
-8.32456,720,8720.331321
-6.466166,720,8730.790529
-6.790363,720,8740.77042
-6.63205,720,8750.931835
-6.036121,720,8759.564601
-7.115659,720,8769.338822
-7.94601,720,8779.055833
-6.961197,720,8789.559466
-7.107566,720,8800.569111
-6.298466,720,8810.153445
-6.477487,720,8820.553261
-6.354407,720,8830.525684
-6.067527,720,8840.405937
-7.28436,720,8850.484915
-6.299663,720,8859.188981
-6.177818,720,8869.096155
-6.777444,720,8878.851374
-7.147392,720,8888.00022
-6.102191,720,8898.903862
-6.356121,720,8910.055675
-6.682238,720,8918.636974
-5.897769,720,8928.874248
-6.230084,720,8939.579957
-7.000881,720,8949.786639
-6.017294,720,8960.222463
-7.351537,720,8969.789241
-5.29282,720,8979.978279
-7.379294,720,8990.154943
-7.136549,720,9000.734246
-6.197261,720,9049.132041
-6.561394,720,9057.735444
-6.625326,720,9069.426748
-5.386114,720,9079.338852
-6.972625,720,9089.988919
-6.777092,720,9100.117376
-7.08989,720,9110.037979
-5.315985,720,9118.742086
-6.661364,720,9129.461162
-6.881689,720,9139.777931
-7.161473,720,9150.612711
-8.590264,720,9160.582611
-6.834373,720,9169.785122
-6.840008,720,9179.440233
