#{"t_start": 1785272198.7970018, "env_id": "None"}
r,l,t
-8.486194,720,4523.624849
-6.721984,720,4532.398272
-7.417422,720,4539.749016
-6.203559,720,4548.874647
-5.905837,720,4557.913798
-7.352779,720,4566.773199
-6.681203,720,4575.708752
-5.949829,720,4583.072335
-7.048783,720,4591.887895
-7.764437,720,4600.763927
-7.539752,720,4609.628168
-7.810486,720,4618.28649
-6.526626,720,4627.286719
-5.699508,720,4634.806884
-7.231815,720,4643.970377
-6.052013,720,4653.180564
-6.799069,720,4662.060108
-6.258095,720,4670.836135
-4.781546,720,4678.226843
-6.412228,720,4687.287678
-6.466588,720,4696.209748
-5.829281,720,4705.257878
-6.233239,720,4714.309144
-5.820784,720,4721.901717
-6.295529,720,4730.733413
-6.548819,720,4739.730403
-7.264297,720,4748.450214
-7.410865,720,4757.325885
-7.637678,720,4766.664616
-5.619219,720,4774.284564
-7.552152,720,4783.465606
-7.408028,720,4792.434531
-7.581079,720,4801.296446
-6.514125,720,4810.223992
-6.250483,720,4817.464505
-6.048856,720,4826.437531
-6.681718,720,4835.437721
-5.521811,720,4844.479978
-6.62516,720,4853.62732
-6.626195,720,4860.89978
-6.924304,720,4869.816005
-6.619564,720,4878.689122
-5.77353,720,4887.779273
-6.558729,720,4896.687639
-6.355392,720,4905.42309
-6.410429,720,4912.790509
-6.475613,720,4921.543474
-7.399842,720,4930.520243
-7.214125,720,4939.451987
-5.729625,720,4948.2498
-5.962487,720,4955.62109
-6.756846,720,4964.442057
-7.603651,720,4973.078971
-6.668001,720,4981.915747
-6.714429,720,4990.976731
-6.437123,720,4998.338484
-6.950048,720,5007.007333
-5.673549,720,5015.77737
-6.989702,720,5024.440956
-6.553445,720,5033.178301
-7.940814,720,5042.001823
-5.785518,720,5049.134297
-7.358361,720,5057.993019
-7.420533,720,5066.731311
-7.445037,720,5075.447984
-7.297663,720,5084.414797
-7.358688,720,5091.734008
-7.794109,720,5100.462052
-6.836171,720,5109.215169
-6.791456,720,5118.062109
-6.514728,720,5126.875981
-6.157832,720,5133.978063
-7.301935,720,5142.83624
-6.811446,720,5151.711892
-6.939422,720,5160.718414
-7.490486,720,5169.577065
-7.327607,720,5178.863969
-6.103516,720,5186.272863
-6.713497,720,5195.270967
-7.08481,720,5204.119531
-6.901601,720,5212.848178
-7.618633,720,5221.628406
-8.334833,720,5228.83308
-7.910361,720,5237.680043
-7.435209,720,5246.753011
-6.204075,720,5255.614304
-7.670178,720,5264.378893
-7.222041,720,5271.639621
-6.75521,720,5280.574125
-6.341236,720,5289.624521
-5.602931,720,5298.37688
-5.951378,720,5307.261315
-7.85669,720,5316.068671
-8.170817,720,5323.361422
-7.740692,720,5332.443484
-7.030219,720,5341.734122
-6.178561,720,5351.262074
-5.352688,720,5360.47761
-5.89677,720,5367.883738
-6.381303,720,5376.913772
-5.710226,720,5386.048574
-7.196269,720,5395.054648
-4.723181,720,5404.177592
-6.062858,720,5411.926411
-6.103052,720,5420.973499
-6.145701,720,5430.067798
-6.256353,720,5439.110473
-5.64125,720,5448.117622
-6.152546,720,5456.91745
-6.527196,720,5464.588391
-8.004691,720,5473.752131
-7.171181,720,5482.51019
-6.971312,720,5491.692139
-5.9908,720,5500.736439
-6.130432,720,5508.097925
-5.603882,720,5517.218617
-6.34674,720,5526.601302
-5.593383,720,5535.66925
-5.691437,720,5544.854704
-6.230173,720,5552.554997
-5.783007,720,5561.448609
-5.340771,720,5570.416176
-5.563897,720,5580.303312
-5.194186,720,5589.351328
-5.722107,720,5598.515991
-6.168929,720,5606.325774
-6.110147,720,5615.297938
-6.68309,720,5624.205229
-6.348447,720,5633.293041
-6.026744,720,5642.306615
-6.713611,720,5649.690747
-6.048464,720,5658.682415
-6.927879,720,5667.484064
-6.384902,720,5676.837228
-5.688221,720,5685.931583
-6.801888,720,5693.226624
-6.375727,720,5702.14159
-6.5563,720,5711.404287
-6.287056,720,5720.426014
-6.326269,720,5729.265774
-6.804027,720,5738.587645
-5.794234,720,5746.019876
-6.881889,720,5754.940426
-8.950256,720,5763.681084
-6.715928,720,5772.59343
-7.072942,720,5781.649837
-7.33298,720,5788.855055
-7.48049,720,5797.492416
-7.704233,720,5806.101461
-7.828195,720,5814.73682
-7.657267,720,5823.505344
-6.755585,720,5830.614858
-7.934956,720,5839.284628
-7.970891,720,5847.926941
-7.147515,720,5856.533708
-6.398923,720,5865.253618
-6.793464,720,5911.354849
-8.445289,720,5918.38746
-8.023364,720,5927.112781
-8.195024,720,5935.93062
-8.120991,720,5944.675088
-6.437712,720,5953.41124
-6.788044,720,5960.683627
-8.614809,720,5969.443666
-7.830463,720,5978.267918
-7.851321,720,5987.042588
-8.557115,720,5995.818436
-7.432791,720,6002.868016
-6.863017,720,6011.928567
-6.192188,720,6020.671067
-6.042675,720,6029.370816
-6.737302,720,6038.328401
-7.802395,720,6047.29479
-5.592255,720,6055.067796
-5.872006,720,6063.96089
-7.626255,720,6072.928706
-4.919361,720,6081.887581
-7.798084,720,6090.61225
-6.068152,720,6098.236006
-7.689085,720,6107.131352
-7.535327,720,6115.87314
-7.073459,720,6124.780223
-5.495274,720,6133.670022
-6.421502,720,6141.214835
-6.488182,720,6150.128092
-6.552163,720,6159.322595
-8.013582,720,6168.195773
-7.310376,720,6177.010535
-6.972484,720,6185.950278
-6.150769,720,6193.19619
-7.713193,720,6202.134578
-7.518445,720,6211.236606
-6.407126,720,6220.557654
-6.40618,720,6229.580874
-6.960909,720,6237.314415
-6.147925,720,6246.550801
-6.168019,720,6255.576731
-6.986068,720,6264.551848
-5.778497,720,6273.591578
-7.379995,720,6280.855835
-6.671942,720,6289.732434
-5.923064,720,6298.829505
-5.342358,720,6307.835768
-6.855826,720,6316.936096
-7.751617,720,6325.821363
-7.638117,720,6333.200921
-6.495187,720,6342.232693
-6.563325,720,6351.112683
-6.269611,720,6359.925025
-5.891707,720,6369.017081
-7.336696,720,6376.580184
-6.91835,720,6385.475763
-6.645987,720,6394.772052
-6.391636,720,6403.699514
-7.089537,720,6412.802324
-7.042439,720,6420.163125
-6.02504,720,6429.127436
-5.625327,720,6437.89625
-5.679957,720,6447.223881
-7.204749,720,6456.451253
-5.948454,720,6465.97011
-6.478868,720,6473.812755
-6.774375,720,6482.697756
-6.111175,720,6492.094339
-7.104531,720,6501.200444
-5.890723,720,6510.034578
-6.609714,720,6517.564998
-5.846144,720,6526.595317
-6.321167,720,6535.559762
-7.79046,720,6544.559908
-7.020222,720,6553.626275
-6.46591,720,6561.299721
-6.599263,720,6570.180306
-7.534283,720,6579.02334
-6.750826,720,6587.910253
-6.710008,720,6596.823833
-6.358754,720,6605.780441
-6.52283,720,6613.148797
-5.713122,720,6622.33358
-5.556856,720,6631.508645
-6.433967,720,6640.531792
-6.671606,720,6649.266965
-7.104766,720,6656.755341
-7.020825,720,6665.685936
-5.580699,720,6675.174629
-5.379238,720,6684.659407
-6.232573,720,6693.987891
-7.002091,720,6701.26373
-6.826863,720,6710.36224
-6.261923,720,6719.688717
-5.288347,720,6729.214882
-7.093075,720,6738.084996
-7.243703,720,6747.204521
-5.820105,720,6754.736155
-6.788341,720,6763.68261
-7.158921,720,6772.913416
-6.947841,720,6781.721309
-6.671949,720,6790.840582
-6.263711,720,6798.223858
-6.013514,720,6807.194416
-7.566022,720,6816.09306
-6.357966,720,6825.054485
-7.22666,720,6834.045246
-6.210633,720,6841.495569
-6.300996,720,6850.291555
-7.505435,720,6858.983051
-6.534376,720,6867.860286
-7.12794,720,6876.726202
-6.868469,720,6885.585798
-8.326381,720,6892.732838
-7.057348,720,6901.492681
-6.94553,720,6910.305493
-6.675951,720,6919.026569
-6.713647,720,6927.749267
-7.030315,720,6934.867798
-6.56051,720,6943.621148
-7.793196,720,6952.246928
-6.691702,720,6960.976295
-6.846645,720,6969.654014
-7.927239,720,6976.816858
-7.973758,720,6985.466959
-7.130136,720,6994.134853
-8.823836,720,7002.690644
-8.171714,720,7011.347675
-7.427849,720,7019.967225
-6.629715,720,7026.943769
-6.401288,720,7035.527772
-7.808929,720,7044.121999
-7.829203,720,7052.737601
-7.278015,720,7061.447529
-5.070026,720,7068.742335
-5.704265,720,7077.566831
-6.977815,720,7086.226834
-8.8237,720,7094.855878
-6.810849,720,7103.507025
-7.009803,720,7110.699659
-5.892876,720,7119.553975
-6.522473,720,7128.404586
-6.311409,720,7137.162988
-6.674531,720,7145.935483
-7.533237,720,7154.587829
-7.270487,720,7161.644252
-7.284216,720,7170.238625
-7.043396,720,7179.231095
-7.649739,720,7187.893413
-8.863173,720,7196.451254
-6.67052,720,7203.682691
-7.457399,720,7212.294394
-7.848495,720,7220.880378
-8.180233,720,7229.690857
-7.196583,720,7238.404121
-8.223568,720,7245.616247
-6.851618,720,7254.326458
-7.134662,720,7263.05505
-6.823644,720,7271.738631
-7.236058,720,7280.371683
-7.283664,720,7289.127314
-7.58096,720,7296.260788
-6.867957,720,7304.872569
-7.773919,720,7313.499533
-6.872894,720,7322.265091
-7.408267,720,7369.21875
-6.547633,720,7376.297298
-7.406831,720,7384.897996
-7.125973,720,7393.612434
-7.888592,720,7402.191025
-7.393978,720,7410.840309
-8.113621,720,7418.05438
-7.522942,720,7426.669073
-7.374995,720,7435.381312
-8.068864,720,7444.132046
-6.585178,720,7452.759028
-6.855073,720,7461.517657
-7.179605,720,7468.694919
-6.372328,720,7477.568109
-7.230025,720,7487.468129
-5.922056,720,7497.545871
-5.847715,720,7506.956678
-7.144121,720,7515.649458
-6.439482,720,7525.902394
-5.82445,720,7535.417142
-6.436763,720,7545.438543
-6.945821,720,7555.171054
-6.788683,720,7563.94698
-6.362905,720,7573.752584
-7.536465,720,7584.124697
-6.930975,720,7594.245739
-7.478418,720,7604.745292
-7.251344,720,7615.441724
-7.001045,720,7624.684991
-7.461456,720,7634.517861
-7.163735,720,7643.95754
-7.411073,720,7654.902776
-7.350387,720,7666.000834
-6.744749,720,7675.161568
-7.407714,720,7685.915056
-7.190783,720,7696.065289
-8.061335,720,7705.810057
-7.301594,720,7715.352653
-7.6434,720,7723.858099
-6.614224,720,7734.251226
-7.130195,720,7744.519035
-6.694731,720,7754.783361
-5.770812,720,7765.582355
-7.242098,720,7776.611468
-5.391719,720,7785.142829
-6.592652,720,7795.73022
-6.837719,720,7805.599432
-7.746008,720,7816.241417
-6.379691,720,7826.134305
-6.725639,720,7834.370466
-6.939219,720,7844.549374
-6.763565,720,7854.788173
-6.752499,720,7865.466302
-6.382496,720,7876.065028
-7.221146,720,7884.83074
-5.871702,720,7895.575708
-6.272917,720,7905.098153
-5.735011,720,7915.085172
-6.691874,720,7925.002364
-5.918879,720,7935.314233
-6.952474,720,7943.439056
-6.720097,720,7953.29228
-5.164154,720,7964.223783
-5.638029,720,7974.762206
-5.617932,720,7985.987792
-6.591309,720,7995.225655
-4.95946,720,8005.51588
-6.331159,720,8016.570985
-6.837109,720,8026.968221
-7.670456,720,8036.902348
-5.721802,720,8045.458544
-6.962241,720,8055.140341
-6.308933,720,8064.974205
-5.949711,720,8075.055387
-5.149282,720,8086.10636
-5.841124,720,8096.249353
-5.784882,720,8104.876385
-6.307971,720,8115.088554
-5.481919,720,8125.788162
-5.683843,720,8136.267263
-5.507625,720,8147.035584
-4.16073,720,8155.843683
-7.259167,720,8168.162169
-6.664322,720,8179.718756
-4.936126,720,8191.194646
-7.05841,720,8201.334724
-6.293278,720,8210.403426
-5.72781,720,8222.689467
-7.071753,720,8233.417095
-6.068748,720,8243.582858
-6.520159,720,8254.470565
-5.643951,720,8264.573997
-6.360403,720,8272.974196
-6.871676,720,8284.129559
-5.860134,720,8294.879827
-6.05706,720,8305.439689
-6.402747,720,8315.81334
-5.754376,720,8324.656042
-6.511734,720,8335.023314
-6.041061,720,8344.99696
-6.131653,720,8356.161163
-7.240137,720,8365.99831
-5.851493,720,8375.826169
-7.914027,720,8386.460535
-6.606854,720,8397.262125
-5.866587,720,8407.729883
-5.371031,720,8418.456717
-6.035542,720,8429.146829
-7.014507,720,8437.898183
-6.002723,720,8448.325814
-6.704198,720,8459.555739
-5.827646,720,8469.970652
-7.101035,720,8480.17886
-7.169422,720,8488.297803
-7.537007,720,8497.772443
-6.588797,720,8508.347934
-6.519555,720,8518.47167
-6.545039,720,8527.985229
-6.894762,720,8537.502781
-6.298946,720,8548.193411
-7.533201,720,8558.249044
-8.248075,720,8568.701006
-7.417533,720,8579.761831
-6.302107,720,8590.372066
-6.611709,720,8599.683067
-6.223975,720,8611.135992
-7.182108,720,8620.930146
-7.252318,720,8631.828027
-7.69046,720,8642.202803
-6.559279,720,8651.646519
-7.936114,720,8661.539398
-5.867702,720,8671.533769
-6.461258,720,8682.026979
-7.442828,720,8691.517955
-6.233537,720,8699.884666
-6.410387,720,8709.939391
-6.040418,720,8719.531401
-5.851002,720,8729.995349
-5.833026,720,8740.014323
-6.90767,720,8750.048361
-7.232102,720,8758.810546
-7.678215,720,8768.57206
-6.304957,720,8778.34054
-6.673536,720,8788.758065
-6.6468,720,8799.821076
-5.979094,720,8809.371512
-6.47998,720,8819.788581
-6.588837,720,8829.664405
-7.03426,720,8839.559228
-6.848196,720,8849.690444
-6.395128,720,8858.420562
-6.976243,720,8868.31187
-7.674505,720,8878.038956
-8.883074,720,8887.219497
-6.241887,720,8898.116652
-6.32583,720,8909.230335
-6.777859,720,8917.881227
-6.565008,720,8928.097847
-7.032009,720,8938.778883
-7.179687,720,8948.982404
-7.201322,720,8959.468598
-7.503555,720,8969.020406
-5.502309,720,8979.183444
-6.620937,720,8989.355188
-6.671615,720,8999.968223
-6.855567,720,9048.287319
-6.592558,720,9056.943098
-6.47952,720,9068.6337
-7.076547,720,9078.540049
-6.501746,720,9089.086346
-8.326788,720,9099.333582
-7.103906,720,9109.252161
-6.941093,720,9117.940281
-6.843104,720,9128.693486
-6.223974,720,9138.92374
-6.906401,720,9149.847345
-6.866284,720,9159.76373
-6.158519,720,9168.893816
