#{"t_start": 1785272199.9279313, "env_id": "None"}
r,l,t
-8.592414,720,9.82232
-7.605993,720,18.665116
-7.732129,720,28.324175
-6.241785,720,38.060069
-5.634951,720,47.971067
-5.379862,720,55.727283
-6.105138,720,65.152039
-3.714681,720,75.257785
-3.507567,720,85.081672
-4.798902,720,94.608363
-6.472261,720,102.564927
-6.8002,720,111.293323
-5.946764,720,120.11234
-6.758893,720,129.262167
-6.563849,720,138.552737
-5.852235,720,146.070635
-7.429499,720,154.903358
-5.980678,720,163.916605
-6.497589,720,172.96927
-7.190447,720,182.218167
-5.388998,720,191.495546
-5.031681,720,199.058332
-7.799279,720,208.084365
-7.242081,720,217.006481
-6.79692,720,225.910604
-7.781208,720,234.715218
-6.841218,720,242.006805
-8.083753,720,250.779623
-7.799757,720,259.683511
-8.222455,720,268.546116
-7.009339,720,277.303335
-8.093345,720,284.411319
-8.326512,720,293.136873
-9.301824,720,301.778118
-7.631049,720,310.376389
-7.861154,720,319.106588
-7.803801,720,327.98104
-8.834068,720,335.012951
-8.362077,720,343.727312
-9.09412,720,352.374177
-6.390872,720,361.420808
-7.380149,720,370.314966
-6.912042,720,377.665215
-7.413039,720,386.35872
-8.108876,720,395.060897
-6.65025,720,403.660851
-7.788304,720,412.453726
-8.166773,720,419.766737
-7.316202,720,428.697403
-6.431099,720,437.480391
-8.916301,720,446.045303
-8.508371,720,454.712394
-7.608067,720,463.533844
-7.37825,720,470.602019
-7.633495,720,479.324574
-7.717239,720,487.937689
-7.610708,720,496.588554
-7.841424,720,505.164658
-7.600858,720,512.246421
-7.892905,720,520.790164
-7.888889,720,529.346526
-7.676745,720,537.952476
-6.839398,720,546.545584
-7.035814,720,553.550773
-7.499179,720,562.211377
-8.41286,720,570.795255
-7.478645,720,579.353134
-7.683238,720,587.886204
-8.575072,720,596.547288
-7.030918,720,603.603095
-6.179872,720,612.370963
-7.487873,720,621.164905
-7.47771,720,629.884276
-6.185047,720,638.805889
-7.681883,720,645.889099
-7.566754,720,654.459508
-8.2901,720,663.178846
-7.918437,720,671.809836
-7.697032,720,680.451152
-6.284059,720,687.526541
-8.038858,720,696.252934
-9.2017,720,704.864901
-7.861149,720,713.434886
-7.256846,720,722.063126
-7.778662,720,730.615745
-7.967777,720,737.605868
-9.054847,720,746.231147
-7.849495,720,754.844501
-7.483194,720,763.411304
-6.774066,720,771.970637
-8.171169,720,778.976264
-8.138045,720,787.558948
-7.664289,720,796.201639
-7.831251,720,804.765541
-7.353097,720,813.413767
-8.017899,720,820.456749
-7.504627,720,829.118467
-7.639872,720,837.964674
-7.741738,720,846.558195
-6.794522,720,855.531913
-7.707842,720,864.585289
-6.527475,720,871.756732
-7.052606,720,880.543897
-7.644068,720,889.230469
-7.736423,720,897.983366
-6.563103,720,906.682012
-7.593676,720,913.739968
-7.65804,720,922.33821
-8.318063,720,930.932144
-8.240902,720,939.551386
-8.612289,720,948.1817
-7.948593,720,955.349292
-7.768941,720,963.985453
-7.135586,720,972.738275
-8.693972,720,981.373312
-8.9583,720,990.092089
-7.179346,720,998.749071
-6.525773,720,1005.896707
-6.802023,720,1014.695779
-9.091506,720,1023.379242
-6.578503,720,1032.146204
-8.062397,720,1040.726807
-8.208828,720,1047.833889
-8.114835,720,1056.457601
-7.915389,720,1065.023292
-7.953808,720,1073.596437
-6.377805,720,1082.406623
-6.756614,720,1089.763162
-5.82786,720,1098.809697
-7.224192,720,1107.71037
-6.844094,720,1116.416667
-7.92565,720,1125.227911
-7.63784,720,1134.075241
-6.965057,720,1141.160937
-7.257186,720,1149.810696
-9.069142,720,1158.436928
-7.080212,720,1167.089483
-7.973918,720,1175.659399
-7.895253,720,1182.703147
-6.999298,720,1191.273955
-7.605727,720,1199.84474
-8.228509,720,1208.433913
-7.442679,720,1217.000211
-6.831734,720,1224.057048
-8.13323,720,1232.718059
-6.576288,720,1241.472909
-7.066879,720,1250.098854
-8.081959,720,1258.872933
-7.232307,720,1267.671715
-7.600171,720,1274.862725
-6.873953,720,1283.662209
-8.590205,720,1292.359102
-7.546386,720,1300.968499
-8.298716,720,1309.56205
