case_id,time_h,captured_t,stored_t,vented_t,emitter_inventory_t,vessel_inventory_t,terminal_inventory_t,reservoir_inventory_t,system_mass_balance_error_t,mean_capture_multiplier,minimum_speed_factor,available_well_fraction
formal_medium_720h,96.0,18801.57205789617,10063.923583382275,0.0,8598.850375791655,12224.519893126908,0.0,4443188.7581111025,6.642949301749468e-09,0.646365709049234,1.0,1.0
formal_medium_720h,97.0,18879.868349840126,10063.923583382275,0.0,8598.850375791655,12302.816185070862,0.0,4443188.7581111025,7.257767720147967e-09,0.801359482031747,1.0,1.0
formal_medium_720h,98.0,18977.54569650376,10063.923583382275,0.0,8598.850375791655,12400.493531734495,0.0,4443188.7581111025,7.174094207584858e-09,0.9565967667467327,1.0,1.0
formal_medium_720h,99.0,19092.263148190825,10063.923583382275,0.0,8598.850375791655,12515.210983421563,0.0,4443188.7581111025,7.079506758600473e-09,1.0880521097759346,1.0,1.0
formal_medium_720h,100.0,19222.11217411496,10063.923583382275,0.0,8598.850375791655,12645.0600093457,0.0,4443188.7581111025,6.701156962662935e-09,1.0209069112084446,1.0,1.0
formal_medium_720h,101.0,19344.194136985163,10063.923583382275,0.0,8598.850375791655,12767.1419722159,0.0,4443188.7581111025,6.933987606316805e-09,0.5675741253815647,1.0,1.0
formal_medium_720h,102.0,19412.5812931991,10063.923583382275,0.0,8598.850375791655,12835.529128429836,0.0,4443188.7581111025,6.632035365328193e-09,0.7452315482858154,1.0,1.0
formal_medium_720h,103.0,19502.61394855343,10063.923583382275,0.0,8598.850375791655,12925.561783784167,0.0,4443188.7581111025,6.890331860631704e-09,0.844218924566817,1.0,1.0
formal_medium_720h,104.0,19603.93560355501,10063.923583382275,0.0,8598.850375791655,13026.88343878575,0.0,4443188.7581111025,6.7993823904544115e-09,0.5581560450234615,1.0,1.0
formal_medium_720h,105.0,19670.506015585725,10063.923583382275,0.0,8598.850375791655,13093.453850816462,0.0,4443188.7581111025,6.530171958729625e-09,0.5450958034041827,1.0,1.0
formal_medium_720h,106.0,19733.668850307502,10063.923583382275,0.0,8598.850375791655,13156.616685538238,0.0,4443188.7581111025,6.370100891217589e-09,1.6403639450869203,1.0,1.0
formal_medium_720h,107.0,19999.839289834745,10063.923583382275,0.0,8716.62635425215,13305.011146604986,0.0,4443188.7581111025,6.497430149465799e-09,1.0955770684296162,1.0,1.0
formal_medium_720h,108.0,20186.284329479964,10063.923583382275,0.0,8814.264339641904,13393.81820086045,0.0,4443188.7581111025,6.1154423747211695e-09,0.8881529180031477,1.0,1.0
formal_medium_720h,109.0,20330.949195591915,10063.923583382275,0.0,8879.026634704294,13473.720771910012,0.0,4443188.7581111025,6.337359081953764e-09,1.3486911874872558,1.0,1.0
formal_medium_720h,110.0,20557.923810543638,10063.923583382275,0.0,8991.20216072105,13588.51986084498,0.0,4443188.7581111025,6.373738870024681e-09,1.0853487662860337,1.0,1.0
formal_medium_720h,111.0,20719.79005183677,10063.923583382275,0.0,9049.29409043989,13692.294172419275,0.0,4443188.7581111025,6.2682374846190214e-09,1.1070797845294051,1.0,1.0
formal_medium_720h,112.0,20895.84033906802,10063.923583382275,0.0,9121.230822256095,13796.407727834317,0.0,4443188.7581111025,5.889887688681483e-09,1.0705895139994623,1.0,1.0
formal_medium_720h,113.0,21081.644445251703,10063.923583382275,0.0,9219.140560214184,13884.302096059911,0.0,4443188.7581111025,7.4214767664670944e-09,1.0197429035946939,1.0,1.0
formal_medium_720h,114.0,21245.51385567506,10063.923583382275,0.0,8488.059179099455,14779.252887597997,0.0,4443188.7581111025,6.693881005048752e-09,1.4791967962719983,1.0,1.0
formal_medium_720h,115.0,21476.74109926811,10063.923583382275,0.0,7780.3181804360065,15718.221129854497,0.0,4443188.7581111025,7.53789208829403e-09,1.2102007808782094,1.0,1.0
formal_medium_720h,116.0,21677.386997583744,10063.923583382275,0.0,7074.128404849208,16625.05680375693,0.0,4443188.7581111025,7.0285750553011894e-09,1.5621354047772928,1.0,1.0
formal_medium_720h,117.0,21945.537461232077,10063.923583382275,0.0,6414.668572079395,17552.667100175073,0.0,4443188.7581111025,6.835762178525329e-09,1.338410094048703,1.0,1.0
formal_medium_720h,118.0,22158.693739769853,10063.923583382275,0.0,5707.0517611365,18473.440189655743,0.0,4443188.7581111025,6.6465872805565596e-09,1.354957102587181,1.0,1.0
formal_medium_720h,119.0,22397.375569652642,10063.923583382275,0.0,5038.892983954086,19380.280796720945,0.0,4443188.7581111025,7.574271876364946e-09,0.8800037096478354,1.0,1.0
formal_medium_720h,120.0,22535.120019983762,10063.923583382275,0.0,4293.350234407642,20263.567996598507,0.0,4443188.7581111025,6.257323548197746e-09,1.1454357875476828,1.0,1.0
formal_medium_720h,121.0,22728.925988190415,10063.923583382275,0.0,3593.669430114048,21157.05476909875,0.0,4443188.7581111025,6.912159733474255e-09,1.3389230354601886,1.0,1.0
formal_medium_720h,122.0,22959.0167493998,10063.923583382275,0.0,2915.3686334997597,22065.44632692243,0.0,4443188.7581111025,6.4319465309381485e-09,1.1274139523469104,1.0,1.0
formal_medium_720h,123.0,23148.864720477617,10063.923583382275,0.0,2734.428966864147,22436.23396463586,0.0,4443188.7581111025,6.624759407714009e-09,1.2019538261023557,1.0,1.0
formal_medium_720h,124.0,23326.028548286416,10063.923583382275,0.0,2877.9945677259657,22469.832191582842,0.0,4443188.7581111025,6.399204721674323e-09,1.122030525162417,1.0,1.0
formal_medium_720h,125.0,23527.312330020675,10063.923583382275,0.0,3049.1105410430646,22500.0,0.0,4443188.7581111025,6.43558450974524e-09,1.42644869495414,1.0,1.0
formal_medium_720h,126.0,23776.950009385007,10063.923583382275,0.0,3298.748220407396,22500.0,0.0,4443188.7581111025,6.6356733441352844e-09,1.0220202508645666,1.0,1.0
formal_medium_720h,127.0,23964.895929202936,10063.923583382275,0.0,3486.6941402253233,22500.0,0.0,4443188.7581111025,6.9521775003522635e-09,1.217844312663497,1.0,1.0
formal_medium_720h,128.0,24174.21423245489,10063.923583382275,0.0,3696.0124434772783,22500.0,0.0,4443188.7581111025,6.6356733441352844e-09,1.2658453062977897,1.0,1.0
formal_medium_720h,129.0,24390.1147305127,10063.923583382275,0.0,3911.9129415350885,22500.0,0.0,4443188.7581111025,6.5410858951509e-09,0.8994369310158121,1.0,1.0
formal_medium_720h,130.0,24539.682675838252,10063.923583382275,0.0,4061.4808868606397,22500.0,0.0,4443188.7581111025,6.737536750733852e-09,1.1148374840367319,1.0,1.0
formal_medium_720h,131.0,24716.048331282673,10063.923583382275,0.0,4237.846542305061,22500.0,0.0,4443188.7581111025,6.879417924210429e-09,0.6702189363508588,1.0,1.0
formal_medium_720h,132.0,24831.09221064552,10063.923583382275,0.0,4352.890421667906,22500.0,0.0,4443188.7581111025,6.788468454033136e-09,0.8078325060420086,1.0,1.0
formal_medium_720h,133.0,24979.996871869105,10063.923583382275,0.0,4501.795082891492,22500.0,0.0,4443188.7581111025,6.493792170658708e-09,1.3062598849773295,1.0,1.0
formal_medium_720h,134.0,25186.06386090418,10063.923583382275,0.0,4707.862071926566,22500.0,0.0,4443188.7581111025,6.763002602383494e-09,1.0111471032086867,1.0,1.0
formal_medium_720h,135.0,25376.65870235258,10063.923583382275,0.0,4898.456913374963,22500.0,0.0,4443188.7581111025,6.955815479159355e-09,1.1776927793680565,1.0,1.0
formal_medium_720h,136.0,25566.746812117006,10063.923583382275,0.0,5088.545023139392,22500.0,0.0,4443188.7581111025,6.7993823904544115e-09,1.1881052196455857,1.0,1.0
formal_medium_720h,137.0,25780.64404079467,10063.923583382275,0.0,5302.442251817054,22500.0,0.0,4443188.7581111025,6.893969839438796e-09,0.9518939281980389,1.0,1.0
formal_medium_720h,138.0,25931.391204260366,10063.923583382275,0.0,5453.189415282752,22500.0,0.0,4443188.7581111025,6.442860467359424e-09,1.0911714980545877,1.0,1.0
formal_medium_720h,139.0,26097.674530857737,10063.923583382275,0.0,5619.472741880121,22500.0,0.0,4443188.7581111025,6.955815479159355e-09,1.1726239969313386,1.0,1.0
formal_medium_720h,140.0,26301.433234790144,10063.923583382275,0.0,5823.231445812527,22500.0,0.0,4443188.7581111025,6.715708877891302e-09,0.8619543937432503,1.0,1.0
formal_medium_720h,141.0,26445.983857726926,10063.923583382275,0.0,5967.782068749308,22500.0,0.0,4443188.7581111025,6.271875463426113e-09,0.8563131723724174,1.0,1.0
formal_medium_720h,142.0,26593.921229094474,10063.923583382275,0.0,6115.719440116856,22500.0,0.0,4443188.7581111025,6.311893230304122e-09,1.1309723753871759,1.0,1.0
formal_medium_720h,143.0,26787.21273958806,10063.923583382275,0.0,6309.010950610444,22500.0,0.0,4443188.7581111025,6.220943760126829e-09,0.6796647460280582,1.0,1.0
formal_medium_720h,144.0,26932.976521876455,10063.923583382275,0.0,6454.774732898839,22500.0,0.0,4443188.7581111025,6.704794941470027e-09,0.3580539105360869,1.0,1.0
formal_medium_720h,145.0,26986.136206064464,10063.923583382275,0.0,6507.93441708685,22500.0,0.0,4443188.7581111025,6.428308552131057e-09,0.5206274011417734,1.0,1.0
formal_medium_720h,146.0,27062.733059116985,10063.923583382275,0.0,6584.531270139372,22500.0,0.0,4443188.7581111025,6.173650035634637e-09,0.7891761209363102,1.0,1.0
formal_medium_720h,147.0,27237.170314848394,10063.923583382275,0.0,6758.9685258707805,22500.0,0.0,4443188.7581111025,6.548361852765083e-09,0.4250261771430361,1.0,1.0
formal_medium_720h,148.0,27323.398621460787,10063.923583382275,0.0,6845.196832483174,22500.0,0.0,4443188.7581111025,7.086782716214657e-09,0.6989016412221147,1.0,1.0
formal_medium_720h,149.0,27451.687003034687,10063.923583382275,0.0,6973.485214057074,22500.0,0.0,4443188.7581111025,6.930349627509713e-09,0.527609357881948,1.0,1.0
formal_medium_720h,150.0,27550.505129700316,10063.923583382275,0.0,7072.303340722701,22500.0,0.0,4443188.7581111025,6.730260793119669e-09,0.687453422010004,1.0,1.0
formal_medium_720h,151.0,27697.31299742528,10063.923583382275,0.0,7219.111208447665,22500.0,0.0,4443188.7581111025,6.213667802512646e-09,0.6058278944918277,1.0,1.0
formal_medium_720h,152.0,27815.429095027604,10063.923583382275,0.0,7337.227306049988,22500.0,0.0,4443188.7581111025,6.883055903017521e-09,0.7629440960033737,1.0,1.0
formal_medium_720h,153.0,27967.60230389632,10349.311711236156,0.0,7489.400514918705,21700.0,514.6118721461187,4443474.146238957,7.228663889691234e-09,0.5502070711042738,1.0,1.0
formal_medium_720h,154.0,28071.417058482875,10634.699839090037,0.0,7593.215269505259,20900.0,1029.2237442922374,4443759.534366811,7.341441232711077e-09,0.7258739272848226,1.0,1.0
formal_medium_720h,155.0,28246.32536025849,10920.087966943918,0.0,7768.12357128087,20100.0,1543.835616438356,4444044.922494665,7.07223080098629e-09,0.8508444843602275,1.0,1.0
formal_medium_720h,156.0,28403.63789197875,11205.4760947978,0.0,7925.436103001132,19300.0,2058.4474885844747,4444330.310622519,7.657945388928056e-09,1.0182759729207485,1.0,1.0
formal_medium_720h,157.0,28569.917555995566,11490.86422265168,0.0,8091.715767017948,18500.0,2573.0593607305937,4444615.698750373,8.101778803393245e-09,0.8973833518534985,1.0,1.0
formal_medium_720h,158.0,28727.843437638225,11776.252350505561,0.0,8249.641648660607,17700.0,3087.6712328767126,4444901.086878227,8.290953701362014e-09,1.051239917858896,1.0,1.0
formal_medium_720h,159.0,28894.391525584735,12061.640478359443,0.0,8416.189736607117,16900.0,3602.2831050228315,4445186.475006081,7.919879863038659e-09,0.8585529312391459,1.0,1.0
formal_medium_720h,160.0,29040.82317840703,12347.028606213324,0.0,8562.621389429412,16100.0,4116.89497716895,4445471.863133935,8.15634848549962e-09,0.8588584846805114,1.0,1.0
formal_medium_720h,161.0,29192.714588984712,12632.416734067205,0.0,8714.512800007096,15300.0,4631.506849315069,4445757.251261789,8.5165083874017e-09,0.7585212167198274,1.0,1.0
formal_medium_720h,162.0,29313.011663077712,12917.804861921086,0.0,8834.809874100096,15000.0,4646.118721461188,4446042.639389643,9.000359568744898e-09,0.9845645285486682,1.0,1.0
formal_medium_720h,163.0,29495.89080257345,13203.192989774967,0.0,9017.689013595835,14200.0,5160.730593607307,4446328.027517498,9.276845958083868e-09,1.1390519432795574,1.0,1.0
formal_medium_720h,164.0,29681.55415751818,13488.581117628848,0.0,9203.352368540567,13400.0,5675.342465753426,4446613.415645352,8.98216967470944e-09,0.8662274451349791,1.0,1.0
formal_medium_720h,165.0,29830.305522401253,13773.96924548273,0.0,9352.103733423639,12600.0,6189.954337899545,4446898.803773206,8.945789886638522e-09,1.0832958091476599,1.0,1.0
formal_medium_720h,166.0,30017.016761366063,14059.35737333661,0.0,9538.814972388449,11800.0,6704.566210045664,4447184.19190106,9.527866495773196e-09,0.986570827025119,1.0,1.0
formal_medium_720h,167.0,30172.545465657437,14344.745501190491,0.0,9694.34367667982,11000.0,7219.178082191783,4447469.580028914,9.364157449454069e-09,1.064282771848908,1.0,1.0
formal_medium_720h,168.0,30370.09298580441,14630.133629044372,0.0,9891.891196826793,10200.0,7733.789954337902,4447754.968156768,1.0026269592344761e-08,0.9410650588731162,1.0,1.0
formal_medium_720h,169.0,30525.586417767903,14915.521756898253,0.0,10047.384628790285,9400.0,8248.401826484022,4448040.356284622,1.04919308796525e-08,0.7676954297611935,1.0,1.0
formal_medium_720h,170.0,30662.52112648867,15200.909884752135,0.0,10184.319337511051,8600.0,8763.01369863014,4448325.744412476,1.0728399502113461e-08,0.9328229769117566,1.0,1.0
formal_medium_720h,171.0,30822.03546858644,15486.298012606016,0.0,10343.83367960882,7927.625570776259,9150.0,4448611.13254033,1.0524672688916326e-08,1.0501373039274304,1.0,1.0
formal_medium_720h,172.0,31005.822978630345,15771.686140459897,0.0,10527.621189652724,7642.237442922378,9150.0,4448896.520668184,1.1492375051602721e-08,0.776076795314191,1.0,1.0
formal_medium_720h,173.0,31145.877074302043,16057.074268313778,0.0,10667.675285324423,7500.0,9006.849315068497,4449181.9087960385,1.1306838132441044e-08,1.0523748981170156,1.0,1.0
formal_medium_720h,174.0,31337.90636467477,16342.462396167659,0.0,10859.704575697153,7071.461187214616,9150.0,4449467.296923893,1.108492142520845e-08,1.2128523876441266,1.0,1.0
formal_medium_720h,175.0,31546.871076822874,16627.85052402154,0.0,11068.669287845256,6786.073059360735,9150.0,4449752.685051747,1.1514202924445271e-08,0.9327216086730212,1.0,1.0
formal_medium_720h,176.0,31713.782316966888,16913.238651875425,0.0,11235.58052798927,6500.684931506854,9150.0,4450038.073179601,1.1201336747035384e-08,1.1019841041088048,1.0,1.0
formal_medium_720h,177.0,31884.073372145762,17198.626779729308,0.0,11405.871583168144,6215.296803652973,9150.0,4450323.461307455,1.2460077414289117e-08,0.7194533353885163,1.0,1.0
formal_medium_720h,178.0,31967.13252088276,17484.01490758319,0.0,11488.930731905142,5929.908675799092,9150.0,4450608.849435309,1.1761585483327508e-08,0.5618315768178705,1.0,1.0
formal_medium_720h,179.0,32034.293595263334,17769.403035437073,0.0,11556.091806285716,5644.520547945211,9150.0,4450894.237563163,1.2507371138781309e-08,0.7255008272486219,1.0,1.0
formal_medium_720h,180.0,32122.237753042256,18054.791163290956,0.0,11644.035964064638,5359.13242009133,9150.0,4451179.625691017,1.187072484754026e-08,0.44670060425601843,1.0,1.0
formal_medium_720h,181.0,32177.05670139266,18340.17929114484,0.0,11698.854912415041,5073.7442922374485,9150.0,4451465.013818871,1.3245880836620927e-08,0.9555475262520635,1.0,1.0
formal_medium_720h,182.0,32359.73987147982,18625.567418998722,0.0,11881.5380825022,4788.356164383567,9150.0,4451750.401946725,1.2791133485734463e-08,1.1109174114260938,1.0,1.0
formal_medium_720h,183.0,32572.88855237011,18910.955546852605,0.0,12094.68676339249,4502.968036529686,9150.0,4452035.790074579,1.3409589882940054e-08,0.8321731293756326,1.0,1.0
formal_medium_720h,184.0,32703.50499356126,19196.343674706488,0.0,12225.303204583639,4217.579908675805,9150.0,4452321.1782024335,1.3435055734589696e-08,1.2776952718986507,1.0,1.0
formal_medium_720h,185.0,32923.21979379609,19481.73180256037,0.0,12445.018004818467,3932.191780821924,9150.0,4452606.566330288,1.442094799131155e-08,0.9089078516638814,1.0,1.0
formal_medium_720h,186.0,33083.58493329282,19767.119930414254,0.0,12605.383144315198,3646.803652968043,9150.0,4452891.954458142,1.4202669262886047e-08,0.8393703027557736,1.0,1.0
formal_medium_720h,187.0,33199.23611483214,20052.508058268137,0.0,12721.034325854518,3361.415525114162,9150.0,4453177.342585996,1.4399120118469e-08,1.412674036509685,1.0,1.0
formal_medium_720h,188.0,33431.35857147792,20337.89618612202,0.0,12953.15678250029,3076.027397260281,9150.0,4453462.73071385,1.4217221178114414e-08,1.103943613788948,1.0,1.0
formal_medium_720h,189.0,33592.043268427515,20623.284313975902,0.0,13113.841479449886,2790.6392694063998,9150.0,4453748.118841704,1.3707904145121574e-08,1.11918291163823,1.0,1.0
formal_medium_720h,190.0,33790.75076906593,20908.672441829785,0.0,13312.548980088306,2505.2511415525187,9150.0,4454033.506969558,1.4661054592579603e-08,1.2442836081630217,1.0,1.0
formal_medium_720h,191.0,33980.74956721684,21194.06056968367,0.0,13502.547778239208,2219.8630136986376,9150.0,4454318.895097412,1.5257683116942644e-08,0.925750349628173,1.0,1.0
formal_medium_720h,192.0,34138.596910003645,21479.44869753755,0.0,13660.395121026015,1934.4748858447563,9150.0,4454604.283225266,1.4828401617705822e-08,0.8048522933680418,1.0,1.0
formal_medium_720h,193.0,34292.493786036095,21764.836825391434,0.0,13814.291997058463,1649.086757990875,9150.0,4454889.67135312,1.4842953532934189e-08,1.124978894871645,1.0,1.0
formal_medium_720h,194.0,34480.257052631285,22050.224953245317,0.0,14002.055263653656,1363.6986301369936,9150.0,4455175.059480974,1.5665136743336916e-08,1.223932420888781,1.0,1.0
formal_medium_720h,195.0,34697.91794419014,22335.6130810992,0.0,14219.716155212516,1078.3105022831123,9150.0,4455460.447608829,1.578155206516385e-08,0.9924962393998579,1.0,1.0
formal_medium_720h,196.0,34862.47039053011,22621.001208953083,0.0,14384.26860155248,792.922374429231,9150.0,4455745.835736683,1.6028934624046087e-08,0.9629444567240192,1.0,1.0
formal_medium_720h,197.0,35032.596560018814,22906.389336806966,0.0,14554.394771041185,507.5342465753497,9150.0,4456031.223864537,1.6087142284959555e-08,0.7506075492857919,1.0,1.0
formal_medium_720h,198.0,35140.95411052723,23191.77746466085,0.0,14662.752321549598,222.14611872146838,9150.0,4456316.611992391,1.69457052834332e-08,1.1002617879412435,1.0,1.0
formal_medium_720h,199.0,35339.22600395458,23477.16559251473,0.0,14861.024214976953,0.0,9086.757990867587,4456602.000120245,1.6370904631912708e-08,0.79261575415267,1.0,1.0
formal_medium_720h,200.0,35466.92926942952,23762.553720368614,0.0,14988.727480451893,0.0,8801.369863013706,4456887.388248099,1.6538251657038927e-08,0.8481510160481087,1.0,1.0
formal_medium_720h,201.0,35607.549118399176,24047.941848222497,0.0,15129.347329421546,0.0,8515.981735159825,4457172.776375953,1.7207639757543802e-08,0.9513108319074349,1.0,1.0
formal_medium_720h,202.0,35760.08043261825,24333.32997607638,0.0,15281.878643640617,0.0,8230.593607305944,4457458.164503807,1.7484126146882772e-08,0.8983047194481039,1.0,1.0
formal_medium_720h,203.0,35912.22176888931,24618.718103930263,0.0,15434.019979911674,0.0,7945.205479452063,4457743.552631661,1.70330167748034e-08,0.8516433871778948,1.0,1.0
formal_medium_720h,204.0,36050.895520550366,24904.106231784146,0.0,15572.693731572737,0.0,7659.817351598182,4458028.940759515,1.7527781892567873e-08,0.855042791333036,1.0,1.0
formal_medium_720h,205.0,36207.26631787476,25189.49435963803,0.0,15729.064528897132,0.0,7374.4292237443005,4458314.3288873695,1.8058926798403263e-08,1.145630794448926,1.0,1.0
formal_medium_720h,206.0,36382.61307244163,25474.882487491912,0.0,15904.411283464002,0.0,7089.0410958904195,4458599.717015224,1.7957063391804695e-08,1.0256339637527125,1.0,1.0
formal_medium_720h,207.0,36548.156411469354,25760.270615345795,0.0,16069.954622491727,0.0,6803.652968036538,4458885.105143078,1.8255377653986216e-08,1.192921282248062,1.0,1.0
formal_medium_720h,208.0,36764.91387707517,26045.658743199678,0.0,16286.712088097542,0.0,6518.264840182657,4459170.493270932,1.8997525330632925e-08,0.5502523746750625,1.0,1.0
formal_medium_720h,209.0,36855.93006594686,26331.04687105356,0.0,15577.72827696923,800.0,6232.876712328776,4459455.881398786,1.8422724679112434e-08,0.9494431608122785,1.0,1.0
formal_medium_720h,210.0,37024.2199452074,26616.434998907444,0.0,14946.018156229771,1600.0,5947.488584474895,4459741.26952664,1.9397702999413013e-08,1.2026451199241424,1.0,1.0
formal_medium_720h,211.0,37247.249844049744,26901.823126761326,0.0,14369.048055072115,2400.0,5662.100456621014,4460026.657654494,1.8917489796876907e-08,1.025098275780382,1.0,1.0
formal_medium_720h,212.0,37438.86861395461,27187.21125461521,0.0,13760.666824976983,3200.0,5376.712328767133,4460312.045782348,1.95796019397676e-08,0.9160240531520021,1.0,1.0
formal_medium_720h,213.0,37605.1029223878,27472.599382469092,0.0,13126.90113341017,4000.0,5091.324200913252,4460597.433910202,1.917942427098751e-08,1.0228277817698352,1.0,1.0
formal_medium_720h,214.0,37781.023989944326,27757.987510322975,0.0,12502.822200966695,4800.0,4805.936073059371,4460882.822038056,1.9950675778090954e-08,1.0268557839068186,1.0,1.0
formal_medium_720h,215.0,37949.24043327357,28043.375638176858,0.0,11871.038644295935,5600.0,4520.54794520549,4461168.21016591,1.9826984498649836e-08,0.918671978697524,1.0,1.0
formal_medium_720h,216.0,38103.976375036116,28328.76376603074,0.0,11225.774586058487,6400.0,4235.159817351609,4461453.5982937645,2.0314473658800125e-08,0.8237800053330663,1.0,1.0
formal_medium_720h,217.0,38239.525256162306,28614.151893884624,0.0,10561.323467184673,7200.0,3949.7716894977275,4461738.986421619,2.0692823454737663e-08,0.7683838734404086,1.0,1.0
formal_medium_720h,218.0,38359.031672955105,28899.540021738507,0.0,10380.829883977474,7500.0,3664.3835616438464,4462024.374549473,2.087472239509225e-08,0.9150294888034237,1.0,1.0
formal_medium_720h,219.0,38530.21792381956,29184.92814959239,0.0,10552.016134841931,7500.0,3378.9954337899653,4462309.762677327,2.0947481971234083e-08,0.954724655597281,1.0,1.0
formal_medium_720h,220.0,38663.12090695325,29470.316277446273,0.0,9884.91911797562,8300.0,3093.6073059360842,4462595.150805181,2.09402060136199e-08,1.0105645338628386,1.0,1.0
formal_medium_720h,221.0,38848.02810568661,29755.704405300155,0.0,9269.826316708979,9100.0,2808.219178082203,4462880.538933035,2.1231244318187237e-08,0.8184157764486599,1.0,1.0
formal_medium_720h,222.0,39007.01516520038,30041.09253315404,0.0,8628.81337622275,9900.0,2522.831050228322,4463165.927060889,2.1500454749912024e-08,1.0729568372643399,1.0,1.0
formal_medium_720h,223.0,39186.69342061716,30326.48066100792,0.0,8008.491631639527,10700.0,2237.442922374441,4463451.315188743,2.2104359231889248e-08,0.9622513549340512,1.0,1.0
formal_medium_720h,224.0,39352.95882982478,30611.868788861804,0.0,7434.6026154047795,11440.154425442375,1952.0547945205597,4463736.703316597,2.144952304661274e-08,1.0301009219601556,1.0,1.0
formal_medium_720h,225.0,39517.37585258271,30897.256916715687,0.0,7523.342179824657,11515.831883780424,1666.6666666666783,4464022.091444451,2.262095222249627e-08,0.7398117860575338,1.0,1.0
formal_medium_720h,226.0,39632.63966108785,31182.64504456957,0.0,7593.380244124208,11561.057627986018,1381.278538812797,4464307.479572305,2.2155290935188532e-08,1.1073234327283525,1.0,1.0
formal_medium_720h,227.0,39822.76470820321,31468.033172423453,0.0,7680.977084489237,11663.585834736354,1095.8904109589157,4464592.86770016,2.240267349407077e-08,0.8312248337703613,1.0,1.0
formal_medium_720h,228.0,39945.094756232116,31753.421300277336,0.0,7763.723892634611,11703.16907461988,810.5022831050344,4464878.255828014,2.281012712046504e-08,1.2909702183883345,1.0,1.0
formal_medium_720h,229.0,40175.19397540062,32038.80942813122,0.0,7862.1670896323385,11834.82509679066,525.1141552511531,4465163.643955868,2.2839230950921774e-08,0.7755867531273742,1.0,1.0
formal_medium_720h,230.0,40310.730658329456,32324.1975559851,0.0,7921.532376363514,11910.996492988314,239.72602739727176,4465449.032083722,2.291926648467779e-08,1.0622301593129833,1.0,1.0
formal_medium_720h,231.0,40499.526831287956,32563.923583382373,0.0,8003.302527505019,12018.022514805307,0.0,4465688.758111119,2.3217580746859312e-08,1.0725249757199968,1.0,1.0
formal_medium_720h,232.0,40680.11646450281,32563.923583382373,0.0,8090.1118511690165,12111.802824356164,0.0,4465688.758111119,2.3581378627568483e-08,1.223672748854455,1.0,1.0
formal_medium_720h,233.0,40871.68547058488,32563.923583382373,0.0,8208.818036918616,12184.665644688634,0.0,4465688.758111119,2.3181200958788395e-08,1.1679919837583548,1.0,1.0
formal_medium_720h,234.0,41042.95331577308,32563.923583382373,0.0,8328.615461618965,12236.136065176477,0.0,4465688.758111119,2.325396053493023e-08,1.100634963501717,1.0,1.0
formal_medium_720h,235.0,41234.86357964049,32563.923583382373,0.0,8415.404664114682,12341.257126548175,0.0,4465688.758111119,2.3886968847364187e-08,1.387185197868332,1.0,1.0
formal_medium_720h,236.0,41439.00307982158,32563.923583382373,0.0,8556.254864681603,12404.546426162342,0.0,4465688.758111119,2.3057509679347277e-08,1.4143011372283338,1.0,1.0
formal_medium_720h,237.0,41677.23763706828,32563.923583382373,0.0,8675.394886382597,12523.64096170805,0.0,4465688.758111119,2.4076143745332956e-08,1.290640399261142,1.0,1.0
formal_medium_720h,238.0,41894.799954749295,32563.923583382373,0.0,8786.175586164323,12630.422579607333,0.0,4465688.758111119,2.270098775625229e-08,1.3401553611942836,1.0,1.0
formal_medium_720h,239.0,42098.773491214284,32563.923583382373,0.0,8916.757400410512,12703.814301826133,0.0,4465688.758111119,2.3028405848890543e-08,1.0800545751343964,1.0,1.0
formal_medium_720h,240.0,42279.74453729235,32563.923583382373,0.0,9008.89836018414,12792.644388130568,0.0,4465688.758111119,2.391607267782092e-08,1.1108768389193069,1.0,1.0
formal_medium_720h,241.0,42441.07501853658,32563.923583382373,0.0,9126.662486136061,12836.210743422884,0.0,4465688.758111119,2.299930201843381e-08,1.4640484152291335,1.0,1.0
formal_medium_720h,242.0,42686.974361806075,32563.923583382373,0.0,9248.693454710188,12960.079118118247,0.0,4465688.758111119,2.338492777198553e-08,1.1965722560771999,1.0,1.0
formal_medium_720h,243.0,42909.24888748229,32563.923583382373,0.0,9336.089194301585,13094.957904203065,0.0,4465688.758111119,2.3093889467418194e-08,1.1896918728915977,1.0,1.0
formal_medium_720h,244.0,43083.23484548007,32563.923583382373,0.0,9455.29496472721,13149.73809177522,0.0,4465688.758111119,2.3166649043560028e-08,1.1255974861946187,1.0,1.0
formal_medium_720h,245.0,43257.94765113032,32563.923583382373,0.0,9564.641194342028,13215.104667810654,0.0,4465688.758111119,2.310844138264656e-08,1.361923840780081,1.0,1.0
formal_medium_720h,246.0,43471.34160865704,32563.923583382373,0.0,9694.349587037465,13298.790232641939,0.0,4465688.758111119,2.281012712046504e-08,1.1197919490167891,1.0,1.0
formal_medium_720h,247.0,43639.93176764947,32563.923583382373,0.0,9803.286159174306,13358.443819497525,0.0,4465688.758111119,2.376327756792307e-08,1.1832423705003052,1.0,1.0
formal_medium_720h,248.0,43817.76370106628,32563.923583382373,0.0,9922.536792498402,13417.025119590236,0.0,4465688.758111119,2.3377651814371347e-08,1.2270144461824442,1.0,1.0
formal_medium_720h,249.0,44023.9350792018,32563.923583382373,0.0,10022.688700224433,13523.044589999728,0.0,4465688.758111119,2.3537722881883383e-08,1.1748069757225381,1.0,1.0
