gate,seed,event_count,override_events,proposed_override_events,mean_head_agreement,early_departures,emitter_to_emitter_legs,episode_vessel_fuel_eur,greedy_episode_vessel_fuel_eur,delta_episode_vessel_fuel_eur,episode_conditioning_eur,greedy_episode_conditioning_eur,delta_episode_conditioning_eur,episode_reconditioning_eur,greedy_episode_reconditioning_eur,delta_episode_reconditioning_eur,episode_loading_eur,greedy_episode_loading_eur,delta_episode_loading_eur,episode_unloading_eur,greedy_episode_unloading_eur,delta_episode_unloading_eur,episode_operating_cost_eur,greedy_episode_operating_cost_eur,delta_episode_operating_cost_eur,episode_vent_penalty_eur,greedy_episode_vent_penalty_eur,delta_episode_vent_penalty_eur,episode_storage_shortfall_penalty_eur,greedy_episode_storage_shortfall_penalty_eur,delta_episode_storage_shortfall_penalty_eur,episode_total_cost_eur,greedy_episode_total_cost_eur,delta_episode_total_cost_eur,terminal_cleanup_operating_cost_eur,greedy_terminal_cleanup_operating_cost_eur,delta_terminal_cleanup_operating_cost_eur,total_cost_eur,greedy_total_cost_eur,delta_total_cost_eur,operating_cost_eur,greedy_operating_cost_eur,delta_operating_cost_eur,vent_penalty_eur,greedy_vent_penalty_eur,delta_vent_penalty_eur,vented_t,greedy_vented_t,delta_vented_t,stored_t,greedy_stored_t,delta_stored_t,unit_cost_eur_per_t,greedy_unit_cost_eur_per_t,delta_unit_cost_eur_per_t
e2_p2_s0,9000031,377,11,286,4.803713527851459,0,2,611086.0800000066,509791.9200000052,101294.16000000137,1034782.4739176406,991296.1028016104,43486.37111603026,48874.9194031422,46932.58187229298,1942.3375308492177,4039.2244266414327,3869.4774345292985,169.7469921121342,3656.700685325093,3507.322500000005,149.378185325088,1702439.398432756,1555397.4046084378,147041.99382431828,181662.89387959344,499268.9184761926,-317606.02459659916,0.0,0.0,0.0,1884102.2923123494,2054666.3230846303,-170564.03077228088,235482.64697863196,238351.0279126895,-2868.3809340575244,2119584.9392909813,2293017.35099732,-173432.41170633864,1937922.045411388,1793748.4325211272,144173.61289026076,181662.89387959344,499268.9184761926,-317606.02459659916,2270.7861734949174,6240.861480952415,-3970.0753074574977,119207.12049546873,114469.71188364139,4737.408611827341,17.780690704390853,20.03165128368782,-2.2509605792969687
e2_p2_s0,9000032,448,11,368,4.78125,1,2,549645.3600000065,523906.68000000407,25738.680000002438,918297.6382300319,872609.8901637925,45687.74806623941,42990.28050748257,41249.47812830116,1740.8023791814048,3584.5313819656953,3406.191419085648,178.33996288004755,3161.0821464590654,3205.125000000004,-44.04285354093872,1517678.8922659457,1444377.3647111836,73301.52755476208,41980.48986915021,147597.08007642228,-105616.59020727206,0.0,0.0,0.0,1559659.3821350958,1591974.444787606,-32315.062652510125,166264.52833865336,174236.81051761188,-7972.282178958529,1725923.910473749,1766211.2553052178,-40287.34483146877,1683943.420604599,1618614.1752287955,65329.24537580344,41980.48986915021,147597.08007642228,-105616.59020727206,524.7561233643777,1844.963500955279,-1320.2073775909012,104854.34270117703,100608.4832397591,4245.859461417931,16.46020437505804,17.555291546302083,-1.0950871712440424
e2_p2_s0,9000033,414,12,342,4.8768115942028984,1,0,577874.8800000073,533870.0400000046,44004.84000000276,973505.693630385,932749.1859035201,40756.50772686489,45371.64532524352,43105.35594725522,2266.2893779882943,3800.0334140751324,3640.942314540279,159.09109953485358,3497.835914075133,3205.125000000006,292.7109140751272,1604050.088283786,1516570.64916532,87479.4391184661,55543.50842908204,383151.50941582996,-327608.0009867479,0.0,0.0,0.0,1659593.5967128682,1899722.15858115,-240128.5618682818,186315.55569008124,207876.53585432417,-21560.980164242937,1845909.1524029495,2107598.694435474,-261689.54203252448,1790365.6439738674,1724447.1850196442,65918.4589542232,55543.50842908204,383151.50941582996,-327608.0009867479,694.2938553635255,4789.393867697877,-4095.1000123343515,110662.54957376483,105135.0145055005,5527.535068264333,16.680522539131577,20.04659155989566,-3.3660690207640833
e2_p2_s0,9000034,450,12,337,4.742222222222222,0,2,529303.5000000048,508546.50000000285,20757.00000000192,932513.0382394462,916455.4202540746,16057.617985371617,44819.850464618634,42937.94541789649,1881.905046722146,3640.020523306794,3577.340371260317,62.680152046476906,3334.632634605738,3205.125000000005,129.50763460573307,1513611.041861982,1474722.3310432343,38888.71081874776,0.0,262004.67944717887,-262004.67944717887,0.0,0.0,0.0,1513611.041861982,1736727.0104904133,-223115.9686284312,234816.89849808876,199225.9755994933,35590.922898595454,1748427.940360071,1935952.9860899067,-187525.04572983575,1748427.940360071,1673948.3066427277,74479.63371734321,0.0,262004.67944717887,-262004.67944717887,0.0,3275.0584930897367,-3275.0584930897367,109316.7084502892,104726.69614121088,4590.012309078316,15.994150987039214,18.485763968716398,-2.491612981677184
e2_p2_s0,9000035,497,11,424,4.814889336016097,2,3,534285.1800000056,484053.24000000494,50231.9400000007,893603.6375867149,884710.3299529921,8893.307633722783,42148.597313746235,44725.083455352586,-2576.4861416063504,3488.139518840731,3453.4249132755917,34.71460556513921,3148.3212352665287,3205.125000000004,-56.80376473347542,1476673.875654574,1420147.2033216252,56526.67233294877,17295.421772548383,282922.74237956875,-265627.32060702035,0.0,0.0,0.0,1493969.2974271225,1703069.945701194,-209100.64827407151,228912.5518754256,181939.4867516455,46973.06512378008,1722881.849302548,1885009.4324528396,-162127.58315029158,1705586.4275299995,1602086.6900732708,103499.7374567287,17295.421772548383,282922.74237956875,-265627.32060702035,216.19277215685477,3536.5342797446087,-3320.3415075877538,102801.45686279556,109085.56940329901,-6284.1125405034545,16.759313553328337,17.280098942178068,-0.5207853888497311
e2_p2_s0,9000036,309,12,276,4.851132686084142,0,3,640561.0200000055,508131.36000000505,132429.66000000044,821100.0000000001,717852.1628473271,103247.83715267305,40226.51755173796,33266.2698997174,6960.24765202056,3205.1250000000023,2802.1019528023844,403.02304719761787,2976.1875000000036,2435.8950000000013,540.2925000000023,1508068.8500517437,1264487.7896998518,243581.0603518919,740645.696744316,2055838.1571652698,-1315192.4604209538,0.0,0.0,0.0,2248714.5467960597,3320325.946865122,-1071611.4000690621,278441.70295684756,213435.5826975821,65006.120259265444,2527156.249752907,3533761.529562704,-1006605.2798097967,1786510.5530085913,1477923.372397434,308587.1806111573,740645.696744316,2055838.1571652698,-1315192.4604209538,9258.071209303956,25697.976964565867,-16439.905755261912,98113.45744326324,81137.24365784733,16976.21378541591,25.757488479236436,43.552891006064264,-17.79540252682783
e2_p2_s0,9000037,339,12,269,4.820058997050148,0,2,603198.4200000056,495677.16000000644,107521.2599999992,927328.0968784974,985460.3769294086,-58132.28005091124,46599.156541746124,46558.290197615104,40.866344131020014,3619.781350027641,3846.6979547020733,-226.91660467443216,3619.7813500276434,3434.0625000000045,185.71885002763884,1584365.236120304,1534976.587581732,49388.648538572015,0.0,341708.7052254426,-341708.7052254426,0.0,0.0,0.0,1584365.236120304,1876685.2928071746,-292320.0566868705,269654.92135716876,123800.62038750286,145854.3009696659,1854020.157477473,2000485.9131946776,-146465.75571720465,1854020.157477473,1658777.207969235,195242.94950823789,0.0,341708.7052254426,-341708.7052254426,0.0,4271.358815318033,-4271.358815318033,113656.47937011233,113556.80536003655,99.67401007577428,16.312489774032322,17.6166096505802,-1.3041198765478796
e2_p2_s0,9000038,393,12,355,4.7735368956743,0,3,584101.9800000067,532209.4800000057,51892.50000000105,997049.9999999988,934722.6242499,62327.37575009884,48231.83362645493,47193.94968274025,1037.8839437146817,3891.9375000000055,3648.6455377529687,243.29196224703674,3663.000000000003,3434.062500000004,228.9374999999991,1636938.7511264605,1521208.761970399,115729.98915606155,0.0,192712.67507384662,-192712.67507384662,0.0,0.0,0.0,1636938.7511264605,1713921.4370442457,-76982.68591778516,189078.38483802884,206374.53368219113,-17296.148844162293,1826017.1359644893,1920295.9707264367,-94278.8347619474,1826017.1359644893,1727583.29565259,98433.84031189932,0.0,192712.67507384662,-192712.67507384662,0.0,2408.9084384230837,-2408.9084384230837,117638.61860110948,115107.19434814701,2531.4242529624753,15.5222592519228,16.68267549740126,-1.1604162454784586
e2_p2_s0,9000039,517,12,463,4.8742746615087045,1,1,556702.7400000052,500658.8400000053,56043.89999999991,1014769.1324401229,812662.8487139633,202106.2837261596,45261.31353687489,36832.2939580883,8429.019578786589,3961.103295106751,3172.190979155211,788.9123159515398,3343.7940484630612,2747.2500000000027,596.5440484630585,1624038.0833205727,1356073.4236512124,267964.6596693604,0.0,751527.0306649255,-751527.0306649255,0.0,0.0,0.0,1624038.0833205727,2107600.454316138,-483562.3709955651,183890.3064087824,329963.2737352864,-146072.96732650397,1807928.3897293552,2437563.728051424,-629635.3383220688,1807928.3897293552,1686036.6973864988,121891.69234285643,0.0,751527.0306649255,-751527.0306649255,0.0,9394.08788331157,-9394.08788331157,110393.44765091427,89834.86331241042,20558.584338503846,16.377134949588488,27.13382798362517,-10.756693034036683
e2_p2_s0,9000040,449,10,374,4.853006681514477,0,0,562514.7000000064,419291.40000000526,143223.3000000011,942701.083415979,869010.670625592,73690.41279038705,47699.406708686234,40082.84435868473,7616.562350001506,3679.7890756103316,3392.142035913834,287.64703969649736,3595.219124268118,2976.1875000000036,619.0316242681142,1560190.1983245497,1334753.2445201958,225436.95380435395,0.0,1093209.2613003359,-1093209.2613003359,0.0,0.0,0.0,1560190.1983245497,2427962.5058205314,-867772.3074959817,235681.65764018425,189236.97336836957,46444.68427181468,1795871.855964734,2617199.479188901,-821327.6232241669,1795871.855964734,1523990.2178885653,271881.6380761687,0.0,1093209.2613003359,-1093209.2613003359,0.0,13665.115766254208,-13665.115766254208,116340.0163626493,97763.03502118237,18576.981341466933,15.436407111777703,26.770849315611272,-11.33444220383357
e2_p2_s0,9000041,406,11,329,4.9088669950738915,0,0,596141.0400000061,548399.9400000061,47741.09999999998,985503.9833015077,930839.2864190845,54664.69688242313,43285.70849254756,43369.18863115846,-83.48013861090294,3846.8681701123473,3633.487112268872,213.38105784347545,3198.9098018753807,3205.1250000000036,-6.21519812462293,1631976.5097660492,1529447.0271625181,102529.4826035311,301205.2984382073,320060.7342543004,-18855.435816093115,0.0,0.0,0.0,1933181.8082042565,1849507.7614168185,83674.04678743798,141239.05717147244,236002.43776164885,-94763.38059017641,2074420.8653757288,2085510.1991784673,-11089.33380273846,1773215.5669375216,1765449.464924167,7766.102013354655,301205.2984382073,320060.7342543004,-18855.435816093115,3765.066230477591,4000.7591781787564,-235.6929477011654,105574.8987623112,105778.5088564841,-203.6100941728946,19.648807526171826,19.71582150026336,-0.06701397409153387
e2_p2_s0,9000042,478,12,381,4.807531380753138,0,4,528888.3600000036,435481.8600000025,93406.5000000011,879749.9999999997,762450.0,117299.99999999965,40829.482461056636,34679.482461056614,6150.000000000022,3434.0625000000014,2976.187500000002,457.87499999999955,2976.1875000000036,2518.312500000003,457.87500000000045,1455878.0924610598,1238105.842461059,217772.2500000007,400987.30116623343,1225546.1170821812,-824558.8159159478,0.0,0.0,0.0,1856865.3936272932,2463651.9595432403,-606786.5659159471,233049.7026468512,249542.1630100177,-16492.460363166523,2089915.0962741445,2713194.122553258,-623279.0262791137,1688927.7951079109,1487648.0054710768,201279.78963683406,400987.30116623343,1225546.1170821812,-824558.8159159478,5012.341264577916,15319.326463527254,-10306.985198949336,99584.10356355282,84584.10356355288,14999.999999999942,20.986432788847644,32.076879794732115,-11.09044700588447
e2_p2_s0,9000043,433,11,364,4.861431870669746,0,3,586592.8200000054,539266.8600000045,47325.960000000894,924063.6920856631,832152.5362256246,91911.15586003847,42685.52735268373,39695.59529147315,2989.9320612105803,3607.038900372752,3248.26805221064,358.7708481621121,3181.8519115474646,2976.187500000004,205.66441154746053,1560130.9302502724,1417339.447069313,142791.48318095948,0.0,648052.9935200483,-648052.9935200483,0.0,0.0,0.0,1560130.9302502724,2065392.4405893614,-505261.51033908897,208649.94928956387,246085.5553208533,-37435.60603128944,1768780.8795398362,2311477.9959102147,-542697.1163703785,1768780.8795398362,1663425.0023901663,105355.87714966992,0.0,648052.9935200483,-648052.9935200483,0.0,8100.662419000601,-8100.662419000601,104111.04232361879,96818.52510115394,7292.517222464856,16.989368659298954,23.874335965097917,-6.884967305798963
e2_p2_s0,9000044,457,11,381,4.868708971553611,1,0,588253.3800000063,521830.9800000049,66422.40000000136,968593.634124887,978002.1587654875,-9408.524640600546,45327.93579310084,47449.82620405974,-2121.8904109588984,3780.8594222074444,3817.5851529816537,-36.725730774209296,3400.4850000000047,3434.062500000005,-33.57750000000033,1609356.2943402014,1554534.6126225337,54821.68171766773,0.0,0.0,0.0,0.0,0.0,0.0,1609356.2943402014,1554534.6126225337,54821.68171766773,251892.91789062016,195457.0796065558,56435.838284064346,1861249.2122308216,1749991.6922290896,111257.52000173205,1861249.2122308216,1749991.6922290896,111257.52000173205,0.0,0.0,0.0,0.0,0.0,0.0,110555.94095878233,115731.28342453578,-5175.342465753449,16.835361321059498,15.121163789479587,1.7141975315799112
