gate,seed,wall_clock_seconds,event_count,override_events,proposed_override_events,mean_head_agreement,early_departures,emitter_to_emitter_legs,episode_vessel_fuel_eur,greedy_episode_vessel_fuel_eur,delta_episode_vessel_fuel_eur,episode_conditioning_eur,greedy_episode_conditioning_eur,delta_episode_conditioning_eur,episode_reconditioning_eur,greedy_episode_reconditioning_eur,delta_episode_reconditioning_eur,episode_loading_eur,greedy_episode_loading_eur,delta_episode_loading_eur,episode_unloading_eur,greedy_episode_unloading_eur,delta_episode_unloading_eur,episode_operating_cost_eur,greedy_episode_operating_cost_eur,delta_episode_operating_cost_eur,episode_vent_penalty_eur,greedy_episode_vent_penalty_eur,delta_episode_vent_penalty_eur,episode_storage_shortfall_penalty_eur,greedy_episode_storage_shortfall_penalty_eur,delta_episode_storage_shortfall_penalty_eur,episode_total_cost_eur,greedy_episode_total_cost_eur,delta_episode_total_cost_eur,terminal_cleanup_operating_cost_eur,greedy_terminal_cleanup_operating_cost_eur,delta_terminal_cleanup_operating_cost_eur,total_cost_eur,greedy_total_cost_eur,delta_total_cost_eur,operating_cost_eur,greedy_operating_cost_eur,delta_operating_cost_eur,vent_penalty_eur,greedy_vent_penalty_eur,delta_vent_penalty_eur,vented_t,greedy_vented_t,delta_vented_t,stored_t,greedy_stored_t,delta_stored_t,unit_cost_eur_per_t,greedy_unit_cost_eur_per_t,delta_unit_cost_eur_per_t
e4_nohour_one_shot_low_s2,9000031,4.580001898109913,506,12,484,4.794466403162056,0,1,572478.0600000054,498583.1400000054,73894.91999999998,979408.3216711907,970806.9448776268,8601.376793563832,48837.34055884933,44989.57306175243,3847.767497096902,3823.0740433520637,3789.498976008898,33.575067343165756,3628.6592237074315,3531.742500000005,96.91672370742663,1608175.455497105,1521700.8994153936,86474.55608171131,0.0,177136.87552824378,-177136.87552824378,0.0,0.0,0.0,1608175.455497105,1698837.7749436374,-90662.31944653252,201540.81386107326,221085.85629553438,-19545.042434461124,1809716.2693581781,1919923.6312391718,-110207.3618809937,1809716.2693581781,1742786.755710928,66929.51364725013,0.0,177136.87552824378,-177136.87552824378,0.0,2214.210944103048,-2214.210944103048,119115.4647776813,109730.66600427422,9384.798773407092,15.19295813298346,17.496691682928336,-2.3037335499448766
e4_nohour_one_shot_low_s2,9000032,2.2053905138745904,415,12,334,4.455421686746988,0,0,579120.300000006,458729.7000000049,120390.60000000108,887023.4847592553,900648.3329311532,-13624.848171897931,42109.38156066584,40506.84709066963,1602.534469996208,3462.454203615895,3515.638153800952,-53.1839501850568,3126.7212413167304,2976.1875000000036,150.53374131672672,1514842.3417648596,1406376.7056756287,108465.63608923089,0.0,333955.486427715,-333955.486427715,0.0,0.0,0.0,1514842.3417648596,1740332.1921033438,-225489.85033848416,185452.32458338165,140577.40022671808,44874.92435666357,1700294.6663482413,1880909.5923300618,-180614.92598182056,1700294.6663482413,1546954.1059023468,153340.5604458945,0.0,333955.486427715,-333955.486427715,0.0,4174.443580346436,-4174.443580346436,102705.8086845509,98797.1880260236,3908.6206585272885,16.555000034813038,19.03808832934215,-2.483088294529111
e4_nohour_one_shot_low_s2,9000033,3.0973359989002347,385,12,357,4.641558441558441,1,1,565005.5400000032,481977.54000000743,83027.99999999575,867704.992892322,935509.4595007749,-67804.46660845284,39347.641247844535,42803.380622268975,-3455.73937442444,3387.045384659609,3651.7169119259725,-264.6715272663632,3060.4278846596117,3205.1250000000045,-144.69711534039288,1478505.647409489,1467147.222034977,11358.425374511862,225832.75000498217,17272.706487606665,208560.0435173755,0.0,0.0,0.0,1704338.397414471,1484419.9285225838,219918.46889188723,274656.61662963155,200938.83386390042,73717.78276573113,1978995.0140441025,1685358.7623864843,293636.2516576182,1753162.2640391204,1668086.0558988776,85076.20814024284,225832.75000498217,17272.706487606665,208560.0435173755,2822.909375062278,215.90883109508331,2607.0005439671945,95969.85670205974,104398.4893226072,-8428.632620547462,20.621006241448608,16.143516762761475,4.477489478687133
e4_nohour_one_shot_low_s2,9000034,3.276612911373377,468,12,441,4.527777777777778,1,3,502734.540000004,468277.9200000053,34456.619999998715,908430.6235145155,890700.5702966674,17730.053217848064,43019.93580352525,41499.04786034444,1520.887943180809,3546.015956877315,3476.8075330314327,69.20842384588241,3317.0784568773183,3205.125000000004,111.95345687731424,1461048.1937317993,1407159.4706900483,53888.723041750956,0.0,247370.60830194908,-247370.60830194908,0.0,0.0,0.0,1461048.1937317993,1654530.0789919973,-193481.88526019803,224020.94125989047,210758.63827929535,13262.302980595123,1685069.1349916898,1865288.7172712926,-180219.58227960276,1685069.1349916898,1617918.1089693436,67151.02602234622,0.0,247370.60830194908,-247370.60830194908,0.0,3092.132603774364,-3092.132603774364,104926.67269152483,101217.18990327914,3709.4827882456884,16.059492708261555,18.42857640143656,-2.3690836931750034
e4_nohour_one_shot_low_s2,9000035,3.3977967430837452,512,12,484,4.634765625,5,3,499828.56000000384,408497.76000000205,91330.8000000018,877293.8964648803,762450.0000000006,114843.89646487974,43195.28707200202,33939.198161456334,9256.088910545688,3424.475216060165,2976.187500000001,448.28771606016426,3091.2297936542072,2591.5725000000034,499.65729365420384,1426833.4485466005,1210454.7181614588,216378.73038514168,0.0,676939.0855623375,-676939.0855623375,0.0,0.0,0.0,1426833.4485466005,1887393.8037237963,-460560.35517719574,189777.26211491777,247989.61493577258,-58212.35282085481,1616610.7106615184,2135383.4186595688,-518772.7079980504,1616610.7106615184,1458444.3330972313,158166.37756428705,0.0,676939.0855623375,-676939.0855623375,0.0,8461.738569529227,-8461.738569529227,105354.35871219993,82778.53210111293,22575.826611087003,15.344507151124793,25.796343139441333,-10.45183598831654
e4_nohour_one_shot_low_s2,9000036,3.857186391018331,514,12,501,4.811284046692607,1,1,534285.1800000066,507301.080000006,26984.10000000056,911696.9899654405,859382.2757073988,52314.7142580417,44316.50322873387,40373.715634779765,3942.7875939541045,3558.76606377175,3354.5580519141135,204.2080118576364,3161.959347281517,2976.1875000000027,185.77184728151406,1497019.398605234,1413387.8168940987,83631.58171113534,0.0,819114.0851345547,-819114.0851345547,0.0,0.0,0.0,1497019.398605234,2232501.9020286533,-735482.5034234193,235100.18756775753,184853.80133707737,50246.38623068016,1732119.5861729914,2417355.7033657306,-685236.1171927392,1732119.5861729914,1598241.618231176,133877.9679418155,0.0,819114.0851345547,-819114.0851345547,0.0,10238.926064181935,-10238.926064181935,108089.03226520456,98472.47715799946,9616.555107205102,16.02493379645685,24.5485416141921,-8.52360781773525
e4_nohour_one_shot_low_s2,9000037,2.1623772541061044,461,12,426,4.780911062906725,0,4,521000.700000006,484883.52000000636,36117.179999999644,974709.944915271,979415.9965029766,-4706.051587705617,47784.636705034296,45868.920821108455,1915.715883925841,3804.73415198704,3823.104001694805,-18.369849707764843,3663.0000000000077,3434.0625000000045,228.93750000000318,1550963.0157722987,1517425.6038257862,33537.411946512526,0.0,333880.75652155926,-333880.75652155926,0.0,0.0,0.0,1550963.0157722987,1851306.3603473455,-300343.3445750468,182712.34864037216,123527.38500846877,59184.96363190339,1733675.364412671,1974833.7453558142,-241158.38094314327,1733675.364412671,1640952.988834255,92722.37557841605,0.0,333880.75652155926,-333880.75652155926,0.0,4173.509456519491,-4173.509456519491,116547.89440252267,111875.41663684955,4672.477765673117,14.875218237963686,17.652079471276295,-2.7768612333126086
e4_nohour_one_shot_low_s2,9000038,3.4702643561176956,438,12,416,4.842465753424658,0,0,574553.7600000045,454163.16000000504,120390.59999999951,954890.3413926226,821100.0000000002,133790.34139262233,45373.46210056652,37331.21479216434,8042.247308402177,3727.3692673925634,3205.125000000003,522.2442673925602,3298.524979400364,2976.1875000000036,322.3374794003603,1581843.457739987,1318775.6872921695,263067.7704478174,0.0,863557.038267534,-863557.038267534,0.0,0.0,0.0,1581843.457739987,2182332.7255597035,-600489.2678197166,167615.80883507687,230758.90700506791,-63143.09816999105,1749459.2665750638,2413091.6325647715,-663632.3659897076,1749459.2665750638,1549534.5942972375,199924.67227782635,0.0,863557.038267534,-863557.038267534,0.0,10794.46297834418,-10794.46297834418,110666.98073308905,91051.74339552286,19615.237337566185,15.80832200342104,26.502420959502754,-10.694098956081714
e4_nohour_one_shot_low_s2,9000039,3.7125759422779083,420,12,402,4.847619047619047,2,0,606519.5400000069,500243.7000000053,106275.8400000016,942791.349365003,807676.8904989692,135114.45886603382,45826.61019253254,36938.269255555264,8888.340936977278,3680.1414244714474,3152.728527171491,527.4128972999565,3385.8810738629404,2747.250000000003,638.6310738629372,1602203.5220558771,1350758.8382817013,251444.68377417582,127312.21049919204,650113.4487469646,-522801.23824777256,0.0,0.0,0.0,1729515.7325550693,2000872.287028666,-271356.5544735966,191889.99562621617,318163.5993202384,-126273.60369402223,1921405.7281812853,2319035.886348904,-397630.1581676188,1794093.5176820932,1668922.4376019398,125171.08008015342,127312.21049919204,650113.4487469646,-522801.23824777256,1591.4026312399005,8126.418109337055,-6535.015478097155,111772.21998178659,90093.3396476958,21678.88033409079,17.190369203496008,25.740369881029437,-8.55000067753343
e4_nohour_one_shot_low_s2,9000040,3.2651774790138006,470,12,428,4.736170212765957,0,3,548399.9400000025,398534.40000000474,149865.53999999777,878604.19770182,815488.9089922621,63115.288709557964,42704.02398295997,38256.99600826247,4447.027974697499,3429.589914942211,3183.222371737695,246.3675432045161,3316.5630918879197,2844.930000000004,471.6330918879157,1476454.3146916125,1258308.457372267,218145.85731934546,0.0,745594.2765695087,-745594.2765695087,0.0,0.0,0.0,1476454.3146916125,2003902.7339417757,-527448.4192501632,203730.5287414527,227119.7732255129,-23389.24448406021,1680184.843433065,2231022.5071672886,-550837.6637342235,1680184.843433065,1485428.2305977799,194756.61283528525,0.0,745594.2765695087,-745594.2765695087,0.0,9319.928457118855,-9319.928457118855,104156.15605599992,93309.74636161573,10846.409694384187,16.131402185481075,23.909855016871536,-7.77845283139046
