gate,seed,wall_clock_seconds,event_count,override_events,proposed_override_events,mean_head_agreement,early_departures,emitter_to_emitter_legs,episode_vessel_fuel_eur,greedy_episode_vessel_fuel_eur,delta_episode_vessel_fuel_eur,episode_conditioning_eur,greedy_episode_conditioning_eur,delta_episode_conditioning_eur,episode_reconditioning_eur,greedy_episode_reconditioning_eur,delta_episode_reconditioning_eur,episode_loading_eur,greedy_episode_loading_eur,delta_episode_loading_eur,episode_unloading_eur,greedy_episode_unloading_eur,delta_episode_unloading_eur,episode_operating_cost_eur,greedy_episode_operating_cost_eur,delta_episode_operating_cost_eur,episode_vent_penalty_eur,greedy_episode_vent_penalty_eur,delta_episode_vent_penalty_eur,episode_storage_shortfall_penalty_eur,greedy_episode_storage_shortfall_penalty_eur,delta_episode_storage_shortfall_penalty_eur,episode_total_cost_eur,greedy_episode_total_cost_eur,delta_episode_total_cost_eur,terminal_cleanup_operating_cost_eur,greedy_terminal_cleanup_operating_cost_eur,delta_terminal_cleanup_operating_cost_eur,total_cost_eur,greedy_total_cost_eur,delta_total_cost_eur,operating_cost_eur,greedy_operating_cost_eur,delta_operating_cost_eur,vent_penalty_eur,greedy_vent_penalty_eur,delta_vent_penalty_eur,vented_t,greedy_vented_t,delta_vented_t,stored_t,greedy_stored_t,delta_stored_t,unit_cost_eur_per_t,greedy_unit_cost_eur_per_t,delta_unit_cost_eur_per_t
e3_nohour_full_sequence_168_s2,9000031,4.4479518020525575,388,12,297,4.88659793814433,0,1,628106.8200000055,509791.9200000052,118314.90000000031,997050.0000000002,991296.1028016104,5753.897198389866,47119.671374251346,46932.58187229298,187.08950195836223,3891.937500000004,3869.4774345292985,22.46006547070556,3556.1625000000045,3507.322500000005,48.839999999999236,1679724.5913742573,1555397.4046084378,124327.18676581956,315083.1237457097,499268.9184761926,-184185.79473048286,0.0,0.0,0.0,1994807.715119967,2054666.3230846303,-59858.6079646633,234821.81157189622,238351.0279126895,-3529.2163407932676,2229629.5266918633,2293017.35099732,-63387.8243054566,1914546.4029461537,1793748.4325211272,120797.97042502649,315083.1237457097,499268.9184761926,-184185.79473048286,3938.5390468213704,6240.861480952415,-2302.3224341310447,114926.02774207645,114469.71188364139,456.31585843506036,19.40056200059159,20.03165128368782,-0.6310892830962302
e3_nohour_full_sequence_168_s2,9000032,2.257826605811715,400,12,342,4.7775,0,1,566250.9600000043,523906.68000000407,42344.2800000002,789963.608376783,872609.8901637925,-82646.28178700956,37431.8470906696,41249.47812830116,-3817.6310376315596,3083.5855685040065,3406.191419085648,-322.60585058164133,2747.2500000000045,3205.125000000004,-457.87499999999955,1399477.2510359609,1444377.3647111836,-44900.11367522273,373691.87606844,147597.08007642228,226094.7959920177,0.0,0.0,0.0,1773169.127104401,1591974.444787606,181194.682316795,297829.3234644608,174236.81051761188,123592.5129468489,2070998.4505688618,1766211.2553052178,304787.195263644,1697306.5745004215,1618614.1752287955,78692.39927162603,373691.87606844,147597.08007642228,226094.7959920177,4671.148450855501,1844.963500955279,2826.1849499002224,91297.18802602362,100608.4832397591,-9311.295213735473,22.684142801622084,17.555291546302083,5.128851255320001
e3_nohour_full_sequence_168_s2,9000033,3.3095121309161186,377,11,309,4.843501326259947,0,0,610670.9400000062,533870.0400000046,76800.90000000165,967637.598430017,932749.1859035201,34888.41252649692,46045.722455042924,43105.35594725522,2940.3665077877013,3777.1275821069457,3640.942314540279,136.18526756666688,3434.062500000005,3205.125000000006,228.9374999999991,1631565.450967173,1516570.64916532,114994.80180185311,0.0,383151.50941582996,-383151.50941582996,0.0,0.0,0.0,1631565.450967173,1899722.15858115,-268156.7076139769,208146.3180773938,207876.53585432417,269.7822230696329,1839711.769044567,2107598.694435474,-267886.9253909071,1839711.769044567,1724447.1850196442,115264.58402492269,0.0,383151.50941582996,-383151.50941582996,0.0,4789.393867697877,-4789.393867697877,112306.64013425105,105135.0145055005,7171.625628750553,16.381148673358766,20.04659155989566,-3.665442886536894
e3_nohour_full_sequence_168_s2,9000034,3.314885856118053,421,12,349,4.7957244655581945,0,2,510207.0600000059,508546.50000000285,1660.5600000030245,938399.9999999993,916455.4202540746,21944.579745924682,44669.64101985161,42937.94541789649,1731.6956019551217,3663.000000000007,3577.340371260317,85.65962873968965,3434.0625000000064,3205.125000000005,228.93750000000136,1500373.7635198568,1474722.3310432343,25651.432476622518,0.0,262004.67944717887,-262004.67944717887,0.0,0.0,0.0,1500373.7635198568,1736727.0104904133,-236353.24697055644,209446.15684049856,199225.9755994933,10220.181241005252,1709819.9203603554,1935952.9860899067,-226133.06572955125,1709819.9203603554,1673948.3066427277,35871.61371762771,0.0,262004.67944717887,-262004.67944717887,0.0,3275.0584930897367,-3275.0584930897367,108950.34395085747,104726.69614121088,4223.647809646587,15.693570652072262,18.485763968716398,-2.792193316644136
e3_nohour_full_sequence_168_s2,9000035,3.4756667967885733,444,12,367,4.788288288288288,0,4,538021.4400000058,484053.24000000494,53968.20000000083,894297.1123867596,884710.3299529921,9586.782433767454,44725.08345535257,44725.083455352586,-1.4551915228366852e-11,3490.8464649112357,3453.4249132755917,37.42155163564394,3205.1250000000045,3205.125000000004,4.547473508864641e-13,1483739.6073070292,1420147.2033216252,63592.403985403944,284817.8982735024,282922.74237956875,1895.1558939336683,0.0,0.0,0.0,1768557.5055805317,1703069.945701194,65487.55987933767,162155.51235994892,181939.4867516455,-19783.974391696596,1930713.0179404805,1885009.4324528396,45703.58548764093,1645895.119666978,1602086.6900732708,43808.4295937072,284817.8982735024,282922.74237956875,1895.1558939336683,3560.2237284187786,3536.5342797446087,23.689448674169853,109085.56940329909,109085.56940329901,7.275957614183426e-11,17.699068983198522,17.280098942178068,0.41897004102045443
e3_nohour_full_sequence_168_s2,9000036,3.2604958349838853,293,12,265,4.8805460750853245,0,0,637239.9000000065,508131.36000000505,129108.54000000149,879750.0,717852.1628473271,161897.83715267293,42221.965863235615,33266.2698997174,8955.695963518214,3434.0625000000023,2802.1019528023844,631.9605471976179,3073.867500000004,2435.8950000000013,637.9725000000026,1565719.795863242,1264487.7896998518,301232.0061633901,452012.42176870315,2055838.1571652698,-1603825.7353965668,0.0,0.0,0.0,2017732.217631945,3320325.946865122,-1302593.729233177,220814.08857856263,213435.5826975821,7378.50588098052,2238546.3062105076,3533761.529562704,-1295215.2233521962,1786533.8844418046,1477923.372397434,308610.51204437064,452012.42176870315,2055838.1571652698,-1603825.7353965668,5650.155272108786,25697.976964565867,-20047.82169245708,102980.40454447713,81137.24365784733,21843.160886629805,21.737594798859835,43.552891006064264,-21.81529620720443
e3_nohour_full_sequence_168_s2,9000037,2.1013108072802424,419,11,326,4.821002386634845,0,3,562514.7000000051,495677.16000000644,66837.53999999864,966852.4437370831,985460.3769294086,-18607.933192325523,43744.556581449615,46558.290197615104,-2813.7336161654894,3774.062767912339,3846.6979547020733,-72.63518678973423,3186.347053313141,3434.0625000000045,-247.71544668686374,1580072.1101397634,1534976.587581732,45095.52255803137,0.0,341708.7052254426,-341708.7052254426,0.0,0.0,0.0,1580072.1101397634,1876685.2928071746,-296613.18266741117,221640.40733478375,123800.62038750286,97839.7869472809,1801712.5174745473,2000485.9131946776,-198773.3957201303,1801712.5174745473,1658777.207969235,142935.30950531224,0.0,341708.7052254426,-341708.7052254426,0.0,4271.358815318033,-4271.358815318033,106694.04044255993,113556.80536003655,-6862.764917476627,16.886721226426154,17.6166096505802,-0.7298884241540478
e3_nohour_full_sequence_168_s2,9000038,3.692378596868366,340,12,268,4.844117647058823,0,2,650524.3800000057,532209.4800000057,118314.90000000002,974441.3555043534,934722.6242499,39718.73125445342,47193.94968274026,47193.94968274025,1.4551915228366852e-11,3803.68572592972,3648.6455377529687,155.04018817675114,3434.062500000006,3434.062500000004,1.8189894035458565e-12,1679397.433413029,1521208.761970399,158188.67144263,220536.53438663058,192712.67507384662,27823.859312783956,0.0,0.0,0.0,1899933.9677996596,1713921.4370442457,186012.53075541393,171919.94963272134,206374.53368219113,-34454.58404946979,2071853.9174323808,1920295.9707264367,151557.94670594414,1851317.3830457502,1727583.29565259,123734.08739316021,220536.53438663058,192712.67507384662,27823.859312783956,2756.7066798328815,2408.9084384230837,347.7982414097978,115107.19434814698,115107.19434814701,-2.9103830456733704e-11,17.999343387399087,16.68267549740126,1.3166678899978272
e3_nohour_full_sequence_168_s2,9000039,4.051323410123587,497,12,395,4.877263581488934,0,1,573723.4800000072,500658.8400000053,73064.64000000188,997050.0000000002,812662.8487139633,184387.15128603694,46215.05786904793,36832.2939580883,9382.763910959628,3891.937500000005,3172.190979155211,719.7465208447938,3434.062500000004,2747.2500000000027,686.8125000000014,1624314.5378690553,1356073.4236512124,268241.1142178429,0.0,751527.0306649255,-751527.0306649255,0.0,0.0,0.0,1624314.5378690553,2107600.454316138,-483285.91644708253,190671.2318629399,329963.2737352864,-139292.04187234648,1814985.7697319952,2437563.728051424,-622577.9583194288,1814985.7697319952,1686036.6973864988,128949.07234549639,0.0,751527.0306649255,-751527.0306649255,0.0,9394.08788331157,-9394.08788331157,112719.65333914125,89834.86331241042,22884.79002673083,16.1017685555794,27.13382798362517,-11.03205942804577
e3_nohour_full_sequence_168_s2,9000040,3.255517026875168,386,12,328,4.805699481865285,0,4,606934.6800000046,419291.40000000526,187643.27999999933,879749.9999999995,869010.670625592,10739.329374407534,43353.14978234625,40082.84435868473,3270.3054236615208,3434.0625000000055,3392.142035913834,41.92046408617125,3205.1250000000036,2976.1875000000036,228.9375,1536677.0172823505,1334753.2445201958,201923.7727621547,231867.37976451643,1093209.2613003359,-861341.8815358195,0.0,0.0,0.0,1768544.3970468668,2427962.5058205314,-659418.1087736646,278339.0981943153,189236.97336836957,89102.1248259457,2046883.4952411822,2617199.479188901,-570315.9839477187,1815016.1154766658,1523990.2178885653,291025.8975881005,231867.37976451643,1093209.2613003359,-861341.8815358195,2898.342247056456,13665.115766254208,-10766.773519197752,105739.38971303977,97763.03502118237,7976.354691857399,19.357814536249027,26.770849315611272,-7.4130347793622455
